"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider1-0000014502",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","12 Mar 2020 09:05:28 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
12-03 09:05:28,1.658,0.534,97.555,0.217,0.035,449818624,4310708224,190103552,3129835520,0,0,35127.558,945016.635,1.609,8.660,387.062,549.910,0.650,0.610,0.470,3,0,6.279,0,0,12,4,0,3,0
12-03 09:05:29,10.804,20.101,68.844,0,0.251,448892928,4311023616,190107648,3130187776,8511,16554,0,106496,0,11,2821,5084,0.650,0.610,0.470,3,0,478,0,0,12,4,0,3,0
12-03 09:05:30,13.452,20.051,66.244,0,0.254,449822720,4309540864,190107648,3130834944,13138,19798,0,32768,0,8,3654,7719,0.650,0.610,0.470,1,0,383,0,0,12,4,0,3,0
12-03 09:05:31,11.364,9.848,78.788,0,0,580673536,4178264064,190107648,3258687488,10438,8020,0,0,0,0,2860,3762,0.650,0.610,0.470,1,0,88,0,0,14,4,0,3,0
12-03 09:05:32,6.801,12.846,80.101,0,0.252,583999488,4174749696,190107648,3258839040,10307,2464,0,0,0,0,1845,3630,0.840,0.650,0.490,2,0,295,0,0,14,6,0,5,0
12-03 09:05:33,22.807,3.258,73.434,0.501,0,627175424,4131426304,190107648,3258937344,6502,15238,77824,802816,2,5,705,821,0.840,0.650,0.490,2,0,2,0,0,14,6,0,5,0
12-03 09:05:34,21.357,3.518,74.121,1.005,0,667136000,4089806848,190132224,3260256256,6314,2160,77824,1896448,9,26,902,1911,0.840,0.650,0.490,2,0,0,0,0,14,8,0,5,0
12-03 09:05:35,7.286,4.020,72.111,16.332,0.251,673017856,4081946624,190570496,3261722624,8044,137712,0,9035776,0,749,3440,6750,0.840,0.650,0.490,1,1,0,0,0,14,8,0,5,0
12-03 09:05:36,8.816,4.534,71.788,14.610,0.252,676786176,4008030208,191037440,3330002944,5313,5390,0,74842112,0,659,3526,7109,0.840,0.650,0.490,2,0,0,0,0,14,8,0,5,0
