-- Logs begin at Thu 2020-04-02 09:19:19 UTC, end at Thu 2020-04-02 10:19:10 UTC. --
Apr 02 10:18:27 cloud-provider-iscsi-0000000145 systemd[1]: Started Devstack devstack@dstat.service.
Apr 02 10:18:28 cloud-provider-iscsi-0000000145 dstat.sh[29623]: [286B blob data]
Apr 02 10:18:28 cloud-provider-iscsi-0000000145 dstat.sh[29623]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 02 10:18:28 cloud-provider-iscsi-0000000145 dstat.sh[29623]: 02-04 10:18:27|  4   1  94   0   0| 420M 4449M  146M 2726M|   0     0 |  92k 2397k|3.39  21.5 | 790  1320 |0.78 0.80 0.60|2.0   0  17|   0     0 |systemd              1    0.1%   0    0 |bash                 2398 1748k1625k0.1%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 02 10:18:29 cloud-provider-iscsi-0000000145 dstat.sh[29623]: 02-04 10:18:28| 10  21  69   0   0| 420M 4449M  146M 2727M|  10k 2160B|  24k  100k|1.00  8.00 |2627  4486 |0.78 0.80 0.60|3.0   0 443|   0     0 |bash                 2398 4.2%1552k  28k|bash                 2398 1552k  28k4.2%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 02 10:18:30 cloud-provider-iscsi-0000000145 dstat.sh[29623]: 02-04 10:18:29| 12  21  67   0   0| 420M 4449M  146M 2727M|6729B 2160B|   0    36k|   0  9.00 |3076  5162 |0.78 0.80 0.60|1.0   0 367|   0     0 |systemd              1    3.0%   0    0 |bash                 2398 3072k  25k2.2%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 02 10:18:31 cloud-provider-iscsi-0000000145 dstat.sh[29623]: 02-04 10:18:30| 18  14  65   2   0| 422M 4446M  146M 2727M|6187B 2106B| 244k 3116k|7.00   231 |5864  9365 |0.78 0.80 0.60|2.0   0 206|   0     0 |systemd              1    6.0%   0    0 |bash                 2398 4114k5002B0.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 02 10:18:32 cloud-provider-iscsi-0000000145 dstat.sh[29623]: 02-04 10:18:31| 10  10  74   6   0| 409M 4458M  146M 2728M|5742B 2106B| 392k 1688k|10.0   227 |2964  3745 |0.78 0.80 0.60|2.0   0  98|   0     0 |systemd-journal      194020.8%   0    0 |python3              1734 6366M5855M  0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 02 10:18:33 cloud-provider-iscsi-0000000145 dstat.sh[29623]: 02-04 10:18:32|  3   1  96   0   0| 389M 4478M  146M 2728M|  54k 2187k|   0  1096k|   0  21.0 | 722   527 |0.72 0.79 0.60|  0   0   0|   0     0 |sshd                 1629 0.5%   0    0 |python2              29686  13k 445B  0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 02 10:18:34 cloud-provider-iscsi-0000000145 dstat.sh[29623]: 02-04 10:18:33|  1   1  99   0   0| 389M 4478M  146M 2728M|  11k 2106B|   0     0 |   0     0 | 226   229 |0.72 0.79 0.60|  0   0 2.0|   0     0 |beam.smp             211760.2%   0    0 |python2              29686  13k 425B0.2%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 02 10:18:35 cloud-provider-iscsi-0000000145 dstat.sh[29623]: 02-04 10:18:34|  1   0  99   0   0| 389M 4478M  146M 2728M|5987B 2160B|   0     0 |   0     0 | 196   142 |0.72 0.79 0.60|  0   0   0|   0     0 |beam.smp             211760.5%   0    0 |python2              29686  13k 412B  0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 02 10:18:36 cloud-provider-iscsi-0000000145 dstat.sh[29623]: 02-04 10:18:35|  1   0  99   0   0| 389M 4478M  146M 2728M|6565B 2106B|   0     0 |   0     0 | 194   170 |0.72 0.79 0.60|  0   0   0|   0     0 |python2              296860.2%  13k 412B|python2              29686  13k 412B0.2%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 02 10:18:37 cloud-provider-iscsi-0000000145 dstat.sh[29623]: 02-04 10:18:36|  1   0  99   0   0| 389M 4478M  146M 2728M|8326B 2106B|   0     0 |   0     0 | 195   137 |0.72 0.79 0.60|  0   0   0|   0     0 |beam.smp             211760.2%   0    0 |python2              29686  13k 408B  0%|mysqld       173M|   0     0 |  12    3    0    4    0
