-- Logs begin at Mon 2020-04-13 07:44:00 UTC, end at Mon 2020-04-13 08:55:45 UTC. --
Apr 13 08:45:01 cloud-provider-iscsi-0000000248 systemd[1]: Started Devstack devstack@dstat.service.
Apr 13 08:45:01 cloud-provider-iscsi-0000000248 dstat.sh[23848]: [286B blob data]
Apr 13 08:45:01 cloud-provider-iscsi-0000000248 dstat.sh[23848]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 13 08:45:01 cloud-provider-iscsi-0000000248 dstat.sh[23848]: 13-04 08:45:01|  4   1  95   0   0| 428M 4447M  144M 2725M|   0     0 |  90k 2383k|3.30  21.4 | 759  1300 |0.52 0.67 0.50|2.0   0  15|   0     0 |systemd              1    0.1%   0    0 |bash                 2156 1605k1512k0.1%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 13 08:45:02 cloud-provider-iscsi-0000000248 dstat.sh[23848]: 13-04 08:45:02| 12  20  67   1   0| 430M 4444M  144M 2726M|7886B   18k|  24k 2244k|1.00   154 |3247  6192 |0.52 0.67 0.50|3.0   0 525|   0     0 |bash                 2156 3.5%2048k  33k|bash                 2156 2048k  33k3.5%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 13 08:45:03 cloud-provider-iscsi-0000000248 dstat.sh[23848]: 13-04 08:45:03| 13  22  65   0   0| 431M 4443M  144M 2726M|7511B   17k|   0   156k|   0  10.0 |3350  6530 |0.56 0.68 0.50|2.0   0 341|   0     0 |systemd              1    3.8%   0    0 |bash                 2156 2620k  20k1.8%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 13 08:45:04 cloud-provider-iscsi-0000000248 dstat.sh[23848]: 13-04 08:45:04| 12  17  70   0   0| 554M 4319M  144M 2848M|7563B 8036B|   0     0 |   0     0 |4132  6870 |0.56 0.68 0.50|3.0   0 311|   0     0 |systemd              1    6.2%   0    0 |bash                 2156  755k  16k2.2%|mysqld       173M|   0     0 |  14    6    0    6    0
Apr 13 08:45:05 cloud-provider-iscsi-0000000248 dstat.sh[23848]: 13-04 08:45:05| 21   5  73   0   0| 596M 4277M  144M 2848M|8111B   15k|  96k    0 |4.00     0 | 897  1145 |0.56 0.68 0.50|2.0   0  40|   0     0 |keystone-manage      25155 23%  10M 125k|keystone-manage      25155  10M 125k 23%|mysqld       173M|   0     0 |  14    6    0    6    0
Apr 13 08:45:06 cloud-provider-iscsi-0000000248 dstat.sh[23848]: 13-04 08:45:06| 17   4  73   6   0| 634M 4237M  144M 2850M|8235B 2052B| 108k 4200k|10.0   169 |1769  3291 |0.56 0.68 0.50|1.0 1.0   0|   0     0 |keystone-manage      25155 16%6583k 658k|keystone-manage      251556583k 658k 16%|mysqld       186M|   0     0 |  14    8    0    6    0
Apr 13 08:45:07 cloud-provider-iscsi-0000000248 dstat.sh[23848]: 13-04 08:45:07| 10   4  72  14   0| 640M 4164M  145M 2915M|  11k  125k|   0    76M|   0  1059 |5092  9984 |0.56 0.68 0.50|2.0   0   0|   0     0 |mysqld               231307.5%   0    0 |tail                 8877  120k 120k  0%|mysqld       192M|   0     0 |  14    8    0    6    0
Apr 13 08:45:08 cloud-provider-iscsi-0000000248 dstat.sh[23848]: 13-04 08:45:08|  9   4  72  15   0| 642M 4160M  146M 2916M|9637B 7150B|   0  9404k|   0   800 |4250  8562 |0.67 0.70 0.51|1.0 1.0   0|   0     0 |mysqld               231306.0%   0    0 |keystone-manage      25155  26k  15k4.2%|mysqld       194M|   0     0 |  14    8    0    6    0
Apr 13 08:45:09 cloud-provider-iscsi-0000000248 dstat.sh[23848]: 13-04 08:45:09| 16   5  68  11   0| 644M 4157M  146M 2917M|8065B 6628B|   0  7552k|   0   609 |5164    11k|0.67 0.70 0.51|2.0   0   0|   0     0 |keystone-manage      251558.0%  37k 287k|python3.6            5915  273k 570k1.2%|mysqld       195M|   0     0 |  14    8    0    6    0
Apr 13 08:45:10 cloud-provider-iscsi-0000000248 dstat.sh[23848]: 13-04 08:45:10| 12   4  71  13   0| 646M 4154M  147M 2918M|7880B  305k|   0  8144k|   0   675 |4090  9988 |0.67 0.70 0.51|1.0 1.0   0|   0     0 |mysqld               231306.5%   0    0 |tail                 8877  298k 298k0.2%|mysqld       197M|   0     0 |  14    8    0    6    0
Apr 13 08:45:11 cloud-provider-iscsi-0000000248 dstat.sh[23848]: 13-04 08:45:11|  9   5  66  20   0| 648M 4151M  147M 2918M|8984B 8028B|   0    87M|   0  1229 |3875  6594 |0.67 0.70 0.51|2.0   0   0|   0     0 |mysqld               231306.5%   0    0 |keystone-manage      25155  21k  13k4.2%|mysqld       198M|   0     0 |  14    8    0    6    0
Apr 13 08:45:12 cloud-provider-iscsi-0000000248 dstat.sh[23848]: 13-04 08:45:12| 15   4  70  11   0| 650M 4147M  147M 2919M|  16k 6612B|   0  6400k|   0   498 |4773    10k|0.67 0.70 0.51|3.0   0   0|   0     0 |keystone-manage      251558.5%  29k 346k|python3.6            5915  336k 700k2.0%|mysqld       199M|   0     0 |  14    8    0    6    0
Apr 13 08:45:13 cloud-provider-iscsi-0000000248 dstat.sh[23848]: 13-04 08:45:13| 21   4  69   5   0| 651M 4145M  148M 2920M|  26k  387k|   0  5948k|   0   414 |6901    15k|0.78 0.72 0.52|3.0   0   0|   0     0 |keystone-manage      25155 15%  68k 371k|python3.6            5915  345k 720k2.8%|mysqld       200M|   0     0 |  14    8    0    6    0
Apr 13 08:45:14 cloud-provider-iscsi-0000000248 dstat.sh[23848]: 13-04 08:45:14| 12   6  71  11   0| 651M 4144M  148M 2920M|  17k  379k|   0  8012k|   0   637 |5084    12k|0.78 0.72 0.52|1.0 1.0   0|   0     0 |keystone-manage      251558.0%  42k  27k|tail                 8877  365k 365k0.2%|mysqld       200M|   0     0 |  14    8    0    6    0
Apr 13 08:45:15 cloud-provider-iscsi-0000000248 dstat.sh[23848]: 13-04 08:45:15| 17   7  71   4   0| 591M 4203M  148M 2921M|9639B   16k|   0  3752k|   0   292 |2958  6979 |0.78 0.72 0.52|2.0   0  80|   0     0 |keystone-manage      252373.8%2117k  37k|bash                 2156   17M1898k0.8%|mysqld       201M|   0     0 |  14    6    0    7    0
Apr 13 08:45:16 cloud-provider-iscsi-0000000248 dstat.sh[23848]: 13-04 08:45:16| 23   3  72   2   0| 631M 4163M  148M 2921M|  17k 6358B|   0    11M|   0   165 |1127  1337 |0.78 0.72 0.52|2.0   0   0|   0     0 |keystone-manage      25237 24%  10M   0 |keystone-manage      25237  10M   0  24%|mysqld       201M|   0     0 |  14    6    0    7    0
Apr 13 08:45:17 cloud-provider-iscsi-0000000248 dstat.sh[23848]: 13-04 08:45:17| 24   3  71   2   0| 611M 4183M  148M 2922M|  12k 3812B|   0  7032k|   0  71.0 |1003  1407 |0.78 0.72 0.52|2.0   0  11|   0     0 |keystone-manage      25248 13%6969k  37k|bash                 2156   16M  39k0.2%|mysqld       201M|   0     0 |  14    6    0    7    0
Apr 13 08:45:18 cloud-provider-iscsi-0000000248 dstat.sh[23848]: 13-04 08:45:18| 24   4  70   3   0| 582M 4210M  149M 2923M|7457B 2822B|   0  6580k|   0   147 |1408  2178 |0.80 0.73 0.52|2.0   0  67|   0     0 |bash                 2156 0.2%  16M  43k|bash                 2156   16M  43k0.2%|mysqld       201M|   0     0 |  14    6    0    7    0
Apr 13 08:45:19 cloud-provider-iscsi-0000000248 dstat.sh[23848]: 13-04 08:45:19| 10  22  68   0   0| 582M 4209M  149M 2924M|7885B   18k|   0   284k|   0  32.0 |3129  6429 |0.80 0.73 0.52|3.0   0 489|   0     0 |bash                 2156 3.2%3164k  32k|bash                 2156 3164k  32k3.2%|mysqld       201M|   0     0 |  14    6    0    7    0
Apr 13 08:45:20 cloud-provider-iscsi-0000000248 dstat.sh[23848]: 13-04 08:45:20| 24  19  57   0   0| 611M 4180M  149M 2924M|8503B   13k|   0    12k|   0  3.00 |4402  7554 |0.80 0.73 0.52|4.0   0 303|   0     0 |systemd              1    7.0%   0    0 |uwsgi                259912163k   0 5.2%|mysqld       201M|   0     0 |  14    8    0    7    0
Apr 13 08:45:21 cloud-provider-iscsi-0000000248 dstat.sh[23848]: 13-04 08:45:21| 47   5  48   1   0| 690M 4101M  149M 2925M|6902B   10k| 128k 3524k|1.00   194 |1443   989 |0.80 0.73 0.52|3.0 1.0  13|   0     0 |uwsgi                25990 24%9696k  37k|uwsgi                25991  10M  37k 24%|mysqld       201M|   0     0 |  14    8    0    7    0
Apr 13 08:45:22 cloud-provider-iscsi-0000000248 dstat.sh[23848]: 13-04 08:45:22| 49   6  44   1   0| 742M 4046M  149M 2927M|7589B 2160B|  20k 2852k|4.00   169 |1792  6867 |0.80 0.73 0.52|2.0   0 3.0|   0     0 |uwsgi                25990 25%5693k 645k|uwsgi                259905693k 645k 25%|mysqld       201M|   0     0 |  14    6    0    8    0
