-- Logs begin at Fri 2020-04-10 14:40:39 UTC, end at Fri 2020-04-10 19:24:21 UTC. --
Apr 10 18:52:59 cloud-provider-iscsi-0000000237 systemd[1]: Started Devstack devstack@dstat.service.
Apr 10 18:52:59 cloud-provider-iscsi-0000000237 dstat.sh[23769]: [286B blob data]
Apr 10 18:52:59 cloud-provider-iscsi-0000000237 dstat.sh[23769]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 10 18:52:59 cloud-provider-iscsi-0000000237 dstat.sh[23769]: 10-04 18:52:59|  1   0  99   0   0| 420M 4426M  144M 2752M|   0     0 |  22k  579k|0.79  5.21 | 354   424 |0.64 0.64 0.47|2.0   0 3.7|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 2029  397k 375k0.0%|mysqld       174M|   0     0 |  12    3    0    4    0
Apr 10 18:53:00 cloud-provider-iscsi-0000000237 dstat.sh[23769]: 10-04 18:53:00| 12  20  68   0   0| 422M 4424M  144M 2753M|  10k 1998B|  24k  356k|1.00  9.00 |2935  5309 |0.64 0.64 0.47|1.0   0 500|   0     0 |bash                 2029 3.8%1916k  32k|bash                 2029 1916k  32k3.8%|mysqld       174M|   0     0 |  12    3    0    4    0
Apr 10 18:53:01 cloud-provider-iscsi-0000000237 dstat.sh[23769]: 10-04 18:53:01| 13  20  66   0   0| 423M 4422M  144M 2753M|9828B 2106B|   0    32k|   0  8.00 |3416  6857 |0.64 0.64 0.47|1.0   0 369|   0     0 |systemd              1    4.5%   0    0 |bash                 2029 2749k  23k1.8%|mysqld       174M|   0     0 |  12    3    0    4    0
Apr 10 18:53:02 cloud-provider-iscsi-0000000237 dstat.sh[23769]: 10-04 18:53:02|  8  12  80   0   0| 547M 4299M  144M 2875M|  10k 2160B|   0     0 |   0     0 |3309  4961 |0.59 0.63 0.47|2.0   0 141|   0     0 |systemd              1    5.2%   0    0 |bash                 2029  483k5878B1.0%|mysqld       174M|   0     0 |  14    5    0    4    0
Apr 10 18:53:03 cloud-provider-iscsi-0000000237 dstat.sh[23769]: 10-04 18:53:03| 15  13  71   0   0| 572M 4273M  144M 2875M|7628B 2160B|   0   396k|   0  22.0 |1718  2677 |0.59 0.63 0.47|1.0   0 212|   0     0 |keystone-manage      25079 14%6140k  79k|keystone-manage      250796140k  79k 14%|mysqld       174M|   0     0 |  14    5    0    6    0
Apr 10 18:53:04 cloud-provider-iscsi-0000000237 dstat.sh[23769]: 10-04 18:53:04| 23   3  73   1   0| 617M 4227M  144M 2877M|9839B 2160B| 204k    0 |14.0     0 | 814  1067 |0.59 0.63 0.47|1.0   0   0|   0     0 |keystone-manage      25079 24%  10M 596k|keystone-manage      25079  10M 596k 24%|mysqld       177M|   0     0 |  14    7    0    6    0
Apr 10 18:53:05 cloud-provider-iscsi-0000000237 dstat.sh[23769]: 10-04 18:53:05| 13   5  72  10   0| 632M 4210M  145M 2878M|8882B 2160B|   0    14M|   0  1046 |3986  9845 |0.59 0.63 0.47|1.0   0   0|   0     0 |mysqld               230436.8%   0    0 |python3.6            5780   86k 179k0.8%|mysqld       191M|   0     0 |  14    7    0    6    0
Apr 10 18:53:06 cloud-provider-iscsi-0000000237 dstat.sh[23769]: 10-04 18:53:06|  8   5  72  15   0| 634M 4140M  145M 2944M|6821B 2160B|   0    71M|   0   658 |2396  5789 |0.59 0.63 0.47|  0 1.0   0|   0     0 |mysqld               230435.8%   0    0 |keystone-manage      25079  22k  13k4.0%|mysqld       193M|   0     0 |  14    7    0    6    0
Apr 10 18:53:07 cloud-provider-iscsi-0000000237 dstat.sh[23769]: 10-04 18:53:07| 12   5  70  14   0| 636M 4137M  146M 2944M|  14k 2160B|   0  9380k|   0   796 |3277  8856 |0.71 0.65 0.47|1.0   0   0|   0     0 |mysqld               230437.8%   0    0 |keystone-manage      25079  33k  19k5.8%|mysqld       195M|   0     0 |  14    7    0    6    0
Apr 10 18:53:08 cloud-provider-iscsi-0000000237 dstat.sh[23769]: 10-04 18:53:08| 12   5  65  18   0| 639M 4133M  146M 2945M|8542B 2160B|   0    49M|   0   743 |4458  9252 |0.71 0.65 0.47|  0 2.0   0|   0     0 |keystone-manage      250796.2%  31k 287k|python3.6            5780  273k 568k1.2%|mysqld       196M|   0     0 |  14    7    0    6    0
