-- Logs begin at Wed 2020-04-15 17:53:09 UTC, end at Wed 2020-04-15 21:21:32 UTC. --
Apr 15 20:51:04 cloud-provider-iscsi-0000000271 systemd[1]: Started Devstack devstack@dstat.service.
Apr 15 20:51:04 cloud-provider-iscsi-0000000271 dstat.sh[23896]: [286B blob data]
Apr 15 20:51:04 cloud-provider-iscsi-0000000271 dstat.sh[23896]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 15 20:51:04 cloud-provider-iscsi-0000000271 dstat.sh[23896]: 15-04 20:51:04|  1   0  98   0   0| 424M 4459M  145M 2718M|   0     0 |  31k  805k|1.11  7.27 | 375   531 |0.69 0.61 0.45|2.0   0 5.3|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 2174  552k 521k0.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 15 20:51:05 cloud-provider-iscsi-0000000271 dstat.sh[23896]: 15-04 20:51:05| 10  22  68   0   0| 424M 4459M  145M 2719M|7913B 1944B|  24k  400k|1.00  21.0 |2787  5200 |0.69 0.61 0.45|1.0   0 497|   0     0 |bash                 2174 3.8%2016k  32k|bash                 2174 2016k  32k3.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 15 20:51:06 cloud-provider-iscsi-0000000271 dstat.sh[23896]: 15-04 20:51:06| 12  22  65   0   0| 426M 4456M  145M 2719M|5942B 2254B|   0    32k|   0  8.00 |3649  7102 |0.69 0.61 0.45|2.0   0 369|   0     0 |systemd              1    3.8%   0    0 |bash                 2174 2649k  22k2.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 15 20:51:07 cloud-provider-iscsi-0000000271 dstat.sh[23896]: 15-04 20:51:07| 11  18  71   0   0| 550M 4332M  145M 2841M|8147B 2106B|   0     0 |   0     0 |3887  5680 |0.69 0.61 0.45|1.0   0 324|   0     0 |systemd              1    5.2%   0    0 |bash                 2174  748k  16k2.5%|mysqld       173M|   0     0 |  14    7    0    5    0
Apr 15 20:51:08 cloud-provider-iscsi-0000000271 dstat.sh[23896]: 15-04 20:51:08| 21   5  74   0   0| 591M 4290M  145M 2841M|  16k 2214B|  96k    0 |4.00     0 | 915  1131 |0.72 0.61 0.46|1.0   0  39|   0     0 |keystone-manage      25218 22%9808k 125k|keystone-manage      252189808k 125k 22%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 15 20:51:09 cloud-provider-iscsi-0000000271 dstat.sh[23896]: 15-04 20:51:09| 18   4  72   6   0| 629M 4251M  145M 2843M|8871B 2160B| 108k 3776k|10.0   142 |1176  2392 |0.72 0.61 0.46|  0 1.0   0|   0     0 |keystone-manage      25218 18%6825k 658k|keystone-manage      252186825k 658k 18%|mysqld       186M|   0     0 |  14    7    0    6    0
Apr 15 20:51:10 cloud-provider-iscsi-0000000271 dstat.sh[23896]: 15-04 20:51:10|  8   4  72  15   0| 634M 4244M  145M 2844M|  11k 2160B|   0    10M|   0   830 |3429  7405 |0.72 0.61 0.46|  0 1.0   0|   0     0 |mysqld               231736.5%   0    0 |python2              23959  14k 481B  0%|mysqld       190M|   0     0 |  14    7    0    6    0
Apr 15 20:51:11 cloud-provider-iscsi-0000000271 dstat.sh[23896]: 15-04 20:51:11|  8   4  73  15   0| 636M 4175M  145M 2909M|7654B 2160B|   0    71M|   0   616 |2847  6143 |0.72 0.61 0.46|2.0   0   0|   0     0 |mysqld               231736.0%   0    0 |keystone-manage      25218  21k  13k4.0%|mysqld       193M|   0     0 |  14    7    0    6    0
Apr 15 20:51:12 cloud-provider-iscsi-0000000271 dstat.sh[23896]: 15-04 20:51:12| 11   4  72  14   0| 638M 4172M  146M 2910M|  10k 2160B|   0  7752k|   0   662 |3234  8041 |0.72 0.61 0.46|1.0 1.0 2.0|   0     0 |mysqld               231736.5%   0    0 |keystone-manage      25218  31k  17k5.2%|mysqld       194M|   0     0 |  14    7    0    6    0
Apr 15 20:51:13 cloud-provider-iscsi-0000000271 dstat.sh[23896]: 15-04 20:51:13| 15   5  69  11   0| 640M 4169M  147M 2910M|8240B 2250B|   0  7312k|   0   609 |3880    11k|0.74 0.62 0.46|  0 1.0   0|   0     0 |keystone-manage      252188.0%  36k 289k|python3.6            5926  274k 570k2.0%|mysqld       196M|   0     0 |  14    7    0    6    0
