"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000377",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","23 Apr 2020 17:41:59 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
23-04 17:41:59,2.631,0.870,96.146,0.307,0.046,444534784,4206874624,151580672,3307667456,0,0,61927.980,1714192.105,2.222,14.412,552.261,774.221,0.610,0.650,0.500,2,0,10.387,0,0,12,3,0,4,0
23-04 17:42:00,8.816,22.166,68.766,0,0.252,442687488,4207996928,151584768,3308138496,8490,2160,24576,167936,1,9,2897,5235,0.610,0.650,0.500,3,0,495,0,0,12,3,0,4,0
23-04 17:42:01,12.944,20.812,66.244,0,0,444325888,4206006272,151584768,3308666880,7060,2214,0,32768,0,8,3222,5753,0.610,0.650,0.500,1,0,343,0,0,12,3,0,4,0
23-04 17:42:02,9.273,10.025,72.932,7.519,0.251,575823872,4074065920,151584768,3436539904,6789,2094,0,7303168,0,282,3100,3166,0.610,0.650,0.500,1,0,84,0,0,14,3,0,4,0
23-04 17:42:03,10.101,15.404,74.242,0,0.253,587407360,4062330880,151584768,3436642304,11117,2214,0,0,0,0,2194,3574,0.800,0.690,0.520,2,0,296,0,0,14,5,0,6,0
23-04 17:42:04,22.613,2.764,74.121,0.503,0,629833728,4019507200,151584768,3437039616,10430,2052,122880,0,7,0,632,819,0.800,0.690,0.520,2,0,2,0,0,14,5,0,6,0
23-04 17:42:05,14.861,3.275,72.796,8.816,0.252,659652608,3987734528,151711744,3438960640,8643,2052,86016,6074368,7,294,2568,4125,0.800,0.690,0.520,1,1,0,0,0,14,7,0,6,0
23-04 17:42:06,8.354,4.304,71.646,15.696,0,664096768,3981938688,152272896,3439742976,8472,2160,0,9129984,0,791,3760,8455,0.800,0.690,0.520,1,1,0,0,0,14,7,0,6,0
23-04 17:42:07,6.266,6.767,68.421,18.296,0.251,670371840,3905646592,152616960,3507843072,16717,2160,0,121987072,0,894,3200,5266,0.800,0.690,0.520,1,2,0,0,0,14,7,0,6,0
23-04 17:42:08,9.572,5.038,70.781,14.610,0,669061120,3905839104,153206784,3508252672,6513,2160,0,16650240,0,767,3935,8222,0.820,0.690,0.520,3,0,0,0,0,14,7,0,6,0
23-04 17:42:09,13.750,5.250,69,11.750,0.250,670724096,3902853120,153669632,3509088256,6164,2160,0,7389184,0,607,5011,10575,0.820,0.690,0.520,3,0,0,0,0,14,7,0,6,0
23-04 17:42:10,9.669,3.053,72.774,14.249,0.254,672661504,3899809792,154124288,3509702656,5541,2052,0,7966720,0,599,3861,7031,0.820,0.690,0.520,2,0,0,0,0,14,7,0,6,0
23-04 17:42:11,12,4.250,70,13.500,0.250,675004416,3896324096,154677248,3510218752,7081,2160,0,9539584,0,764,4491,8708,0.820,0.690,0.520,1,1,0,0,0,14,7,0,6,0
23-04 17:42:12,19.847,5.598,69.975,4.580,0,676044800,3893948416,154906624,3511304192,6866,2160,0,4161536,0,277,3932,10201,0.820,0.690,0.520,2,0,0,0,0,14,7,0,6,0
23-04 17:42:13,14.394,5.051,66.919,13.384,0.253,677445632,3891073024,155275264,3512356864,8808,2160,0,37335040,0,756,3955,8701,0.750,0.680,0.520,2,0,0,0,0,14,7,0,6,0
23-04 17:42:14,15.250,5.500,68.250,10.750,0.250,678342656,3889680384,155611136,3512479744,9063,2052,0,8568832,0,606,5287,11829,0.750,0.680,0.520,2,0,2,0,0,14,7,0,7,0
23-04 17:42:15,21.750,5.250,73,0,0,637636608,3930374144,155611136,3512492032,6992,2160,0,0,0,0,1091,1468,0.750,0.680,0.520,3,0,78,0,0,14,5,0,7,0
23-04 17:42:16,23.367,3.015,73.116,0.503,0,612016128,3955433472,155648000,3512995840,7164,2160,0,7196672,0,73,1024,1503,0.750,0.680,0.520,2,0,11,0,0,14,5,0,7,0
23-04 17:42:17,23,3.250,73.250,0.250,0.250,655069184,3911774208,155680768,3513556992,5779,2160,0,7180288,0,73,929,1244,0.750,0.680,0.520,2,0,0,0,0,14,5,0,7,0
23-04 17:42:18,15.829,12.814,69.095,2.261,0,605057024,3960287232,155762688,3514937344,16634,2160,0,10768384,0,426,2927,3874,0.770,0.690,0.520,2,0,251,0,0,14,5,0,7,0
23-04 17:42:19,12.531,22.807,64.411,0,0.251,606220288,3957641216,155766784,3516493824,5958,2160,0,221184,0,17,2947,5934,0.770,0.690,0.520,3,0,449,0,0,14,5,0,7,0
23-04 17:42:20,36.272,13.098,50.378,0,0.252,666181632,3897282560,155766784,3516960768,7192,2052,0,0,0,0,3071,4246,0.770,0.690,0.520,3,0,172,0,0,14,7,0,7,0
23-04 17:42:21,46.115,4.261,49.123,0.501,0,739770368,3823210496,155774976,3517337600,9608,2160,151552,0,5,0,962,774,0.770,0.690,0.520,3,0,0,0,0,14,7,0,7,0
23-04 17:42:22,36.935,11.558,51.508,0,0,779460608,3781005312,155774976,3519451136,9534,2160,0,290816,0,31,3077,5978,0.770,0.690,0.520,2,0,154,0,0,13,5,0,8,0
23-04 17:42:23,24.311,2.757,72.682,0,0.251,838688768,3721707520,155774976,3519459328,10195,2160,0,0,0,0,1075,1073,0.790,0.690,0.520,2,0,18,0,0,14,5,0,8,0
23-04 17:42:24,23.058,3.008,72.932,1.003,0,861081600,3699236864,155795456,3519483904,8562,2052,0,2273280,0,147,1260,2251,0.790,0.690,0.520,2,0,4,0,0,14,11,0,8,0
23-04 17:42:25,21.053,5.263,73.684,0,0,813707264,3746607104,155795456,3519488000,9191,2106,0,0,0,0,883,1205,0.790,0.690,0.520,3,0,53,0,0,14,5,0,11,0
23-04 17:42:26,22.166,2.267,73.804,1.511,0.252,842579968,3717582848,155795456,3519590400,10058,2214,73728,0,18,0,1172,1772,0.790,0.690,0.520,2,0,1,0,0,14,31,0,15,0
23-04 17:42:27,21.554,5.013,73.434,0,0,829714432,3730444288,155795456,3519594496,10206,2106,0,0,0,0,1045,1372,0.790,0.690,0.520,3,0,61,0,0,14,29,0,16,0
23-04 17:42:28,21.608,6.281,70.854,1.005,0.251,806596608,3753381888,155807744,3519750144,9807,2214,0,11857920,0,181,1532,2185,0.810,0.700,0.530,2,0,99,0,0,14,29,0,21,0
23-04 17:42:29,22.864,3.266,73.618,0.251,0,842432512,3717525504,155807744,3519750144,9112,1998,0,2301952,0,65,898,1053,0.810,0.700,0.530,2,0,1,0,0,14,29,0,21,0
23-04 17:42:30,22.444,4.489,72.818,0,0.249,822218752,3737370624,155807744,3520118784,19225,2256,0,0,0,0,1263,1954,0.810,0.700,0.530,2,0,22,0,0,14,29,0,29,0
23-04 17:42:31,24.372,2.261,73.367,0,0,843661312,3715907584,155807744,3520135168,7660,2106,0,0,0,0,967,1287,0.810,0.700,0.530,2,0,0,0,0,14,31,0,33,0
23-04 17:42:32,22.500,5.750,71.500,0.250,0,825794560,3733737472,155807744,3520155648,15404,2214,0,626688,0,14,1201,1940,0.810,0.700,0.530,2,0,74,0,0,14,29,0,37,0
23-04 17:42:33,22.055,4.261,73.434,0,0.251,849383424,3709960192,155811840,3520319488,7531,2146,0,2396160,0,27,1245,1854,0.820,0.700,0.530,2,0,0,0,0,14,29,0,45,0
23-04 17:42:34,19.747,7.089,73.165,0,0,834437120,3724902400,155811840,3520323584,7305,2160,0,0,0,0,1164,1699,0.820,0.700,0.530,2,0,103,0,0,14,29,0,45,0
23-04 17:42:35,21.696,5.237,72.569,0.249,0.249,804634624,3754680320,155811840,3520348160,7271,2160,0,360448,0,6,1211,1807,0.820,0.700,0.530,2,0,68,0,0,14,29,0,50,0
23-04 17:42:36,21.303,4.511,73.935,0.251,0,846278656,3713024000,155824128,3520348160,9000,2106,0,688128,0,20,705,885,0.820,0.700,0.530,3,0,1,0,0,14,29,0,50,0
23-04 17:42:37,21.608,5.276,73.116,0,0,814137344,3745120256,155828224,3520368640,8991,2160,0,114688,0,3,1354,2104,0.820,0.700,0.530,3,0,70,0,0,14,29,0,56,0
23-04 17:42:38,23.250,3,71.750,1.750,0.250,852467712,3706777600,155840512,3520368640,5812,2214,0,5701632,0,340,1076,943,0.840,0.710,0.530,4,0,1,0,0,14,31,0,57,0
23-04 17:42:39,20.551,6.767,72.682,0,0,831279104,3727810560,155844608,3520520192,8163,2052,0,389120,0,12,1288,2008,0.840,0.710,0.530,2,0,69,0,0,14,29,0,60,0
23-04 17:42:40,21.500,5,73,0.250,0.250,805359616,3753701376,155852800,3520540672,13049,2160,0,335872,0,9,1204,1783,0.840,0.710,0.530,2,0,72,0,0,14,29,0,64,0
23-04 17:42:41,23.691,3.242,73.067,0,0,847687680,3711369216,155856896,3520540672,7073,2160,0,536576,0,14,674,882,0.840,0.710,0.530,2,1,1,0,0,14,29,0,64,0
23-04 17:42:42,19.899,7.053,73.048,0,0,827904000,3731136512,155856896,3520557056,12260,2052,0,221184,0,8,1292,1865,0.840,0.710,0.530,4,0,78,0,0,14,29,0,68,0
23-04 17:42:43,21.696,5.486,72.569,0,0.249,805761024,3753230336,155860992,3520581632,8595,2160,0,1396736,0,13,1248,1999,0.850,0.710,0.530,2,0,85,0,0,14,29,0,73,0
23-04 17:42:44,22.750,4,73,0.250,0,848228352,3710758912,155865088,3520581632,7819,2160,0,598016,0,13,830,976,0.850,0.710,0.530,2,0,3,0,0,14,29,0,73,0
23-04 17:42:45,21.250,6,72.750,0,0,814927872,3744059392,155877376,3520569344,14146,2160,0,237568,0,9,1418,2210,0.850,0.710,0.530,3,0,97,0,0,14,29,0,78,0
23-04 17:42:46,22.750,3.500,73.500,0.250,0,844578816,3714371584,155877376,3520606208,7772,2160,0,405504,0,9,782,858,0.850,0.710,0.530,2,0,1,0,0,14,29,0,78,0
23-04 17:42:47,19.647,8.312,71.537,0.252,0.252,814735360,3744190464,155893760,3520614400,15047,2160,0,806912,0,33,1555,2768,0.850,0.710,0.530,4,0,144,0,0,14,29,0,83,0
23-04 17:42:48,23.308,2.757,73.684,0.251,0,850272256,3708485632,155906048,3520765952,8508,1998,0,3706880,0,63,847,1018,0.860,0.720,0.540,2,0,1,0,0,14,29,0,83,0
23-04 17:42:49,22.670,4.282,72.292,0.756,0,818257920,3740450816,155914240,3520802816,9642,2160,0,2535424,0,155,1569,2209,0.860,0.720,0.540,2,0,22,0,0,14,29,0,92,0
23-04 17:42:50,24.190,2.743,72.818,0,0.249,851947520,3706744832,155922432,3520811008,9216,2214,0,331776,0,6,873,1068,0.860,0.720,0.540,2,0,0,0,0,14,31,0,95,0
23-04 17:42:51,23.116,5.025,71.859,0,0,833605632,3724922880,155922432,3520974848,8571,2160,0,253952,0,4,1187,1954,0.860,0.720,0.540,2,0,72,0,0,14,29,0,100,0
23-04 17:42:52,23.618,2.764,73.618,0,0,854814720,3703685120,155922432,3520999424,8611,2052,0,0,0,0,1135,1752,0.860,0.720,0.540,2,0,0,0,0,14,31,0,107,0
23-04 17:42:53,18.090,10.050,71.608,0,0.251,837091328,3721388032,155922432,3521019904,7679,2160,0,0,0,0,1346,2224,0.870,0.720,0.540,3,0,169,0,0,14,29,0,109,0
23-04 17:42:54,22.750,4.250,72.750,0.250,0,803753984,3754684416,155922432,3521056768,8003,2160,0,872448,0,19,1210,1997,0.870,0.720,0.540,2,0,23,0,0,14,29,0,118,0
23-04 17:42:55,24.500,2.250,73,0,0.250,844800000,3713630208,155926528,3521060864,7114,2106,0,507904,0,9,760,837,0.870,0.720,0.540,2,0,1,0,0,14,29,0,118,0
23-04 17:42:56,22.864,5.025,71.859,0.251,0,821854208,3736408064,155930624,3521224704,6162,2214,0,491520,0,20,1341,2377,0.870,0.720,0.540,2,0,72,0,0,14,29,0,123,0
23-04 17:42:57,24.181,2.519,73.300,0,0,855781376,3702448128,155934720,3521249280,8044,1998,0,188416,0,6,1116,1734,0.870,0.720,0.540,2,0,0,0,0,14,31,0,130,0
23-04 17:42:58,19.647,8.312,71.788,0,0.252,835338240,3722874880,155934720,3521265664,7570,2214,0,0,0,0,1395,2380,0.890,0.730,0.540,3,0,169,0,0,14,29,0,132,0
