"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000327",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","20 Apr 2020 09:27:49 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
20-04 09:27:49,0.224,0.073,99.631,0.030,0.041,447410176,4175294464,169304064,3306622976,0,0,5336.677,143549.971,0.243,1.255,217.564,189.686,0.520,0.520,0.390,3,0,0.856,0,0,12,3,0,4,0
20-04 09:27:50,10.101,20.455,68.939,0.253,0.253,449212416,4172623872,169304064,3307012096,8103,2160,24576,270336,1,9,2759,5182,0.480,0.510,0.390,3,0,483,0,0,12,3,0,4,0
20-04 09:27:51,13.924,18.481,67.595,0,0,448573440,4172562432,169304064,3307831296,8102,2106,0,32768,0,8,3153,5594,0.480,0.510,0.390,1,0,352,0,0,12,3,0,4,0
20-04 09:27:52,9.045,10.804,80.151,0,0,580468736,4040241152,169304064,3435700224,6714,2214,0,0,0,0,3681,6067,0.480,0.510,0.390,3,0,124,0,0,14,5,0,4,0
20-04 09:27:53,15.190,11.899,72.658,0,0.253,591953920,4028653568,169304064,3435798528,6360,2106,0,487424,0,3,1851,3213,0.480,0.510,0.390,2,0,256,0,0,14,5,0,6,0
20-04 09:27:54,19.799,3.509,74.185,2.506,0,633810944,3986534400,169308160,3436056576,6328,2214,122880,0,7,0,580,704,0.480,0.510,0.390,2,0,0,0,0,14,5,0,6,0
20-04 09:27:55,15.829,3.769,72.864,7.286,0.251,663912448,3954327552,169447424,3438018560,6740,2160,86016,5468160,7,246,1920,3407,0.520,0.520,0.390,1,1,0,0,0,14,7,0,6,0
20-04 09:27:56,8.440,4.348,72.634,14.578,0,669106176,3938648064,169910272,3447963648,5446,2052,0,10113024,0,849,4302,7092,0.520,0.520,0.390,2,0,0,0,0,14,7,0,6,0
20-04 09:27:57,3.797,2.278,74.430,19.494,0,670339072,3876847616,170131456,3506823168,7059,2052,0,71036928,0,373,2182,3897,0.520,0.520,0.390,1,1,0,0,0,14,7,0,6,0
20-04 09:27:58,6.378,4.592,60.204,28.571,0.255,674107392,3872403456,170352640,3507232768,6313,2106,0,81920000,0,907,2936,4623,0.520,0.520,0.390,2,1,0,0,0,14,7,0,6,0
20-04 09:27:59,13.534,5.013,69.173,12.281,0,674488320,3870945280,170946560,3507646464,9426,2214,0,13041664,0,786,4444,10656,0.520,0.520,0.390,4,0,0,0,0,14,7,0,6,0
20-04 09:28:00,13.568,4.774,69.598,11.809,0.251,676077568,3868028928,171511808,3508330496,7047,2160,0,8204288,0,645,4115,9617,0.640,0.540,0.400,3,0,0,0,0,14,7,0,6,0
20-04 09:28:01,9.620,5.570,70.886,13.671,0.253,678301696,3864707072,172023808,3508871168,8180,2160,0,9334784,0,729,4401,7309,0.640,0.540,0.400,1,1,2,0,0,14,7,0,6,0
20-04 09:28:02,18.892,4.534,67.758,8.816,0,680574976,3860594688,172376064,3510317056,6915,2160,0,6668288,0,513,4126,10833,0.640,0.540,0.400,4,0,0,0,0,14,7,0,6,0
20-04 09:28:03,19.036,5.076,67.259,8.376,0.254,681930752,3857838080,172732416,3511320576,16160,2160,0,7426048,0,540,6464,14488,0.640,0.540,0.400,1,1,0,0,0,14,7,0,6,0
20-04 09:28:04,12.121,3.788,69.444,14.394,0.253,681656320,3857399808,173113344,3511627776,16963,2106,0,13262848,0,701,4474,9137,0.640,0.540,0.400,2,0,0,0,0,14,7,0,6,0
20-04 09:28:05,18.342,6.030,72.864,2.764,0,626978816,3911843840,173285376,3511685120,7453,2214,0,3674112,0,259,2376,4251,0.750,0.570,0.410,3,0,78,0,0,14,5,0,7,0
20-04 09:28:06,23.618,2.764,71.608,1.759,0.251,610660352,3927629824,173305856,3512180736,6818,2052,0,7213056,0,74,1069,1364,0.750,0.570,0.410,3,0,10,0,0,14,5,0,7,0
20-04 09:28:07,23.869,2.764,73.116,0.251,0,671133696,3866574848,173322240,3512729600,7317,2094,0,7122944,0,67,1143,1428,0.750,0.570,0.410,2,0,1,0,0,14,5,0,7,0
20-04 09:28:08,13.010,16.837,68.367,1.786,0,609153024,3926482944,173387776,3514703872,7911,2160,0,7196672,0,182,3282,5566,0.750,0.570,0.410,2,0,385,0,0,14,5,0,7,0
20-04 09:28:09,13.232,21.120,63.613,1.781,0.254,609607680,3925258240,173387776,3515301888,7398,2148,0,7450624,0,402,4263,7285,0.750,0.570,0.410,5,0,350,0,0,14,5,0,7,0
20-04 09:28:10,44.472,10.302,45.226,0,0,700813312,3833708544,173391872,3515928576,11470,2214,0,40960,0,6,1888,2177,0.850,0.590,0.420,3,0,143,0,0,14,7,0,7,0
20-04 09:28:11,46.250,5.750,47.500,0.500,0,767361024,3765039104,173391872,3517796352,7329,2160,143360,0,3,0,1973,5450,0.850,0.590,0.420,4,0,2,0,0,14,7,0,7,0
20-04 09:28:12,28.535,10.606,60.859,0,0,808808448,3722887168,173391872,3518369792,6823,2106,0,0,0,0,2436,4964,0.850,0.590,0.420,2,0,174,0,0,14,5,0,8,0
20-04 09:28:13,23.500,2.750,73.500,0,0.250,856047616,3675475968,173391872,3518439424,6110,2214,0,0,0,0,697,867,0.850,0.590,0.420,2,0,0,0,0,14,7,0,8,0
20-04 09:28:14,21.574,4.822,72.589,1.015,0,793329664,3738087424,173449216,3518459904,6483,2160,0,11026432,0,192,1595,2420,0.850,0.590,0.420,2,0,54,0,0,14,5,0,11,0
20-04 09:28:15,23.869,2.513,73.116,0.503,0,827981824,3703431168,173453312,3518459904,10017,2160,0,2420736,0,65,825,913,0.860,0.600,0.420,2,0,1,0,0,14,5,0,11,0
20-04 09:28:16,21.144,2.488,72.886,3.234,0.249,847003648,3684245504,173457408,3518558208,15724,1944,73728,294912,18,6,1271,1917,0.860,0.600,0.420,2,0,1,0,0,14,29,0,16,0
