-- Logs begin at Thu 2020-04-16 19:20:25 UTC, end at Thu 2020-04-16 20:50:14 UTC. --
Apr 16 20:18:37 cloud-provider-iscsi-0000000305 systemd[1]: Started Devstack devstack@dstat.service.
Apr 16 20:18:38 cloud-provider-iscsi-0000000305 dstat.sh[23969]: [286B blob data]
Apr 16 20:18:38 cloud-provider-iscsi-0000000305 dstat.sh[23969]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 16 20:18:38 cloud-provider-iscsi-0000000305 dstat.sh[23969]: 16-04 20:18:38|  4   1  94   1   0| 425M 4018M  142M 3151M|   0     0 |  94k 2586k|3.40  22.4 | 797  1146 |0.88 0.70 0.49|2.0   0  16|   0     0 |systemd              1    0.1%   0    0 |bash                 2238 2064k1967k0.1%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 16 20:18:39 cloud-provider-iscsi-0000000305 dstat.sh[23969]: 16-04 20:18:39| 10  20  69   0   0| 425M 4016M  142M 3151M|6921B 1944B|  24k  148k|1.00  7.00 |2757  5026 |0.88 0.70 0.49|3.0   0 494|   0     0 |bash                 2238 4.0%1820k  32k|bash                 2238 1820k  32k4.0%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 16 20:18:40 cloud-provider-iscsi-0000000305 dstat.sh[23969]: 16-04 20:18:40| 14  21  65   0   0| 434M 4007M  142M 3151M|8320B 2160B|   0    32k|   0  8.00 |3474  6080 |0.88 0.70 0.49|5.0   0 373|   0     0 |systemd              1    2.8%   0    0 |bash                 2238 2859k  23k2.2%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 16 20:18:41 cloud-provider-iscsi-0000000305 dstat.sh[23969]: 16-04 20:18:41|  8  10  83   0   0| 550M 3890M  142M 3274M|  16k 2106B|   0     0 |   0     0 |2493  3932 |0.88 0.70 0.49|1.0   0  56|   0     0 |systemd              1    8.0%   0    0 |bash                 2238  247k 656B  0%|mysqld       173M|   0     0 |  14    4    0    4    0
Apr 16 20:18:42 cloud-provider-iscsi-0000000305 dstat.sh[23969]: 16-04 20:18:42|  7  12  81   0   0| 554M 3887M  142M 3274M|7242B 2214B|   0   408k|   0  2.00 |1988  3428 |0.88 0.70 0.49|2.0   0 296|   0     0 |bash                 2238 2.2% 608k  18k|keystone-manage      25277 586k  42k1.2%|mysqld       173M|   0     0 |  14    6    0    6    0
Apr 16 20:18:43 cloud-provider-iscsi-0000000305 dstat.sh[23969]: 16-04 20:18:43| 23   3  73   1   0| 592M 3848M  142M 3274M|8124B 2160B|  96k    0 |4.00     0 | 689   745 |0.89 0.71 0.49|1.0   0 1.0|   0     0 |keystone-manage      25277 24%9396k  83k|keystone-manage      252779396k  83k 24%|mysqld       173M|   0     0 |  14    6    0    6    0
Apr 16 20:18:44 cloud-provider-iscsi-0000000305 dstat.sh[23969]: 16-04 20:18:44| 18   3  73   6   0| 631M 3808M  142M 3275M|7554B 2160B| 108k 3552k|10.0   119 |1903  3041 |0.89 0.71 0.49|1.0   0   0|   0     0 |keystone-manage      25277 17%6651k 658k|keystone-manage      252776651k 658k 17%|mysqld       186M|   0     0 |  14    8    0    6    0
Apr 16 20:18:45 cloud-provider-iscsi-0000000305 dstat.sh[23969]: 16-04 20:18:45|  8   4  72  15   0| 635M 3802M  143M 3276M|6854B 2160B|   0  9188k|   0   800 |3972  5966 |0.89 0.71 0.49|1.0   0   0|   0     0 |mysqld               232446.5%   0    0 |python2              24029  14k 457B0.2%|mysqld       190M|   0     0 |  14    8    0    6    0
Apr 16 20:18:46 cloud-provider-iscsi-0000000305 dstat.sh[23969]: 16-04 20:18:46|  5   4  73  17   0| 637M 3734M  143M 3341M|6202B 2160B|   0    68M|   0   372 |2259  3265 |0.89 0.71 0.49|  0 1.0   0|   0     0 |mysqld               232444.0%   0    0 |keystone-manage      25277  14k8739B2.8%|mysqld       192M|   0     0 |  14    8    0    6    0
Apr 16 20:18:47 cloud-provider-iscsi-0000000305 dstat.sh[23969]: 16-04 20:18:47|  6   5  65  24   0| 640M 3730M  143M 3342M|8593B 2160B|   0    51M|   0   819 |2783  4870 |0.89 0.71 0.49|1.0 3.0   0|   0     0 |mysqld               232445.2%   0    0 |keystone-manage      25277  17k  10k3.0%|mysqld       193M|   0     0 |  14    8    0    7    0
