"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider1-0000012544",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","10 Mar 2020 07:18:51 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
10-03 07:18:51,3.140,1.002,95.448,0.361,0.050,443723776,4323172352,189935616,3123195904,0,0,65563.229,1809261.916,3.019,16.271,606.219,941.125,0.610,0.700,0.530,2,0,11.783,0,0,12,3,0,3,0
10-03 07:18:52,9.439,20.663,69.898,0,0,442449920,4323622912,189935616,3123642368,4955,2106,0,2908160,0,17,2703,5383,0.610,0.700,0.530,2,0,476,0,0,12,3,0,3,0
10-03 07:18:53,13.706,19.289,66.751,0,0.254,443416576,4322217984,189935616,3123994624,5457,1998,0,32768,0,8,2674,5675,0.610,0.700,0.530,4,0,374,0,0,12,3,0,3,0
10-03 07:18:54,8.354,9.114,82.532,0,0,574840832,4190154752,189935616,3252232192,14185,2160,0,0,0,0,3196,6261,1.520,0.890,0.590,1,0,85,0,0,14,3,0,3,0
10-03 07:18:55,11.250,14.250,74.250,0,0.250,586432512,4178300928,189935616,3252461568,5081,2106,0,0,0,0,2087,3545,1.520,0.890,0.590,2,0,297,0,0,14,5,0,5,0
10-03 07:18:56,22.250,3.750,73.500,0.500,0,626049024,4138283008,189935616,3252862976,6288,2160,90112,0,4,0,659,722,1.520,0.890,0.590,2,0,1,0,0,14,5,0,5,0
10-03 07:18:57,15.423,5.224,71.891,7.214,0.249,663166976,4099100672,190066688,3254513664,6661,2214,65536,5365760,7,214,1760,2869,1.520,0.890,0.590,2,0,0,0,0,14,7,0,5,0
10-03 07:18:58,8.500,5.250,71,15,0.250,667607040,4093325312,190464000,3255373824,5477,2160,0,10027008,0,842,4055,7680,1.520,0.890,0.590,4,0,0,0,0,14,7,0,5,0
10-03 07:18:59,10.302,6.030,71.859,11.809,0,671150080,4019642368,190889984,3323822080,19240,2106,0,75354112,0,721,3835,6785,1.560,0.900,0.600,4,0,2,0,0,14,7,0,5,0
10-03 07:19:00,18.812,6.436,65.594,8.911,0.248,674037760,4015210496,191549440,3324628992,8067,2214,0,11051008,0,898,6134,13712,1.560,0.900,0.600,3,0,0,0,0,14,7,0,5,0
10-03 07:19:01,14.035,6.015,71.679,8.271,0,675749888,4011769856,192253952,3325538304,7715,1944,0,10567680,0,816,4851,11425,1.560,0.900,0.600,1,1,0,0,0,14,7,0,5,0
10-03 07:19:02,8.861,3.544,63.038,24.304,0.253,678240256,4008497152,192757760,3325870080,5732,2160,0,16273408,0,954,3674,6349,1.560,0.900,0.600,3,0,0,0,0,14,7,0,5,0
10-03 07:19:03,20.603,5.528,67.588,6.030,0.251,679550976,4005294080,193159168,3327299584,5884,2160,0,7106560,0,507,5548,12982,1.560,0.900,0.600,4,0,0,0,0,14,7,0,5,0
10-03 07:19:04,19.036,6.091,68.782,6.091,0,680914944,4002435072,193671168,3328225280,7248,2160,0,10776576,0,844,6202,15872,1.520,0.910,0.600,3,0,0,0,0,14,7,0,5,0
10-03 07:19:05,20.099,6.203,71.464,1.985,0.248,614498304,4068552704,193830912,3328352256,6216,2160,0,3391488,0,246,2236,5794,1.520,0.910,0.600,2,0,78,0,0,14,5,0,6,0
10-03 07:19:06,22.362,4.271,73.116,0.251,0,666324992,4016214016,193847296,3328847872,6901,2160,0,6799360,0,71,777,1398,1.520,0.910,0.600,2,0,1,0,0,14,5,0,6,0
10-03 07:19:07,22.886,4.229,72.388,0.498,0,645423104,4036501504,193888256,3329404928,6354,2160,0,7036928,0,68,931,1590,1.520,0.910,0.600,2,0,12,0,0,14,5,0,6,0
10-03 07:19:08,20.948,8.229,68.080,2.494,0.249,604282880,4076224512,193982464,3330715648,6930,2160,0,70676480,0,791,1981,2375,1.520,0.910,0.600,2,0,96,0,0,14,5,0,6,0
