"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000293",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","16 Apr 2020 14:11:46 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
16-04 14:11:46,6.335,2.102,90.444,1.057,0.061,448593920,4672204800,150515712,2851844096,0,0,156657.463,4092702.876,5.587,35.646,1152.543,2090.237,0.740,0.710,0.520,2,0,26.168,0,0,12,4,0,4,0
16-04 14:11:47,9.184,21.429,69.133,0,0.255,449150976,4670738432,150519808,2852319232,7009,27702,24576,180224,1,16,3071,5554,0.740,0.710,0.520,3,0,511,0,0,12,4,0,4,0
16-04 14:11:48,12.468,20.102,67.176,0,0.254,448634880,4670857216,150519808,2852892672,17986,12588,0,28672,0,7,3188,6782,0.740,0.710,0.520,3,0,328,0,0,12,4,0,4,0
16-04 14:11:49,7.360,9.645,82.995,0,0,580038656,4538970112,150519808,2980765696,9511,4094,0,0,0,0,3029,4435,0.680,0.700,0.520,1,0,85,0,0,14,4,0,4,0
16-04 14:11:50,9.572,12.846,77.330,0,0.252,587100160,4531785728,150523904,2980864000,9616,15176,0,417792,0,2,2048,3625,0.680,0.700,0.520,2,0,295,0,0,14,6,0,6,0
16-04 14:11:51,21.805,3.008,73.935,1.253,0,633982976,4484571136,150532096,2981187584,8249,2486,122880,0,7,0,630,736,0.680,0.700,0.520,2,0,0,0,0,14,6,0,6,0
16-04 14:11:52,14.536,3.759,73.434,8.271,0,663797760,4452716544,150740992,2982998016,11350,129348,86016,5435392,7,240,1875,3855,0.680,0.700,0.520,1,1,0,0,0,14,8,0,6,0
16-04 14:11:53,8.081,5.303,70.707,15.657,0.253,668442624,4446732288,151212032,2983809024,6620,3624,0,9129984,0,814,3679,8253,0.680,0.700,0.520,2,0,0,0,0,14,8,0,6,0
16-04 14:11:54,6.549,5.542,72.796,14.861,0.252,671395840,4373385216,151670784,3052191744,16519,5620,0,74076160,0,598,2975,5986,0.630,0.690,0.510,2,0,2,0,0,14,8,0,6,0
