"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000077",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","30 Mar 2020 16:13:37 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
30-03 16:13:37,5.689,1.919,91.522,0.820,0.049,443699200,4669730816,151601152,2857082880,0,0,145238.329,3818284.168,5.163,33.505,1065.900,1934.598,0.710,0.710,0.490,2,0,24.336,0,0,12,3,0,4,0
30-03 16:13:38,9.974,20.716,69.309,0,0,443465728,4669272064,151605248,2857394176,6476,2160,24576,159744,1,8,2792,5156,0.710,0.710,0.490,2,0,487,0,0,12,3,0,4,0
30-03 16:13:39,13.043,21.228,65.473,0,0.256,444846080,4667420672,151605248,2857738240,5571,2398,0,28672,0,7,3816,8278,1.050,0.790,0.510,2,0,365,0,0,12,3,0,4,0
30-03 16:13:40,7.789,8.291,83.920,0,0,576307200,4535255040,151605248,2986041344,5581,2160,0,0,0,0,3129,6046,1.050,0.790,0.510,2,0,87,0,0,14,5,0,4,0
30-03 16:13:41,15.949,11.646,72.405,0,0,592093184,4519329792,151609344,2986143744,6622,2160,0,0,0,0,1962,3131,1.050,0.790,0.510,2,0,265,0,0,14,5,0,6,0
30-03 16:13:42,22.250,3.250,73.500,0.750,0.250,633790464,4477235200,151609344,2986541056,10318,2160,155648,0,8,0,721,749,1.050,0.790,0.510,2,0,0,0,0,14,5,0,6,0
30-03 16:13:43,12.343,3.778,72.796,11.083,0,660594688,4447629312,151986176,2988888064,12517,2160,53248,14999552,6,538,2724,5083,1.050,0.790,0.510,1,2,0,0,0,14,7,0,6,0
30-03 16:13:44,8.060,5.542,71.788,14.358,0.252,664809472,4373540864,152350720,3056910336,7039,1890,0,81534976,0,839,3946,7119,1.050,0.790,0.520,2,0,0,0,0,14,7,0,6,0
30-03 16:13:45,10.327,3.275,71.788,14.610,0,667267072,4369735680,152903680,3057655808,6462,2214,0,10043392,0,853,4378,8290,1.050,0.790,0.520,1,1,0,0,0,14,7,0,6,0
30-03 16:13:46,15.190,4.810,68.101,11.646,0.253,669741056,4365774848,153464832,3058515968,7102,2160,0,8040448,0,665,5267,11805,1.050,0.790,0.520,1,1,0,0,0,14,7,0,6,0
30-03 16:13:47,12.343,4.534,70.277,12.846,0,671952896,4362113024,154189824,3059175424,7498,2160,0,9129984,0,699,4804,9460,1.050,0.790,0.520,2,0,0,0,0,14,7,0,6,0
30-03 16:13:48,14.640,6.452,67.742,10.918,0.248,674557952,4357857280,154726400,3060232192,6467,2106,0,9728000,0,780,4676,10132,1.050,0.790,0.520,2,0,0,0,0,14,7,0,6,0
30-03 16:13:49,19.241,6.835,67.595,6.329,0,675512320,4355694592,154968064,3061141504,18736,2304,0,76218368,0,563,4516,11991,1.120,0.810,0.530,3,0,2,0,0,14,7,0,6,0
30-03 16:13:50,13.299,4.604,70.077,11.765,0.256,676311040,4353826816,155430912,3061719040,9079,2160,0,9240576,0,728,5045,12197,1.120,0.810,0.530,1,1,0,0,0,14,7,0,6,0
30-03 16:13:51,13.568,3.769,69.849,12.563,0.251,676749312,4352999424,155656192,3061882880,7718,2160,0,5750784,0,468,3477,7235,1.120,0.810,0.530,2,0,0,0,0,14,7,0,6,0
30-03 16:13:52,21.805,4.762,73.434,0,0,630960128,4398776320,155656192,3061891072,5925,2106,0,0,0,0,1111,1455,1.120,0.810,0.530,2,0,78,0,0,14,5,0,7,0
30-03 16:13:53,23.929,2.267,70.277,3.526,0,604180480,4425392128,155656192,3062046720,16494,2214,0,2600960,0,11,839,1045,1.120,0.810,0.530,2,1,9,0,0,14,5,0,7,0
30-03 16:13:54,22.166,4.282,66.499,7.053,0,647008256,4381663232,155705344,3062890496,7134,1944,0,19562496,0,587,2193,1914,1.110,0.810,0.530,2,0,2,0,0,14,5,0,7,0
30-03 16:13:55,16.497,11.168,70.558,1.523,0.254,605552640,4421632000,155787264,3064283136,7940,2160,0,6643712,0,133,2366,3752,1.110,0.810,0.530,2,0,237,0,0,14,5,0,7,0
30-03 16:13:56,11.421,21.066,67.513,0,0,604766208,4421476352,155787264,3065380864,7930,2160,0,139264,0,16,2838,5805,1.110,0.810,0.530,1,0,436,0,0,14,5,0,7,0
30-03 16:13:57,33.586,16.667,49.495,0,0.253,659271680,4366532608,155787264,3065954304,7285,2160,0,135168,0,5,3127,4950,1.110,0.810,0.530,3,0,205,0,0,14,7,0,7,0
30-03 16:13:58,45.250,5,49.250,0.500,0,738840576,4286550016,155795456,3066339328,7397,2202,151552,0,5,0,897,682,1.110,0.810,0.530,3,0,0,0,0,14,7,0,7,0
30-03 16:13:59,38.442,12.060,49.246,0,0.251,778620928,4244242432,155807744,3068428288,9864,2160,0,217088,0,22,2622,7863,1.110,0.820,0.530,6,0,166,0,0,13,5,0,9,0
30-03 16:14:00,23.869,2.513,73.618,0,0,825675776,4196933632,155807744,3068575744,6168,2196,0,0,0,0,833,1026,1.110,0.820,0.530,2,0,7,0,0,14,5,0,9,0
30-03 16:14:01,23.308,3.509,72.682,0.501,0,859725824,4162785280,155828224,3068608512,11194,2160,0,1871872,0,66,1173,2086,1.110,0.820,0.530,2,0,2,0,0,14,5,0,12,0
30-03 16:14:02,21.554,4.762,73.183,0.251,0.251,817713152,4204793856,155832320,3068608512,10435,2256,0,2441216,0,69,1067,1454,1.110,0.820,0.530,1,0,53,0,0,14,5,0,12,0
30-03 16:14:03,22.807,2.005,72.932,2.256,0,840511488,4181864448,155840512,3068706816,20802,2160,73728,274432,18,6,1314,1899,1.110,0.820,0.530,2,0,1,0,0,14,29,0,17,0
