-- Logs begin at Tue 2020-04-07 14:44:55 UTC, end at Wed 2020-04-08 05:50:34 UTC. --
Apr 08 05:19:29 cloud-provider-iscsi-0000000190 systemd[1]: Started Devstack devstack@dstat.service.
Apr 08 05:19:29 cloud-provider-iscsi-0000000190 dstat.sh[24467]: [286B blob data]
Apr 08 05:19:29 cloud-provider-iscsi-0000000190 dstat.sh[24467]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 08 05:19:29 cloud-provider-iscsi-0000000190 dstat.sh[24467]: 08-04 05:19:29|  0   0 100   0   0| 423M 4468M  145M 2709M|   0     0 |6388B  168k|0.23  1.57 | 224   223 |0.84 0.74 0.49|1.0   0 1.1|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 2312  113k 107k0.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 08 05:19:30 cloud-provider-iscsi-0000000190 dstat.sh[24467]: 08-04 05:19:30| 11  21  68   0   0| 423M 4467M  145M 2710M|6666B 2106B|  24k  180k|1.00  10.0 |2726  5456 |0.84 0.74 0.49|2.0   0 493|   0     0 |bash                 2312 3.8%2011k  32k|bash                 2312 2011k  32k3.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 08 05:19:31 cloud-provider-iscsi-0000000190 dstat.sh[24467]: 08-04 05:19:31| 12  21  66   0   1| 425M 4465M  145M 2710M|7662B 2160B|   0    28k|   0  7.00 |3647  7434 |0.84 0.74 0.49|1.0   0 365|   0     0 |systemd              1    3.8%   0    0 |bash                 2312 2641k  22k1.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 08 05:19:32 cloud-provider-iscsi-0000000190 dstat.sh[24467]: 08-04 05:19:32| 10  13  76   0   0| 549M 4340M  145M 2832M|7362B 2256B|   0   272k|   0  15.0 |3622  5946 |0.84 0.74 0.49|3.0   0 204|   0     0 |systemd              1    6.0%   0    0 |bash                 2312  552k8554B1.5%|mysqld       173M|   0     0 |  14    5    0    4    0
Apr 08 05:19:33 cloud-provider-iscsi-0000000190 dstat.sh[24467]: 08-04 05:19:33| 18   9  73   0   0| 580M 4308M  145M 2833M|  25k 2196B|   0     0 |   0     0 |1380  2123 |0.85 0.74 0.50|  0 1.0 147|   0     0 |keystone-manage      25777 17%7445k 125k|keystone-manage      257777445k 125k 17%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 08 05:19:34 cloud-provider-iscsi-0000000190 dstat.sh[24467]: 08-04 05:19:34| 23   2  74   2   0| 625M 4262M  145M 2834M|8386B 2160B| 204k 2104k|14.0  26.0 | 843  1385 |0.85 0.74 0.50|1.0   0   0|   0     0 |keystone-manage      25777 23%9114k 611k|keystone-manage      257779114k 611k 23%|mysqld       184M|   0     0 |  14    7    0    6    0
Apr 08 05:19:35 cloud-provider-iscsi-0000000190 dstat.sh[24467]: 08-04 05:19:35| 10   5  72  13   0| 633M 4252M  146M 2835M|9809B 2160B|   0    11M|   0   966 |4979  8309 |0.85 0.74 0.50|1.0   0   0|   0     0 |mysqld               237497.8%   0    0 |keystone-manage      25777  46k  50k4.2%|mysqld       190M|   0     0 |  14    7    0    6    0
Apr 08 05:19:36 cloud-provider-iscsi-0000000190 dstat.sh[24467]: 08-04 05:19:36|  5   5  74  16   0| 635M 4183M  146M 2900M|8987B 2160B|   0    69M|   0   463 |1894  4084 |0.85 0.74 0.50|1.0   0 2.0|   0     0 |mysqld               237494.8%   0    0 |keystone-manage      25777  17k  10k3.0%|mysqld       193M|   0     0 |  14    7    0    6    0
Apr 08 05:19:37 cloud-provider-iscsi-0000000190 dstat.sh[24467]: 08-04 05:19:37| 13   7  70  11   0| 638M 4179M  147M 2901M|8391B 2160B|   0    29M|   0  1032 |4494  9341 |0.85 0.74 0.50|  0 1.0   0|   0     0 |mysqld               237499.2%   0    0 |keystone-manage      25777  39k  22k6.2%|mysqld       195M|   0     0 |  14    7    0    6    0
Apr 08 05:19:38 cloud-provider-iscsi-0000000190 dstat.sh[24467]: 08-04 05:19:38| 15   5  71  10   0| 639M 4177M  147M 2902M|6742B 2052B|   0  7372k|   0   628 |4699    12k|0.86 0.75 0.50|1.0   0   0|   0     0 |keystone-manage      257778.2%  40k 290k|python3.6            6069  272k 567k1.8%|mysqld       196M|   0     0 |  14    7    0    6    0
Apr 08 05:19:39 cloud-provider-iscsi-0000000190 dstat.sh[24467]: 08-04 05:19:39| 12   5  70  13   0| 642M 4173M  148M 2902M|8643B 2202B|   0  9520k|   0   767 |4200  9021 |0.86 0.75 0.50|  0 1.0   0|   0     0 |mysqld               237497.5%   0    0 |keystone-manage      25777  30k  18k5.5%|mysqld       198M|   0     0 |  14    7    0    6    0
Apr 08 05:19:40 cloud-provider-iscsi-0000000190 dstat.sh[24467]: 08-04 05:19:40| 15   6  69   9   0| 644M 4169M  148M 2903M|  10k 2160B|   0  7564k|   0   597 |5276    13k|0.86 0.75 0.50|1.0   0   0|   0     0 |keystone-manage      257779.8%  33k 344k|python3.6            6069  333k 694k1.5%|mysqld       199M|   0     0 |  14    7    0    6    0
Apr 08 05:19:41 cloud-provider-iscsi-0000000190 dstat.sh[24467]: 08-04 05:19:41| 19   5  70   6   0| 645M 4166M  149M 2905M|8973B 1998B|   0  6344k|   0   449 |5933    13k|0.86 0.75 0.50|3.0   0   0|   0     0 |keystone-manage      25777 14%  68k 366k|python3.6            6069  340k 709k2.0%|mysqld       200M|   0     0 |  14    7    0    6    0
Apr 08 05:19:42 cloud-provider-iscsi-0000000190 dstat.sh[24467]: 08-04 05:19:42| 12   6  68  13   0| 646M 4165M  149M 2905M|6486B 2214B|   0    72M|   0   970 |4520    11k|0.86 0.75 0.50|1.0   0   0|   0     0 |mysqld               237497.2%   0    0 |keystone-manage      25777  42k  27k7.2%|mysqld       200M|   0     0 |  14    7    0    6    0
Apr 08 05:19:43 cloud-provider-iscsi-0000000190 dstat.sh[24467]: 08-04 05:19:43| 12   5  69  15   0| 576M 4234M  149M 2905M|6959B 2250B|   0  7020k|   0   535 |2115  5288 |0.87 0.75 0.50|1.0   0 7.0|   0     0 |mysqld               237495.5%   0    0 |bash                 2312   17M1877k0.2%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 08 05:19:44 cloud-provider-iscsi-0000000190 dstat.sh[24467]: 08-04 05:19:44| 22   5  71   3   0| 617M 4193M  149M 2905M|  15k 2160B|   0  6912k|   0  88.0 |1296  2082 |0.87 0.75 0.50|1.0   0  73|   0     0 |keystone-manage      25859 21%9782k  37k|keystone-manage      258599782k  37k 21%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 08 05:19:45 cloud-provider-iscsi-0000000190 dstat.sh[24467]: 08-04 05:19:45| 23   3  73   1   0| 587M 4223M  149M 2906M|8910B 2160B|   0  8160k|   0   156 |1066  1479 |0.87 0.75 0.50|1.0   0  11|   0     0 |keystone-manage      258706.5%2136k  37k|bash                 2312   16M  39k  0%|mysqld       200M|   0     0 |  14    5    0    8    0
Apr 08 05:19:46 cloud-provider-iscsi-0000000190 dstat.sh[24467]: 08-04 05:19:46| 23   3  72   1   0| 627M 4181M  149M 2907M|6198B 2106B|   0  6388k|   0   132 |1005  1572 |0.87 0.75 0.50|1.0   0 2.0|   0     0 |keystone-manage      25870 25%  10M   0 |keystone-manage      25870  10M   0  25%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 08 05:19:47 cloud-provider-iscsi-0000000190 dstat.sh[24467]: 08-04 05:19:47| 15  14  72   0   0| 576M 4232M  149M 2907M|7564B 2214B|   0   284k|   0  10.0 |2100  3798 |0.87 0.75 0.50|1.0   0 296|   0     0 |bash                 2312 2.8%  17M  57k|bash                 2312   17M  57k2.8%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 08 05:19:48 cloud-provider-iscsi-0000000190 dstat.sh[24467]: 08-04 05:19:48| 11  21  66   1   1| 581M 4226M  149M 2908M|  14k 2094B|   0  4836k|   0   374 |3892  7519 |0.80 0.74 0.50|2.0   0 404|   0     0 |bash                 2312 2.2%3382k  24k|bash                 2312 3382k  24k2.2%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 08 05:19:49 cloud-provider-iscsi-0000000190 dstat.sh[24467]: 08-04 05:19:49| 37  13  50   0   0| 637M 4170M  149M 2909M|  16k 2254B|   0     0 |   0     0 |3212  4143 |0.80 0.74 0.50|2.0   0 172|   0     0 |uwsgi                26614 16%4915k  37k|uwsgi                266157649k  37k 16%|mysqld       200M|   0     0 |  14    7    0    7    0
Apr 08 05:19:50 cloud-provider-iscsi-0000000190 dstat.sh[24467]: 08-04 05:19:50| 45   4  49   1   0| 717M 4089M  149M 2909M|  11k 2160B| 148k  136k|5.00  23.0 |1040   834 |0.80 0.74 0.50|2.0   0   0|   0     0 |uwsgi                26614 24%  11M 232k|uwsgi                26614  11M 232k 24%|mysqld       200M|   0     0 |  14    7    0    7    0
Apr 08 05:19:51 cloud-provider-iscsi-0000000190 dstat.sh[24467]: 08-04 05:19:51| 37  13  50   0   0| 744M 4060M  149M 2911M|7403B 2160B|   0   336k|   0  33.0 |3029  8093 |0.80 0.74 0.50|1.0   0 169|   0     0 |uwsgi                26614 16%1618k 339k|uwsgi                266151677k 554k 13%|mysqld       200M|   0     0 |  14    5    0    8    0
Apr 08 05:19:52 cloud-provider-iscsi-0000000190 dstat.sh[24467]: 08-04 05:19:52| 22   4  74   0   0| 789M 4015M  149M 2911M|8149B 2052B|   0  1308k|   0  3.00 | 732   810 |0.80 0.74 0.50|1.0 1.0   0|   0     0 |keystone-manage      26889 25%  12M   0 |keystone-manage      26889  12M   0  25%|mysqld       200M|   0     0 |  14    5    0    8    0
Apr 08 05:19:53 cloud-provider-iscsi-0000000190 dstat.sh[24467]: 08-04 05:19:53| 23   4  73   1   0| 820M 3984M  149M 2911M|6543B 2196B|   0   752k|   0  80.0 |1450  2457 |0.82 0.74 0.50|1.0   0 2.0|   0     0 |keystone-manage      26889 23%4142k  13k|keystone-manage      268894142k  13k 23%|mysqld       202M|   0     0 |  14    5    0   11    0
