-- Logs begin at Mon 2020-04-20 10:32:04 UTC, end at Mon 2020-04-20 11:51:47 UTC. --
Apr 20 11:20:33 cloud-provider-iscsi-0000000331 systemd[1]: Started Devstack devstack@dstat.service.
Apr 20 11:20:33 cloud-provider-iscsi-0000000331 dstat.sh[29892]: [286B blob data]
Apr 20 11:20:33 cloud-provider-iscsi-0000000331 dstat.sh[29892]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 20 11:20:33 cloud-provider-iscsi-0000000331 dstat.sh[29892]: 20-04 11:20:33|  5   2  92   1   0| 426M 4009M  146M 3151M|   0     0 | 113k 3128k|4.12  26.7 | 965  1386 |0.61 0.68 0.50|1.0   0  21|   0     0 |systemd              1    0.1%   0    0 |bash                 2801 2547k2396k0.1%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 20 11:20:34 cloud-provider-iscsi-0000000331 dstat.sh[29892]: 20-04 11:20:34| 10  21  69   0   0| 427M 4006M  146M 3152M|  17k 2106B|   0    76k|   0  10.0 |2765  5061 |0.61 0.68 0.50|1.0   0 490|   0     0 |bash                 2801 3.5%2007k  32k|bash                 2801 2007k  32k3.5%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 20 11:20:35 cloud-provider-iscsi-0000000331 dstat.sh[29892]: 20-04 11:20:35| 11  21  67   0   0| 430M 4003M  146M 3152M|6376B 2214B|   0    28k|   0  7.00 |2944  6036 |0.61 0.68 0.50|1.0   0 345|   0     0 |systemd              1    3.8%   0    0 |bash                 2801 2625k  20k1.8%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 20 11:20:36 cloud-provider-iscsi-0000000331 dstat.sh[29892]: 20-04 11:20:36|  9   7  85   0   0| 551M 3881M  146M 3274M|7086B 2200B|   0     0 |   0     0 |1887  2772 |0.61 0.68 0.50|  0   0  60|   0     0 |systemd              1    6.2%   0    0 |bash                 2801  247k 656B0.2%|mysqld       173M|   0     0 |  14    6    0    4    0
Apr 20 11:20:37 cloud-provider-iscsi-0000000331 dstat.sh[29892]: 20-04 11:20:37| 12  16  72   0   0| 562M 3870M  146M 3274M|5578B 1998B|   0     0 |   0     0 |2092  3463 |0.65 0.68 0.50|1.0   0 295|   0     0 |keystone-manage      312037.0%2262k  79k|keystone-manage      312032262k  79k7.0%|mysqld       173M|   0     0 |  14    6    0    6    0
Apr 20 11:20:38 cloud-provider-iscsi-0000000331 dstat.sh[29892]: 20-04 11:20:38| 23   3  74   1   0| 607M 3825M  146M 3275M|6089B 2106B| 152k    0 |8.00     0 | 671   724 |0.65 0.68 0.50|1.0   0   0|   0     0 |keystone-manage      31203 24%  12M 221k|keystone-manage      31203  12M 221k 24%|mysqld       173M|   0     0 |  14    6    0    6    0
Apr 20 11:20:39 cloud-provider-iscsi-0000000331 dstat.sh[29892]: 20-04 11:20:39| 12   4  72  13   0| 632M 3798M  146M 3277M|9299B 2214B|  52k   16M|6.00   507 |2265  3340 |0.65 0.68 0.50|1.0   0   0|   0     0 |keystone-manage      31203 10%2585k 484k|keystone-manage      312032585k 484k 10%|mysqld       187M|   0     0 |  14    8    0    6    0
Apr 20 11:20:40 cloud-provider-iscsi-0000000331 dstat.sh[29892]: 20-04 11:20:40|  8   7  71  14   0| 637M 3727M  146M 3341M|6231B 2106B|   0  8652k|   0   761 |3703  7758 |0.65 0.68 0.50|  0 2.0   0|   0     0 |mysqld               291698.2%   0    0 |keystone-manage      31203  20k  11k3.8%|mysqld       192M|   0     0 |  14    8    0    6    0
Apr 20 11:20:41 cloud-provider-iscsi-0000000331 dstat.sh[29892]: 20-04 11:20:41|  5   2  73  20   0| 638M 3724M  147M 3342M|5994B 2160B|   0    70M|   0   540 |3347  6274 |0.65 0.68 0.50|1.0 1.0   0|   0     0 |mysqld               291694.2%   0    0 |keystone-manage      31203  12k7673B2.5%|mysqld       193M|   0     0 |  14    8    0    6    0
Apr 20 11:20:42 cloud-provider-iscsi-0000000331 dstat.sh[29892]: 20-04 11:20:42| 10   5  71  14   0| 640M 3721M  147M 3343M|8401B 2214B|   0  8248k|   0   700 |3836  8382 |0.75 0.71 0.51|  0 1.0   0|   0     0 |mysqld               291697.2%   0    0 |keystone-manage      31203  33k  18k4.8%|mysqld       195M|   0     0 |  14    8    0    6    0
Apr 20 11:20:43 cloud-provider-iscsi-0000000331 dstat.sh[29892]: 20-04 11:20:43| 17   5  68  10   0| 642M 3718M  148M 3344M|9566B 2160B|   0  7432k|   0   632 |3863    10k|0.75 0.71 0.51|2.0 1.0   0|   0     0 |keystone-manage      312039.5%  40k 293k|python3.6            6554  274k 572k2.0%|mysqld       196M|   0     0 |  14    8    0    6    0
Apr 20 11:20:44 cloud-provider-iscsi-0000000331 dstat.sh[29892]: 20-04 11:20:44|  8   5  69  18   0| 644M 3715M  148M 3344M|8575B 2160B|   0    78M|   0   894 |2940  6032 |0.75 0.71 0.51|  0 1.0   0|   0     0 |mysqld               291695.0%   0    0 |keystone-manage      31203  19k  12k4.5%|mysqld       197M|   0     0 |  14    8    0    6    0
Apr 20 11:20:45 cloud-provider-iscsi-0000000331 dstat.sh[29892]: 20-04 11:20:45|  7   4  72  17   0| 645M 3713M  149M 3344M|6717B 2106B|   0  6112k|   0   496 |2722  6300 |0.75 0.71 0.51|  0 1.0   0|   0     0 |mysqld               291696.2%   0    0 |keystone-manage      31203  17k  11k3.0%|mysqld       198M|   0     0 |  14    8    0    6    0
Apr 20 11:20:46 cloud-provider-iscsi-0000000331 dstat.sh[29892]: 20-04 11:20:46| 15   5  68  12   0| 647M 3709M  149M 3346M|6161B 2214B|   0  6264k|   0   500 |3561    12k|0.75 0.71 0.51|1.0   0 2.0|   0     0 |keystone-manage      312039.5%  36k 351k|python3.6            6554  338k 704k1.8%|mysqld       199M|   0     0 |  14    8    0    6    0
Apr 20 11:20:47 cloud-provider-iscsi-0000000331 dstat.sh[29892]: 20-04 11:20:47| 11   2  72  15   0| 647M 3709M  149M 3346M|7034B 1944B|   0  2304k|   0   141 |2292  6178 |0.85 0.73 0.52|  0 1.0   0|   0     0 |keystone-manage      312037.8%  37k  25k|keystone-manage      31203  37k  25k7.8%|mysqld       199M|   0     0 |  14    8    0    6    0
Apr 20 11:20:48 cloud-provider-iscsi-0000000331 dstat.sh[29892]: 20-04 11:20:48| 12   3  69  16   0| 648M 3707M  149M 3347M|8466B 2160B|   0  3744k|   0   279 |2292  6763 |0.85 0.73 0.52|  0 1.0   0|   0     0 |keystone-manage      312036.2%  24k 341k|python3.6            6554  334k 696k2.0%|mysqld       200M|   0     0 |  14    8    0    6    0
Apr 20 11:20:49 cloud-provider-iscsi-0000000331 dstat.sh[29892]: 20-04 11:20:49|  8   4  70  18   0| 649M 3706M  150M 3347M|  15k 2160B|   0  4316k|   0   378 |2363  5011 |0.85 0.73 0.52|3.0   0   0|   0     0 |mysqld               291696.5%   0    0 |keystone-manage      31203  13k8901B3.5%|mysqld       201M|   0     0 |  14    8    0    6    0
Apr 20 11:20:50 cloud-provider-iscsi-0000000331 dstat.sh[29892]: 20-04 11:20:50|  8   3  71  17   0| 648M 3706M  150M 3347M|9092B 2160B|   0  3424k|   0   250 |2247  3750 |0.85 0.73 0.52|  0 1.0   0|   0     0 |mysqld               291694.5%   0    0 |keystone-manage      31203  20k  13k4.5%|mysqld       200M|   0     0 |  14    8    0    6    0
Apr 20 11:20:51 cloud-provider-iscsi-0000000331 dstat.sh[29892]: 20-04 11:20:51|  8   4  72  16   0| 648M 3706M  150M 3347M|8188B 2106B|   0  3368k|   0   239 |2418  3893 |0.85 0.73 0.52|1.0 1.0   0|   0     0 |mysqld               291695.5%   0    0 |keystone-manage      31203  21k  13k4.5%|mysqld       200M|   0     0 |  14    8    0    6    0
Apr 20 11:20:52 cloud-provider-iscsi-0000000331 dstat.sh[29892]: 20-04 11:20:52| 16   5  73   6   0| 590M 3764M  150M 3347M|7150B 2214B|   0  1280k|   0  97.0 |1824  2668 |0.87 0.73 0.52|1.0   0  78|   0     0 |keystone-manage      312835.0%2229k  37k|bash                 2801   17M1898k0.8%|mysqld       200M|   0     0 |  14    6    0    7    0
Apr 20 11:20:53 cloud-provider-iscsi-0000000331 dstat.sh[29892]: 20-04 11:20:53| 23   3  72   2   0| 632M 3722M  150M 3347M|6506B 2106B|   0  4008k|   0  39.0 | 766   897 |0.87 0.73 0.52|1.0 1.0   0|   0     0 |keystone-manage      31283 25%  11M   0 |keystone-manage      31283  11M   0  25%|mysqld       200M|   0     0 |  14    6    0    7    0
Apr 20 11:20:54 cloud-provider-iscsi-0000000331 dstat.sh[29892]: 20-04 11:20:54| 23   3  64  10   0| 600M 3753M  150M 3347M|6043B 2214B|   0  5980k|   0   263 |1298  1181 |0.87 0.73 0.52|1.0 2.0  11|   0     0 |keystone-manage      31294 12%5301k  37k|bash                 2801   16M  39k  0%|mysqld       200M|   0     0 |  14    6    0    7    0
Apr 20 11:20:55 cloud-provider-iscsi-0000000331 dstat.sh[29892]: 20-04 11:20:55| 23   3  65   9   0| 645M 3707M  150M 3349M|6200B 2160B|   0    14M|   0   312 |1675  1810 |0.87 0.73 0.52|1.0 1.0   0|   0     0 |keystone-manage      31294 25%  11M1362B|keystone-manage      31294  11M1362B 25%|mysqld       200M|   0     0 |  14    6    0    7    0
Apr 20 11:20:56 cloud-provider-iscsi-0000000331 dstat.sh[29892]: 20-04 11:20:56| 12  19  68   2   0| 580M 3771M  150M 3350M|7278B 2160B|   0  3260k|   0  90.0 |2920  5627 |0.87 0.73 0.52|1.0   0 465|   0     0 |bash                 2801 3.2%  18M  68k|bash                 2801   18M  68k3.2%|mysqld       200M|   0     0 |  14    6    0    7    0
