"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000273",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","15 Apr 2020 21:09:26 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
15-04 21:09:26,1.596,0.529,97.610,0.220,0.045,447643648,4673810432,151044096,2850385920,0,0,38810.196,1023412.292,1.374,8.970,435.606,623.737,0.790,0.680,0.470,2,0,6.514,0,0,12,3,0,4,0
15-04 21:09:27,10.687,20.102,69.211,0,0,444022784,4676878336,151048192,2850566144,6331,2106,24576,249856,1,6,2527,4483,0.800,0.690,0.480,2,0,413,0,0,12,3,0,4,0
15-04 21:09:28,14.796,18.622,66.327,0,0.255,444432384,4675948544,151048192,2851049472,21671,2214,0,32768,0,8,3095,5818,0.800,0.690,0.480,1,0,401,0,0,12,3,0,4,0
15-04 21:09:29,12.152,12.152,75.443,0,0.253,576045056,4543799296,151048192,2979201024,9233,2160,0,4096,0,1,3469,5969,0.800,0.690,0.480,0,0,108,0,0,14,3,0,4,0
15-04 21:09:30,7.980,14.713,77.307,0,0,579919872,4539846656,151048192,2979229696,7310,2160,0,1077248,0,5,2179,3593,0.800,0.690,0.480,1,0,297,0,0,14,5,0,6,0
15-04 21:09:31,22.750,2.500,74,0.500,0.250,620122112,4499570688,151052288,2979299328,6174,2250,98304,0,4,0,714,749,0.800,0.690,0.480,1,0,1,0,0,14,5,0,6,0
15-04 21:09:32,19.444,2.525,72.980,5.051,0,659136512,4458745856,151142400,2981019648,6276,2160,110592,3403776,10,96,1697,2881,0.820,0.690,0.480,0,1,0,0,0,14,7,0,6,0
15-04 21:09:33,6.582,4.810,72.152,16.456,0,663900160,4452225024,151539712,2982301696,9693,1944,0,10121216,0,871,4370,7205,0.820,0.690,0.480,0,1,0,0,0,14,7,0,6,0
15-04 21:09:34,6.549,4.282,72.544,16.625,0,667049984,4379107328,151920640,3050463232,14761,2160,0,74346496,0,619,2584,6164,0.820,0.690,0.480,1,0,0,0,0,14,7,0,6,0
15-04 21:09:35,9.873,4.304,71.139,14.430,0.253,668975104,4376182784,152510464,3050856448,14060,2160,0,7974912,0,660,3208,7728,0.820,0.690,0.480,2,0,0,0,0,14,7,0,6,0
15-04 21:09:36,8.354,6.076,60.506,24.810,0.253,670248960,4374069248,152801280,3051380736,8190,2160,0,88465408,0,864,3856,7492,0.820,0.690,0.480,2,0,0,0,0,14,7,0,6,0
15-04 21:09:37,11.765,4.604,70.332,13.299,0,671707136,4371390464,153305088,3052060672,8482,2160,0,8085504,0,638,4341,7959,0.910,0.720,0.490,0,1,0,0,0,14,7,0,6,0
15-04 21:09:38,8.586,4.293,71.717,15.152,0.253,674136064,4368216064,153731072,3052351488,9746,2160,0,8671232,0,679,4014,7876,0.910,0.720,0.490,1,0,2,0,0,14,7,0,6,0
15-04 21:09:39,18.462,4.872,69.487,7.179,0,676519936,4363784192,154218496,3053817856,9059,2160,0,7413760,0,564,6884,12684,0.910,0.720,0.490,1,0,0,0,0,14,7,0,6,0
15-04 21:09:40,18.066,4.326,68.702,8.906,0,677810176,4360994816,154615808,3054878720,7453,2160,0,7221248,0,524,6959,13075,0.910,0.720,0.490,1,0,0,0,0,14,7,0,6,0
15-04 21:09:41,12.405,5.063,71.139,11.139,0.253,678289408,4359876608,154992640,3055124480,6625,2160,0,10403840,0,726,4963,8292,0.910,0.720,0.490,1,0,0,0,0,14,7,0,6,0
