"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000200",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","08 Apr 2020 17:46:54 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
08-04 17:46:54,1.014,0.351,98.476,0.132,0.027,445059072,4659441664,152481792,2864160768,0,0,25788.194,677456.589,0.919,5.984,352.821,467.247,0.940,0.780,0.540,2,0,4.335,0,0,12,3,0,4,0
08-04 17:46:55,8.163,21.429,70.408,0,0,445169664,4658573312,152481792,2864488448,6353,2160,24576,352256,1,8,2519,4492,0.940,0.780,0.540,2,0,421,0,0,12,3,0,4,0
08-04 17:46:56,13.452,20.305,65.990,0,0.254,445546496,4657704960,152481792,2864885760,8422,2160,0,32768,0,8,2889,5893,0.940,0.780,0.540,2,0,397,0,0,12,3,0,4,0
08-04 17:46:57,11.616,13.384,75,0,0,578142208,4524494848,152481792,2993061888,8544,2160,0,4096,0,1,3038,7393,0.940,0.780,0.540,3,0,162,0,0,14,5,0,5,0
08-04 17:46:58,17.677,10.101,71.970,0,0.253,602136576,4500242432,152485888,2993299456,7823,1944,0,0,0,0,1630,3139,0.940,0.780,0.540,5,0,242,0,0,14,5,0,7,0
08-04 17:46:59,21.357,2.513,74.121,2.010,0,644444160,4456890368,152485888,2994343936,8213,2160,196608,0,13,0,620,804,0.940,0.780,0.540,3,0,0,0,0,14,5,0,6,0
08-04 17:47:00,10.553,3.518,73.618,12.060,0.251,663314432,4436119552,152805376,2995904512,7911,2160,12288,9379840,1,600,2761,5920,0.940,0.780,0.540,1,1,0,0,0,14,7,0,6,0
08-04 17:47:01,8.564,6.297,70.781,14.358,0,667684864,4361531392,153243648,3064205312,8091,2160,0,78241792,0,893,3835,8838,0.940,0.780,0.540,1,1,0,0,0,14,7,0,6,0
08-04 17:47:02,12.782,5.764,70.927,10.276,0.251,670777344,4356997120,153939968,3064913920,8093,2160,0,13443072,0,1131,4850,11161,0.940,0.780,0.540,4,0,0,0,0,14,7,0,6,0
08-04 17:47:03,15.561,4.847,69.898,9.694,0,673280000,4352598016,154656768,3066036224,16106,2160,0,8966144,0,715,4744,10051,0.950,0.790,0.540,1,1,0,0,0,14,7,0,6,0
08-04 17:47:04,9.367,5.063,71.899,13.418,0.253,675086336,4349448192,155267072,3066720256,9866,2160,0,9592832,0,766,4482,7473,0.950,0.790,0.540,2,0,0,0,0,14,7,0,6,0
08-04 17:47:05,18.797,4.261,69.424,7.519,0,677199872,4345847808,155570176,3067822080,10889,2160,0,5550080,0,437,3760,10408,0.950,0.790,0.540,2,0,0,0,0,14,7,0,6,0
08-04 17:47:06,20.823,4.627,67.095,7.198,0.257,679370752,4342083584,156024832,3068899328,13996,2160,0,29605888,0,775,5373,13030,0.950,0.790,0.540,2,1,0,0,0,14,7,0,6,0
08-04 17:47:07,13.706,6.091,65.482,14.721,0,678854656,4341612544,156491776,3069321216,13768,2052,0,73003008,0,1004,4589,12729,0.950,0.790,0.540,2,0,0,0,0,14,7,0,6,0
08-04 17:47:08,20.352,6.030,73.116,0.251,0.251,640376832,4380213248,156491776,3069194240,6397,1998,0,106496,0,6,1105,1675,1.030,0.810,0.550,2,0,80,0,0,14,5,0,7,0
08-04 17:47:09,24.250,2.250,71.500,2,0,613531648,4406513664,156524544,3069693952,6205,2214,0,8388608,0,152,1121,1418,1.030,0.810,0.550,3,0,11,0,0,14,5,0,7,0
08-04 17:47:10,22.864,3.769,72.864,0.503,0,655998976,4363542528,156561408,3070181376,6550,2160,0,7065600,0,68,929,1144,1.030,0.810,0.550,2,0,0,0,0,14,5,0,7,0
08-04 17:47:11,17.513,10.406,71.320,0.761,0,606330880,4411625472,156635136,3071639552,5388,2160,0,6803456,0,140,2271,3855,1.030,0.810,0.550,3,0,261,0,0,14,5,0,7,0
08-04 17:47:12,11.646,22.278,65.570,0.253,0.253,607592448,4409135104,156635136,3072991232,6990,2160,0,282624,0,27,2986,6091,1.030,0.810,0.550,3,0,439,0,0,14,5,0,7,0
08-04 17:47:13,37.186,13.819,48.995,0,0,674484224,4341944320,156635136,3073454080,8090,2160,0,0,0,0,2657,3886,1.030,0.810,0.550,3,0,172,0,0,14,7,0,7,0
08-04 17:47:14,43.250,4.250,49.250,3,0.250,742334464,4273610752,156643328,3073892352,7126,2160,151552,184320,6,33,923,676,1.030,0.810,0.550,3,0,0,0,0,14,7,0,7,0
08-04 17:47:15,35.840,13.033,51.128,0,0,783130624,4230377472,156643328,3075911680,5221,2160,0,761856,0,100,2406,6120,1.030,0.810,0.550,3,0,150,0,0,13,5,0,8,0
08-04 17:47:16,24.311,2.757,72.932,0,0,834744320,4178464768,156643328,3076075520,5508,2160,0,0,0,0,966,992,1.030,0.810,0.550,2,0,14,0,0,14,5,0,8,0
08-04 17:47:17,21.805,4.261,71.429,2.256,0.251,862670848,4150407168,156712960,3076104192,6952,1998,0,7053312,0,443,1936,2185,1.030,0.810,0.550,2,0,2,0,0,14,11,0,8,0
08-04 17:47:18,21.303,5.514,73.183,0,0,815771648,4197298176,156712960,3076112384,16398,2106,0,0,0,0,972,1225,1.030,0.810,0.550,2,0,55,0,0,14,5,0,11,0
08-04 17:47:19,19.144,1.511,73.804,5.542,0,841555968,4171403264,156712960,3076182016,6464,2160,73728,0,18,0,953,1321,1.030,0.810,0.550,2,0,1,0,0,14,25,0,13,0
08-04 17:47:20,22.195,5.237,72.319,0,0.249,820867072,4192059392,156712960,3076214784,6705,2160,0,0,0,0,1124,1665,1.030,0.810,0.550,2,0,61,0,0,14,29,0,16,0
