-- Logs begin at Tue 2020-04-07 06:24:20 UTC, end at Tue 2020-04-07 08:35:14 UTC. --
Apr 07 07:35:37 cloud-provider-iscsi-0000000179 systemd[1]: Started Devstack devstack@dstat.service.
Apr 07 07:35:38 cloud-provider-iscsi-0000000179 dstat.sh[24291]: [286B blob data]
Apr 07 07:35:38 cloud-provider-iscsi-0000000179 dstat.sh[24291]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 07 07:35:38 cloud-provider-iscsi-0000000179 dstat.sh[24291]: 07-04 07:35:37|  3   1  95   0   0| 411M 4473M  144M 2718M|   0     0 |  77k 2069k|2.81  18.3 | 666  1097 |0.51 0.62 0.45|2.0   0  13|   0     0 |systemd              1    0.1%   0    0 |bash                 2217 1406k1309k0.1%|mysqld       174M|   0     0 |  12    3    0    4    0
Apr 07 07:35:38 cloud-provider-iscsi-0000000179 dstat.sh[24291]: 07-04 07:35:38| 10  19  70   0   0| 412M 4471M  144M 2719M|9696B   16k|   0   260k|   0  8.00 |2572  4150 |0.51 0.62 0.45|2.0   0 434|   0     0 |bash                 2217 4.0%1950k  22k|bash                 2217 1950k  22k4.0%|mysqld       174M|   0     0 |  12    3    0    4    0
Apr 07 07:35:40 cloud-provider-iscsi-0000000179 dstat.sh[24291]: 07-04 07:35:39| 12  21  66   0   0| 410M 4472M  144M 2719M|7977B 2392B|   0    36k|   0  9.00 |3258  5717 |0.63 0.64 0.46|2.0   0 375|   0     0 |systemd              1    2.8%   0    0 |bash                 2217 3636k  22k2.2%|mysqld       174M|   0     0 |  12    3    0    4    0
Apr 07 07:35:41 cloud-provider-iscsi-0000000179 dstat.sh[24291]: 07-04 07:35:40|  9   9  82   0   0| 537M 4345M  144M 2842M|3683B 1402B|   0     0 |   0     0 |3798  5309 |0.63 0.64 0.46|1.0   0 105|   0     0 |systemd              1    5.2%   0    0 |bash                 2217  297k1078B0.2%|mysqld       174M|   0     0 |  14    3    0    4    0
Apr 07 07:35:41 cloud-provider-iscsi-0000000179 dstat.sh[24291]: 07-04 07:35:41|  8  14  78   0   0| 542M 4339M  144M 2842M|7291B 8684B|   0   400k|   0  23.0 |2230  3338 |0.63 0.64 0.46|2.0   0 301|   0     0 |bash                 2217 2.5%1034k  15k|keystone-manage      256091050k  79k1.8%|mysqld       174M|   0     0 |  14    5    0    6    0
Apr 07 07:35:43 cloud-provider-iscsi-0000000179 dstat.sh[24291]: 07-04 07:35:42| 22   3  74   1   0| 584M 4296M  144M 2842M|4964B    0 | 220k    0 |13.0     0 | 737   799 |0.63 0.64 0.46|2.0   0 1.0|   0     0 |keystone-manage      25609 25%  11M 153k|keystone-manage      25609  11M 153k 25%|mysqld       174M|   0     0 |  14    5    0    6    0
Apr 07 07:35:43 cloud-provider-iscsi-0000000179 dstat.sh[24291]: 07-04 07:35:43| 17   5  73   6   0| 616M 4262M  144M 2844M|  19k  148k|  84k 6548k|7.00   330 |3134  4670 |0.63 0.64 0.46|2.0   0   0|   0     0 |keystone-manage      25609 15%4471k 548k|keystone-manage      256094471k 548k 15%|mysqld       187M|   0     0 |  14    7    0    6    0
Apr 07 07:35:45 cloud-provider-iscsi-0000000179 dstat.sh[24291]: 07-04 07:35:44| 11   7  71  12   0| 622M 4189M  145M 2909M|6283B 6984B|   0    76M|   0  1130 |5997  8993 |0.58 0.63 0.46|1.0 1.0   0|   0     0 |mysqld               235689.5%   0    0 |keystone-manage      25609  27k  16k4.2%|mysqld       193M|   0     0 |  14    7    0    6    0
Apr 07 07:35:46 cloud-provider-iscsi-0000000179 dstat.sh[24291]: 07-04 07:35:45| 12   8  69  11   0| 625M 4185M  146M 2910M|7482B 8536B|   0    11M|   0   999 |5705  9228 |0.58 0.63 0.46|1.0 1.0   0|   0     0 |mysqld               235689.0%   0    0 |keystone-manage      25609  41k  23k7.0%|mysqld       195M|   0     0 |  14    7    0    6    0
Apr 07 07:35:47 cloud-provider-iscsi-0000000179 dstat.sh[24291]: 07-04 07:35:46| 19   6  66   9   0| 626M 4182M  146M 2911M|  37k  363k|   0  6984k|   0   601 |6043    11k|0.58 0.63 0.46|1.0   0 2.0|   0     0 |keystone-manage      25609 11%  39k 289k|python3.6            5960  272k 567k2.8%|mysqld       196M|   0     0 |  14    7    0    6    0
Apr 07 07:35:48 cloud-provider-iscsi-0000000179 dstat.sh[24291]: 07-04 07:35:47| 10   7  66  18   0| 629M 4179M  147M 2911M|  13k 7782B|   0    87M|   0  1038 |4018  6166 |0.58 0.63 0.46|1.0 1.0   0|   0     0 |mysqld               235686.0%   0    0 |keystone-manage      25609  27k  16k5.5%|mysqld       198M|   0     0 |  14    7    0    6    0
Apr 07 07:35:49 cloud-provider-iscsi-0000000179 dstat.sh[24291]: 07-04 07:35:48| 17   7  69   7   0| 630M 4176M  147M 2912M|  42k  447k|   0  9176k|   0   748 |8029    16k|0.58 0.63 0.46|1.0   0   0|   0     0 |keystone-manage      25609 12%  45k 353k|python3.6            5960  335k 699k2.5%|mysqld       199M|   0     0 |  14    7    0    6    0
Apr 07 07:35:50 cloud-provider-iscsi-0000000179 dstat.sh[24291]: 07-04 07:35:49| 20   9  65   6   0| 632M 4173M  147M 2913M|  41k  458k|   0  8452k|   0   674 |8611    18k|0.77 0.67 0.47|1.0   0   0|   0     0 |keystone-manage      25609 13%  69k 366k|python3.6            5960  339k 709k2.5%|mysqld       201M|   0     0 |  14    7    0    6    0
Apr 07 07:35:51 cloud-provider-iscsi-0000000179 dstat.sh[24291]: 07-04 07:35:50| 19   4  70   7   0| 633M 4172M  148M 2913M|  10k   22k|   0  7884k|   0   605 |4542    12k|0.77 0.67 0.47|2.0   0   0|   0     0 |keystone-manage      25609 13%  49k  32k|keystone-manage      25609  49k  32k 13%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 07 07:35:52 cloud-provider-iscsi-0000000179 dstat.sh[24291]: 07-04 07:35:51| 21   6  73   0   0| 603M 4201M  148M 2913M|9307B 3236B|   0     0 |   0     0 |1097  1405 |0.77 0.67 0.47|2.0   0  78|   0     0 |keystone-manage      25689 20%9783k  37k|bash                 2217   17M1880k0.8%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 07 07:35:52 cloud-provider-iscsi-0000000179 dstat.sh[24291]: 07-04 07:35:52| 24   4  72   0   0| 579M 4224M  148M 2914M|7365B 2642B|   0  9504k|   0   102 |1165  1517 |0.77 0.67 0.47|2.0   0  11|   0     0 |keystone-manage      257008.8%4083k  37k|bash                 2217   16M  38k  0%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 07 07:35:54 cloud-provider-iscsi-0000000179 dstat.sh[24291]: 07-04 07:35:53| 23   3  73   1   0| 624M 4179M  148M 2914M|5581B    0 |   0  6892k|   0  67.0 |1050  1409 |0.77 0.67 0.47|2.0   0   0|   0     0 |keystone-manage      25700 25%  11M   0 |keystone-manage      25700  11M   0  25%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 07 07:35:55 cloud-provider-iscsi-0000000179 dstat.sh[24291]: 07-04 07:35:54| 12  16  69   4   0| 563M 4239M  148M 2915M|8897B   11k|   0  7720k|   0   206 |2861  4053 |0.79 0.67 0.47|3.0   0 293|   0     0 |bash                 2217 3.2%  17M  54k|bash                 2217   17M  54k3.2%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 07 07:35:56 cloud-provider-iscsi-0000000179 dstat.sh[24291]: 07-04 07:35:55| 11  21  67   0   0| 564M 4237M  148M 2916M|5236B 3054B|   0   180k|   0  16.0 |2999  6175 |0.79 0.67 0.47|2.0   0 407|   0     0 |bash                 2217 2.0%3772k  21k|bash                 2217 3772k  21k2.0%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 07 07:35:56 cloud-provider-iscsi-0000000179 dstat.sh[24291]: 07-04 07:35:56| 37  15  48   0   0| 623M 4178M  148M 2917M|8435B 6024B|   0     0 |   0     0 |3453  4366 |0.79 0.67 0.47|6.0   0 175|   0     0 |uwsgi                26444 16%5993k  37k|uwsgi                264435993k  37k 16%|mysqld       201M|   0     0 |  14    7    0    7    0
Apr 07 07:35:58 cloud-provider-iscsi-0000000179 dstat.sh[24291]: 07-04 07:35:57| 45   6  49   0   0| 702M 4098M  148M 2917M|4336B    0 | 148k 3952k|5.00   175 |1228   759 |0.79 0.67 0.47|3.0   0   0|   0     0 |uwsgi                26444 25%9763k   0 |uwsgi                26443  10M 396k 25%|mysqld       201M|   0     0 |  14    7    0    7    0
Apr 07 07:35:59 cloud-provider-iscsi-0000000179 dstat.sh[24291]: 07-04 07:35:58| 35  13  52   0   0| 729M 4069M  148M 2919M|6995B 4668B|   0   196k|   0  24.0 |2463  7435 |0.79 0.67 0.47|7.0   0 159|   0     0 |uwsgi                26444 14%1555k 399k|uwsgi                264441555k 399k 14%|mysqld       201M|   0     0 |  14    5    0    8    0
Apr 07 07:36:00 cloud-provider-iscsi-0000000179 dstat.sh[24291]: 07-04 07:35:59| 24   3  73   0   0| 778M 4020M  148M 2919M|6458B    0 |   0     0 |   0     0 | 855  1037 |0.81 0.68 0.48|1.0   0  12|   0     0 |keystone-manage      26720 25%  12M   0 |keystone-manage      26720  12M   0  25%|mysqld       201M|   0     0 |  14    5    0    8    0
Apr 07 07:36:01 cloud-provider-iscsi-0000000179 dstat.sh[24291]: 07-04 07:36:00| 12   3  85   0   0| 803M 3994M  148M 2919M|8302B   13k|   0  1340k|   0  14.0 | 802  1006 |0.81 0.68 0.48|1.0   0 2.0|   0     0 |keystone-manage      26720 13%3574k9539B|keystone-manage      267203574k9539B 13%|mysqld       203M|   0     0 |  14    7    0    8    0
