"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000237",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","10 Apr 2020 18:52:59 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
10-04 18:52:59,0.898,0.305,98.641,0.115,0.041,441729024,4640534528,151195648,2886148096,0,0,22188.234,592734.468,0.795,5.208,354.465,423.943,0.640,0.640,0.470,2,0,3.706,0,0,12,3,0,4,0
10-04 18:53:00,11.111,19.697,68.687,0.253,0.253,442408960,4639182848,151195648,2886455296,10297,2106,0,364544,0,9,2930,5325,0.640,0.640,0.470,2,0,497,0,0,12,3,0,4,0
10-04 18:53:01,13.520,20.408,66.071,0,0,443703296,4637454336,151195648,2887032832,9754,2106,0,32768,0,8,3409,6810,0.640,0.640,0.470,2,0,368,0,0,12,3,0,4,0
10-04 18:53:02,7.463,12.189,80.100,0,0.249,573255680,4507303936,151195648,3015016448,9878,2052,0,0,0,0,3327,4993,0.590,0.630,0.470,2,0,145,0,0,14,5,0,4,0
10-04 18:53:03,15.250,13,71.500,0,0.250,600014848,4480503808,151199744,3015053312,7628,2160,0,405504,0,22,1698,2641,0.590,0.630,0.470,2,0,208,0,0,14,5,0,6,0
10-04 18:53:04,22.943,3.242,73.067,0.748,0,646471680,4432773120,151212032,3016314880,9839,2160,208896,0,14,0,839,1110,0.590,0.630,0.470,2,0,0,0,0,14,7,0,6,0
10-04 18:53:05,13.054,5.419,71.429,9.852,0.246,662216704,4414652416,151769088,3018055680,8882,2160,0,14385152,0,1049,4004,9931,0.590,0.630,0.470,2,0,0,0,0,14,7,0,6,0
10-04 18:53:06,7.673,5.446,71.782,14.851,0.248,664895488,4341436416,152211456,3086544896,6821,2160,0,74784768,0,664,2372,5711,0.590,0.630,0.470,1,1,0,0,0,14,7,0,6,0
10-04 18:53:07,12,4.750,69.750,13.500,0,667222016,4338053120,152936448,3086802944,14322,2160,0,9560064,0,790,3278,8846,0.710,0.650,0.470,2,0,0,0,0,14,7,0,6,0
10-04 18:53:08,11.779,5.013,64.411,18.546,0.251,669683712,4334284800,153337856,3087630336,8542,2160,0,51654656,0,741,4441,9218,0.710,0.650,0.470,1,2,0,0,0,14,7,0,6,0
10-04 18:53:09,9.975,5.736,68.828,15.212,0.249,670216192,4332687360,153726976,3088216064,7839,2106,0,43986944,0,732,3639,6065,0.710,0.650,0.470,2,0,0,0,0,14,7,0,6,0
10-04 18:53:10,11.364,4.293,70.202,14.141,0,672374784,4329574400,154234880,3088642048,7650,2214,0,9744384,0,775,4539,9335,0.710,0.650,0.470,1,1,0,0,0,14,7,0,6,0
10-04 18:53:11,20.854,6.533,67.085,5.276,0.251,673726464,4326309888,154640384,3090100224,6562,2094,0,6041600,0,408,8019,16061,0.710,0.650,0.470,3,0,0,0,0,14,7,0,6,0
10-04 18:53:12,13.682,5.721,68.657,11.692,0.249,675045376,4323844096,155045888,3090788352,8359,2052,0,8298496,0,659,5347,8746,0.730,0.660,0.480,3,0,0,0,0,14,7,0,6,0
10-04 18:53:13,16.071,4.337,72.449,6.888,0.255,602238976,4396122112,155353088,3090980864,6712,2106,0,6397952,0,450,3643,9523,0.730,0.660,0.480,2,0,6,0,0,14,5,0,7,0
10-04 18:53:14,20.698,6.234,72.569,0.499,0,645140480,4353208320,155353088,3090993152,7253,2214,0,5611520,0,152,1347,1436,0.730,0.660,0.480,2,0,74,0,0,14,5,0,7,0
