"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","30 Jun 2022 08:26:08 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
30-06 08:26:08,7.750,2.011,89.706,0.453,0.080,451588096,1973911552,152195072,5441708032,0,0,84855.908,2812045.459,2.787,19.848,1003.130,1271.162,1.520,1.350,0.930,2,0,31.730,0,0,12,4,0,5,0
30-06 08:26:09,10,20,69.500,0.250,0.250,451485696,1973661696,152199168,5441728512,7712,11966,0,253952,0,12,2509,4319,1.520,1.350,0.930,1,0,426,0,0,12,4,0,5,0
30-06 08:26:10,10.660,21.066,68.020,0,0.254,452096000,1972572160,152199168,5442105344,22799,19908,0,32768,0,8,3288,6953,1.550,1.360,0.940,1,0,338,0,0,12,4,0,6,0
30-06 08:26:11,10.459,15.306,74.235,0,0,582361088,1841950720,152199168,5570142208,17083,10008,0,8192,0,2,3731,6811,1.550,1.360,0.940,0,0,181,0,0,14,4,0,5,0
30-06 08:26:12,8.500,17.250,74,0,0.250,590999552,1833259008,152199168,5570179072,8073,4082,0,0,0,0,2089,3802,1.550,1.360,0.940,1,0,294,0,0,14,6,0,7,0
30-06 08:26:13,22.807,3.258,73.684,0,0.251,634695680,1789165568,152211456,5570564096,13077,14384,0,0,0,0,845,947,1.550,1.360,0.940,1,0,0,0,0,14,6,0,7,0
30-06 08:26:14,15.038,3.759,73.434,7.769,0,669220864,1752485888,152498176,5572202496,9365,1620,40960,3747840,4,178,1963,3460,1.550,1.360,0.940,1,0,0,0,0,14,8,0,7,0
30-06 08:26:15,3.807,2.538,73.858,19.543,0.254,671457280,1749086208,152838144,5572927488,11386,127884,0,5599232,0,474,2665,3885,1.590,1.370,0.940,0,1,0,0,0,14,8,0,7,0
30-06 08:26:16,4.250,3.500,73.500,18.500,0.250,673701888,1677611008,153128960,5639991296,8563,1620,0,71692288,0,427,2354,3236,1.590,1.370,0.940,0,1,0,0,0,14,8,0,7,0
30-06 08:26:17,7.305,3.023,73.300,16.373,0,676331520,1673256960,153513984,5641179136,9828,4740,0,7778304,0,606,3119,4793,1.590,1.370,0.940,1,0,0,0,0,14,8,0,7,0
30-06 08:26:18,10.526,3.258,72.932,13.033,0.251,677769216,1670860800,153927680,5641641984,13385,4082,0,8204288,0,663,3465,5608,1.590,1.370,0.940,1,0,0,0,0,14,8,0,7,0
30-06 08:26:19,13.534,3.509,71.178,11.779,0,678866944,1668911104,154132480,5642248192,9931,5766,0,5922816,0,419,3711,8421,1.590,1.370,0.940,0,1,0,0,0,14,8,0,7,0
30-06 08:26:20,8.728,3.491,72.070,15.461,0.249,680472576,1666428928,154423296,5642706944,13028,328154,0,6397952,0,498,3747,6076,1.540,1.360,0.940,0,1,0,0,0,14,8,0,7,0
30-06 08:26:21,6.076,2.532,73.671,17.468,0.253,682274816,1663741952,154718208,5643214848,10941,6730,0,5619712,0,438,2683,4340,1.540,1.360,0.940,0,1,2,0,0,14,8,0,7,0
30-06 08:26:22,7.305,3.023,73.804,15.617,0.252,683921408,1661399040,155078656,5643509760,11121,5266,0,7110656,0,552,3215,5723,1.540,1.360,0.940,0,1,0,0,0,14,8,0,7,0
30-06 08:26:23,16.583,3.518,71.106,8.794,0,685207552,1658667008,155308032,5644656640,11941,6072,0,4276224,0,321,3886,8298,1.540,1.360,0.940,1,0,0,0,0,14,8,0,7,0
30-06 08:26:24,16.291,4.511,71.178,7.769,0.251,685842432,1656508416,155545600,5645840384,17807,420644,0,46141440,0,364,5025,11671,1.540,1.360,0.940,0,1,1,0,0,14,8,0,7,0
