"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000112",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","01 Apr 2020 04:34:28 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
01-04 04:34:28,1.608,0.546,97.569,0.238,0.038,439382016,4673351680,151470080,2857938944,0,0,40436.773,1079809.350,1.440,9.359,429.769,636.740,0.510,0.660,0.500,2,0,6.809,0,0,12,3,0,4,0
01-04 04:34:29,8.608,21.519,69.620,0,0.253,440090624,4671791104,151470080,2858442752,7884,2160,24576,159744,1,8,2673,4763,0.510,0.660,0.500,2,0,455,0,0,12,3,0,4,0
01-04 04:34:30,14.467,20.558,64.975,0,0,442134528,4669198336,151470080,2859118592,9913,4125,0,36864,0,9,3725,6982,0.470,0.650,0.500,11,0,398,0,0,12,3,0,4,0
01-04 04:34:31,8.040,9.548,82.161,0,0.251,571723776,4539121664,151470080,2987003904,8972,2064,0,405504,0,15,3733,8280,0.470,0.650,0.500,1,0,75,0,0,14,3,0,5,0
01-04 04:34:32,11.055,11.809,76.884,0,0.251,580673536,4530069504,151474176,2987102208,15428,2268,0,0,0,0,1963,3447,0.470,0.650,0.500,2,0,298,0,0,14,5,0,7,0
01-04 04:34:33,21.357,3.266,74.121,1.256,0,619347968,4491149312,151474176,2987347968,13599,2106,98304,0,4,0,624,659,0.470,0.650,0.500,1,1,0,0,0,14,5,0,6,0
01-04 04:34:34,17.413,4.478,71.891,5.970,0.249,654913536,4453416960,151642112,2989293568,8565,2214,110592,5480448,10,250,1872,3255,0.470,0.650,0.500,2,0,0,0,0,14,7,0,6,0
01-04 04:34:35,10.859,5.808,70.707,12.626,0,660512768,4411985920,152158208,3024023552,8327,2160,0,10035200,0,868,5104,9270,0.520,0.650,0.500,2,0,0,0,0,14,7,0,6,0
01-04 04:34:36,2.005,3.008,66.917,27.820,0.251,661299200,4376285184,152268800,3057815552,7371,2052,0,76099584,0,487,1755,1703,0.520,0.650,0.500,1,2,0,0,0,14,7,0,6,0
01-04 04:34:37,7.789,6.030,66.834,19.095,0.251,664875008,4371533824,152682496,3058515968,9095,3963,0,88571904,0,1219,4244,6050,0.520,0.650,0.500,2,0,2,0,0,14,8,0,6,0
01-04 04:34:38,19.144,6.045,65.491,9.320,0,682381312,4352643072,153206784,3059322880,9920,3016,0,8548352,0,682,5231,12241,0.520,0.650,0.500,4,0,16,0,0,14,8,0,6,0
01-04 04:34:39,25.441,10.076,48.111,16.121,0.252,671223808,4362096640,153968640,3060178944,7857,4266,61440,9924608,6,761,5048,10122,0.520,0.650,0.500,1,2,59,0,0,14,8,0,6,0
01-04 04:34:40,15.764,5.665,57.635,20.690,0.246,675303424,4356825088,154513408,3060789248,7385,2726,278528,10936320,24,826,4931,9355,0.790,0.710,0.520,1,1,9,0,0,14,8,0,6,0
