"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000108",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","31 Mar 2020 20:22:00 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
31-03 20:22:00,2.478,0.894,96.280,0.295,0.053,443502592,4692733952,152088576,2834296832,0,0,63309.247,1683014.552,2.260,14.686,568.136,925.597,0.740,0.720,0.480,2,0,10.648,0,0,12,3,0,4,0
31-03 20:22:01,8.163,22.194,69.643,0,0,443580416,4691881984,152096768,2834616320,6747,1998,24576,401408,1,8,2550,4634,0.740,0.720,0.480,1,0,457,0,0,12,3,0,4,0
31-03 20:22:02,11.139,15.949,61.772,10.886,0.253,443297792,4691763200,152096768,2834997248,14060,2106,0,2908160,0,146,2532,4120,0.740,0.720,0.480,0,2,281,0,0,12,3,0,4,0
31-03 20:22:03,12.091,17.632,66.499,3.526,0.252,575582208,4558757888,152096768,2963365888,7515,2160,0,4116480,0,149,4372,7018,0.760,0.720,0.480,1,0,245,0,0,14,5,0,4,0
31-03 20:22:04,15.829,11.809,72.362,0,0,598753280,4535545856,152100864,2963398656,6670,2160,0,0,0,0,1637,2702,0.760,0.720,0.480,1,0,234,0,0,14,5,0,6,0
31-03 20:22:05,22.111,2.010,74.121,1.508,0.251,645287936,4487708672,152104960,2964676608,5731,2254,208896,0,14,0,562,737,0.760,0.720,0.480,1,0,0,0,0,14,5,0,6,0
31-03 20:22:06,13.750,4.500,71.750,10,0,663597056,4466814976,152793088,2966470656,6277,2160,0,14508032,0,1057,4488,10243,0.760,0.720,0.480,2,0,0,0,0,14,7,0,6,0
31-03 20:22:07,7.481,5.237,71.820,15.212,0.249,666738688,4393308160,153243648,3034783744,6826,2160,0,74792960,0,663,3462,6083,0.760,0.720,0.480,0,1,0,0,0,14,7,0,6,0
31-03 20:22:08,10.553,6.030,67.588,15.829,0,669216768,4389912576,153829376,3035070464,9533,2160,0,53366784,0,924,4180,8836,0.700,0.710,0.480,0,1,0,0,0,14,7,0,6,0
