"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000149",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","03 Apr 2020 03:41:04 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
03-04 03:41:04,0.264,0.090,99.578,0.031,0.037,442929152,4663148544,154316800,2860802048,0,0,6479.732,175736.836,0.230,1.573,225.607,219.646,0.680,0.730,0.510,2,0,1.096,0,0,12,3,0,4,0
03-04 03:41:05,10.606,20.707,68.434,0,0.253,443875328,4661264384,154320896,2861309952,16151,2160,24576,249856,1,7,2747,5058,0.680,0.730,0.510,3,0,480,0,0,12,3,0,4,0
03-04 03:41:06,12.437,21.066,66.244,0,0.254,442392576,4661985280,154320896,2862190592,7828,2160,0,32768,0,8,3458,6900,0.680,0.730,0.510,1,0,355,0,0,12,3,0,4,0
03-04 03:41:07,9.645,7.868,82.487,0,0,574275584,4529799168,154320896,2989977600,8505,2160,0,0,0,0,3257,5093,0.630,0.710,0.510,1,0,94,0,0,14,3,0,4,0
03-04 03:41:08,7.789,12.060,79.899,0,0.251,576983040,4527067136,154320896,2989977600,7514,2160,0,0,0,0,2070,3613,0.630,0.710,0.510,2,0,295,0,0,14,5,0,6,0
03-04 03:41:09,22.306,3.008,74.185,0.251,0.251,620802048,4483076096,154324992,2990080000,7166,2052,98304,0,4,0,711,726,0.630,0.710,0.510,2,0,1,0,0,14,5,0,6,0
03-04 03:41:10,17.513,3.299,74.112,5.076,0,657981440,4444237824,154411008,2991636480,8986,2202,110592,4042752,10,126,1639,3128,0.630,0.710,0.510,1,1,2,0,0,14,7,0,6,0
03-04 03:41:11,7,3.750,73,16,0.250,662286336,4438065152,154890240,2992963584,10429,2160,0,9285632,0,797,2498,7063,0.630,0.710,0.510,2,0,0,0,0,14,7,0,6,0
03-04 03:41:12,7.360,5.330,73.604,13.706,0,665661440,4364537856,155320320,3061080064,7655,2160,0,74375168,0,628,2975,5787,0.660,0.720,0.510,2,0,0,0,0,14,7,0,6,0
03-04 03:41:13,12.690,6.345,69.289,11.421,0.254,668536832,4360376320,155959296,3061661696,6511,2052,0,11997184,0,1007,5186,10560,0.660,0.720,0.510,2,0,0,0,0,14,7,0,6,0
03-04 03:41:14,15.267,5.598,70.738,8.397,0,670363648,4356886528,156504064,3062730752,15896,2160,0,7827456,0,620,5261,11976,0.660,0.720,0.510,2,0,0,0,0,14,7,0,6,0
03-04 03:41:15,9.367,6.835,62.025,21.519,0.253,675098624,4350906368,157093888,3063308288,7532,2160,0,79093760,0,1008,4103,7846,0.660,0.720,0.510,2,1,0,0,0,14,7,0,6,0
03-04 03:41:16,13.590,6.154,68.462,11.795,0,675127296,4349517824,157499392,3064242176,7659,2254,0,19464192,0,671,6034,11791,0.660,0.720,0.510,2,0,0,0,0,14,7,0,6,0
03-04 03:41:17,20.506,5.316,67.848,6.076,0.253,675856384,4347015168,157904896,3065577472,6855,2160,0,6934528,0,487,4974,13506,0.690,0.720,0.520,4,0,0,0,0,14,7,0,6,0
03-04 03:41:18,12.879,6.061,70.960,9.848,0.253,676380672,4345729024,158355456,3065831424,10398,2052,0,8474624,0,643,5070,11147,0.690,0.720,0.520,2,0,0,0,0,14,7,0,6,0
03-04 03:41:19,17.303,6.107,73.791,2.799,0,614395904,4407570432,158502912,3065806848,15623,2160,0,2445312,0,175,2180,3929,0.690,0.720,0.520,2,0,78,0,0,14,5,0,7,0
03-04 03:41:20,23.618,2.764,72.864,0.503,0.251,657403904,4364161024,158543872,3066159104,7333,2160,0,7028736,0,70,927,1555,0.690,0.720,0.520,1,0,2,0,0,14,5,0,7,0
03-04 03:41:21,21.303,3.759,70.175,4.762,0,622202880,4398678016,158552064,3066834944,6947,2106,0,10985472,0,288,1172,1392,0.690,0.720,0.520,1,0,11,0,0,14,5,0,7,0
03-04 03:41:22,23.869,2.513,71.859,1.759,0,672710656,4346650624,158674944,3068186624,7293,2214,0,6389760,0,132,1056,1593,0.870,0.760,0.530,2,0,0,0,0,14,5,0,7,0
03-04 03:41:23,10.859,21.212,67.677,0,0.253,603533312,4415029248,158674944,3068960768,6898,1998,0,180224,0,10,2819,5861,0.870,0.760,0.530,1,0,459,0,0,14,5,0,7,0
03-04 03:41:24,16.497,18.020,65.228,0,0.254,609120256,4408930304,158674944,3069415424,6497,2160,0,24576,0,6,4577,7082,0.870,0.760,0.530,5,0,281,0,0,14,5,0,7,0
03-04 03:41:25,47.607,9.068,43.325,0,0,699297792,4318523392,158674944,3069984768,8845,2214,0,0,0,0,1531,2020,0.870,0.760,0.530,2,0,132,0,0,14,7,0,7,0
03-04 03:41:26,46.250,5.500,47.750,0.250,0.250,761024512,4254658560,158683136,3071836160,6427,2160,151552,950272,5,3,1357,3253,0.870,0.760,0.530,4,0,0,0,0,14,7,0,7,0
03-04 03:41:27,31.407,9.799,58.794,0,0,790900736,4223819776,158683136,3072483328,6021,2052,0,0,0,0,2331,4793,0.880,0.770,0.530,2,0,170,0,0,14,5,0,8,0
03-04 03:41:28,23.618,2.261,74.121,0,0,847994880,4166746112,158691328,3072475136,16813,2106,0,1941504,0,116,948,916,0.880,0.770,0.530,2,0,0,0,0,14,5,0,8,0
03-04 03:41:29,22.166,4.030,73.048,0.504,0.252,788340736,4226330624,158736384,3072466944,7395,2160,0,585728,0,64,1606,2318,0.880,0.770,0.530,1,0,54,0,0,14,5,0,11,0
03-04 03:41:30,22.943,3.741,72.569,0.748,0,826331136,4188254208,158748672,3072520192,10105,2214,0,3379200,0,161,1134,1181,0.880,0.770,0.530,2,0,3,0,0,14,11,0,12,0
03-04 03:41:31,17.128,4.030,73.300,5.290,0.252,791658496,4222824448,158748672,3072614400,11750,2160,73728,9048064,18,116,1528,2132,0.880,0.770,0.530,1,0,61,0,0,14,29,0,16,0
03-04 03:41:32,22.556,3.258,73.935,0.251,0,835145728,4179324928,158756864,3072618496,9510,1998,0,1142784,0,13,663,784,0.890,0.770,0.540,1,0,1,0,0,14,29,0,16,0
03-04 03:41:33,21.411,6.801,71.788,0,0,814407680,4199895040,158756864,3072770048,18268,2214,0,0,0,0,1265,2099,0.890,0.770,0.540,2,0,100,0,0,14,29,0,21,0
03-04 03:41:34,23.500,2.750,73.500,0,0.250,843407360,4170858496,158756864,3072786432,6307,2160,0,0,0,0,886,1609,0.890,0.770,0.540,2,0,0,0,0,14,29,0,29,0
03-04 03:41:35,22.922,3.275,73.804,0,0,835620864,4178481152,158756864,3072946176,6879,2160,0,0,0,0,778,902,0.890,0.770,0.540,2,0,22,0,0,14,29,0,29,0
03-04 03:41:36,22.532,5.570,70.886,1.013,0,808427520,4205432832,158769152,3073159168,6842,2160,0,7553024,0,327,2052,2335,0.890,0.770,0.540,2,0,73,0,0,14,29,0,37,0
03-04 03:41:37,23.810,2.506,73.183,0.251,0.251,847101952,4166807552,158769152,3073187840,9233,2052,0,671744,0,20,932,1124,0.900,0.770,0.540,2,0,1,0,0,14,31,0,39,0
03-04 03:41:38,20.960,5.808,73.232,0,0,821518336,4192223232,158769152,3073351680,7282,2160,0,0,0,0,1487,2386,0.900,0.770,0.540,1,0,101,0,0,14,29,0,45,0
03-04 03:41:39,21.053,5.514,73.183,0,0.251,800890880,4212842496,158769152,3073359872,5963,2160,0,0,0,0,1111,1695,0.900,0.770,0.540,2,0,68,0,0,14,29,0,50,0
03-04 03:41:40,24.121,2.764,72.864,0.251,0,842952704,4170772480,158797824,3073335296,6330,2160,0,737280,0,18,911,1350,0.900,0.770,0.540,2,0,3,0,0,14,29,0,50,0
03-04 03:41:41,21.212,5.808,72.980,0,0,811692032,4201971712,158801920,3073376256,6696,2160,0,1200128,0,45,1403,2022,0.900,0.770,0.540,2,0,70,0,0,14,29,0,56,0
03-04 03:41:42,24,3,72.750,0,0.250,849711104,4163940352,158806016,3073384448,8268,1998,0,528384,0,9,998,1272,0.910,0.780,0.540,2,0,1,0,0,14,31,0,59,0
03-04 03:41:43,20.455,5.808,73.485,0.253,0,832401408,4181106688,158814208,3073515520,7028,2202,0,372736,0,13,1074,1455,0.910,0.780,0.540,1,0,69,0,0,14,29,0,60,0
03-04 03:41:44,21.500,5.500,72.750,0,0.250,811749376,4201738240,158818304,3073531904,6770,2160,0,319488,0,9,1211,1732,0.910,0.780,0.540,2,0,72,0,0,14,29,0,64,0
03-04 03:41:45,22.864,3.518,73.367,0.251,0,850051072,4163407872,158822400,3073556480,5862,2106,0,634880,0,19,967,1219,0.910,0.780,0.540,2,0,1,0,0,14,29,0,68,0
03-04 03:41:46,20.603,6.030,73.367,0,0,841936896,4171509760,158822400,3073568768,6507,2160,0,2158592,0,6,1044,1497,0.910,0.780,0.540,2,0,78,0,0,14,29,0,68,0
03-04 03:41:47,19.949,6.566,73.232,0,0.253,812453888,4200972288,158822400,3073589248,6777,2160,0,356352,0,3,1420,2027,0.920,0.780,0.540,2,0,85,0,0,14,29,0,73,0
03-04 03:41:48,23.116,3.015,73.869,0,0,850579456,4162842624,158826496,3073589248,6721,2106,0,602112,0,19,928,1104,0.920,0.780,0.540,2,0,1,0,0,14,29,0,75,0
03-04 03:41:49,18.546,8.020,72.932,0.251,0.251,829980672,4183416832,158826496,3073613824,18906,2214,0,102400,0,3,1255,1903,0.920,0.780,0.540,2,0,98,0,0,14,29,0,78,0
03-04 03:41:50,22.081,4.315,73.604,0,0,802045952,4211200000,158830592,3073761280,6558,2106,0,348160,0,13,1130,1837,0.920,0.780,0.540,1,0,30,0,0,14,29,0,83,0
03-04 03:41:51,20.802,6.767,72.180,0,0.251,843149312,4170072064,158834688,3073765376,16341,2106,0,1101824,0,17,1032,1649,0.920,0.780,0.540,2,0,117,0,0,14,29,0,83,0
03-04 03:41:52,22.922,4.282,72.796,0,0,814112768,4199088128,158834688,3073781760,7143,2160,0,307200,0,8,1371,2054,0.920,0.790,0.550,2,0,21,0,0,14,29,0,92,0
03-04 03:41:53,23.291,2.532,73.924,0.253,0,849842176,4163346432,158842880,3073785856,7402,2160,0,987136,0,24,964,1337,0.920,0.790,0.550,2,0,1,0,0,14,31,0,96,0
03-04 03:41:54,22.556,5.514,71.679,0,0.251,834514944,4178477056,158842880,3073978368,7246,2106,0,114688,0,3,1122,1678,0.920,0.790,0.550,2,0,72,0,0,14,29,0,100,0
03-04 03:41:55,24.938,1.995,73.067,0,0,852279296,4160704512,158842880,3073986560,8234,2148,0,303104,0,6,1207,1837,0.920,0.790,0.550,2,0,0,0,0,14,29,0,109,0
03-04 03:41:56,18.640,9.824,70.781,0.504,0.252,833916928,4179054592,158842880,3073998848,12101,2106,0,2572288,0,164,1693,2252,0.920,0.790,0.550,2,0,169,0,0,14,29,0,109,0
03-04 03:41:57,23.367,3.015,73.618,0,0,852262912,4160643072,158842880,3074064384,7860,2214,0,0,0,0,1227,1811,0.930,0.790,0.550,1,0,0,0,0,14,29,0,118,0
03-04 03:41:58,22.362,3.266,74.121,0,0.251,845426688,4167479296,158842880,3074064384,9238,2106,0,0,0,0,697,930,0.930,0.790,0.550,2,0,22,0,0,14,29,0,118,0
03-04 03:41:59,23.500,5.250,71,0.250,0,823619584,4189110272,158851072,3074232320,10867,2160,0,516096,0,11,1439,2308,0.930,0.790,0.550,2,0,72,0,0,14,29,0,126,0
03-04 03:42:00,23.116,3.266,73.618,0,0,852180992,4160536576,158859264,3074236416,6688,2106,0,548864,0,15,852,1093,0.930,0.790,0.550,2,0,2,0,0,14,31,0,124,0
03-04 03:42:01,20.854,8.291,70.352,0.251,0.251,816816128,4195901440,158859264,3074236416,8868,2160,0,491520,0,12,1749,3066,0.930,0.790,0.550,2,0,168,0,0,14,29,0,132,0
03-04 03:42:02,24.181,2.267,73.552,0,0,851963904,4160544768,158867456,3074433024,15099,2160,0,397312,0,6,1040,1379,0.940,0.790,0.550,1,0,1,0,0,14,31,0,138,0
03-04 03:42:03,22.306,3.759,73.684,0,0.251,837115904,4175376384,158867456,3074449408,8002,2160,0,0,0,0,1033,1376,0.940,0.790,0.550,2,0,22,0,0,14,29,0,141,0
03-04 03:42:04,22.922,5.038,72.040,0,0,814563328,4197896192,158867456,3074478080,6778,2106,0,290816,0,3,1344,2135,0.940,0.790,0.550,2,0,71,0,0,14,29,0,149,0
03-04 03:42:05,22.556,3.258,73.935,0,0.251,852103168,4160348160,158879744,3074473984,6241,2106,0,487424,0,14,704,869,0.940,0.790,0.550,2,0,1,0,0,14,29,0,149,0
03-04 03:42:06,19.747,8.354,71.899,0,0,814649344,4197613568,158879744,3074658304,6800,2160,0,0,0,0,1730,3025,0.940,0.790,0.550,1,0,168,0,0,14,29,0,158,0
03-04 03:42:07,22.864,3.518,73.367,0.251,0,852639744,4159614976,158879744,3074666496,7901,2106,0,3067904,0,89,1061,1112,0.940,0.800,0.550,1,0,1,0,0,14,31,0,161,0
03-04 03:42:08,22.166,4.030,73.552,0,0.252,830550016,4181659648,158879744,3074707456,6698,2160,0,0,0,0,1146,1554,0.940,0.800,0.550,2,0,22,0,0,14,29,0,167,0
03-04 03:42:09,22.785,5.063,71.899,0.253,0,809021440,4203171840,158896128,3074707456,6460,2052,0,491520,0,14,1378,2199,0.940,0.800,0.550,2,0,71,0,0,14,29,0,173,0
