"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider1-0000013003",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","10 Mar 2020 15:57:34 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
10-03 15:57:34,5.216,1.654,92.510,0.570,0.051,439914496,4281810944,173936640,3193933824,0,0,99132.807,3117291.650,3.691,27.772,909.773,1509.641,0.950,0.740,0.540,2,0,20.100,0,0,12,3,0,3,0
10-03 15:57:35,10.101,19.949,69.697,0,0.253,439648256,4281618432,173936640,3194122240,8751,2160,0,86016,0,6,2768,5334,0.950,0.740,0.540,2,0,512,0,0,12,3,0,3,0
10-03 15:57:36,13.959,21.574,64.467,0,0,439894016,4280942592,173936640,3194662912,8117,2160,0,32768,0,8,4002,6837,0.950,0.740,0.540,1,0,377,0,0,12,3,0,3,0
10-03 15:57:37,7.789,11.055,81.156,0,0,571658240,4148592640,173936640,3322736640,7464,2202,0,3473408,0,12,3567,5879,0.950,0.740,0.540,1,0,165,0,0,14,5,0,3,0
10-03 15:57:38,17.043,10.276,72.431,0,0.251,600727552,4119326720,173936640,3322900480,5853,2160,0,0,0,0,1584,2523,0.950,0.740,0.540,1,0,190,0,0,14,5,0,5,0
10-03 15:57:39,21.357,3.266,74.121,1.256,0,645877760,4072591360,173961216,3324166144,6433,2160,163840,0,13,0,762,1042,0.950,0.750,0.550,1,0,1,0,0,14,5,0,5,0
10-03 15:57:40,9.023,4.010,72.431,14.536,0,661876736,4054519808,174325760,3325792256,5477,1944,0,10338304,0,736,4073,7165,0.950,0.750,0.550,0,0,0,0,0,14,7,0,5,0
10-03 15:57:41,10.025,5.764,71.429,12.531,0.251,666718208,3979251712,174936064,3394158592,6378,2160,0,78245888,0,965,4657,9673,0.950,0.750,0.550,0,1,0,0,0,14,7,0,5,0
10-03 15:57:42,12.091,3.275,67.506,17.128,0,668987392,3976282112,175538176,3394428928,5677,2160,0,15089664,0,1064,4152,7891,0.950,0.750,0.550,0,1,0,0,0,14,7,0,5,0
