"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider1-0000012297",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","09 Mar 2020 22:33:29 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
09-03 22:33:29,1.453,0.458,97.891,0.159,0.039,441335808,4347109376,172552192,3131555840,0,0,28847.335,842866.307,1.019,7.567,369.565,495.396,0.620,0.580,0.430,2,0,5.463,0,0,12,3,0,3,0
09-03 22:33:30,9.296,21.357,69.095,0,0.251,441307136,4346486784,172556288,3131932672,6340,2106,0,73728,0,5,2484,4755,0.620,0.580,0.430,1,0,476,0,0,12,3,0,3,0
09-03 22:33:31,13.418,20.759,65.570,0,0.253,441081856,4346236928,172556288,3132506112,15826,2160,0,36864,0,9,3186,6163,0.970,0.660,0.460,1,0,382,0,0,12,3,0,3,0
09-03 22:33:32,8.629,9.137,82.234,0,0,572878848,4213997568,172556288,3260395520,8301,2214,0,0,0,0,2915,5151,0.970,0.660,0.460,0,0,83,0,0,14,3,0,3,0
09-03 22:33:33,12.563,11.558,75.628,0,0.251,584298496,4202364928,172556288,3260559360,6828,1836,0,3104768,0,10,2049,3655,0.970,0.660,0.460,1,0,296,0,0,14,5,0,5,0
09-03 22:33:34,21.465,3.535,74.242,0.758,0,625082368,4161253376,172564480,3260850176,5705,2268,90112,0,4,0,708,737,0.970,0.660,0.460,1,0,1,0,0,14,5,0,5,0
09-03 22:33:35,15.327,3.518,72.864,8.040,0.251,662249472,4121608192,172777472,3262836736,6465,2160,73728,5578752,9,284,1405,3204,0.970,0.660,0.460,1,0,0,0,0,14,7,0,5,0
09-03 22:33:36,7.557,6.045,72.292,14.106,0,667619328,4046270464,173252608,3331031040,6555,2160,0,76750848,0,889,3506,7663,0.970,0.660,0.460,0,1,0,0,0,14,7,0,5,0
09-03 22:33:37,6.835,2.785,73.671,16.456,0.253,669343744,4043051008,173682688,3331977216,6922,2160,0,6696960,0,557,2217,5662,0.970,0.660,0.460,1,0,0,0,0,14,7,0,5,0
09-03 22:33:38,9.898,4.315,71.320,14.467,0,671473664,4039888896,174247936,3332370432,14732,2160,0,10874880,0,796,3810,9734,0.970,0.660,0.460,0,1,0,0,0,14,7,0,5,0
