"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000236",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","10 Apr 2020 14:04:17 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
10-04 14:04:17,2.690,0.927,96.026,0.297,0.060,440811520,4634275840,151932928,2888433664,0,0,64403.491,1668967.350,2.321,14.576,608.118,943.929,0.610,0.620,0.460,2,0,11.803,0,0,12,3,0,4,0
10-04 14:04:18,8.651,22.392,68.702,0,0.254,441745408,4632772608,151932928,2888605696,7310,2160,24576,110592,1,8,2832,5237,0.610,0.620,0.460,1,0,501,0,0,12,3,0,4,0
10-04 14:04:19,13.198,21.320,65.228,0,0.254,442798080,4631191552,151932928,2889252864,8423,2160,0,28672,0,7,3335,6112,0.610,0.620,0.460,1,0,360,0,0,12,3,0,4,0
10-04 14:04:20,7.538,8.040,84.422,0,0,572706816,4500791296,151932928,3017228288,8856,2160,0,0,0,0,2711,3943,0.610,0.620,0.460,0,0,58,0,0,14,3,0,4,0
10-04 14:04:21,10.433,13.486,75.827,0,0.254,584605696,4488699904,151941120,3017379840,7467,2106,0,0,0,0,2124,3623,0.640,0.630,0.470,1,0,299,0,0,14,5,0,6,0
10-04 14:04:22,21.357,3.015,74.372,1.256,0,621002752,4451966976,151949312,3017707520,9790,2214,122880,0,7,0,718,739,0.640,0.630,0.470,1,0,0,0,0,14,5,0,6,0
10-04 14:04:23,18.362,3.722,72.457,5.211,0.248,656826368,4413579264,152190976,3019972608,8776,2052,86016,7409664,7,396,2596,4613,0.640,0.630,0.470,0,1,0,0,0,14,7,0,6,0
10-04 14:04:24,10.199,6.716,70.149,12.687,0.249,662282240,4337676288,152809472,3088265216,9593,2160,0,77795328,0,1015,4900,10281,0.640,0.630,0.470,4,0,0,0,0,14,7,0,6,0
10-04 14:04:25,11,5.500,70,13.500,0,665432064,4333236224,153329664,3088990208,8268,2106,0,9994240,0,841,4623,9602,0.640,0.630,0.470,1,0,0,0,0,14,7,0,6,0
10-04 14:04:26,14.430,4.557,70.127,10.886,0,666693632,4330799104,153690112,3089797120,9924,2200,0,6991872,0,565,4993,11592,0.670,0.640,0.470,0,1,0,0,0,14,7,0,6,0
10-04 14:04:27,10.433,3.308,72.265,13.740,0.254,669192192,4326825984,154259456,3090591744,7719,2106,0,9035776,0,689,4464,9430,0.670,0.640,0.470,0,1,0,0,0,14,7,0,6,0
10-04 14:04:28,8.608,4.557,69.114,17.468,0.253,674181120,4321046528,154779648,3090821120,7504,2160,0,11476992,0,761,3682,7755,0.670,0.640,0.470,0,2,0,0,0,14,7,0,6,0
10-04 14:04:29,15.829,6.784,61.055,16.332,0,672776192,4321095680,155029504,3091894272,9928,2214,0,85041152,0,820,5364,10701,0.670,0.640,0.470,1,0,0,0,0,14,7,0,6,0
10-04 14:04:30,17.172,4.798,68.434,9.343,0.253,674304000,4318015488,155385856,3093053440,8393,2106,0,8015872,0,582,6434,15165,0.670,0.640,0.470,2,0,0,0,0,14,7,0,6,0
10-04 14:04:31,12.879,5.808,70.455,10.606,0.253,675119104,4316426240,155766784,3093417984,7306,2214,0,7917568,0,578,4830,10666,0.780,0.660,0.480,1,0,2,0,0,14,7,0,6,0
10-04 14:04:32,20.603,6.030,72.362,1.005,0,624570368,4366962688,155840512,3093356544,9939,2160,0,2187264,0,207,2174,3618,0.780,0.660,0.480,1,0,78,0,0,14,5,0,7,0
10-04 14:04:33,24.121,2.261,73.116,0.503,0,606621696,4384346112,155865088,3093893120,9233,2052,0,6959104,0,72,1047,1437,0.780,0.660,0.480,1,0,10,0,0,14,5,0,7,0
10-04 14:04:34,22.613,3.769,67.337,6.030,0.251,651968512,4338462720,155938816,3094331392,7569,2160,0,14086144,0,348,1491,1213,0.780,0.660,0.480,1,0,1,0,0,14,5,0,7,0
10-04 14:04:35,16.625,12.846,67.758,2.771,0,602124288,4386496512,156094464,3096059904,7501,2052,0,6758400,0,146,2519,4495,0.780,0.660,0.480,1,0,297,0,0,14,5,0,7,0
10-04 14:04:36,11.735,21.939,66.071,0,0.255,603156480,4384501760,156102656,3096952832,9516,2106,0,135168,0,16,2779,6858,0.800,0.660,0.480,2,0,403,0,0,14,5,0,7,0
10-04 14:04:37,36.869,14.899,48.232,0,0,671371264,4316053504,156102656,3097518080,14935,2160,0,0,0,0,2742,4675,0.800,0.660,0.480,2,0,172,0,0,14,7,0,7,0
10-04 14:04:38,43.609,6.015,48.872,1.253,0.251,756006912,4230483968,156119040,3098419200,6537,2214,151552,512000,5,80,965,784,0.800,0.660,0.480,2,0,0,0,0,14,7,0,7,0
10-04 14:04:39,34.257,11.335,54.156,0,0.252,781168640,4203061248,156127232,3100143616,6715,2160,0,4050944,0,175,4809,7386,0.800,0.660,0.480,1,0,174,0,0,14,5,0,8,0
10-04 14:04:40,24.060,2.256,73.684,0,0,835145728,4149088256,156127232,3100143616,6985,2160,0,0,0,0,737,811,0.800,0.660,0.480,1,0,0,0,0,14,5,0,8,0
10-04 14:04:41,23.058,3.509,72.431,1.003,0,858120192,4126019584,156172288,3100172288,5950,2160,0,1396736,0,65,1569,2384,0.730,0.650,0.480,1,0,4,0,0,14,11,0,8,0
10-04 14:04:42,21.662,4.534,73.552,0,0.252,811122688,4173012992,156172288,3100176384,10714,2160,0,0,0,0,982,1155,0.730,0.650,0.480,1,0,53,0,0,14,5,0,11,0
10-04 14:04:43,21.945,2.244,73.067,2.494,0.249,839012352,4144975872,156172288,3100270592,7816,2052,73728,0,18,0,1206,1685,0.730,0.650,0.480,1,0,1,0,0,14,31,0,14,0
10-04 14:04:44,22.613,4.523,72.613,0.251,0,825376768,4158590976,156172288,3100282880,13923,2160,0,9416704,0,137,1106,1465,0.730,0.650,0.480,1,0,61,0,0,14,29,0,16,0
10-04 14:04:45,21.411,6.045,72.292,0,0.252,799772672,4184190976,156172288,3100286976,8531,2052,0,0,0,0,1253,2035,0.730,0.650,0.480,1,0,99,0,0,14,29,0,21,0
