"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000085",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","31 Mar 2020 06:07:55 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
31-03 06:07:55,1.577,0.555,97.549,0.274,0.045,445595648,4692041728,149884928,2835103744,0,0,39184.641,1029379.168,1.401,9.115,429.137,623.984,0.900,0.740,0.490,2,0,6.576,0,0,12,4,0,4,0
31-03 06:07:56,9.645,21.574,68.528,0,0.254,445054976,4691845120,149889024,2835484672,8275,16162,24576,159744,1,7,2792,5083,0.900,0.740,0.490,1,0,490,0,0,12,4,0,4,0
31-03 06:07:57,14.103,18.718,67.179,0,0,453857280,4682600448,149889024,2836041728,8324,20728,0,28672,0,7,3093,5503,0.900,0.740,0.490,1,0,363,0,0,12,4,0,4,0
31-03 06:07:58,9.273,10.025,80.451,0,0.251,577400832,4558585856,149889024,2963906560,7472,8274,0,278528,0,16,3394,5641,0.900,0.740,0.490,2,0,131,0,0,14,6,0,4,0
31-03 06:07:59,14.975,12.437,72.589,0,0,600739840,4535095296,149889024,2964008960,7622,10778,0,0,0,0,1764,3121,0.900,0.740,0.490,1,0,222,0,0,14,6,0,6,0
31-03 06:08:00,22.250,2.750,73.750,1.250,0,644374528,4490362880,149897216,2965098496,6927,7952,196608,0,13,0,584,989,0.910,0.740,0.490,1,0,0,0,0,14,6,0,6,0
31-03 06:08:01,11.750,4,71.500,12.750,0,663539712,4468772864,150323200,2966974464,15777,97806,12288,10248192,1,697,3360,7843,0.910,0.740,0.490,1,0,0,0,0,14,8,0,6,0
31-03 06:08:02,7.538,5.025,72.613,14.573,0.251,668008448,4394094592,150806528,3035090944,8039,35106,0,76464128,0,808,3723,8128,0.910,0.740,0.490,1,1,0,0,0,14,8,0,6,0
31-03 06:08:03,10.276,5.263,70.927,13.534,0,670593024,4390244352,151404544,3035648000,8787,5900,0,27914240,0,931,3811,9858,0.910,0.740,0.490,0,1,0,0,0,14,8,0,6,0
31-03 06:08:04,15.250,5.250,68.750,10.750,0,672530432,4386881536,152051712,3036397568,7313,6884,0,8056832,0,662,5390,10693,0.910,0.740,0.490,1,0,0,0,0,14,8,0,6,0
31-03 06:08:05,8.500,4.500,72,14.750,0.250,674222080,4383866880,152494080,3037196288,10455,312368,0,6688768,0,504,3765,6259,0.920,0.740,0.500,1,0,0,0,0,14,8,0,6,0
31-03 06:08:06,12.091,3.526,70.529,13.854,0,676765696,4380532736,153006080,3037450240,7303,7270,0,10149888,0,815,4678,8126,0.920,0.740,0.500,1,0,0,0,0,14,8,0,6,0
31-03 06:08:07,22.392,4.071,68.193,5.089,0.254,677490688,4377899008,153235456,3039080448,12500,297958,0,4255744,0,264,5996,15711,0.920,0.740,0.500,3,0,0,0,0,14,8,0,6,0
31-03 06:08:08,12.879,6.566,67.172,13.384,0,678629376,4375789568,153628672,3039612928,11784,477052,0,74326016,0,967,4251,13069,0.920,0.740,0.500,1,0,0,0,0,14,8,0,6,0
31-03 06:08:09,16.667,5.473,69.652,8.209,0,605630464,4448346112,153927680,3039739904,8312,10992,0,6889472,0,488,3632,11049,0.920,0.740,0.500,1,0,10,0,0,14,6,0,7,0
31-03 06:08:10,20.352,6.281,71.859,1.256,0.251,648888320,4404453376,153952256,3040333824,17234,18784,0,7004160,0,74,1501,2776,0.930,0.750,0.500,1,0,70,0,0,14,6,0,7,0
31-03 06:08:11,23,3.500,72.750,0.750,0,616611840,4436197376,153997312,3040821248,11704,2160,0,8396800,0,158,1172,1595,0.930,0.750,0.500,1,0,11,0,0,14,6,0,7,0
31-03 06:08:12,24.561,2.256,70.927,2.005,0.251,667435008,4383883264,154071040,3042213888,16426,4522,0,6537216,0,131,1213,1623,0.930,0.750,0.500,1,0,0,0,0,14,6,0,7,0
31-03 06:08:13,12.374,17.172,69.444,1.010,0,606760960,4443762688,154079232,3043000320,6766,3884,0,3670016,0,184,2749,4234,0.930,0.750,0.500,0,0,340,0,0,14,6,0,7,0
31-03 06:08:14,12.374,21.717,65.909,0,0,606277632,4443701248,154079232,3043434496,18680,22346,0,36864,0,9,3364,6550,0.930,0.750,0.500,1,0,365,0,0,14,6,0,7,0
31-03 06:08:15,35,15.750,49,0,0.250,671711232,4377948160,154079232,3044065280,9144,8414,0,0,0,0,3008,4932,1.170,0.800,0.520,2,0,167,0,0,14,8,0,7,0
31-03 06:08:16,45.226,4.523,49.246,1.005,0,741191680,4308119552,154087424,3044372480,8495,9694,151552,12288,5,3,805,719,1.170,0.800,0.520,2,0,0,0,0,14,8,0,7,0
31-03 06:08:17,39.848,8.629,51.523,0,0,772902912,4273729536,154095616,3046711296,9712,2160,0,229376,0,22,2689,6601,1.170,0.800,0.520,1,0,124,0,0,14,6,0,8,0
31-03 06:08:18,23.232,6.061,69.697,0.758,0.253,816504832,4230029312,154095616,3046674432,6765,9228,0,2613248,0,224,2023,2189,1.170,0.800,0.520,1,0,44,0,0,14,6,0,9,0
31-03 06:08:19,24.500,2.250,73.250,0,0,857911296,4188602368,154099712,3046690816,6607,2160,0,249856,0,3,691,978,1.170,0.800,0.520,1,0,4,0,0,14,8,0,9,0
31-03 06:08:20,20.551,6.015,72.682,0.752,0,794791936,4251660288,154144768,3046707200,7276,16746,0,540672,0,62,1382,2405,1.160,0.810,0.520,1,0,53,0,0,14,6,0,11,0
