"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000198",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","08 Apr 2020 14:56:00 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
08-04 14:56:00,0.952,0.331,98.564,0.114,0.040,441651200,4661129216,150290432,2864926720,0,0,22835.172,606455.330,0.815,5.261,342.563,429.368,0.710,0.750,0.550,2,0,4.225,0,0,12,3,0,4,0
08-04 14:56:01,10.660,19.289,69.797,0,0.254,441929728,4659982336,150298624,2865303552,7933,2052,24576,106496,1,10,2660,4806,0.710,0.750,0.550,1,0,474,0,0,12,3,0,4,0
08-04 14:56:02,12.060,21.357,66.332,0,0.251,441737216,4659798016,150298624,2865664000,6950,2106,0,32768,0,8,2905,5358,0.730,0.760,0.550,2,0,378,0,0,12,3,0,4,0
08-04 14:56:03,9.137,8.883,81.980,0,0,574115840,4526886912,150298624,2993807360,17686,2160,0,0,0,0,3280,5115,0.730,0.760,0.550,1,0,84,0,0,14,3,0,4,0
08-04 14:56:04,13.165,12.911,73.924,0,0,586403840,4514414592,150302720,2993954816,7160,2214,0,0,0,0,2220,3572,0.730,0.760,0.550,2,0,297,0,0,14,5,0,6,0
08-04 14:56:05,22.500,2.750,73.500,1,0.250,634777600,4465532928,150302720,2994462720,17484,2160,192512,0,12,0,773,781,0.730,0.760,0.550,2,0,0,0,0,14,5,0,6,0
08-04 14:56:06,10.660,3.046,74.619,11.675,0,658681856,4439150592,150589440,2996547584,8644,2106,16384,7008256,2,377,2456,4068,0.730,0.760,0.550,1,1,0,0,0,14,7,0,6,0
08-04 14:56:07,10.199,6.716,70.398,12.438,0.249,665034752,4362178560,151207936,3064934400,8116,2214,0,83464192,0,1162,5322,11036,0.750,0.760,0.550,0,1,0,0,0,14,7,0,6,0
08-04 14:56:08,10.327,4.786,71.537,13.350,0,667222016,4358623232,151756800,3065622528,6724,2160,0,10653696,0,887,4660,10324,0.750,0.760,0.550,0,1,0,0,0,14,7,0,6,0
08-04 14:56:09,15.578,5.528,69.095,9.548,0.251,669487104,4354781184,152391680,3066523648,8221,2160,0,9715712,0,785,4946,10263,0.750,0.760,0.550,1,0,0,0,0,14,7,0,6,0
