-- Logs begin at Wed 2020-04-15 18:45:49 UTC, end at Wed 2020-04-15 21:41:02 UTC. --
Apr 15 21:09:26 cloud-provider-iscsi-0000000273 systemd[1]: Started Devstack devstack@dstat.service.
Apr 15 21:09:26 cloud-provider-iscsi-0000000273 dstat.sh[23801]: [286B blob data]
Apr 15 21:09:26 cloud-provider-iscsi-0000000273 dstat.sh[23801]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 15 21:09:26 cloud-provider-iscsi-0000000273 dstat.sh[23801]: 15-04 21:09:26|  2   1  98   0   0| 423M 4461M  144M 2718M|   0     0 |  38k  999k|1.37  8.97 | 436   624 |0.79 0.68 0.47|1.0   0 6.5|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 2105  684k 645k0.0%|mysqld       174M|   0     0 |  12    3    0    4    0
Apr 15 21:09:27 cloud-provider-iscsi-0000000273 dstat.sh[23801]: 15-04 21:09:27| 10  20  70   0   0| 423M 4461M  144M 2719M|6331B 2106B|   0   244k|   0  6.00 |2531  4466 |0.80 0.69 0.48|1.0   0 412|   0     0 |bash                 2105 4.8%1325k  26k|bash                 2105 1325k  26k4.8%|mysqld       174M|   0     0 |  12    3    0    4    0
Apr 15 21:09:28 cloud-provider-iscsi-0000000273 dstat.sh[23801]: 15-04 21:09:28| 15  18  66   0   0| 424M 4460M  144M 2719M|  21k 2214B|   0    32k|   0  8.00 |3086  5810 |0.80 0.69 0.48|3.0   0 397|   0     0 |systemd              1    3.2%   0    0 |bash                 2105 3302k  27k2.2%|mysqld       174M|   0     0 |  12    3    0    4    0
Apr 15 21:09:29 cloud-provider-iscsi-0000000273 dstat.sh[23801]: 15-04 21:09:29| 12  12  76   0   0| 549M 4333M  144M 2841M|9233B 2160B|   0  4096B|   0  1.00 |3439  5906 |0.80 0.69 0.48|  0   0 105|   0     0 |systemd              1    9.2%   0    0 |bash                 2105  265k1398B0.2%|mysqld       174M|   0     0 |  14    3    0    4    0
Apr 15 21:09:30 cloud-provider-iscsi-0000000273 dstat.sh[23801]: 15-04 21:09:30|  8  15  77   0   0| 554M 4329M  144M 2841M|7370B 2160B|   0  1052k|   0  5.00 |2187  3599 |0.80 0.69 0.48|1.0   0 297|   0     0 |bash                 2105 3.0% 608k  18k|keystone-manage      25117 801k  42k1.5%|mysqld       174M|   0     0 |  14    5    0    6    0
Apr 15 21:09:31 cloud-provider-iscsi-0000000273 dstat.sh[23801]: 15-04 21:09:31| 23   3  74   1   0| 592M 4291M  144M 2841M|6174B 2250B|  96k    0 |4.00     0 | 712   747 |0.80 0.69 0.48|1.0   0 1.0|   0     0 |keystone-manage      25117 24%9883k  83k|keystone-manage      251179883k  83k 24%|mysqld       174M|   0     0 |  14    5    0    6    0
Apr 15 21:09:32 cloud-provider-iscsi-0000000273 dstat.sh[23801]: 15-04 21:09:32| 19   3  73   5   0| 629M 4252M  144M 2843M|6216B 2160B| 108k 3364k|10.0  99.0 |1708  2902 |0.82 0.69 0.48|2.0   0   0|   0     0 |keystone-manage      25117 18%5949k 658k|keystone-manage      251175949k 658k 18%|mysqld       186M|   0     0 |  14    7    0    6    0
Apr 15 21:09:33 cloud-provider-iscsi-0000000273 dstat.sh[23801]: 15-04 21:09:33|  7   5  72  16   0| 633M 4246M  145M 2844M|  10k 2160B|   0    10M|   0   905 |4528  7570 |0.82 0.69 0.48|  0 1.0   0|   0     0 |mysqld               230826.8%   0    0 |keystone-manage      251179810B5286B2.5%|mysqld       191M|   0     0 |  14    7    0    6    0
Apr 15 21:09:34 cloud-provider-iscsi-0000000273 dstat.sh[23801]: 15-04 21:09:34|  6   4  73  17   0| 636M 4176M  145M 2909M|  14k 2160B|   0    71M|   0   590 |2442  5828 |0.82 0.69 0.48|  0 1.0   0|   0     0 |mysqld               230825.0%   0    0 |keystone-manage      25117  20k  12k3.2%|mysqld       193M|   0     0 |  14    7    0    6    0
Apr 15 21:09:35 cloud-provider-iscsi-0000000273 dstat.sh[23801]: 15-04 21:09:35| 10   5  71  14   0| 638M 4173M  145M 2910M|  13k 1944B|   0  7744k|   0   666 |3275  8063 |0.82 0.69 0.48|  0 1.0   0|   0     0 |mysqld               230827.2%   0    0 |keystone-manage      25117  31k  17k5.5%|mysqld       195M|   0     0 |  14    7    0    6    0
