"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider1-0000016038",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","16 Mar 2020 13:11:24 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
16-03 13:11:24,4.816,1.507,93.101,0.524,0.053,438562816,4341669888,173699072,3138134016,0,0,96611.353,2770350.590,3.447,24.881,822.577,1386.623,0.730,0.710,0.540,2,0,18.252,0,0,12,3,0,3,0
16-03 13:11:25,10.406,19.797,69.543,0,0.254,438337536,4341313536,173699072,3138396160,8377,2160,0,1220608,0,14,2653,5468,0.730,0.710,0.540,1,0,478,0,0,12,3,0,3,0
16-03 13:11:26,13.819,19.849,66.332,0,0,438870016,4340387840,173699072,3138949120,6249,2160,0,2232320,0,13,3226,6741,0.730,0.710,0.540,0,0,374,0,0,12,3,0,3,0
16-03 13:11:27,11.869,19.697,68.182,0,0.253,570753024,4207951872,173699072,3266895872,8882,2160,0,0,0,0,4027,6751,0.730,0.710,0.540,1,0,337,0,0,14,5,0,3,0
16-03 13:11:28,20.403,5.542,73.804,0.252,0,616099840,4162134016,173703168,3267313664,9220,2160,77824,0,2,0,992,1253,0.750,0.720,0.540,1,0,45,0,0,14,5,0,5,0
16-03 13:11:29,22.111,3.518,73.116,1.256,0,656289792,4120346624,173740032,3268530176,8211,2160,86016,1822720,11,28,939,1434,0.750,0.720,0.540,2,0,0,0,0,14,7,0,5,0
16-03 13:11:30,6.818,4.040,73.737,15.152,0.253,662638592,4111929344,174178304,3270094848,12811,1944,0,9367552,0,778,3657,7249,0.750,0.720,0.540,0,1,2,0,0,14,7,0,5,0
16-03 13:11:31,6.030,5.276,72.613,16.080,0,665636864,4039901184,174440448,3337793536,7517,2160,0,73048064,0,483,2768,5421,0.750,0.720,0.540,0,1,0,0,0,14,7,0,5,0
16-03 13:11:32,9.950,3.980,71.642,14.179,0.249,667787264,4036435968,174882816,3338489856,7197,2160,0,8007680,0,681,3451,7664,0.750,0.720,0.540,0,1,0,0,0,14,7,0,5,0
16-03 13:11:33,15.816,4.847,71.173,8.163,0,669757440,4032901120,175390720,3339460608,8871,2160,0,8466432,0,691,4510,10973,0.930,0.760,0.550,2,1,0,0,0,14,7,0,5,0
16-03 13:11:34,12.343,6.297,70.529,10.579,0.252,671768576,4029517824,176054272,3340062720,18909,2160,0,10305536,0,797,4488,10236,0.930,0.760,0.550,0,2,0,0,0,14,7,0,5,0
16-03 13:11:35,12.281,6.266,70.175,11.028,0.251,674017280,4025868288,176775168,3340705792,6208,2160,0,10375168,0,816,4593,10514,0.930,0.760,0.550,0,1,0,0,0,14,7,0,5,0
16-03 13:11:36,22.335,5.076,68.528,4.061,0,675160064,4022820864,177012736,3342331904,6398,2106,0,7553024,0,329,5740,16100,0.930,0.760,0.550,1,0,0,0,0,14,7,0,5,0
16-03 13:11:37,15.267,5.598,71.247,7.634,0.254,677097472,4019732480,177516544,3342913536,8528,2214,0,10444800,0,829,4712,14221,0.930,0.760,0.550,1,0,0,0,0,14,7,0,5,0
16-03 13:11:38,17.839,7.286,71.859,3.015,0,610471936,4086018048,177725440,3343024128,7327,1890,0,3649536,0,268,2479,5021,0.940,0.760,0.550,1,0,78,0,0,14,5,0,6,0
