"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000051",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","27 Mar 2020 16:37:46 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
27-03 16:37:46,0.956,0.299,98.615,0.105,0.025,441589760,4439945216,176599040,3042639872,0,0,20400.126,567600.629,0.731,5.155,340.595,411.615,0.560,0.650,0.520,2,0,3.425,0,0,12,3,0,3,0
27-03 16:37:47,8.333,21.465,69.949,0,0.253,441028608,4439797760,176607232,3042979840,7280,2256,0,241664,0,4,2570,4487,0.560,0.650,0.520,2,0,429,0,0,12,3,0,3,0
27-03 16:37:48,12.405,21.266,66.076,0,0.253,441507840,4438884352,176607232,3043381248,6113,2160,0,3141632,0,18,3175,5911,0.560,0.650,0.520,2,0,364,0,0,12,3,0,3,0
27-03 16:37:49,11.224,12.245,76.531,0,0,573526016,4306259968,176607232,3171577856,16126,2160,0,4096,0,1,3508,6983,0.600,0.660,0.520,1,0,143,0,0,14,3,0,3,0
27-03 16:37:50,11.111,13.131,75.505,0,0.253,585814016,4293795840,176615424,3171729408,7512,2160,0,0,0,0,2190,3627,0.600,0.660,0.520,2,0,296,0,0,14,5,0,5,0
27-03 16:37:51,22.807,3.258,73.684,0.251,0,619098112,4260278272,176619520,3171946496,6628,2094,77824,0,2,0,636,764,0.600,0.660,0.520,2,0,1,0,0,14,5,0,5,0
27-03 16:37:52,18.388,3.275,73.300,5.038,0,661078016,4215975936,176807936,3173761024,7189,2052,86016,4132864,11,137,1436,2583,0.600,0.660,0.520,2,0,0,0,0,14,7,0,5,0
27-03 16:37:53,8.521,4.511,72.180,14.536,0.251,666931200,4208316416,177528832,3174768640,8053,2160,0,11395072,0,936,4452,8457,0.600,0.660,0.520,2,0,0,0,0,14,7,0,5,0
27-03 16:37:54,9.848,5.303,72.475,12.374,0,670261248,4134731776,178089984,3243143168,6088,2160,0,76124160,0,780,4050,7652,0.710,0.680,0.530,2,0,0,0,0,14,7,0,5,0
27-03 16:37:55,9.572,3.526,71.033,15.617,0.252,672026624,4132204544,178561024,3243384832,7325,2106,0,7622656,0,609,3758,6829,0.710,0.680,0.530,1,1,2,0,0,14,7,0,5,0
27-03 16:37:56,14.250,5.750,68,12,0,673267712,4129542144,178937856,3244384256,8544,2214,0,6754304,0,555,3998,9822,0.710,0.680,0.530,2,1,0,0,0,14,7,0,5,0
27-03 16:37:57,9.949,3.827,71.939,14.031,0.255,675123200,4126715904,179339264,3244937216,8237,2160,0,8622080,0,664,4007,7800,0.710,0.680,0.530,2,0,0,0,0,14,7,0,5,0
27-03 16:37:58,15.829,7.286,66.080,10.553,0.251,677851136,4122124288,179798016,3246235648,8437,2160,0,33447936,0,970,4816,14090,0.710,0.680,0.530,3,0,0,0,0,14,7,0,5,0
27-03 16:37:59,19.647,4.534,67.758,8.060,0,678850560,4119683072,180080640,3247345664,9004,2160,0,6152192,0,426,4333,11909,0.730,0.690,0.540,1,1,0,0,0,14,7,0,5,0
27-03 16:38:00,15.228,4.315,70.051,10.152,0.254,680202240,4117483520,180609024,3247628288,14356,2160,0,9031680,0,693,4744,12813,0.730,0.690,0.540,2,0,0,0,0,14,7,0,5,0
27-03 16:38:01,18.228,6.582,72.658,2.532,0,614346752,4183166976,180707328,3247689728,7397,2160,0,2179072,0,159,1840,4070,0.730,0.690,0.540,2,0,78,0,0,14,5,0,6,0
27-03 16:38:02,24.060,2.256,72.932,0.752,0,657854464,4139134976,180752384,3248168960,5663,1890,0,7045120,0,69,846,1292,0.730,0.690,0.540,2,0,1,0,0,14,5,0,6,0
27-03 16:38:03,22.418,4.282,72.292,1.008,0,626274304,4170145792,180801536,3248685056,16861,2308,0,33869824,0,248,1186,1587,0.730,0.690,0.540,3,0,11,0,0,14,5,0,6,0
27-03 16:38:04,22.750,5.250,69.500,2.250,0.250,676491264,4118441984,180895744,3250040832,8434,2160,0,29474816,0,595,1562,1633,0.830,0.710,0.540,2,0,1,0,0,14,5,0,6,0
27-03 16:38:05,10.579,20.907,68.514,0,0,603815936,4190339072,180895744,3250778112,8046,2106,0,237568,0,14,2669,5522,0.830,0.710,0.540,3,0,445,0,0,14,5,0,6,0
27-03 16:38:06,14.430,20.506,64.810,0,0.253,604590080,4188979200,180895744,3251343360,7224,2214,0,24576,0,6,3550,8342,0.830,0.710,0.540,2,0,297,0,0,14,5,0,6,0
27-03 16:38:07,46,9.500,44.500,0,0,700645376,4092801024,180895744,3251789824,8148,2160,0,0,0,0,1375,2199,0.830,0.710,0.540,3,0,134,0,0,14,7,0,6,0
27-03 16:38:08,44.612,3.759,49.875,1.754,0,766853120,4025794560,180903936,3252523008,7928,2160,151552,507904,5,76,1020,765,0.830,0.710,0.540,3,0,0,0,0,14,7,0,6,0
27-03 16:38:09,35.930,11.809,52.010,0,0.251,791924736,3998162944,180903936,3254415360,5632,2160,0,20480,0,2,3470,7051,1.010,0.750,0.560,2,0,171,0,0,14,5,0,7,0
27-03 16:38:10,22.166,3.526,74.307,0,0,843603968,3946442752,180903936,3254423552,7004,2160,0,0,0,0,676,715,1.010,0.750,0.560,2,0,1,0,0,14,5,0,7,0
27-03 16:38:11,20.603,3.769,72.864,2.513,0.251,872574976,3917430784,180965376,3254403072,6568,2106,0,3149824,0,268,1631,1971,1.010,0.750,0.560,2,0,2,0,0,14,11,0,7,0
27-03 16:38:12,22.807,3.759,73.434,0,0,809054208,3980881920,180977664,3254456320,6695,1998,0,53248,0,8,897,1292,1.010,0.750,0.560,2,0,54,0,0,14,5,0,10,0
27-03 16:38:13,23.618,2.513,72.613,1.256,0,843517952,3946151936,180985856,3254464512,13876,2160,4096,2629632,1,64,1002,1462,1.010,0.750,0.560,1,1,0,0,0,14,17,0,12,0
27-03 16:38:14,21.159,4.030,72.040,2.771,0,818331648,3971182592,180994048,3254562816,11929,2106,65536,14585856,16,373,1551,1894,1.010,0.750,0.560,4,0,62,0,0,14,29,0,15,0
27-03 16:38:15,24.060,2.256,73.434,0,0.251,851292160,3938013184,180994048,3254771712,8910,2214,0,0,0,0,1006,1339,1.010,0.750,0.560,2,0,3,0,0,14,29,0,20,0
27-03 16:38:16,21.662,6.549,71.788,0,0,835592192,3953704960,180994048,3254779904,9937,2160,0,0,0,0,1208,1684,1.010,0.750,0.560,3,0,101,0,0,14,29,0,20,0
27-03 16:38:17,24.439,2.743,72.818,0,0,801886208,3987169280,180994048,3254996992,10553,2160,0,0,0,0,1149,1652,1.010,0.750,0.560,2,0,19,0,0,14,29,0,28,0
27-03 16:38:18,21.608,4.523,73.618,0,0.251,843763712,3945275392,180998144,3255009280,9914,2160,0,344064,0,6,801,889,1.010,0.750,0.560,3,0,4,0,0,14,29,0,28,0
27-03 16:38:19,22.500,6.250,71,0.250,0,813006848,3975962624,181006336,3255046144,6847,2160,0,3346432,0,44,1437,2389,1.010,0.750,0.560,2,0,73,0,0,14,29,0,36,0
27-03 16:38:20,23.174,3.023,73.804,0,0,854319104,3934629888,181006336,3255050240,8413,2160,0,585728,0,19,779,862,1.010,0.750,0.560,2,0,2,0,0,14,29,0,36,0
27-03 16:38:21,22.166,5.542,72.292,0,0,813748224,3975102464,181018624,3255132160,5812,1944,0,212992,0,6,1537,2558,1.010,0.750,0.560,2,0,100,0,0,14,29,0,44,0
27-03 16:38:22,22.166,3.526,74.055,0,0.252,852684800,3936145408,181018624,3255152640,5915,2160,0,0,0,0,722,788,1.010,0.750,0.560,2,0,2,0,0,14,29,0,44,0
27-03 16:38:23,20.655,6.045,73.300,0,0,834760704,3953917952,181018624,3255304192,7785,2160,0,0,0,0,1181,1812,1.010,0.750,0.560,2,0,70,0,0,14,29,0,49,0
27-03 16:38:24,23.559,3.008,73.183,0.251,0,860012544,3928653824,181022720,3255312384,7352,2160,0,1581056,0,67,1128,1580,1.010,0.760,0.560,2,0,2,0,0,14,31,0,54,0
27-03 16:38:25,20.707,5.556,73.737,0,0,840359936,3948154880,181022720,3255463936,16324,2160,0,0,0,0,1120,1429,1.010,0.760,0.560,2,0,72,0,0,14,29,0,55,0
27-03 16:38:26,22.556,3.759,73.183,0.251,0.251,809807872,3978686464,181030912,3255476224,17196,2202,0,352256,0,8,1045,1449,1.010,0.760,0.560,2,0,10,0,0,14,29,0,59,0
27-03 16:38:27,21.914,4.282,73.552,0.252,0,847187968,3941302272,181030912,3255480320,6091,2160,0,339968,0,11,974,1327,1.010,0.760,0.560,3,0,60,0,0,14,29,0,59,0
27-03 16:38:28,21.053,6.015,72.431,0.501,0,821620736,3966844928,181039104,3255492608,7673,2160,0,385024,0,15,1222,1815,1.010,0.760,0.560,4,0,72,0,0,14,29,0,63,0
27-03 16:38:29,23.174,3.275,73.552,0,0,860925952,3927523328,181047296,3255500800,6944,2160,0,2629632,0,28,884,1074,1.010,0.760,0.570,3,0,2,0,0,14,31,0,65,0
27-03 16:38:30,20.500,6.750,72.500,0,0.250,843165696,3945263104,181047296,3255521280,5387,2160,0,110592,0,3,1228,1660,1.010,0.760,0.570,2,0,79,0,0,14,29,0,67,0
27-03 16:38:31,21.554,5.764,72.431,0.251,0,822177792,3966226432,181051392,3255537664,9656,1944,0,315392,0,3,1347,2078,1.010,0.760,0.570,3,0,85,0,0,14,29,0,72,0
27-03 16:38:32,23.367,3.266,73.367,0,0,861880320,3926388736,181051392,3255672832,8954,2160,0,679936,0,19,933,1091,1.010,0.760,0.570,2,0,2,0,0,14,31,0,73,0
27-03 16:38:33,19.250,8,72.500,0.250,0,840142848,3948101632,181055488,3255693312,6446,2160,0,110592,0,3,1310,2106,1.010,0.760,0.570,2,0,99,0,0,14,29,0,77,0
27-03 16:38:34,24.060,2.757,72.682,0.251,0.251,810299392,3977912320,181067776,3255713792,6422,2160,0,708608,0,14,1167,1828,1,0.770,0.570,3,0,25,0,0,14,29,0,82,0
27-03 16:38:35,19.899,8.060,72.040,0,0,845946880,3942244352,181071872,3255730176,6043,2106,0,385024,0,12,1257,1911,1,0.770,0.570,2,0,123,0,0,14,29,0,82,0
27-03 16:38:36,22.922,3.778,72.796,0.504,0,816734208,3971416064,181075968,3255762944,6485,2214,0,299008,0,7,1295,1996,1,0.770,0.570,3,0,21,0,0,14,29,0,91,0
27-03 16:38:37,23.116,2.764,73.367,0.503,0.251,853549056,3934584832,181084160,3255771136,23432,2160,0,380928,0,14,864,902,1,0.770,0.570,2,0,2,0,0,14,29,0,91,0
27-03 16:38:38,23.500,4.500,71.500,0.500,0,821465088,3966488576,181100544,3255934976,8859,2160,0,294912,0,10,1439,2345,1,0.770,0.570,2,0,71,0,0,14,29,0,99,0
