"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000136",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","01 Apr 2020 19:12:08 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
01-04 19:12:08,5.352,1.840,92.025,0.726,0.056,440795136,4695281664,151961600,2834321408,0,0,136539.506,3561498.200,4.899,31.352,1018.607,1805.850,0.370,0.550,0.410,2,0,22.968,0,0,12,3,0,4,0
01-04 19:12:09,9.439,20.663,69.898,0,0,442314752,4692803584,151961600,2834857984,9600,2052,24576,262144,1,8,2776,4686,0.370,0.550,0.410,2,0,453,0,0,12,3,0,4,0
01-04 19:12:10,11.392,21.772,66.582,0,0.253,441978880,4692701184,151961600,2835226624,7210,2160,0,32768,0,8,3687,5999,0.420,0.560,0.420,1,0,360,0,0,12,3,0,4,0
01-04 19:12:11,11.168,20.305,68.274,0,0.254,574476288,4559593472,151961600,2963513344,7347,2160,0,4096,0,1,4352,7336,0.420,0.560,0.420,1,0,334,0,0,14,5,0,4,0
01-04 19:12:12,19.048,5.764,73.684,1.504,0,609267712,4524531712,151965696,2963746816,7083,2254,90112,0,3,0,993,1472,0.420,0.560,0.420,0,1,73,0,0,14,5,0,6,0
01-04 19:12:13,20.698,2.993,73.317,2.743,0.249,643395584,4489232384,151969792,2964914176,7289,2160,118784,0,11,0,691,1020,0.420,0.560,0.420,1,0,0,0,0,14,5,0,7,0
01-04 19:12:14,7.576,3.030,73.737,15.657,0,658014208,4472864768,152276992,2966278144,6322,2160,0,7663616,0,432,1806,4147,0.420,0.560,0.420,1,0,2,0,0,14,7,0,7,0
01-04 19:12:15,8.500,5.750,71,14.500,0.250,663519232,4397240320,152756224,3034423296,6462,1998,0,82628608,0,960,3779,6696,0.550,0.580,0.430,0,1,0,0,0,14,7,0,6,0
01-04 19:12:16,9.343,5.303,71.970,13.384,0,666226688,4393037824,153387008,3035127808,8090,2214,0,10678272,0,912,4195,9293,0.550,0.580,0.430,1,0,0,0,0,14,7,0,6,0
01-04 19:12:17,16.332,6.533,68.844,8.040,0.251,668975104,4388458496,154177536,3036090368,7074,2160,0,10907648,0,869,5114,14584,0.550,0.580,0.430,1,0,0,0,0,14,7,0,6,0
01-04 19:12:18,11.558,3.769,71.859,12.814,0,671485952,4384399360,154824704,3036946432,23891,1998,0,10756096,0,833,4152,9794,0.550,0.580,0.430,0,1,0,0,0,14,7,0,6,0
01-04 19:12:19,18,4.500,70,7.500,0,673456128,4380983296,155140096,3038011392,5843,2214,0,6496256,0,484,3565,9573,0.550,0.580,0.430,1,0,0,0,0,14,7,0,6,0
01-04 19:12:20,18.481,4.051,69.367,7.848,0.253,676544512,4376449024,155443200,3039092736,7852,2160,0,14639104,0,511,3671,10600,0.590,0.590,0.430,3,0,0,0,0,14,7,0,6,0
01-04 19:12:21,12.563,6.784,66.583,13.819,0.251,674455552,4377800704,155869184,3039383552,7814,2106,0,79519744,0,954,4532,10774,0.590,0.590,0.430,0,1,0,0,0,14,7,0,6,0
01-04 19:12:22,17.677,6.566,73.485,2.273,0,625307648,4426813440,155996160,3039354880,8804,2214,0,2285568,0,160,1897,3875,0.590,0.590,0.430,1,0,78,0,0,14,5,0,7,0
01-04 19:12:23,24.372,1.759,72.362,1.508,0,670494720,4381097984,156016640,3039854592,7353,2160,0,7069696,0,69,1000,1208,0.590,0.590,0.430,1,0,0,0,0,14,5,0,7,0
01-04 19:12:24,22.750,4,71.500,1.750,0,644435968,4406624256,156041216,3040362496,6489,2160,0,8273920,0,135,1074,1386,0.590,0.590,0.430,1,0,13,0,0,14,5,0,7,0
01-04 19:12:25,21.500,6,70.250,2,0.250,602419200,4447129600,156123136,3041742848,20457,2052,0,6606848,0,132,1585,2579,0.620,0.600,0.430,1,0,103,0,0,14,5,0,7,0
01-04 19:12:26,10.914,21.320,67.513,0.254,0,603373568,4445253632,156131328,3042611200,9306,2160,0,3530752,0,166,3024,5369,0.620,0.600,0.430,3,0,455,0,0,14,5,0,7,0
01-04 19:12:27,23.604,20.812,55.330,0,0.254,634109952,4413714432,156131328,3043643392,7779,2160,0,12288,0,3,3844,6640,0.620,0.600,0.430,2,0,319,0,0,14,7,0,7,0
01-04 19:12:28,46,4.500,49.250,0.250,0,721133568,4326727680,156131328,3043627008,5786,2052,131072,0,1,0,967,821,0.620,0.600,0.430,2,0,2,0,0,14,7,0,7,0
01-04 19:12:29,46.173,7.407,45.432,0.741,0.247,769802240,4275204096,156147712,3045986304,19699,2160,20480,372736,4,46,1464,5538,0.620,0.600,0.430,2,0,59,0,0,14,5,0,8,0
01-04 19:12:30,22.111,7.286,70.603,0,0,816549888,4228227072,156147712,3046121472,8247,2106,0,0,0,0,1779,2098,0.890,0.650,0.450,1,0,110,0,0,14,5,0,8,0
01-04 19:12:31,21.970,3.030,73.737,1.263,0,857563136,4187242496,156168192,3046105088,16364,2160,0,2695168,0,241,1266,1595,0.890,0.650,0.450,1,0,2,0,0,14,11,0,8,0
