-- Logs begin at Wed 2020-04-15 06:45:43 UTC, end at Wed 2020-04-15 09:10:35 UTC. --
Apr 15 08:38:58 cloud-provider-iscsi-0000000265 systemd[1]: Started Devstack devstack@dstat.service.
Apr 15 08:38:58 cloud-provider-iscsi-0000000265 dstat.sh[23776]: [286B blob data]
Apr 15 08:38:58 cloud-provider-iscsi-0000000265 dstat.sh[23776]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 15 08:38:58 cloud-provider-iscsi-0000000265 dstat.sh[23776]: 15-04 08:38:58|  2   1  97   0   0| 421M 4400M  145M 2776M|   0     0 |  48k 1273k|1.78  11.7 | 506   755 |0.58 0.70 0.48|1.0   0 8.3|   0     0 |systemd              1    0.0%   0    0 |bash                 2008  879k 837k0.0%|mysqld       174M|   0     0 |  12    3    0    4    0
Apr 15 08:38:59 cloud-provider-iscsi-0000000265 dstat.sh[23776]: 15-04 08:38:59| 11  19  70   0   0| 423M 4398M  145M 2776M|7674B 1998B|   0   256k|   0  8.00 |2457  5016 |0.61 0.70 0.48|2.0   0 441|   0     0 |bash                 2008 3.8%1363k  28k|bash                 2008 1363k  28k3.8%|mysqld       174M|   0     0 |  12    3    0    4    0
Apr 15 08:39:00 cloud-provider-iscsi-0000000265 dstat.sh[23776]: 15-04 08:39:00| 12  20  68   0   0| 422M 4399M  145M 2776M|7834B 2160B|   0    28k|   0  7.00 |2830  5675 |0.61 0.70 0.48|1.0   0 339|   0     0 |systemd              1    4.5%   0    0 |bash                 2008 2835k  22k1.5%|mysqld       174M|   0     0 |  12    3    0    4    0
Apr 15 08:39:01 cloud-provider-iscsi-0000000265 dstat.sh[23776]: 15-04 08:39:01| 11  14  75   0   0| 547M 4273M  145M 2898M|  15k 2160B|   0  8192B|   0  2.00 |3357  5442 |0.61 0.70 0.48|  0   0 146|   0     0 |systemd              1    7.8%   0    0 |bash                 2008  713k5400B0.5%|mysqld       174M|   0     0 |  14    3    0    4    0
Apr 15 08:39:02 cloud-provider-iscsi-0000000265 dstat.sh[23776]: 15-04 08:39:02|  3   7  90   0   0| 548M 4272M  145M 2898M|7277B 2200B|   0     0 |   0     0 |1160  1910 |0.61 0.70 0.48|1.0   0 131|   0     0 |bash                 2008 1.5% 279k6979B|bash                 2008  279k6979B1.5%|mysqld       174M|   0     0 |  14    5    0    4    0
Apr 15 08:39:03 cloud-provider-iscsi-0000000265 dstat.sh[23776]: 15-04 08:39:03| 17  10  73   0   0| 580M 4240M  145M 2899M|  11k 2214B|   0     0 |   0     0 |1488  2268 |0.61 0.70 0.48|  0 1.0 167|   0     0 |keystone-manage      25086 16%7359k 125k|keystone-manage      250867359k 125k 16%|mysqld       174M|   0     0 |  14    5    0    6    0
Apr 15 08:39:04 cloud-provider-iscsi-0000000265 dstat.sh[23776]: 15-04 08:39:04| 21   2  74   3   0| 610M 4208M  145M 2900M|  18k 2160B| 192k 3528k|13.0   109 |1002   873 |0.64 0.71 0.48|1.0   0   0|   0     0 |keystone-manage      25086 23%8820k 521k|keystone-manage      250868820k 521k 23%|mysqld       174M|   0     0 |  14    5    0    6    0
Apr 15 08:39:05 cloud-provider-iscsi-0000000265 dstat.sh[23776]: 15-04 08:39:05| 11   4  73  11   0| 630M 4187M  145M 2901M|9633B 2160B|  12k 9196k|1.00   678 |3191  6609 |0.64 0.71 0.48|1.0   0   0|   0     0 |keystone-manage      250866.8% 453k 136k|keystone-manage      25086 453k 136k6.8%|mysqld       189M|   0     0 |  14    7    0    6    0
Apr 15 08:39:06 cloud-provider-iscsi-0000000265 dstat.sh[23776]: 15-04 08:39:06| 10   7  72  12   0| 634M 4116M  145M 2966M|9535B 2106B|   0    74M|   0   876 |4815  8475 |0.64 0.71 0.48|1.0   0   0|   0     0 |mysqld               230528.2%   0    0 |keystone-manage      25086  30k  18k5.0%|mysqld       193M|   0     0 |  14    7    0    6    0
Apr 15 08:39:07 cloud-provider-iscsi-0000000265 dstat.sh[23776]: 15-04 08:39:07| 11   5  71  13   0| 636M 4112M  146M 2967M|8544B 2214B|   0  8780k|   0   785 |4524  9335 |0.64 0.71 0.48|  0 1.0   0|   0     0 |mysqld               230527.5%   0    0 |keystone-manage      25086  35k  19k5.5%|mysqld       195M|   0     0 |  14    7    0    6    0
