"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000064",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","30 Mar 2020 00:48:09 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
30-03 00:48:09,0.152,0.047,99.737,0.025,0.038,441491456,4399792128,194719744,3047845888,0,0,2964.801,78716.639,0.136,0.763,210.807,183.539,0.640,0.570,0.450,2,0,0.527,0,0,12,3,0,3,0
30-03 00:48:10,8.861,21.266,69.873,0,0,441835520,4398841856,194719744,3048271872,8829,2160,0,102400,0,12,2621,5208,0.640,0.570,0.450,3,0,481,0,0,12,3,0,3,0
30-03 00:48:11,12.500,19.643,67.857,0,0,451125248,4388999168,194719744,3048939520,16487,2160,0,28672,0,7,3297,5781,0.580,0.560,0.450,12,0,365,0,0,12,3,0,3,0
30-03 00:48:12,6.516,7.769,85.464,0,0.251,573136896,4266364928,194719744,3176960000,7311,2106,0,0,0,0,2636,4876,0.580,0.560,0.450,1,0,58,0,0,14,3,0,3,0
30-03 00:48:13,12.152,14.684,73.165,0,0,585457664,4253970432,194723840,3176980480,7019,2160,0,0,0,0,2119,3356,0.580,0.560,0.450,3,0,298,0,0,14,5,0,5,0
30-03 00:48:14,21.945,3.990,73.317,0.748,0,637198336,4201623552,194727936,3177582592,8420,2160,102400,823296,5,8,751,789,0.580,0.560,0.450,2,0,1,0,0,14,5,0,5,0
30-03 00:48:15,10.723,2.993,73.067,12.968,0.249,662773760,4173574144,194920448,3179491328,7237,2214,53248,6451200,6,330,2263,4044,0.580,0.560,0.450,1,1,2,0,0,14,7,0,5,0
30-03 00:48:16,7.538,4.774,71.357,16.332,0,668409856,4098162688,195350528,3247693824,9834,2160,0,77254656,0,936,4524,9360,0.620,0.570,0.450,1,1,0,0,0,14,7,0,5,0
30-03 00:48:17,10.276,3.509,71.429,14.787,0,670806016,4094271488,195891200,3248545792,9707,2202,0,8871936,0,763,4213,8361,0.620,0.570,0.450,1,1,0,0,0,14,7,0,5,0
30-03 00:48:18,13.384,4.545,70.707,11.364,0,672587776,4090941440,196431872,3249463296,7630,2106,0,8749056,0,726,3846,12260,0.620,0.570,0.450,4,0,0,0,0,14,7,0,5,0
30-03 00:48:19,11.750,5.750,68,14.250,0.250,675225600,4087193600,197046272,3250147328,8625,2214,0,17465344,0,1118,4186,9909,0.620,0.570,0.450,2,0,0,0,0,14,7,0,5,0
30-03 00:48:20,8.101,4.051,71.392,16.456,0,677105664,4084387840,197627904,3250454528,6279,1944,0,8560640,0,686,4000,7692,0.620,0.570,0.450,2,1,0,0,0,14,7,0,5,0
30-03 00:48:21,23.308,4.762,66.165,5.764,0,678518784,4080480256,197914624,3252649984,7321,2254,0,5480448,0,376,5485,16287,0.730,0.590,0.460,2,0,0,0,0,14,7,0,5,0
30-03 00:48:22,13.682,4.726,69.652,11.692,0.249,680079360,4078485504,198320128,3252654080,5873,2160,0,9162752,0,726,4390,10967,0.730,0.590,0.460,1,1,0,0,0,14,7,0,5,0
30-03 00:48:23,16.541,6.266,71.429,5.764,0,606633984,4151377920,198594560,3252912128,5738,2160,0,4730880,0,343,3230,8425,0.730,0.590,0.460,2,0,77,0,0,14,5,0,6,0
30-03 00:48:24,23.441,4.239,71.322,0.998,0,647770112,4110204928,198602752,3252920320,13258,2106,0,60764160,0,490,1604,1210,0.730,0.590,0.460,2,1,2,0,0,14,5,0,7,0
30-03 00:48:25,23.426,3.023,73.300,0,0.252,609546240,4147859456,198635520,3253428224,6545,2160,0,6901760,0,72,1145,1516,0.730,0.590,0.460,3,0,13,0,0,14,5,0,6,0
30-03 00:48:26,23,3.500,73.250,0.250,0,655790080,4100251648,198656000,3254755328,5953,2160,0,6967296,0,71,1055,1499,0.750,0.600,0.460,3,0,1,0,0,14,5,0,6,0
30-03 00:48:27,17.043,12.030,70.677,0.251,0,602750976,4152602624,198733824,3255316480,16020,2214,0,4317184,0,138,2512,4101,0.750,0.600,0.460,3,0,264,0,0,14,5,0,6,0
30-03 00:48:28,11.929,21.320,66.244,0.254,0.254,603836416,4150419456,198742016,3256328192,6923,2160,0,159744,0,16,3390,6523,0.750,0.600,0.460,2,0,438,0,0,14,5,0,6,0
30-03 00:48:29,39.196,13.568,46.985,0.251,0,666845184,4087009280,198750208,3256958976,7137,2160,0,15056896,0,310,3359,6123,0.750,0.600,0.460,5,0,176,0,0,14,7,0,6,0
30-03 00:48:30,43.860,6.015,49.373,0.501,0.251,761352192,3991916544,198750208,3257491456,9013,1944,143360,180224,3,23,1041,815,0.750,0.600,0.460,3,0,2,0,0,14,7,0,6,0
30-03 00:48:31,35.750,13.750,50.500,0,0,790810624,3959824384,198750208,3259523072,7210,2160,0,143360,0,15,3638,9567,0.770,0.600,0.470,2,0,174,0,0,14,5,0,7,0
30-03 00:48:32,23,3.250,73.500,0,0.250,829239296,3921391616,198750208,3259527168,7200,2106,0,0,0,0,642,792,0.770,0.600,0.470,2,0,1,0,0,14,5,0,7,0
30-03 00:48:33,24.311,2.005,73.684,0,0,869036032,3881570304,198758400,3259543552,7417,2214,0,1249280,0,6,816,975,0.770,0.600,0.470,4,0,2,0,0,14,7,0,7,0
30-03 00:48:34,21.250,6,71.750,0.750,0.250,797343744,3953123328,198819840,3259564032,6636,2106,0,10244096,0,177,1569,2306,0.770,0.600,0.470,2,0,52,0,0,14,5,0,10,0
30-03 00:48:35,22.111,4.020,73.869,0,0,836886528,3913314304,198819840,3259576320,8275,2214,0,1761280,0,7,860,1216,0.770,0.600,0.470,2,1,4,0,0,14,13,0,11,0
30-03 00:48:36,20.449,4.738,72.818,1.995,0,810872832,3939176448,198828032,3259666432,5326,2106,69632,921600,17,56,1374,2254,0.790,0.610,0.470,2,0,61,0,0,14,29,0,15,0
30-03 00:48:37,23,3.500,73.500,0,0,846110720,3903938560,198828032,3259666432,9743,2160,0,0,0,0,694,774,0.790,0.610,0.470,2,0,2,0,0,14,29,0,15,0
30-03 00:48:38,21.303,6.516,71.930,0,0.251,822816768,3927007232,198828032,3259883520,21326,2214,0,688128,0,7,1253,2113,0.790,0.610,0.470,2,0,101,0,0,14,29,0,20,0
30-03 00:48:39,25.250,1.750,73,0,0,853823488,3895754752,198832128,3260084224,7832,2160,0,1085440,0,18,1035,1649,0.790,0.610,0.470,2,0,0,0,0,14,29,0,28,0
30-03 00:48:40,23.058,3.258,73.684,0,0,844816384,3904729088,198832128,3260116992,5789,1944,0,0,0,0,842,1056,0.790,0.610,0.470,2,0,23,0,0,14,29,0,28,0
30-03 00:48:41,23.308,5.013,71.178,0.251,0.251,813846528,3935637504,198844416,3260145664,7137,2160,0,217088,0,15,1396,2338,0.810,0.620,0.470,2,0,73,0,0,14,29,0,36,0
30-03 00:48:42,24.010,2.970,72.525,0.248,0.248,851722240,3897733120,198852608,3260162048,6862,2160,0,311296,0,14,875,975,0.810,0.620,0.470,2,0,2,0,0,14,29,0,36,0
30-03 00:48:43,21.608,6.030,72.362,0,0,813789184,3935637504,198852608,3260190720,7505,2160,0,28672,0,5,1700,2705,0.810,0.620,0.470,2,0,100,0,0,14,29,0,44,0
30-03 00:48:44,23.929,3.023,73.048,0,0,852971520,3896385536,198856704,3260256256,7507,2160,0,2580480,0,32,846,926,0.810,0.620,0.470,2,0,2,0,0,14,29,0,44,0
30-03 00:48:45,20.500,7,72.250,0,0.250,828002304,3921199104,198856704,3260407808,7105,2202,0,0,0,0,1219,1938,0.810,0.620,0.470,2,0,72,0,0,14,29,0,49,0
30-03 00:48:46,24.129,2.736,72.886,0.249,0,856981504,3892187136,198864896,3260428288,13899,2160,0,102400,0,6,991,1293,0.820,0.620,0.470,2,0,0,0,0,14,31,0,53,0
30-03 00:48:47,20.655,6.045,73.300,0,0,827756544,3921272832,198864896,3260567552,8497,2160,0,36864,0,3,1156,1660,0.820,0.620,0.470,2,0,71,0,0,14,29,0,55,0
30-03 00:48:48,22.444,3.491,73.815,0,0.249,860082176,3888943104,198864896,3260571648,10740,2160,0,0,0,0,804,1071,0.820,0.620,0.470,2,0,1,0,0,14,31,0,57,0
30-03 00:48:49,21.554,5.514,72.682,0.251,0,838651904,3910348800,198868992,3260588032,6753,2160,0,5414912,0,357,1349,1695,0.820,0.620,0.470,2,1,70,0,0,14,29,0,59,0
30-03 00:48:50,22.444,4.239,72.818,0.249,0.249,817160192,3931901952,198868992,3260588032,6410,1998,0,811008,0,33,1186,1865,0.820,0.620,0.470,2,0,72,0,0,14,29,0,63,0
30-03 00:48:51,22.111,4.020,73.869,0,0,858140672,3890892800,198873088,3260608512,16568,2106,0,1748992,0,6,775,1003,0.840,0.630,0.480,3,0,2,0,0,14,29,0,63,0
30-03 00:48:52,20.750,6.250,72.750,0.250,0,840765440,3908251648,198873088,3260624896,7189,2106,0,1736704,0,57,1333,1819,0.840,0.630,0.480,2,0,79,0,0,14,29,0,67,0
30-03 00:48:53,21.588,5.459,72.457,0.248,0.248,812351488,3936657408,198885376,3260620800,6583,2160,0,98304,0,9,1211,1826,0.840,0.630,0.480,2,0,69,0,0,14,29,0,72,0
30-03 00:48:54,23.367,3.266,73.367,0,0,851140608,3897831424,198885376,3260649472,7428,2214,0,290816,0,13,879,1004,0.840,0.630,0.480,2,0,18,0,0,14,29,0,72,0
30-03 00:48:55,22.250,5.250,72,0.250,0.250,822489088,3926347776,198885376,3260784640,6423,2160,0,835584,0,11,1417,2308,0.840,0.630,0.480,2,0,99,0,0,14,29,0,77,0
30-03 00:48:56,22.864,3.015,74.121,0,0,861216768,3887603712,198885376,3260801024,17392,2202,0,0,0,0,753,891,0.850,0.640,0.480,2,0,2,0,0,14,31,0,78,0
30-03 00:48:57,20.854,7.035,71.859,0.251,0,833253376,3915538432,198893568,3260821504,11277,2160,0,208896,0,18,1478,2447,0.850,0.640,0.480,2,0,146,0,0,14,29,0,82,0
30-03 00:48:58,23.750,2.750,73.250,0,0.250,862662656,3886096384,198905856,3260841984,9413,2160,0,110592,0,7,1117,1528,0.850,0.640,0.480,2,0,0,0,0,14,31,0,88,0
30-03 00:48:59,23.441,3.491,73.067,0,0,846307328,3902418944,198918144,3260862464,9503,2160,0,126976,0,8,1008,1360,0.850,0.640,0.480,2,0,23,0,0,14,29,0,91,0
30-03 00:49:00,24.372,4.020,71.106,0.503,0,823017472,3925524480,198930432,3261030400,6326,1944,0,901120,0,100,1500,2242,0.850,0.640,0.480,2,0,71,0,0,14,29,0,99,0
30-03 00:49:01,23.618,2.010,74.121,0.251,0,862138368,3886383104,198934528,3261042688,17684,2160,0,716800,0,25,772,846,0.860,0.640,0.480,2,1,2,0,0,14,29,0,99,0
30-03 00:49:02,19.899,9.068,70.781,0,0.252,824471552,3923996672,198934528,3261091840,8237,2160,0,32768,0,3,1934,3378,0.860,0.640,0.480,2,0,168,0,0,14,29,0,108,0
30-03 00:49:03,23.058,3.258,73.434,0.251,0,863264768,3885203456,198938624,3261087744,7405,2160,0,1617920,0,77,999,950,0.860,0.640,0.480,2,0,4,0,0,14,30,0,110,0
30-03 00:49:04,22.195,4.988,72.818,0,0,843325440,3904962560,198938624,3261263872,6562,2160,0,0,0,0,1238,1878,0.860,0.640,0.480,2,0,23,0,0,14,29,0,117,0
30-03 00:49:05,23.737,3.535,72.222,0.253,0.253,825331712,3922944000,198938624,3261272064,6848,2160,0,1105920,0,28,1243,2209,0.860,0.640,0.480,2,0,73,0,0,14,29,0,125,0
30-03 00:49:06,23.192,3.242,73.566,0,0,863387648,3884855296,198950912,3261292544,6678,2160,0,315392,0,15,722,825,0.870,0.650,0.490,2,0,2,0,0,14,31,0,124,0
30-03 00:49:07,20.301,8.772,70.927,0,0,825098240,3922960384,198950912,3261472768,8173,2160,0,36864,0,5,1722,3047,0.870,0.650,0.490,2,0,168,0,0,14,29,0,132,0
30-03 00:49:08,23.691,2.743,73.317,0,0.249,863735808,3884314624,198950912,3261480960,7043,2160,0,0,0,0,783,1011,0.870,0.650,0.490,2,0,2,0,0,14,31,0,134,0
30-03 00:49:09,22.864,3.769,73.367,0,0,840142848,3907870720,198950912,3261517824,6214,2148,0,0,0,0,1299,2006,0.870,0.650,0.490,2,0,23,0,0,14,29,0,141,0
30-03 00:49:10,23.940,2.993,73.067,0,0,861708288,3886284800,198955008,3261534208,14390,2214,0,532480,0,5,1101,1647,0.870,0.650,0.490,3,0,0,0,0,14,29,0,149,0
30-03 00:49:11,22.886,4.726,71.891,0.249,0.249,849907712,3897925632,198959104,3261689856,6551,1944,0,155648,0,9,975,1387,0.880,0.660,0.490,2,0,73,0,0,14,29,0,149,0
30-03 00:49:12,22.864,4.774,72.362,0,0,813916160,3933913088,198963200,3261689856,6669,2160,0,45056,0,6,1408,2305,0.880,0.660,0.490,2,0,39,0,0,14,29,0,158,0
30-03 00:49:13,20.301,7.519,71.930,0,0.251,850268160,3897516032,198963200,3261730816,8643,2160,0,0,0,0,1218,1765,0.880,0.660,0.490,2,0,131,0,0,14,29,0,158,0
30-03 00:49:14,23.678,2.771,73.552,0,0,812687360,3935088640,198967296,3261734912,16984,2160,0,65536,0,6,1194,1824,0.880,0.660,0.490,3,0,10,0,0,14,29,0,165,0
30-03 00:49:15,23.192,3.741,72.818,0.249,0,847572992,3900026880,198967296,3261906944,7543,2160,0,1638400,0,74,984,1017,0.880,0.660,0.490,2,0,15,0,0,14,29,0,165,0
30-03 00:49:16,22.613,5.276,72.111,0,0,822571008,3924996096,198983680,3261923328,9190,2160,0,118784,0,9,1280,2086,0.890,0.660,0.490,2,0,71,0,0,14,29,0,173,0
30-03 00:49:17,21.945,4.489,73.067,0.249,0.249,859688960,3887853568,198987776,3261943808,7560,2160,0,311296,0,15,762,838,0.890,0.660,0.490,2,0,2,0,0,14,29,0,173,0
30-03 00:49:18,20.301,7.519,72.180,0,0,822992896,3924520960,198987776,3261972480,8276,2106,0,0,0,0,1627,2814,0.890,0.660,0.490,2,0,109,0,0,14,29,0,182,0
30-03 00:49:19,24.190,2.244,73.317,0,0.249,857976832,3889524736,198987776,3261984768,7810,2214,0,0,0,0,663,698,0.890,0.660,0.490,2,0,2,0,0,14,29,0,182,0
30-03 00:49:20,20,7,73,0,0,828477440,3918864384,198991872,3262140416,5277,2052,0,450560,0,37,1326,1986,0.890,0.660,0.490,3,0,98,0,0,14,29,0,187,0
30-03 00:49:21,23.810,3.008,73.183,0,0,863899648,3883462656,198991872,3262144512,6620,2146,0,151552,0,13,955,1333,0.900,0.670,0.500,2,0,1,0,0,14,29,0,192,0
30-03 00:49:22,21,7,71.750,0.250,0,846139392,3901190144,199000064,3262169088,6906,2160,0,393216,0,11,1142,1787,0.900,0.670,0.500,3,0,146,0,0,14,29,0,192,0
30-03 00:49:23,23.192,3.491,73.067,0,0.249,813600768,3933716480,199004160,3262177280,6629,2160,0,172032,0,14,1150,1834,0.900,0.670,0.500,2,0,8,0,0,14,29,0,201,0
30-03 00:49:24,22.556,4.010,73.434,0,0,853831680,3893448704,199004160,3262210048,7370,2106,0,0,0,0,771,898,0.900,0.670,0.500,2,0,15,0,0,14,29,0,201,0
30-03 00:49:25,23.250,5.500,71.250,0,0,828805120,3918307328,199024640,3262353408,7257,2214,0,200704,0,20,1424,2274,0.900,0.670,0.500,2,0,74,0,0,14,29,0,209,0
30-03 00:49:26,23.441,2.993,73.317,0,0.249,865091584,3881979904,199024640,3262390272,9565,2160,0,0,0,0,775,950,0.910,0.670,0.500,2,0,1,0,0,14,31,0,210,0
30-03 00:49:27,21.303,7.519,71.178,0,0,829218816,3917819904,199024640,3262423040,7209,2160,0,0,0,0,1748,2871,0.910,0.670,0.500,2,0,169,0,0,14,29,0,217,0
30-03 00:49:28,24.060,2.506,73.434,0,0,864473088,3882557440,199028736,3262427136,7585,2160,0,69632,0,6,809,993,0.910,0.670,0.500,2,0,1,0,0,14,31,0,219,0
30-03 00:49:29,22.250,4.750,72.750,0,0.250,841117696,3905744896,199028736,3262595072,6989,2160,0,0,0,0,1286,1832,0.910,0.670,0.500,2,0,23,0,0,14,29,0,226,0
30-03 00:49:30,24.250,2.500,73,0.250,0,863076352,3883737088,199032832,3262636032,6512,1890,0,253952,0,11,1130,1637,0.910,0.670,0.500,2,0,0,0,0,14,29,0,234,0
30-03 00:49:31,22.055,5.514,72.431,0,0,859955200,3886858240,199032832,3262636032,13877,2214,0,167936,0,3,867,1343,0.920,0.680,0.500,2,1,73,0,0,14,29,0,234,0
30-03 00:49:32,20.352,8.543,71.106,0,0,819593216,3927027712,199041024,3262820352,5551,2160,0,147456,0,11,1800,3334,0.920,0.680,0.500,2,0,168,0,0,14,29,0,242,0
30-03 00:49:33,22.693,3.741,73.317,0,0.249,858927104,3887693824,199041024,3262820352,8271,2160,0,0,0,0,706,729,0.920,0.680,0.500,2,0,2,0,0,14,29,0,242,0
30-03 00:49:34,23,4.500,72.500,0,0,823906304,3922673664,199045120,3262857216,8045,2160,0,53248,0,5,1419,2111,0.920,0.680,0.500,2,0,21,0,0,14,29,0,248,0
