"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider1-0000015173",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","13 Mar 2020 05:55:04 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
13-03 05:55:04,4.862,1.561,93.001,0.520,0.057,444862464,4336676864,172474368,3138195456,0,0,98776.898,2814944.308,3.554,25.561,864.841,1424.788,0.610,0.630,0.470,4,0,18.705,0,0,12,4,0,3,0
13-03 05:55:05,9.091,20.455,70.202,0,0.253,444964864,4336189440,172474368,3138314240,4958,13514,0,73728,0,5,2536,5420,0.610,0.630,0.470,3,0,462,0,0,12,4,0,3,0
13-03 05:55:06,12.152,20.759,66.835,0,0.253,445378560,4335341568,172474368,3138658304,7766,24424,0,32768,0,8,2921,6766,0.610,0.630,0.470,2,0,362,0,0,12,4,0,3,0
13-03 05:55:07,9.091,11.364,79.545,0,0,577421312,4202577920,172474368,3266994176,16303,11694,0,4096,0,1,3869,7137,0.800,0.670,0.480,1,0,110,0,0,14,4,0,3,0
13-03 05:55:08,11.558,13.317,74.874,0,0.251,589148160,4190597120,172478464,3267227648,5656,2934,0,0,0,0,1898,3623,0.800,0.670,0.480,2,0,296,0,0,14,6,0,5,0
13-03 05:55:09,21.554,3.008,73.935,1.504,0,646012928,4132986880,172490752,3267698688,7372,16038,147456,802816,11,5,671,907,0.800,0.670,0.480,2,0,1,0,0,14,6,0,5,0
13-03 05:55:10,13.350,4.786,72.040,9.572,0.252,668016640,4107935744,172924928,3270123520,7534,2160,16384,10461184,2,743,4207,7175,0.800,0.670,0.480,2,0,0,0,0,14,8,0,5,0
13-03 05:55:11,12,6.250,71.750,10,0,672907264,4032786432,173527040,3338424320,7044,138856,0,77836288,0,928,5156,8183,0.800,0.670,0.480,2,0,0,0,0,14,8,0,5,0
13-03 05:55:12,15.482,6.599,68.274,9.391,0.254,675524608,4028198912,174297088,3339538432,11064,9002,0,12042240,0,1003,6219,13248,0.900,0.690,0.490,2,0,0,0,0,14,8,0,5,0
13-03 05:55:13,14.888,5.955,68.983,10.174,0,678887424,4023054336,175149056,3340378112,11669,332516,0,13217792,0,1062,5474,14173,0.900,0.690,0.490,1,1,0,0,0,14,8,0,5,0
13-03 05:55:14,19.799,6.266,66.917,6.767,0.251,681615360,4018434048,175620096,3341754368,7807,13204,0,11300864,0,701,5301,15685,0.900,0.690,0.490,2,0,2,0,0,14,8,0,5,0
13-03 05:55:15,18.296,6.015,68.922,6.516,0.251,683114496,4015448064,175915008,3342880768,10809,425004,0,7360512,0,552,5453,16680,0.900,0.690,0.490,3,0,0,0,0,14,8,0,5,0
13-03 05:55:16,13.930,5.473,68.657,11.692,0.249,683630592,4014432256,176230400,3343081472,8668,405772,0,9416704,0,662,5050,10593,0.900,0.690,0.490,3,0,0,0,0,14,8,0,5,0
13-03 05:55:17,19.747,5.570,73.418,1.266,0,621748224,4076146688,176357376,3343106048,7134,16434,0,2056192,0,149,2076,3686,0.910,0.700,0.500,2,0,78,0,0,14,6,0,6,0
13-03 05:55:18,23.426,3.023,73.048,0.504,0,678531072,4018765824,176427008,3343597568,8144,9036,0,6864896,0,72,925,1352,0.910,0.700,0.500,2,0,1,0,0,14,6,0,6,0
13-03 05:55:19,22.581,5.707,69.231,2.233,0.248,650952704,4045701120,176488448,3344150528,6028,3866,0,65536000,0,582,1802,1500,0.910,0.700,0.500,2,0,12,0,0,14,6,0,6,0
13-03 05:55:20,16.962,10.633,71.392,1.013,0,606228480,4088938496,176607232,3345498112,11091,2870,0,7180288,0,232,2320,3757,0.910,0.700,0.500,2,0,206,0,0,14,6,0,6,0
13-03 05:55:21,12.405,20.506,66.835,0,0.253,606490624,4087717888,176607232,3346427904,8077,17732,0,118784,0,15,2696,6347,0.910,0.700,0.500,2,0,450,0,0,14,6,0,6,0
13-03 05:55:22,30.457,18.020,51.523,0,0,639807488,4053975040,176607232,3347177472,6991,14194,0,4096,0,1,3882,5813,1.080,0.740,0.510,3,0,216,0,0,14,8,0,6,0
13-03 05:55:23,45,5,49,0.750,0.250,734740480,3958886400,176607232,3347308544,15448,10228,131072,0,1,0,988,1000,1.080,0.740,0.510,3,0,4,0,0,14,8,0,6,0
