-- Logs begin at Fri 2020-04-17 21:55:13 UTC, end at Sun 2020-04-19 14:53:19 UTC. --
Apr 19 14:22:26 cloud-provider-iscsi-0000000326 systemd[1]: Started Devstack devstack@dstat.service.
Apr 19 14:22:26 cloud-provider-iscsi-0000000326 dstat.sh[31067]: [286B blob data]
Apr 19 14:22:26 cloud-provider-iscsi-0000000326 dstat.sh[31067]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 19 14:22:26 cloud-provider-iscsi-0000000326 dstat.sh[31067]: 19-04 14:22:26|  0   0 100   0   0| 426M 3976M  163M 3154M|   0     0 |2439B   63k|0.11  0.60 | 188   159 |0.69 0.65 0.47|2.0   0 0.4|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 3927   51k  48k0.0%|mysqld       174M|   0     0 |  12    3    0    4    0
Apr 19 14:22:27 cloud-provider-iscsi-0000000326 dstat.sh[31067]: 19-04 14:22:27| 10  21  69   0   0| 427M 3974M  163M 3154M|8306B 1944B|  24k   68k|1.00  7.00 |2607  4936 |0.69 0.65 0.47|2.0   0 469|   0     0 |bash                 3927 3.8%1687k  30k|bash                 3927 1687k  30k3.8%|mysqld       174M|   0     0 |  12    3    0    4    0
Apr 19 14:22:28 cloud-provider-iscsi-0000000326 dstat.sh[31067]: 19-04 14:22:28| 12  21  66   0   0| 427M 3974M  163M 3155M|  10k 2202B|   0    32k|   0  8.00 |2789  5214 |0.69 0.65 0.47|3.0   0 355|   0     0 |systemd              1    3.0%   0    0 |bash                 3927 2956k  23k2.0%|mysqld       174M|   0     0 |  12    3    0    4    0
Apr 19 14:22:29 cloud-provider-iscsi-0000000326 dstat.sh[31067]: 19-04 14:22:29| 10   9  78   4   0| 551M 3849M  163M 3277M|6214B 2160B|   0   532k|   0  56.0 |2586  5869 |0.69 0.65 0.47|1.0 1.0  86|   0     0 |systemd              1    6.5%   0    0 |bash                 3927  246k 656B  0%|mysqld       174M|   0     0 |  14    3    0    4    0
Apr 19 14:22:30 cloud-provider-iscsi-0000000326 dstat.sh[31067]: 19-04 14:22:30|  7  13  74   7   0| 554M 3846M  163M 3277M|6559B 2160B|   0  6080k|   0   164 |2164  3344 |0.72 0.65 0.47|1.0   0 297|   0     0 |bash                 3927 2.8% 608k  18k|bash                 3927  608k  18k2.8%|mysqld       174M|   0     0 |  14    5    0    6    0
Apr 19 14:22:31 cloud-provider-iscsi-0000000326 dstat.sh[31067]: 19-04 14:22:31| 22   3  74   1   0| 596M 3804M  163M 3277M|6320B 2106B|  96k    0 |4.00     0 | 687   767 |0.72 0.65 0.47|1.0   0 1.0|   0     0 |keystone-manage      32383 23%  10M 126k|keystone-manage      32383  10M 126k 23%|mysqld       174M|   0     0 |  14    5    0    6    0
Apr 19 14:22:32 cloud-provider-iscsi-0000000326 dstat.sh[31067]: 19-04 14:22:32| 17   4  71   6   0| 632M 3767M  163M 3279M|5613B 2214B| 108k 3064k|10.0   115 |1312  2393 |0.72 0.65 0.47|  0 1.0 2.0|   0     0 |keystone-manage      32383 17%5814k 658k|keystone-manage      323835814k 658k 17%|mysqld       186M|   0     0 |  14    7    0    6    0
Apr 19 14:22:33 cloud-provider-iscsi-0000000326 dstat.sh[31067]: 19-04 14:22:33|  8   4  72  16   0| 636M 3761M  163M 3280M|6010B 2160B|   0  9288k|   0   801 |3737  7359 |0.72 0.65 0.47|1.0 1.0   0|   0     0 |mysqld               303445.2%   0    0 |python2              31140  14k 463B0.2%|mysqld       190M|   0     0 |  14    7    0    6    0
Apr 19 14:22:34 cloud-provider-iscsi-0000000326 dstat.sh[31067]: 19-04 14:22:34|  8   5  72  16   0| 639M 3692M  164M 3345M|7141B 2160B|   0    71M|   0   655 |3365  6494 |0.72 0.65 0.47|1.0 1.0   0|   0     0 |mysqld               303445.5%   0    0 |keystone-manage      32383  21k  13k4.0%|mysqld       193M|   0     0 |  14    7    0    6    0
Apr 19 14:22:35 cloud-provider-iscsi-0000000326 dstat.sh[31067]: 19-04 14:22:35|  9   6  66  19   0| 641M 3689M  164M 3345M|6290B 2052B|   0    81M|   0  1124 |4185  7854 |0.82 0.68 0.48|1.0   0   0|   0     0 |mysqld               303447.2%   0    0 |keystone-manage      32383  30k  16k4.0%|mysqld       195M|   0     0 |  14    7    0    6    0
Apr 19 14:22:36 cloud-provider-iscsi-0000000326 dstat.sh[31067]: 19-04 14:22:36| 16   5  70  10   0| 642M 3686M  164M 3346M|  13k 2202B|   0  7064k|   0   571 |4094    11k|0.82 0.68 0.48|1.0 1.0   0|   0     0 |keystone-manage      323839.0%  32k 286k|python3.6            7683  274k 570k2.5%|mysqld       196M|   0     0 |  14    7    0    6    0
Apr 19 14:22:37 cloud-provider-iscsi-0000000326 dstat.sh[31067]: 19-04 14:22:37| 11   4  71  14   0| 644M 3683M  165M 3347M|  18k 1998B|   0  8996k|   0   709 |3368  9139 |0.82 0.68 0.48|  0 1.0   0|   0     0 |keystone-manage      323836.5%  38k  26k|keystone-manage      32383  38k  26k6.5%|mysqld       197M|   0     0 |  14    7    0    6    0
Apr 19 14:22:38 cloud-provider-iscsi-0000000326 dstat.sh[31067]: 19-04 14:22:38| 11   5  71  13   0| 647M 3679M  166M 3347M|6920B 2214B|   0  9956k|   0   809 |4148  9621 |0.82 0.68 0.48|  0 1.0   0|   0     0 |mysqld               303447.8%   0    0 |keystone-manage      32383  29k  19k5.8%|mysqld       199M|   0     0 |  14    7    0    6    0
Apr 19 14:22:39 cloud-provider-iscsi-0000000326 dstat.sh[31067]: 19-04 14:22:39| 24   5  68   4   0| 648M 3675M  166M 3349M|6124B 2160B|   0  5104k|   0   360 |5453    15k|0.82 0.68 0.48|1.0 1.0   0|   0     0 |keystone-manage      32383 18%  76k 704k|python3.6            7683  678k1412k3.2%|mysqld       200M|   0     0 |  14    7    0    6    0
Apr 19 14:22:40 cloud-provider-iscsi-0000000326 dstat.sh[31067]: 19-04 14:22:40| 12   5  71  12   0| 649M 3674M  166M 3349M|7434B 2160B|   0    18M|   0   774 |4004    10k|0.92 0.70 0.49|  0   0   0|   0     0 |mysqld               303447.2%   0    0 |keystone-manage      32383  35k  23k6.8%|mysqld       200M|   0     0 |  14    7    0    6    0
Apr 19 14:22:41 cloud-provider-iscsi-0000000326 dstat.sh[31067]: 19-04 14:22:41| 17   7  72   4   0| 586M 3737M  166M 3349M|7721B 2160B|   0  4732k|   0   352 |2482  6162 |0.92 0.70 0.49|3.0   0  78|   0     0 |mysqld               303443.5%   0    0 |bash                 3927   17M1898k0.8%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 19 14:22:42 cloud-provider-iscsi-0000000326 dstat.sh[31067]: 19-04 14:22:42| 23   4  73   0   0| 631M 3692M  166M 3350M|6741B 2160B|   0  6640k|   0  66.0 | 758  1309 |0.92 0.70 0.49|1.0 1.0 2.0|   0     0 |keystone-manage      32463 25%  11M   0 |keystone-manage      32463  11M   0  25%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 19 14:22:43 cloud-provider-iscsi-0000000326 dstat.sh[31067]: 19-04 14:22:43| 23   3  74   0   0| 612M 3710M  166M 3350M|6575B 2106B|   0  6868k|   0  68.0 | 935  1410 |0.92 0.70 0.49|2.0   0  11|   0     0 |keystone-manage      32476 16%7549k  37k|bash                 3927   16M  39k  0%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 19 14:22:44 cloud-provider-iscsi-0000000326 dstat.sh[31067]: 19-04 14:22:44| 22   6  71   1   0| 582M 3739M  166M 3352M|5905B 2214B|   0  6628k|   0   142 |1635  2861 |0.92 0.70 0.49|3.0   0 147|   0     0 |bash                 3927 1.2%  16M  48k|bash                 3927   16M  48k1.2%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 19 14:22:45 cloud-provider-iscsi-0000000326 dstat.sh[31067]: 19-04 14:22:45| 11  22  66   1   0| 580M 3739M  166M 3352M|5075B 2052B|   0  3836k|   0   190 |3317  5780 |0.92 0.70 0.49|2.0   0 472|   0     0 |bash                 3927 2.8%3605k  31k|bash                 3927 3605k  31k2.8%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 19 14:22:46 cloud-provider-iscsi-0000000326 dstat.sh[31067]: 19-04 14:22:46| 30  17  53   0   0| 613M 3706M  166M 3353M|7209B 2160B|   0   160k|   0  8.00 |3426  5554 |0.92 0.70 0.49|3.0   0 251|   0     0 |uwsgi                768  9.2%2182k   0 |uwsgi                769  2498k   0 9.2%|mysqld       200M|   0     0 |  14    7    0    7    0
Apr 19 14:22:47 cloud-provider-iscsi-0000000326 dstat.sh[31067]: 19-04 14:22:47| 46   5  49   0   0| 694M 3624M  166M 3354M|7715B 2160B| 128k    0 |1.00     0 |1003   816 |0.92 0.70 0.49|3.0   0 2.0|   0     0 |uwsgi                768   25%  11M  37k|uwsgi                768    11M  37k 25%|mysqld       200M|   0     0 |  14    7    0    7    0
Apr 19 14:22:48 cloud-provider-iscsi-0000000326 dstat.sh[31067]: 19-04 14:22:48| 42  11  48   0   0| 740M 3576M  166M 3356M|  14k 2052B|  12k  264k|2.00  40.0 |2589  5738 |0.92 0.70 0.49|1.0   0 123|   0     0 |uwsgi                769   21%4565k 417k|uwsgi                769  4565k 417k 21%|mysqld       200M|   0     0 |  14    5    0    8    0
