-- Logs begin at Wed 2020-04-01 17:11:44 UTC, end at Wed 2020-04-01 18:25:54 UTC. --
Apr 01 18:15:27 cloud-provider-iscsi-0000000135 systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 18:15:27 cloud-provider-iscsi-0000000135 dstat.sh[24131]: [286B blob data]
Apr 01 18:15:27 cloud-provider-iscsi-0000000135 dstat.sh[24131]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 18:15:27 cloud-provider-iscsi-0000000135 dstat.sh[24131]: 01-04 18:15:27|  3   1  95   0   0| 425M 4474M  144M 2703M|   0     0 |  86k 2245k|3.14  20.4 | 721  1230 |0.73 0.71 0.53|2.0   0  15|   0     0 |systemd              1    0.1%   0    0 |bash                 2012 1552k1459k0.1%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 01 18:15:28 cloud-provider-iscsi-0000000135 dstat.sh[24131]: 01-04 18:15:28| 12  20  68   0   0| 425M 4473M  144M 2703M|8345B 1944B|  24k  160k|1.00  7.00 |2857  4913 |0.73 0.71 0.53|1.0   0 470|   0     0 |bash                 2012 4.0%1693k  30k|bash                 2012 1693k  30k4.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 01 18:15:29 cloud-provider-iscsi-0000000135 dstat.sh[24131]: 01-04 18:15:29| 14  21  65   0   0| 425M 4473M  144M 2704M|8850B 2160B|   0    32k|   0  8.00 |3384  6350 |0.75 0.72 0.53|2.0   0 378|   0     0 |systemd              1    4.0%   0    0 |bash                 2012 2983k  24k1.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 01 18:15:30 cloud-provider-iscsi-0000000135 dstat.sh[24131]: 01-04 18:15:30| 10   9  81   0   0| 551M 4346M  144M 2826M|8492B 2160B|   0     0 |   0     0 |3241  4890 |0.75 0.72 0.53|2.0   0  90|   0     0 |systemd              1    6.5%   0    0 |bash                 2012  393k1884B0.2%|mysqld       173M|   0     0 |  14    5    0    4    0
Apr 01 18:15:31 cloud-provider-iscsi-0000000135 dstat.sh[24131]: 01-04 18:15:31| 16  12  72   0   0| 569M 4328M  144M 2826M|  15k 2160B|   0     0 |   0     0 |2016  3206 |0.75 0.72 0.53|1.0   0 289|   0     0 |keystone-manage      25440 11%4262k  79k|keystone-manage      254404262k  79k 11%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 01 18:15:32 cloud-provider-iscsi-0000000135 dstat.sh[24131]: 01-04 18:15:32| 21   2  74   2   0| 607M 4289M  144M 2827M|  11k 2160B| 180k    0 |11.0     0 | 747   781 |0.75 0.72 0.53|2.0   0   0|   0     0 |keystone-manage      25440 23%  10M 220k|keystone-manage      25440  10M 220k 23%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 01 18:15:33 cloud-provider-iscsi-0000000135 dstat.sh[24131]: 01-04 18:15:33| 12   3  74  12   0| 631M 4263M  145M 2829M|7762B 2160B|  24k 6744k|3.00   351 |1637  3694 |0.75 0.72 0.53|1.0 1.0   0|   0     0 |keystone-manage      254409.5%2071k 481k|keystone-manage      254402071k 481k9.5%|mysqld       187M|   0     0 |  14    7    0    6    0
Apr 01 18:15:34 cloud-provider-iscsi-0000000135 dstat.sh[24131]: 01-04 18:15:34|  9   6  71  13   0| 636M 4192M  145M 2893M|8754B 2160B|   0    73M|   0   878 |3866  8627 |0.93 0.76 0.54|1.0 1.0   0|   0     0 |mysqld               234119.5%   0    0 |keystone-manage      25440  20k  11k3.0%|mysqld       191M|   0     0 |  14    7    0    6    0
Apr 01 18:15:35 cloud-provider-iscsi-0000000135 dstat.sh[24131]: 01-04 18:15:35|  7   4  74  15   0| 638M 4188M  146M 2894M|8595B 2160B|   0  8612k|   0   722 |3244  7577 |0.93 0.76 0.54|2.0   0   0|   0     0 |mysqld               234115.2%   0    0 |keystone-manage      25440  21k  13k4.2%|mysqld       194M|   0     0 |  14    7    0    6    0
Apr 01 18:15:36 cloud-provider-iscsi-0000000135 dstat.sh[24131]: 01-04 18:15:36| 15   4  69  12   0| 641M 4184M  146M 2895M|6006B 2106B|   0  8296k|   0   692 |3913    10k|0.93 0.76 0.54|2.0   0   0|   0     0 |keystone-manage      254407.8%  37k 284k|python3.6            5763  271k 564k1.5%|mysqld       195M|   0     0 |  14    7    0    6    0
Apr 01 18:15:37 cloud-provider-iscsi-0000000135 dstat.sh[24131]: 01-04 18:15:37| 11   4  72  12   0| 642M 4181M  147M 2896M|6298B 2052B|   0  8324k|   0   680 |3617  8415 |0.93 0.76 0.54|2.0 1.0 2.0|   0     0 |mysqld               234116.5%   0    0 |keystone-manage      25440  39k  27k6.0%|mysqld       197M|   0     0 |  14    7    0    7    0
Apr 01 18:15:38 cloud-provider-iscsi-0000000135 dstat.sh[24131]: 01-04 18:15:38| 10   6  70  14   0| 645M 4178M  147M 2896M|7381B 2106B|   0  9352k|   0   749 |4567  8816 |0.93 0.76 0.54|1.0   0   0|   0     0 |mysqld               234117.8%   0    0 |keystone-manage      25440  26k  16k5.2%|mysqld       198M|   0     0 |  14    7    0    6    0
Apr 01 18:15:39 cloud-provider-iscsi-0000000135 dstat.sh[24131]: 01-04 18:15:39| 14   7  59  20   0| 647M 4174M  148M 2897M|6274B 2160B|   0    90M|   0  1348 |4624  9129 |1.10 0.79 0.56|2.0   0   0|   0     0 |mysqld               234117.0%   0    0 |python3.6            5763  333k 694k1.8%|mysqld       199M|   0     0 |  14    7    0    6    0
Apr 01 18:15:40 cloud-provider-iscsi-0000000135 dstat.sh[24131]: 01-04 18:15:40| 20   4  69   7   0| 648M 4172M  148M 2898M|  15k 2160B|   0  6008k|   0   433 |4900    11k|1.10 0.79 0.56|1.0 1.0   0|   0     0 |keystone-manage      25440 13%  62k 362k|python3.6            5763  338k 706k1.8%|mysqld       200M|   0     0 |  14    7    0    6    0
Apr 01 18:15:41 cloud-provider-iscsi-0000000135 dstat.sh[24131]: 01-04 18:15:41| 14   5  70  11   0| 648M 4171M  148M 2898M|6089B 2160B|   0  8484k|   0   665 |4603    12k|1.10 0.79 0.56|3.0   0   0|   0     0 |keystone-manage      254408.8%  47k  31k|keystone-manage      25440  47k  31k8.8%|mysqld       200M|   0     0 |  14    7    0    6    0
Apr 01 18:15:42 cloud-provider-iscsi-0000000135 dstat.sh[24131]: 01-04 18:15:42| 18   6  72   4   0| 589M 4230M  149M 2898M|6009B 2160B|   0  2612k|   0   191 |2258  5199 |1.10 0.79 0.56|2.0   0  78|   0     0 |keystone-manage      255206.0%2228k  37k|bash                 2012   17M1881k1.0%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 01 18:15:43 cloud-provider-iscsi-0000000135 dstat.sh[24131]: 01-04 18:15:43| 23   3  73   1   0| 635M 4183M  149M 2899M|5660B 2160B|   0  6864k|   0  71.0 | 789  1114 |1.10 0.79 0.56|2.0   0   0|   0     0 |keystone-manage      25520 25%  12M   0 |keystone-manage      25520  12M   0  25%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 01 18:15:44 cloud-provider-iscsi-0000000135 dstat.sh[24131]: 01-04 18:15:44| 23   3  72   1   0| 608M 4209M  149M 2899M|  15k 2160B|   0  7116k|   0  71.0 |1094  1362 |1.09 0.80 0.56|2.0   0  11|   0     0 |keystone-manage      25531 17%7619k  37k|bash                 2012   16M  39k0.2%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 01 18:15:45 cloud-provider-iscsi-0000000135 dstat.sh[24131]: 01-04 18:15:45| 20   7  71   1   0| 579M 4238M  149M 2901M|6730B 2160B|   0  6544k|   0   140 |1869  2827 |1.09 0.80 0.56|2.0   0 142|   0     0 |bash                 2012 1.0%  16M  47k|bash                 2012   16M  47k1.0%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 01 18:15:46 cloud-provider-iscsi-0000000135 dstat.sh[24131]: 01-04 18:15:46| 11  22  67   0   0| 579M 4236M  149M 2902M|7222B 2160B|   0   188k|   0  15.0 |2743  5749 |1.09 0.80 0.56|3.0   0 472|   0     0 |bash                 2012 3.0%3610k  31k|bash                 2012 3610k  31k3.0%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 01 18:15:47 cloud-provider-iscsi-0000000135 dstat.sh[24131]: 01-04 18:15:47| 28  19  53   0   0| 610M 4204M  149M 2903M|7715B 2052B|   0  8192B|   0  2.00 |4016  8397 |1.09 0.80 0.56|2.0   0 258|   0     0 |uwsgi                262738.5%2393k   0 |uwsgi                262742433k   0 8.5%|mysqld       200M|   0     0 |  14    7    0    7    0
Apr 01 18:15:48 cloud-provider-iscsi-0000000135 dstat.sh[24131]: 01-04 18:15:48| 46   4  49   0   0| 698M 4117M  149M 2903M|  10k 2106B| 128k    0 |1.00     0 | 919   825 |1.09 0.80 0.56|3.0   0 2.0|   0     0 |uwsgi                26274 25%  11M  37k|uwsgi                26273  12M  38k 25%|mysqld       200M|   0     0 |  14    7    0    7    0
