"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000145",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","02 Apr 2020 10:18:27 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
02-04 10:18:27,3.948,1.373,94.191,0.430,0.058,440766464,4665479168,152891392,2858602496,0,0,94592.412,2454351.366,3.390,21.477,790.007,1320.394,0.780,0.800,0.600,2,0,17.445,0,0,12,3,0,4,0
02-04 10:18:28,9.391,21.320,69.036,0,0.254,440315904,4665270272,152895488,2859003904,10560,2160,24576,102400,1,8,2620,4467,0.780,0.800,0.600,1,0,442,0,0,12,3,0,4,0
02-04 10:18:29,12.374,20.960,66.667,0,0,441016320,4664201216,152895488,2859352064,6729,2160,0,36864,0,9,3073,5164,0.780,0.800,0.600,1,0,366,0,0,12,3,0,4,0
02-04 10:18:30,17.839,14.070,65.578,2.261,0.251,440819712,4663664640,152907776,2859937792,6113,2052,249856,3190784,7,231,5656,8994,0.780,0.800,0.600,5,0,204,0,0,12,3,0,4,0
02-04 10:18:31,9.296,10.050,74.372,6.281,0,429797376,4673740800,152924160,2860851200,5816,2160,401408,1728512,10,227,3177,4130,0.780,0.800,0.600,2,0,102,0,0,12,3,0,4,0
02-04 10:18:32,2.743,1.247,95.761,0,0.249,407891968,4695777280,152928256,2860769280,55358,2239440,0,1122304,0,21,724,528,0.720,0.790,0.600,0,0,0,0,0,12,3,0,4,0
02-04 10:18:33,0.998,0.499,98.504,0,0,407728128,4695941120,152928256,2860769280,11342,2106,0,0,0,0,220,214,0.720,0.790,0.600,1,0,2,0,0,12,3,0,4,0
02-04 10:18:34,1.244,0.498,98.259,0,0,407863296,4695805952,152928256,2860769280,5913,2106,0,0,0,0,202,157,0.720,0.790,0.600,0,0,0,0,0,12,3,0,4,0
02-04 10:18:35,0.998,0.499,98.504,0,0,407732224,4695937024,152928256,2860769280,6565,2106,0,0,0,0,191,166,0.720,0.790,0.600,0,0,0,0,0,12,3,0,4,0
02-04 10:18:36,1,0.250,98.750,0,0,407764992,4695904256,152928256,2860769280,8400,2160,0,0,0,0,198,139,0.720,0.790,0.600,0,0,0,0,0,12,3,0,4,0
02-04 10:18:37,0.746,1.741,96.517,0.746,0.249,408436736,4695216128,152940544,2860773376,7917,2160,0,51363840,0,232,339,196,0.660,0.770,0.590,1,0,0,0,0,12,3,0,4,0
02-04 10:18:38,0.752,0.501,98.747,0,0,407904256,4695744512,152940544,2860773376,6970,2160,0,20205568,0,119,271,154,0.660,0.770,0.590,0,0,0,0,0,12,3,0,4,0
