-- Logs begin at Thu 2020-04-09 03:49:35 UTC, end at Thu 2020-04-09 06:45:04 UTC. --
Apr 09 06:13:28 cloud-provider-iscsi-0000000212 systemd[1]: Started Devstack devstack@dstat.service.
Apr 09 06:13:28 cloud-provider-iscsi-0000000212 dstat.sh[24154]: [286B blob data]
Apr 09 06:13:28 cloud-provider-iscsi-0000000212 dstat.sh[24154]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 09 06:13:28 cloud-provider-iscsi-0000000212 dstat.sh[24154]: 09-04 06:13:28|  2   1  98   0   0| 421M 4447M  145M 2733M|   0     0 |  38k 1005k|1.40  9.10 | 436   632 |0.54 0.54 0.44|2.0   0 6.5|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 2014  695k 656k0.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 09 06:13:29 cloud-provider-iscsi-0000000212 dstat.sh[24154]: 09-04 06:13:29| 10  21  69   0   0| 421M 4446M  145M 2733M|  15k 2160B|  24k  168k|1.00  8.00 |2514  4573 |0.58 0.55 0.44|2.0   0 444|   0     0 |bash                 2014 3.8%1360k  28k|bash                 2014 1360k  28k3.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 09 06:13:30 cloud-provider-iscsi-0000000212 dstat.sh[24154]: 09-04 06:13:30| 13  21  66   0   0| 421M 4446M  145M 2733M|9913B 2160B|   0    36k|   0  9.00 |3086  5190 |0.58 0.55 0.44|2.0   0 389|   0     0 |systemd              1    2.2%   0    0 |bash                 2014 3294k  26k2.2%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 09 06:13:31 cloud-provider-iscsi-0000000212 dstat.sh[24154]: 09-04 06:13:31| 11  10  78   1   0| 546M 4320M  145M 2855M|8485B 2160B|   0  2824k|   0   177 |4052  5623 |0.58 0.55 0.44|1.0   0  84|   0     0 |systemd              1    7.5%   0    0 |bash                 2014  246k 656B0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Apr 09 06:13:32 cloud-provider-iscsi-0000000212 dstat.sh[24154]: 09-04 06:13:32|  6  12  83   0   0| 547M 4319M  145M 2855M|  19k 2160B|   0     0 |   0     0 |1768  3162 |0.58 0.55 0.44|1.0   0 262|   0     0 |bash                 2014 2.2% 570k  16k|bash                 2014  570k  16k2.2%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 09 06:13:33 cloud-provider-iscsi-0000000212 dstat.sh[24154]: 09-04 06:13:33| 22   5  73   0   0| 588M 4278M  145M 2856M|9302B 2160B|  96k    0 |4.00     0 | 928  1117 |0.58 0.55 0.44|1.0   0  33|   0     0 |keystone-manage      25465 23%9800k 125k|keystone-manage      254659800k 125k 23%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 09 06:13:34 cloud-provider-iscsi-0000000212 dstat.sh[24154]: 09-04 06:13:34| 20   4  72   4   0| 625M 4239M  145M 2857M|9305B 2160B| 108k 2828k|10.0  59.0 |1102  2019 |0.61 0.56 0.45|1.0 1.0   0|   0     0 |keystone-manage      25465 20%6795k 655k|keystone-manage      254656795k 655k 20%|mysqld       186M|   0     0 |  14    7    0    6    0
Apr 09 06:13:35 cloud-provider-iscsi-0000000212 dstat.sh[24154]: 09-04 06:13:35|  7   4  73  17   0| 629M 4233M  145M 2858M|6289B 2160B|   0  9200k|   0   811 |3915  7146 |0.61 0.56 0.45|2.0 1.0   0|   0     0 |mysqld               234295.2%   0    0 |python2              24222  14k 467B  0%|mysqld       190M|   0     0 |  14    7    0    6    0
Apr 09 06:13:36 cloud-provider-iscsi-0000000212 dstat.sh[24154]: 09-04 06:13:36|  9   5  70  16   0| 635M 4161M  145M 2923M|7318B 1998B|   0   115M|   0   861 |4027  6193 |0.61 0.56 0.45|  0 2.0   0|   0     0 |mysqld               234296.0%   0    0 |keystone-manage      25465  27k  16k3.8%|mysqld       193M|   0     0 |  14    7    0    6    0
Apr 09 06:13:37 cloud-provider-iscsi-0000000212 dstat.sh[24154]: 09-04 06:13:37|  9   4  71  16   0| 635M 4160M  146M 2924M|  11k 2160B|   0    19M|   0   841 |3893  7533 |0.61 0.56 0.45|1.0   0   0|   0     0 |mysqld               234296.0%   0    0 |keystone-manage      25465  23k  13k4.2%|mysqld       194M|   0     0 |  14    7    0    6    0
