-- Logs begin at Fri 2020-04-17 05:25:00 UTC, end at Fri 2020-04-17 09:50:07 UTC. --
Apr 17 09:19:04 cloud-provider-iscsi-0000000311 systemd[1]: Started Devstack devstack@dstat.service.
Apr 17 09:19:04 cloud-provider-iscsi-0000000311 dstat.sh[24172]: [286B blob data]
Apr 17 09:19:04 cloud-provider-iscsi-0000000311 dstat.sh[24172]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 17 09:19:04 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:04|  1   0  98   0   0| 424M 3987M  160M 3152M|   0     0 |  25k  645k|1.15  5.67 | 353   400 |0.61 0.63 0.50|2.0   0 4.0|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 2422  514k 490k0.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 17 09:19:05 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:05|  9  23  67   0   1| 425M 3984M  160M 3153M|8312B 2160B|  24k  252k|1.00  8.00 |2814  5150 |0.61 0.63 0.50|2.0   0 497|   0     0 |bash                 2422 3.8%2015k  32k|bash                 2422 2015k  32k3.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 17 09:19:06 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:06| 16  19  65   0   0| 426M 3983M  160M 3153M|7233B 2160B|   0    28k|   0  7.00 |3016  6957 |0.61 0.63 0.50|1.0   0 345|   0     0 |systemd              1    4.2%   0    0 |bash                 2422 2614k  20k1.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 17 09:19:07 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:07|  8  12  74   6   0| 549M 3859M  160M 3275M|7084B 2160B|   0  7148k|   0   294 |3812  5863 |0.73 0.65 0.50|2.0   0 181|   0     0 |systemd              1    4.8%   0    0 |bash                 2422  519k7472B1.2%|mysqld       173M|   0     0 |  14    5    0    4    0
Apr 17 09:19:08 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:08| 18  10  73   0   0| 582M 3827M  160M 3276M|6061B 2160B|   0     0 |   0     0 |1588  2323 |0.73 0.65 0.50|1.0 1.0 171|   0     0 |keystone-manage      25487 15%7360k 126k|keystone-manage      254877360k 126k 15%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 17 09:19:09 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:09| 22   2  74   2   0| 619M 3788M  160M 3277M|  14k 1944B| 204k    0 |14.0     0 | 927  1205 |0.73 0.65 0.50|1.0   0   0|   0     0 |keystone-manage      25487 23%9235k 577k|keystone-manage      254879235k 577k 23%|mysqld       177M|   0     0 |  14    7    0    6    0
Apr 17 09:19:10 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:10|  8   4  73  16   0| 632M 3774M  161M 3278M|8692B 2106B|   0  9884k|   0   690 |3104  6394 |0.73 0.65 0.50|  0 1.0   0|   0     0 |mysqld               234464.5%   0    0 |python3.6            6173   56k 116k0.5%|mysqld       189M|   0     0 |  14    7    0    6    0
Apr 17 09:19:11 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:11|  6   5  73  16   0| 636M 3704M  161M 3343M|7742B 2214B|   0    71M|   0   592 |2094  6108 |0.73 0.65 0.50|  0 1.0   0|   0     0 |mysqld               234466.2%   0    0 |keystone-manage      25487  23k  13k3.8%|mysqld       192M|   0     0 |  14    7    0    6    0
Apr 17 09:19:12 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:12|  8   5  72  15   0| 637M 3700M  161M 3344M|8973B 2160B|   0    58M|   0   975 |2778  7079 |0.75 0.66 0.51|  0 1.0   0|   0     0 |mysqld               234466.0%   0    0 |keystone-manage      25487  18k  11k4.0%|mysqld       194M|   0     0 |  14    7    0    6    0
Apr 17 09:19:13 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:13| 14   5  70  12   0| 640M 3697M  162M 3344M|7539B 2106B|   0  7808k|   0   657 |5445    12k|0.75 0.66 0.51|  0 1.0   0|   0     0 |keystone-manage      254878.2%  41k 290k|python3.6            6173  274k 570k1.5%|mysqld       195M|   0     0 |  14    7    0    6    0
Apr 17 09:19:14 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:14| 11   5  72  13   0| 642M 3694M  163M 3345M|8931B 2160B|   0  8288k|   0   677 |4016  9210 |0.75 0.66 0.51|  0 1.0   0|   0     0 |mysqld               234466.5%   0    0 |keystone-manage      25487  35k  24k5.8%|mysqld       197M|   0     0 |  14    7    0    6    0
Apr 17 09:19:15 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:15| 11   5  70  14   0| 644M 3691M  163M 3345M|  12k 2214B|   0  9176k|   0   738 |4071  8492 |0.75 0.66 0.51|1.0   0   0|   0     0 |mysqld               234467.0%   0    0 |keystone-manage      25487  29k  18k6.0%|mysqld       198M|   0     0 |  14    7    0    7    0
Apr 17 09:19:16 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:16| 18   5  68   8   0| 646M 3687M  163M 3347M|9481B 2202B|   0  6212k|   0   478 |3700    13k|0.75 0.66 0.51|1.0   0 2.0|   0     0 |keystone-manage      25487 12%  45k 358k|python3.6            6173  340k 709k2.0%|mysqld       199M|   0     0 |  14    7    0    6    0
Apr 17 09:19:17 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:17| 17   6  66  10   0| 647M 3684M  164M 3348M|  17k 2202B|   0    39M|   0   769 |3688    12k|0.77 0.67 0.51|3.0 1.0   0|   0     0 |keystone-manage      25487 10%  54k 362k|python3.6            6173  342k 712k1.8%|mysqld       200M|   0     0 |  14    7    0    6    0
Apr 17 09:19:18 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:18| 15   4  72   9   0| 647M 3683M  164M 3348M|7679B 2254B|   0  8952k|   0   699 |3005    12k|0.77 0.67 0.51|1.0   0   0|   0     0 |keystone-manage      25487 12%  53k  35k|keystone-manage      25487  53k  35k 12%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 17 09:19:19 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:19| 20   6  74   0   0| 618M 3713M  164M 3348M|6689B 2052B|   0     0 |   0     0 |1127  1531 |0.77 0.67 0.51|1.0   0  78|   0     0 |keystone-manage      25567 20%9791k  37k|bash                 2422   17M1898k0.8%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 17 09:19:20 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:20| 24   2  72   2   0| 588M 3742M  164M 3348M|7421B 1998B|   0  6996k|   0  71.0 | 962  1284 |0.77 0.67 0.51|1.0   0  11|   0     0 |keystone-manage      255783.5%2118k  37k|bash                 2422   16M  39k0.2%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 17 09:19:21 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:21| 23   3  74   0   0| 626M 3704M  164M 3349M|  15k 2214B|   0  6924k|   0  70.0 | 942  1350 |0.77 0.67 0.51|1.0   0   0|   0     0 |keystone-manage      25578 25%  10M   0 |keystone-manage      25578  10M   0  25%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 17 09:19:22 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:22| 17  11  71   1   0| 577M 3751M  164M 3350M|7658B 2160B|   0  9844k|   0   282 |2614  3928 |0.79 0.67 0.51|2.0   0 249|   0     0 |bash                 2422 2.0%  16M  55k|bash                 2422   16M  55k2.0%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 17 09:19:23 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:23| 13  21  66   0   0| 583M 3744M  164M 3352M|  10k 2160B|   0   236k|   0  17.0 |3060  6121 |0.79 0.67 0.51|1.0   0 451|   0     0 |bash                 2422 2.2%3827k  27k|bash                 2422 3827k  27k2.2%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 17 09:19:24 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:24| 36  14  50   0   0| 644M 3682M  164M 3352M|6059B 2106B|   0     0 |   0     0 |3326  5236 |0.79 0.67 0.51|2.0   0 178|   0     0 |uwsgi                26326 15%7075k  37k|uwsgi                263267075k  37k 15%|mysqld       201M|   0     0 |  14    7    0    7    0
Apr 17 09:19:25 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:25| 44   5  49   2   0| 717M 3609M  164M 3352M|7151B 2214B| 140k  216k|3.00  38.0 | 961   766 |0.79 0.67 0.51|2.0   0   0|   0     0 |uwsgi                26327 24%8888k 160k|uwsgi                263278888k 160k 24%|mysqld       201M|   0     0 |  14    7    0    7    0
Apr 17 09:19:26 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:26| 39  11  51   0   0| 743M 3581M  164M 3354M|8102B 2160B|   0   312k|   0  41.0 |2526  8048 |0.79 0.67 0.51|2.0   0 157|   0     0 |uwsgi                26326 16%1702k 318k|uwsgi                263271777k 620k 16%|mysqld       201M|   0     0 |  13    5    0    8    0
Apr 17 09:19:27 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:27| 24   3  73   0   0| 793M 3530M  164M 3354M|6007B 2160B|   0     0 |   0     0 |1079  1178 |0.80 0.68 0.52|1.0   0  18|   0     0 |keystone-manage      26603 25%  13M  37k|keystone-manage      26603  13M  37k 25%|mysqld       201M|   0     0 |  14    5    0    8    0
Apr 17 09:19:28 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:28| 23   4  72   1   0| 822M 3502M  164M 3354M|7240B 2160B|   0  2808k|   0   242 |1722  2246 |0.80 0.68 0.52|1.0 1.0 2.0|   0     0 |keystone-manage      26603 22%4007k  13k|keystone-manage      266034007k  13k 22%|mysqld       203M|   0     0 |  14   11    0    8    0
Apr 17 09:19:29 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:29| 22   5  74   0   0| 768M 3555M  164M 3354M|5845B 1944B|   0    20k|   0  3.00 |1000  1230 |0.80 0.68 0.52|1.0   0  53|   0     0 |openstack            26686 14%5688k  37k|bash                 2422   18M  50k0.2%|mysqld       203M|   0     0 |  14    5    0   11    0
Apr 17 09:19:30 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:30| 23   3  73   0   0| 793M 3531M  164M 3354M|7878B 2160B|   0  2828k|   0  71.0 | 917  1202 |0.80 0.68 0.52|1.0   0   0|   0     0 |openstack            26686 21%5557k   0 |openstack            266865557k   0  21%|mysqld       203M|   0     0 |  14   13    0   12    0
Apr 17 09:19:31 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:31| 20   4  74   3   0| 764M 3560M  164M 3355M|  15k 2160B|  72k    0 |18.0     0 |1409  2113 |0.80 0.68 0.52|1.0   0  61|   0     0 |uwsgi                263266.8%6839B8365B|bash                 2422   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   16    0
Apr 17 09:19:32 cloud-provider-iscsi-0000000311 dstat.sh[24172]: 17-04 09:19:32| 23   3  74   0   0| 802M 3521M  164M 3355M|  15k 2106B|   0   840k|   0  12.0 | 690   834 |0.82 0.68 0.52|2.0   0 1.0|   0     0 |openstack            26748 24%9588k  37k|openstack            267489588k  37k 24%|mysqld       205M|   0     0 |  14   29    0   16    0
