"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000266",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","15 Apr 2020 17:10:36 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
15-04 17:10:36,0.515,0.171,99.187,0.087,0.040,443461632,4640550912,151855104,2881675264,0,0,11851.985,310545.674,0.426,2.799,260.642,291.224,0.850,0.690,0.490,3,0,2.189,0,0,12,3,0,4,0
15-04 17:10:37,10.633,20.506,68.608,0,0.253,442494976,4640776192,151863296,2882031616,8611,2160,24576,90112,1,7,2781,5132,0.850,0.690,0.490,1,0,487,0,0,12,3,0,4,0
15-04 17:10:38,14.358,20.151,65.491,0,0,442408960,4640415744,151863296,2882551808,8771,2160,0,32768,0,8,3230,6108,0.850,0.690,0.490,2,0,343,0,0,12,3,0,4,0
15-04 17:10:39,9.320,8.816,81.612,0,0.252,574283776,4507840512,151863296,3010719744,7374,2180,0,417792,0,2,2639,5350,0.780,0.680,0.490,0,0,86,0,0,14,3,0,4,0
15-04 17:10:40,12.911,14.430,72.658,0,0,586649600,4495302656,151867392,3010818048,14525,2214,0,0,0,0,2221,3518,0.780,0.680,0.490,1,0,295,0,0,14,5,0,6,0
15-04 17:10:41,23.058,1.754,73.935,1.003,0.251,639602688,4441677824,151871488,3011477504,6783,2106,192512,0,12,0,700,765,0.780,0.680,0.490,1,0,0,0,0,14,5,0,6,0
15-04 17:10:42,9.320,3.275,73.804,13.602,0,660365312,4418555904,152158208,3013455872,7243,1998,16384,7843840,2,480,3246,5578,0.780,0.680,0.490,3,0,0,0,0,14,7,0,6,0
15-04 17:10:43,7.463,5.721,70.896,15.672,0.249,664764416,4344573952,152477696,3081334784,6435,2202,0,75132928,0,734,3607,7439,0.780,0.680,0.490,0,1,0,0,0,14,7,0,6,0
15-04 17:10:44,4.592,2.296,73.980,19.133,0,666435584,4341702656,152805376,3082113024,6081,2160,0,6393856,0,527,2777,5610,0.800,0.690,0.490,0,1,0,0,0,14,7,0,6,0
15-04 17:10:45,5.823,3.544,62.025,28.608,0,667840512,4339687424,153227264,3082285056,9107,2202,0,75849728,0,1297,3198,4934,0.800,0.690,0.490,1,0,0,0,0,14,7,0,6,0
15-04 17:10:46,14.035,5.263,68.922,11.529,0.251,669630464,4336549888,153739264,3083087872,9134,2106,0,8986624,0,743,3910,12765,0.800,0.690,0.490,1,0,0,0,0,14,7,0,6,0
15-04 17:10:47,12.944,5.838,70.812,10.406,0,672493568,4332023808,154402816,3083997184,9995,2214,0,12009472,0,939,4939,11716,0.800,0.690,0.490,0,1,2,0,0,14,7,0,6,0
15-04 17:10:48,18.953,4.988,67.332,8.479,0.249,674947072,4327825408,154783744,3085307904,10025,2160,0,7839744,0,584,4633,11779,0.800,0.690,0.490,6,0,0,0,0,14,7,0,6,0
15-04 17:10:49,17.259,5.076,69.543,8.122,0,676257792,4324941824,155156480,3086458880,8629,2160,0,8134656,0,603,5342,15465,0.810,0.690,0.500,2,0,0,0,0,14,7,0,6,0
15-04 17:10:50,13.131,4.798,70.455,11.616,0,677294080,4323160064,155590656,3086741504,10138,2160,0,32829440,0,814,5093,11975,0.810,0.690,0.500,0,1,0,0,0,14,7,0,6,0
15-04 17:10:51,19.444,6.061,73.737,0.505,0.253,631054336,4369383424,155602944,3086745600,9819,2052,0,184320,0,12,1243,1889,0.810,0.690,0.500,1,0,78,0,0,14,5,0,7,0
15-04 17:10:52,23.750,2.750,72.250,1.250,0,611856384,4388048896,155660288,3087220736,8929,2052,0,6168576,0,67,1018,1469,0.810,0.690,0.500,1,1,11,0,0,14,5,0,7,0
15-04 17:10:53,23.308,3.008,70.426,3.258,0,660090880,4339191808,155684864,3087790080,7900,2106,0,6848512,0,59,770,1400,0.810,0.690,0.500,1,1,0,0,0,14,5,0,7,0
15-04 17:10:54,15.152,14.646,66.667,3.283,0.253,604192768,4393521152,155746304,3089264640,7314,2160,0,5447680,0,106,2828,5161,0.750,0.680,0.490,4,1,394,0,0,14,5,0,7,0
15-04 17:10:55,15.152,20.707,62.626,1.515,0,618205184,4378247168,155807744,3090751488,17584,2308,0,6377472,0,237,4568,8175,0.750,0.680,0.490,3,0,370,0,0,14,5,0,7,0
15-04 17:10:56,47.132,8.229,44.140,0.249,0.249,710963200,4285132800,155811840,3091017728,7597,2160,131072,159744,1,6,1304,1787,0.750,0.680,0.490,2,0,110,0,0,14,7,0,7,0
15-04 17:10:57,45.865,5.514,47.619,1.003,0,765509632,4228472832,155820032,3092840448,19691,1890,20480,221184,4,21,1081,4820,0.750,0.680,0.490,2,0,2,0,0,14,7,0,7,0
15-04 17:10:58,27.820,9.774,62.406,0,0,795176960,4197937152,155820032,3093520384,8369,2214,0,90112,0,12,2233,4547,0.750,0.680,0.490,1,0,175,0,0,14,5,0,8,0
15-04 17:10:59,23.308,2.757,73.684,0,0.251,849125376,4143972352,155820032,3093536768,8486,2160,0,0,0,0,718,765,0.770,0.690,0.500,1,0,0,0,0,14,5,0,8,0
15-04 17:11:00,21.212,3.535,72.727,2.525,0,788914176,4204113920,155856896,3093544960,6805,2106,0,1331200,0,63,1484,2568,0.770,0.690,0.500,1,0,54,0,0,14,5,0,11,0
15-04 17:11:01,22.864,3.518,73.116,0.503,0,831115264,4161843200,155873280,3093549056,7332,2160,0,5627904,0,111,1143,1608,0.770,0.690,0.500,1,0,1,0,0,14,13,0,12,0
15-04 17:11:02,19.899,4.786,73.552,1.763,0,805179392,4187643904,155873280,3093655552,7615,2214,73728,0,18,0,1428,2142,0.770,0.690,0.500,1,0,61,0,0,14,29,0,16,0
15-04 17:11:03,24.121,2.010,73.869,0,0,843403264,4149256192,155881472,3093803008,6459,2160,0,589824,0,7,966,1519,0.770,0.690,0.500,1,0,1,0,0,14,29,0,21,0
15-04 17:11:04,22.250,5,72.500,0,0.250,838844416,4153806848,155881472,3093811200,6275,2160,0,0,0,0,908,1605,0.790,0.690,0.500,2,0,101,0,0,14,29,0,21,0
15-04 17:11:05,22.335,3.807,73.858,0,0,815468544,4176977920,155881472,3093979136,7090,2160,0,65536,0,6,1284,2226,0.790,0.690,0.500,2,0,22,0,0,14,29,0,29,0
15-04 17:11:06,23.500,3.500,72.500,0.500,0,845631488,4146573312,155889664,3094208512,6809,2106,0,10477568,0,148,1396,2183,0.790,0.690,0.500,1,0,2,0,0,14,31,0,36,0
15-04 17:11:07,24.121,3.518,72.362,0,0,833990656,4158173184,155889664,3094212608,7575,1998,0,86016,0,6,979,1479,0.790,0.690,0.500,1,0,74,0,0,14,29,0,37,0
15-04 17:11:08,20.655,6.801,72.292,0,0.252,805277696,4186710016,155893760,3094380544,7956,2160,0,40960,0,6,1530,2500,0.790,0.690,0.500,1,0,100,0,0,14,29,0,45,0
15-04 17:11:09,23.929,2.015,74.055,0,0,847212544,4144775168,155897856,3094376448,10342,2160,0,327680,0,14,778,878,0.810,0.700,0.500,1,0,1,0,0,14,29,0,45,0
15-04 17:11:10,20.403,5.793,73.552,0,0.252,830705664,4161245184,155901952,3094405120,8884,2160,0,53248,0,6,1198,1851,0.810,0.700,0.500,2,0,69,0,0,14,29,0,50,0
15-04 17:11:11,24.311,2.506,72.932,0.251,0,851218432,4140679168,155910144,3094425600,16959,2106,0,2613248,0,31,1070,1528,0.810,0.700,0.500,1,0,2,0,0,14,29,0,56,0
15-04 17:11:12,21.608,4.774,73.367,0.251,0,836988928,4154896384,155922432,3094425600,5933,2160,0,192512,0,9,971,1398,0.810,0.700,0.500,1,0,69,0,0,14,29,0,56,0
15-04 17:11:13,21.859,5.025,72.864,0,0.251,812195840,4179525632,155934720,3094577152,7440,2214,0,172032,0,17,1300,2041,0.810,0.700,0.500,2,0,68,0,0,14,29,0,60,0
