"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","23 Sep 2022 11:24:25 UTC"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","used","free","buf","cach","net/total:recv","net/total:send","dsk/total:read","dsk/total:writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
23-09 11:24:25,,962564,1604400,189404,5062188,,,,,,,0.870,0.790,0.580,6,0,,,,8,3,0,10,0
23-09 11:24:26,79.610,14.520,4.506,1.252,0,1032548,1529876,189616,5065744,10898.094,1873.595,104.144,1309.814,16.022,17.024,1814,2630,1.200,0.860,0.610,4,0,205.284,0,0,8,4,0,10,0
23-09 11:24:27,34.481,19.489,43.976,0,0.750,1040088,1521896,189640,5065920,14875.833,3592.028,0,23.987,0,5.997,2460,4242,1.200,0.860,0.610,2,0,420.769,0,0,8,7,0,10,0
23-09 11:24:28,16.762,18.013,64.298,0.250,0,1022668,1539216,189656,5066088,22704.870,7837.824,0,788.586,0,8.006,3174,5391,1.200,0.860,0.610,3,0,214.159,0,0,8,8,0,8,0
23-09 11:24:29,25.248,16.249,57.495,0.250,0.250,1028280,1533296,189688,5099352,174521.340,8354.298,0,359.970,0,4.000,3749,9230,1.200,0.860,0.610,19,0,128.989,0,0,9,8,0,8,0
23-09 11:24:30,31.711,8.240,59.178,0.499,0,1070144,1489452,189720,5192620,56616.814,7344.026,0,771.058,0,12.984,1797,2488,1.200,0.860,0.610,1,0,88.891,0,0,9,10,1,8,0
23-09 11:24:31,17.748,10.999,70.493,0,0.250,1041444,1518084,189720,5192648,250057.494,9250.093,0,35.996,0,8.999,1912,2629,1.270,0.880,0.610,1,0,171.983,0,0,9,12,0,8,0
23-09 11:24:32,23.270,6.255,69.811,1.001,0,1061000,1498264,189764,5192836,279454.567,20108.454,20.017,1273.105,2.002,32.028,1615,1929,1.270,0.880,0.610,1,0,36.031,0,0,9,9,0,10,0
23-09 11:24:33,24.762,3.752,66.782,3.752,0.250,1050864,1506692,189948,5193988,659487.576,19175.147,176.084,1056.504,12.006,14.007,1672,1515,1.270,0.880,0.610,1,0,0,0,0,9,8,0,10,1
23-09 11:24:34,22.998,1.750,72.494,1.250,0.250,1072964,1484196,190004,5194252,21805.212,12056.011,11.999,1499.877,1.000,65.995,1494,2125,1.270,0.880,0.610,4,1,1.000,0,0,9,10,0,10,1
23-09 11:24:35,5.491,3.993,66.640,22.213,0,1081828,1473108,190456,5195912,18798.982,7849.049,0,12080.068,0,954.425,5545,11207,1.270,0.880,0.610,0,1,9.984,0,0,9,9,0,10,2
23-09 11:24:36,8.003,2.001,67.274,20.507,0,1088100,1464540,190956,5197624,39972.550,7900.876,0,6126.230,0,624.227,4878,9428,1.320,0.900,0.620,2,1,15.005,0,0,9,9,0,10,2
23-09 11:24:37,5.999,2.999,68.734,20.495,0.250,1090136,1459500,191420,5200096,56876.861,8455.047,0,7462.276,0,657.848,5147,9696,1.320,0.900,0.620,0,1,14.997,0,0,9,9,0,10,2
23-09 11:24:38,9.266,3.005,66.615,20.035,0.250,1093228,1454136,191836,5201908,45931.185,8717.028,0,6298.859,0,629.085,5147,9676,1.320,0.900,0.620,1,1,16.028,0,0,9,9,0,10,2
23-09 11:24:39,6.492,2.497,68.666,19.476,0.250,1094928,1450420,192220,5203516,62186.319,8690.424,0,5872.853,0,616.250,5019,9373,1.320,0.900,0.620,2,1,6.991,0,0,9,9,0,10,2
23-09 11:24:40,18.508,4.502,57.524,17.757,0.250,1008544,1536540,192268,5203804,64957.217,5591.343,0,6938.907,0,449.188,2927,3772,1.320,0.900,0.620,2,0,82.034,0,0,9,7,0,10,2
23-09 11:24:41,23.756,3.001,73.270,0,0,1068624,1476384,192272,5203876,70486.031,2172.587,0,640.173,0,11.003,1123,1395,1.300,0.900,0.620,2,0,2.001,0,0,9,7,0,10,2
23-09 11:24:42,27.237,1.499,69.718,1.499,0,1094264,1450428,192396,5204056,77603.380,5168.628,0,7644.491,0,392.820,2135,2969,1.300,0.900,0.620,2,0,1.000,0,0,9,7,0,10,2
23-09 11:24:43,21.252,5.001,71.507,1.250,0,1054012,1490480,192456,5204192,85378.879,3534.368,0,7336.763,0,394.041,2106,3027,1.300,0.900,0.620,2,0,11.001,0,0,9,7,0,10,2
23-09 11:24:44,26.000,1.500,70.749,1.750,0.250,1093536,1450696,192556,5204348,107949.273,2873.954,0,7343.882,0,409.993,2171,3071,1.300,0.900,0.620,4,0,0,0,0,9,7,0,10,2
23-09 11:24:45,14.768,14.268,68.585,1.252,0.250,999804,1543980,192684,5204624,200814.210,4961.157,0,7685.538,0,372.462,3368,5679,1.300,0.900,0.620,2,0,313.389,0,0,9,7,0,10,2
23-09 11:24:46,19.492,19.243,60.476,0.500,0.250,1002884,1540568,192720,5204828,50760.254,3837.507,0,1223.524,0,50.980,2788,4596,1.350,0.920,0.630,3,0,359.860,0,0,9,7,0,10,2
23-09 11:24:47,26.696,16.716,54.640,1.247,0,1043048,1499896,192724,5205684,157441.755,3736.471,195.606,479.035,2.994,9.980,3348,9568,1.350,0.920,0.630,3,0,158.680,0,0,9,7,0,10,2
23-09 11:24:48,45.815,9.263,44.564,0,0.250,1143172,1399136,192724,5206212,146347.545,3706.281,128.183,0,1.001,0,1734,2108,1.350,0.920,0.630,2,0,59.084,0,0,9,8,0,10,2
23-09 11:24:49,47.793,3.253,48.543,0.500,0.250,1208288,1332592,192768,5207472,162724.639,3933.521,372.333,0,8.007,0,1454,1445,1.350,0.920,0.630,3,0,0,0,0,9,8,0,10,2
23-09 11:24:50,40.699,9.738,48.689,0.499,0,1238164,1300044,192888,5209652,176686.375,4555.260,0,11425.604,0,189.761,4679,8096,1.350,0.920,0.630,2,0,80.898,0,0,9,7,0,11,2
23-09 11:24:51,22.719,7.240,69.654,0,0,1277220,1260096,192912,5210272,200603.769,4212.200,0,0,0,0,2020,2850,1.490,0.950,0.650,1,0,61.915,0,0,9,7,0,11,2
23-09 11:24:52,24.526,2.252,72.826,0,0,1328484,1208340,192916,5210752,273684.369,4330.547,0,1797.888,0,5.005,1183,1234,1.490,0.950,0.650,1,0,0,0,0,9,7,0,11,2
23-09 11:24:53,22.770,2.252,71.311,2.752,0.500,1347728,1188296,192992,5211456,309028.455,67955.374,0,1072.922,0,166.143,2878,4824,1.490,0.950,0.650,1,0,1.001,0,0,9,13,0,11,2
23-09 11:24:54,25.257,6.752,66.520,0.500,0,1269052,1266308,193024,5212056,280469.019,6643.967,0,2280.675,0,136.040,2185,5226,1.490,0.950,0.650,4,0,76.023,0,0,9,7,0,13,2
23-09 11:24:55,24.257,4.751,68.771,1.000,0.250,1292116,1242056,193024,5213088,323603.728,10762.250,64.019,0,6.002,0,1667,7003,1.490,0.950,0.650,1,0,3.001,0,0,9,12,0,13,2
23-09 11:24:56,21.233,2.498,70.942,4.746,0.250,1307392,1225624,193036,5214088,457498.851,123614.636,215.823,37397.334,53.956,207.830,2146,2851,1.450,0.950,0.650,1,0,2.998,0,0,9,32,0,13,2
23-09 11:24:57,21.492,4.998,72.724,0,0,1281052,1251312,193036,5214732,395785.934,6151.761,0,0,0,0,1471,1683,1.450,0.950,0.650,1,0,44.984,0,0,9,31,0,13,2
23-09 11:24:58,24.022,3.753,72.567,0,0,1310288,1221036,193044,5215724,575764.855,63938.952,0,668.616,0,5.005,1512,1825,1.450,0.950,0.650,2,0,0,0,0,9,31,0,13,2
23-09 11:24:59,31.212,11.736,55.183,0,0.250,1298408,1231888,193044,5216700,462672.390,6825.700,0,11.985,0,2.996,2066,2647,1.450,0.950,0.650,4,0,203.752,0,0,9,31,0,11,2
23-09 11:25:00,45.833,7.764,46.334,0,0,1379844,1149828,193088,5217168,349901.722,105532.436,0,4147.524,0,9.016,1885,2448,1.450,0.950,0.650,6,0,1.002,0,0,9,31,0,11,2
23-09 11:25:01,44.940,6.741,46.937,0.250,0.250,1319596,1208892,193112,5218324,1236951.722,687600.303,0,4493.983,0,38.948,5905,11130,1.570,0.990,0.660,4,0,46.937,0,0,9,35,0,11,2
23-09 11:25:02,70.597,22.531,6.259,0,0.250,1419072,1107980,193116,5219688,702029.098,11455.798,0,44.061,0,11.015,2852,4393,1.570,0.990,0.660,6,0,445.615,0,0,9,35,0,11,2
23-09 11:25:03,84.738,14.748,0.500,0.250,0,1590220,935588,193136,5220856,953037.387,368275.914,0,843.885,0,16.998,3550,6672,1.570,0.990,0.660,5,0,88.988,0,0,9,38,0,12,2
23-09 11:25:04,84.235,14.248,1.250,0,0.250,1396128,1129288,193312,5221012,751573.226,656329.799,0,8078.594,0,317.945,5919,12044,1.570,0.990,0.660,7,0,119.979,0,0,9,35,0,12,2
23-09 11:25:05,54.909,13.228,29.701,0,0,1311400,1213280,193400,5221588,467158.517,286506.399,0,1573.388,0,55.907,4011,6854,1.570,0.990,0.660,3,0,193.678,0,0,9,35,0,12,2
