-- Logs begin at Thu 2020-04-09 10:39:09 UTC, end at Thu 2020-04-09 14:28:15 UTC. --
Apr 09 13:57:00 cloud-provider-iscsi-0000000225 systemd[1]: Started Devstack devstack@dstat.service.
Apr 09 13:57:00 cloud-provider-iscsi-0000000225 dstat.sh[29803]: [286B blob data]
Apr 09 13:57:00 cloud-provider-iscsi-0000000225 dstat.sh[29803]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 09 13:57:00 cloud-provider-iscsi-0000000225 dstat.sh[29803]: 09-04 13:57:00|  1   0  98   0   0| 422M 4465M  146M 2711M|   0     0 |  28k  725k|1.01  6.51 | 385   502 |0.85 0.79 0.54|2.0   0 5.2|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 2325  528k 488k0.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 09 13:57:01 cloud-provider-iscsi-0000000225 dstat.sh[29803]: 09-04 13:57:01| 10  22  68   0   0| 420M 4465M  146M 2711M|9454B 2214B|  24k  108k|1.00  9.00 |2716  4823 |0.85 0.79 0.54|1.0   0 475|   0     0 |bash                 2325 3.8%1783k  30k|bash                 2325 1783k  30k3.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 09 13:57:02 cloud-provider-iscsi-0000000225 dstat.sh[29803]: 09-04 13:57:02| 14  21  65   0   0| 428M 4457M  146M 2712M|7898B 2160B|   0   304k|   0  28.0 |3768  8102 |0.85 0.79 0.54| 14   0 371|   0     0 |systemd              1    3.8%   0    0 |bash                 2325 2854k  23k2.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 09 13:57:03 cloud-provider-iscsi-0000000225 dstat.sh[29803]: 09-04 13:57:03|  7   8  85   0   0| 546M 4339M  146M 2834M|7795B 2106B|   0     0 |   0     0 |2228  3030 |0.85 0.79 0.54|  0   0  60|   0     0 |systemd              1    6.0%   0    0 |bash                 2325  246k 656B0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Apr 09 13:57:04 cloud-provider-iscsi-0000000225 dstat.sh[29803]: 09-04 13:57:04|  5  13  81   0   0| 546M 4338M  146M 2834M|  11k 2106B|   0     0 |   0     0 |1999  3241 |0.78 0.78 0.54|1.0   0 281|   0     0 |bash                 2325 2.5% 589k  17k|bash                 2325  589k  17k2.5%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 09 13:57:05 cloud-provider-iscsi-0000000225 dstat.sh[29803]: 09-04 13:57:05| 22   4  74   0   0| 588M 4296M  146M 2834M|9146B 2106B|  96k    0 |4.00     0 | 683   893 |0.78 0.78 0.54|1.0   0  14|   0     0 |keystone-manage      31113 24%  10M 125k|keystone-manage      31113  10M 125k 24%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 09 13:57:06 cloud-provider-iscsi-0000000225 dstat.sh[29803]: 09-04 13:57:06| 17   4  73   5   0| 627M 4255M  146M 2836M|9278B 2160B| 108k 6348k|10.0   351 |2946  4438 |0.78 0.78 0.54|1.0   0   0|   0     0 |keystone-manage      31113 16%6085k 655k|keystone-manage      311136085k 655k 16%|mysqld       187M|   0     0 |  14    7    0    6    0
Apr 09 13:57:07 cloud-provider-iscsi-0000000225 dstat.sh[29803]: 09-04 13:57:07|  8   6  71  14   0| 632M 4183M  146M 2901M|8351B 2052B|   0    74M|   0   966 |4501  8391 |0.78 0.78 0.54|  0 1.0   0|   0     0 |mysqld               290858.2%   0    0 |keystone-manage      31113  23k  13k3.8%|mysqld       192M|   0     0 |  14    7    0    6    0
Apr 09 13:57:08 cloud-provider-iscsi-0000000225 dstat.sh[29803]: 09-04 13:57:08|  9   5  70  16   0| 634M 4179M  147M 2902M|  15k 2214B|   0    52M|   0   914 |3332  7612 |0.78 0.78 0.54|  0 1.0 2.0|   0     0 |mysqld               290855.8%   0    0 |keystone-manage      31113  23k  13k3.8%|mysqld       194M|   0     0 |  14    7    0    6    0
Apr 09 13:57:09 cloud-provider-iscsi-0000000225 dstat.sh[29803]: 09-04 13:57:09| 14   5  70  11   0| 637M 4176M  147M 2903M|6776B 2160B|   0  8008k|   0   657 |3704    10k|0.80 0.78 0.54|1.0   0   0|   0     0 |keystone-manage      311138.2%  42k 291k|python3.6            6085  274k 572k1.8%|mysqld       195M|   0     0 |  14    7    0    6    0
Apr 09 13:57:10 cloud-provider-iscsi-0000000225 dstat.sh[29803]: 09-04 13:57:10| 12   3  73  12   0| 639M 4172M  148M 2903M|  15k 2106B|   0  8572k|   0   697 |2533  8982 |0.80 0.78 0.54|  0 1.0   0|   0     0 |mysqld               290856.2%   0    0 |keystone-manage      31113  33k  22k5.8%|mysqld       197M|   0     0 |  14    7    0    6    0
