-- Logs begin at Thu 2020-04-23 18:37:49 UTC, end at Thu 2020-04-23 20:16:31 UTC. --
Apr 23 19:45:34 cloud-provider-iscsi-0000000379 systemd[1]: Started Devstack devstack@dstat.service.
Apr 23 19:45:35 cloud-provider-iscsi-0000000379 dstat.sh[23801]: [286B blob data]
Apr 23 19:45:35 cloud-provider-iscsi-0000000379 dstat.sh[23801]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 23 19:45:35 cloud-provider-iscsi-0000000379 dstat.sh[23801]: 23-04 19:45:35|  4   1  95   0   0| 420M 4014M  145M 3155M|   0     0 |  80k 2230k|2.93  19.3 | 694   997 |0.55 0.60 0.47|1.0   0  14|   0     0 |systemd              1    0.1%   0    0 |bash                 2095 1768k1687k0.1%|mysqld       174M|   0     0 |  12    3    0    4    0
Apr 23 19:45:36 cloud-provider-iscsi-0000000379 dstat.sh[23801]: 23-04 19:45:36| 11  21  68   0   0| 420M 4013M  145M 3156M|  10k 2106B|   0   164k|   0  9.00 |2759  5121 |0.55 0.60 0.47|2.0   0 495|   0     0 |bash                 2095 3.8%2005k  32k|bash                 2095 2005k  32k3.8%|mysqld       174M|   0     0 |  12    3    0    4    0
Apr 23 19:45:37 cloud-provider-iscsi-0000000379 dstat.sh[23801]: 23-04 19:45:37| 13  20  66   0   0| 421M 4011M  145M 3156M|9480B 2214B|   0    32k|   0  8.00 |3219  5958 |0.55 0.60 0.47|2.0   0 377|   0     0 |systemd              1    4.5%   0    0 |bash                 2095 2649k  22k1.8%|mysqld       174M|   0     0 |  12    3    0    4    0
Apr 23 19:45:38 cloud-provider-iscsi-0000000379 dstat.sh[23801]: 23-04 19:45:38|  9  10  81   0   0| 547M 3886M  145M 3278M|9349B 2160B|   0     0 |   0     0 |3325  5149 |0.55 0.60 0.47|3.0   0 145|   0     0 |systemd              1    4.8%   0    0 |bash                 2095  489k6121B0.8%|mysqld       174M|   0     0 |  14    5    0    4    0
Apr 23 19:45:39 cloud-provider-iscsi-0000000379 dstat.sh[23801]: 23-04 19:45:39| 18   9  73   0   0| 571M 3861M  145M 3278M|  17k 2052B|   0   476k|   0  3.00 |1599  2728 |0.59 0.61 0.48|1.0   0 206|   0     0 |keystone-manage      25114 15%6148k  79k|keystone-manage      251146148k  79k 15%|mysqld       174M|   0     0 |  14    5    0    6    0
Apr 23 19:45:40 cloud-provider-iscsi-0000000379 dstat.sh[23801]: 23-04 19:45:40| 22   3  75   1   0| 616M 3815M  145M 3279M|9893B 2052B| 204k    0 |14.0     0 | 669  1563 |0.59 0.61 0.48|1.0   0   0|   0     0 |keystone-manage      25114 23%  10M 651k|keystone-manage      25114  10M 651k 23%|mysqld       177M|   0     0 |  14    7    0    6    0
Apr 23 19:45:41 cloud-provider-iscsi-0000000379 dstat.sh[23801]: 23-04 19:45:41|  8   4  73  15   0| 628M 3801M  146M 3281M|  12k 2160B|   0  9936k|   0   678 |3639  6046 |0.59 0.61 0.48|3.0   0   0|   0     0 |mysqld               230725.0%   0    0 |keystone-manage      25114  38k  53k3.2%|mysqld       189M|   0     0 |  14    7    0    6    0
Apr 23 19:45:42 cloud-provider-iscsi-0000000379 dstat.sh[23801]: 23-04 19:45:42|  9   4  73  15   0| 632M 3731M  146M 3345M|9026B 2148B|   0    70M|   0   577 |3383  6307 |0.59 0.61 0.48|  0 1.0   0|   0     0 |mysqld               230726.5%   0    0 |keystone-manage      25114  20k  11k3.8%|mysqld       192M|   0     0 |  14    7    0    6    0
Apr 23 19:45:43 cloud-provider-iscsi-0000000379 dstat.sh[23801]: 23-04 19:45:43|  9   3  73  16   0| 633M 3728M  147M 3346M|8832B 2160B|   0  7292k|   0   621 |3784  7005 |0.59 0.61 0.48|1.0   0   0|   0     0 |mysqld               230725.8%   0    0 |keystone-manage      25114  21k  13k3.8%|mysqld       194M|   0     0 |  14    7    0    6    0
Apr 23 19:45:44 cloud-provider-iscsi-0000000379 dstat.sh[23801]: 23-04 19:45:44|  9   9  67  16   0| 635M 3726M  147M 3347M|7156B 2214B|   0    80M|   0  1046 |3815  6065 |0.70 0.63 0.49|  0 1.0   0|   0     0 |mysqld               230729.5%   0    0 |keystone-manage      25114  24k  13k3.8%|mysqld       195M|   0     0 |  14    7    0    6    0
Apr 23 19:45:45 cloud-provider-iscsi-0000000379 dstat.sh[23801]: 23-04 19:45:45| 14   5  71  10   0| 636M 3723M  147M 3347M|7531B 2160B|   0  6972k|   0   586 |4369    11k|0.70 0.63 0.49|3.0 1.0   0|   0     0 |keystone-manage      251147.2%  34k 289k|python3.6            5844  273k 569k2.0%|mysqld       196M|   0     0 |  14    7    0    6    0
Apr 23 19:45:46 cloud-provider-iscsi-0000000379 dstat.sh[23801]: 23-04 19:45:46| 10   4  73  13   0| 638M 3720M  148M 3348M|  18k 2160B|   0  7700k|   0   597 |4033  8625 |0.70 0.63 0.49|2.0 1.0   0|   0     0 |mysqld               230726.2%   0    0 |keystone-manage      25114  30k  19k6.2%|mysqld       197M|   0     0 |  14    7    0    6    0
