-- Logs begin at Wed 2020-04-08 10:51:24 UTC, end at Wed 2020-04-08 15:27:09 UTC. --
Apr 08 14:56:00 cloud-provider-iscsi-0000000198 systemd[1]: Started Devstack devstack@dstat.service.
Apr 08 14:56:00 cloud-provider-iscsi-0000000198 dstat.sh[29684]: [286B blob data]
Apr 08 14:56:00 cloud-provider-iscsi-0000000198 dstat.sh[29684]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 08 14:56:00 cloud-provider-iscsi-0000000198 dstat.sh[29684]: 08-04 14:56:00|  1   0  99   0   0| 421M 4445M  143M 2732M|   0     0 |  22k  592k|0.82  5.26 | 343   429 |0.71 0.75 0.55|2.0   0 4.2|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 2233  424k 394k0.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 08 14:56:01 cloud-provider-iscsi-0000000198 dstat.sh[29684]: 08-04 14:56:01| 11  19  70   0   0| 421M 4444M  143M 2733M|7933B 2052B|  24k  104k|1.00  10.0 |2665  4810 |0.71 0.75 0.55|1.0   0 474|   0     0 |bash                 2233 3.8%1696k  30k|bash                 2233 1696k  30k3.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 08 14:56:02 cloud-provider-iscsi-0000000198 dstat.sh[29684]: 08-04 14:56:02| 12  21  66   0   0| 421M 4444M  143M 2733M|7010B 2106B|   0    32k|   0  8.00 |2906  5355 |0.73 0.76 0.55|1.0   0 378|   0     0 |systemd              1    3.2%   0    0 |bash                 2233 2980k  24k2.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 08 14:56:03 cloud-provider-iscsi-0000000198 dstat.sh[29684]: 08-04 14:56:03|  9   9  82   0   0| 548M 4317M  143M 2855M|  17k 2160B|   0     0 |   0     0 |3278  5117 |0.73 0.76 0.55|  0   0  84|   0     0 |systemd              1    6.2%   0    0 |bash                 2233  246k 656B  0%|mysqld       173M|   0     0 |  14    3    0    4    0
Apr 08 14:56:04 cloud-provider-iscsi-0000000198 dstat.sh[29684]: 08-04 14:56:04| 13  13  74   0   0| 559M 4305M  143M 2855M|6917B 2214B|   0     0 |   0     0 |2221  3573 |0.73 0.76 0.55|1.0   0 297|   0     0 |keystone-manage      310028.2%2401k  79k|keystone-manage      310022401k  79k8.2%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 08 14:56:05 cloud-provider-iscsi-0000000198 dstat.sh[29684]: 08-04 14:56:05| 23   3  74   1   0| 606M 4258M  143M 2856M|  17k 2160B| 188k    0 |12.0     0 | 773   780 |0.73 0.76 0.55|1.0   0   0|   0     0 |keystone-manage      31002 24%  12M 274k|keystone-manage      31002  12M 274k 24%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 08 14:56:06 cloud-provider-iscsi-0000000198 dstat.sh[29684]: 08-04 14:56:06| 11   3  75  12   0| 628M 4234M  144M 2858M|8644B 2106B|  16k 6848k|2.00   378 |2461  4070 |0.73 0.76 0.55|1.0   0   0|   0     0 |keystone-manage      310028.5%1916k 428k|keystone-manage      310021916k 428k8.5%|mysqld       187M|   0     0 |  14    7    0    6    0
Apr 08 14:56:07 cloud-provider-iscsi-0000000198 dstat.sh[29684]: 08-04 14:56:07| 10   7  70  13   0| 634M 4160M  144M 2923M|8116B 2214B|   0    80M|   0  1161 |5316    11k|0.75 0.76 0.55|  0 1.0   0|   0     0 |mysqld               289649.0%   0    0 |keystone-manage      31002  27k  16k4.5%|mysqld       193M|   0     0 |  14    7    0    6    0
Apr 08 14:56:08 cloud-provider-iscsi-0000000198 dstat.sh[29684]: 08-04 14:56:08| 10   5  72  13   0| 636M 4157M  145M 2924M|6724B 2160B|   0    10M|   0   887 |4659    10k|0.75 0.76 0.55|  0 1.0   0|   0     0 |mysqld               289647.2%   0    0 |keystone-manage      31002  38k  21k5.2%|mysqld       195M|   0     0 |  14    7    0    6    0
Apr 08 14:56:09 cloud-provider-iscsi-0000000198 dstat.sh[29684]: 08-04 14:56:09| 16   6  69  10   0| 638M 4153M  145M 2924M|8295B 2160B|   0  9488k|   0   785 |4950    10k|0.75 0.76 0.55|3.0   0   0|   0     0 |keystone-manage      310029.5%  47k 295k|python3.6            5982  273k 570k1.8%|mysqld       196M|   0     0 |  14    7    0    6    0
Apr 08 14:56:10 cloud-provider-iscsi-0000000198 dstat.sh[29684]: 08-04 14:56:10| 14   5  70  10   0| 642M 4148M  146M 2925M|7251B 1998B|   0    12M|   0   996 |5828    11k|0.75 0.76 0.55|2.0   0 2.0|   0     0 |mysqld               289648.0%   0    0 |keystone-manage      31002  37k  23k6.8%|mysqld       199M|   0     0 |  14    7    0    6    0
Apr 08 14:56:11 cloud-provider-iscsi-0000000198 dstat.sh[29684]: 08-04 14:56:11| 19   5  72   4   0| 642M 4146M  146M 2927M|8596B 2052B|   0  5996k|   0   431 |4685    13k|0.75 0.76 0.55|1.0   0   0|   0     0 |keystone-manage      31002 14%  68k 368k|python3.6            5982  341k 712k2.2%|mysqld       199M|   0     0 |  14    7    0    6    0
Apr 08 14:56:12 cloud-provider-iscsi-0000000198 dstat.sh[29684]: 08-04 14:56:12| 18   5  69   8   0| 644M 4143M  147M 2927M|6446B 2214B|   0  9684k|   0   769 |4742    15k|0.69 0.75 0.55|  0 1.0   0|   0     0 |keystone-manage      31002 11%  52k 355k|python3.6            5982  334k 697k1.8%|mysqld       200M|   0     0 |  14    7    0    6    0
Apr 08 14:56:13 cloud-provider-iscsi-0000000198 dstat.sh[29684]: 08-04 14:56:13| 14  10  69   7   0| 577M 4210M  147M 2928M|7135B 2160B|   0    83M|   0   734 |2908  5351 |0.69 0.75 0.55|2.0   0  77|   0     0 |mysqld               289645.2%   0    0 |bash                 2233   17M1881k0.8%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 08 14:56:14 cloud-provider-iscsi-0000000198 dstat.sh[29684]: 08-04 14:56:14| 23   4  71   2   0| 621M 4165M  147M 2928M|  17k 2160B|   0  6636k|   0  78.0 | 960  1386 |0.69 0.75 0.55|2.0   0 1.0|   0     0 |keystone-manage      31082 25%  11M  37k|keystone-manage      31082  11M  37k 25%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 08 14:56:15 cloud-provider-iscsi-0000000198 dstat.sh[29684]: 08-04 14:56:15| 23   3  73   1   0| 597M 4188M  147M 2929M|7766B 2160B|   0  6876k|   0  67.0 | 839  1321 |0.69 0.75 0.55|1.0   0  11|   0     0 |keystone-manage      31093 13%5321k  37k|bash                 2233   16M  39k  0%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 08 14:56:16 cloud-provider-iscsi-0000000198 dstat.sh[29684]: 08-04 14:56:16| 25   2  72   1   0| 641M 4143M  147M 2930M|7130B 2160B|   0  6336k|   0   133 | 823  1526 |0.69 0.75 0.55|1.0   0   0|   0     0 |keystone-manage      31093 25%  11M1362B|keystone-manage      31093  11M1362B 25%|mysqld       201M|   0     0 |  14    5    0    7    0
