-- Logs begin at Wed 2020-04-01 23:17:10 UTC, end at Thu 2020-04-02 07:11:20 UTC. --
Apr 02 06:43:50 cloud-provider-iscsi-0000000141 systemd[1]: Started Devstack devstack@dstat.service.
Apr 02 06:43:50 cloud-provider-iscsi-0000000141 dstat.sh[24316]: [286B blob data]
Apr 02 06:43:50 cloud-provider-iscsi-0000000141 dstat.sh[24316]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 02 06:43:50 cloud-provider-iscsi-0000000141 dstat.sh[24316]: 02-04 06:43:50|  0   0  99   0   0| 428M 4441M  161M 2706M|   0     0 |  13k  321k|0.61  2.95 | 262   296 |0.66 0.80 0.55|2.0   0 2.1|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 2216  222k 208k0.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 02 06:43:51 cloud-provider-iscsi-0000000141 dstat.sh[24316]: 02-04 06:43:51| 10  20  70   0   0| 427M 4441M  161M 2707M|  13k 2160B|  24k  268k|1.00  9.00 |2498  5311 |0.66 0.80 0.55|3.0   0 462|   0     0 |bash                 2216 3.5%1677k  29k|bash                 2216 1677k  29k3.5%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 02 06:43:52 cloud-provider-iscsi-0000000141 dstat.sh[24316]: 02-04 06:43:52| 12  21  67   0   0| 428M 4440M  161M 2707M|  16k 2160B|   0    32k|   0  8.00 |3335  5565 |0.60 0.78 0.54|1.0   0 374|   0     0 |systemd              1    2.8%   0    0 |bash                 2216 2980k  24k2.2%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 02 06:43:53 cloud-provider-iscsi-0000000141 dstat.sh[24316]: 02-04 06:43:53|  8  10  82   0   0| 553M 4314M  161M 2829M|7899B 2160B|   0     0 |   0     0 |2993  4045 |0.60 0.78 0.54|  0   0  83|   0     0 |systemd              1    6.2%   0    0 |bash                 2216  246k 656B  0%|mysqld       173M|   0     0 |  14    3    0    4    0
Apr 02 06:43:54 cloud-provider-iscsi-0000000141 dstat.sh[24316]: 02-04 06:43:54| 12  13  74   0   0| 564M 4302M  161M 2829M|7532B 2202B|   0   328k|   0  15.0 |2099  3409 |0.60 0.78 0.54|1.0   0 295|   0     0 |keystone-manage      256216.8%2243k  79k|keystone-manage      256212243k  79k6.8%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 02 06:43:55 cloud-provider-iscsi-0000000141 dstat.sh[24316]: 02-04 06:43:55| 22   4  74   0   0| 607M 4259M  161M 2829M|9138B 2148B| 120k    0 |7.00     0 | 715   738 |0.60 0.78 0.54|1.0   0   0|   0     0 |keystone-manage      25621 25%  11M 220k|keystone-manage      25621  11M 220k 25%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 02 06:43:56 cloud-provider-iscsi-0000000141 dstat.sh[24316]: 02-04 06:43:56| 13   4  74  10   0| 633M 4231M  161M 2831M|7025B 1998B|  84k 5412k|7.00   248 |2374  3795 |0.60 0.78 0.54|  0 1.0   0|   0     0 |keystone-manage      25621 12%3196k 481k|keystone-manage      256213196k 481k 12%|mysqld       187M|   0     0 |  14    7    0    6    0
Apr 02 06:43:57 cloud-provider-iscsi-0000000141 dstat.sh[24316]: 02-04 06:43:57|  8   4  72  16   0| 638M 4225M  161M 2832M|6468B 2160B|   0  9608k|   0   847 |4289  8666 |0.63 0.79 0.55|2.0   0 2.0|   0     0 |mysqld               235975.8%   0    0 |keystone-manage      25621  20k  11k3.8%|mysqld       192M|   0     0 |  14    7    0    6    0
Apr 02 06:43:58 cloud-provider-iscsi-0000000141 dstat.sh[24316]: 02-04 06:43:58|  8   5  73  14   0| 641M 4155M  162M 2897M|8947B 2160B|   0    71M|   0   647 |3505  5888 |0.63 0.79 0.55|2.0   0   0|   0     0 |mysqld               235975.8%   0    0 |keystone-manage      25621  20k  12k4.5%|mysqld       193M|   0     0 |  14    7    0    6    0
Apr 02 06:43:59 cloud-provider-iscsi-0000000141 dstat.sh[24316]: 02-04 06:43:59| 10   6  68  16   0| 643M 4153M  162M 2897M|6531B 2160B|   0    59M|   0   936 |4615  7870 |0.63 0.79 0.55|2.0   0   0|   0     0 |mysqld               235978.2%   0    0 |keystone-manage      25621  26k  14k4.0%|mysqld       195M|   0     0 |  14    7    0    6    0
Apr 02 06:44:00 cloud-provider-iscsi-0000000141 dstat.sh[24316]: 02-04 06:44:00| 14   5  70  11   0| 644M 4150M  163M 2898M|5494B 2160B|   0  7844k|   0   650 |5850    11k|0.63 0.79 0.55|1.0 1.0   0|   0     0 |keystone-manage      256218.5%  41k 291k|python3.6            5967  272k 567k1.5%|mysqld       196M|   0     0 |  14    7    0    6    0
Apr 02 06:44:01 cloud-provider-iscsi-0000000141 dstat.sh[24316]: 02-04 06:44:01| 11   4  72  13   0| 647M 4145M  163M 2899M|5930B 2160B|   0    11M|   0   904 |4964  7867 |0.63 0.79 0.55|2.0   0   0|   0     0 |mysqld               235977.0%   0    0 |keystone-manage      25621  34k  21k5.8%|mysqld       198M|   0     0 |  14    7    0    6    0
Apr 02 06:44:02 cloud-provider-iscsi-0000000141 dstat.sh[24316]: 02-04 06:44:02| 16   6  71   7   0| 649M 4142M  164M 2900M|6228B 2160B|   0  6240k|   0   481 |5658    11k|0.74 0.81 0.56|2.0   0   0|   0     0 |keystone-manage      25621 11%  51k 356k|python3.6            5967  337k 703k2.0%|mysqld       199M|   0     0 |  14    7    0    6    0
Apr 02 06:44:03 cloud-provider-iscsi-0000000141 dstat.sh[24316]: 02-04 06:44:03| 15   5  71   8   0| 650M 4139M  164M 2901M|7442B 2160B|   0  7400k|   0   573 |5803    12k|0.74 0.81 0.56|3.0   0   0|   0     0 |keystone-manage      25621 11%  56k 358k|python3.6            5967  336k 702k1.8%|mysqld       200M|   0     0 |  14    7    0    6    0
Apr 02 06:44:04 cloud-provider-iscsi-0000000141 dstat.sh[24316]: 02-04 06:44:04| 18   5  71   7   0| 580M 4209M  165M 2901M|7523B 2160B|   0    37M|   0   842 |4902    12k|0.74 0.81 0.56|3.0   0 3.0|   0     0 |mysqld               235975.8%   0    0 |bash                 2216   16M1877k0.2%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 02 06:44:05 cloud-provider-iscsi-0000000141 dstat.sh[24316]: 02-04 06:44:05| 21   5  74   0   0| 623M 4166M  165M 2901M|  15k 1944B|   0     0 |   0     0 | 975  1440 |0.74 0.81 0.56|2.0   0  75|   0     0 |keystone-manage      25701 21%  10M  37k|keystone-manage      25701  10M  37k 21%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 02 06:44:06 cloud-provider-iscsi-0000000141 dstat.sh[24316]: 02-04 06:44:06| 24   3  73   1   0| 604M 4184M  165M 2902M|7965B 2106B|   0  7552k|   0  77.0 | 973  1310 |0.74 0.81 0.56|2.0   0  11|   0     0 |keystone-manage      25712 13%6070k  37k|bash                 2216   16M  39k  0%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 02 06:44:07 cloud-provider-iscsi-0000000141 dstat.sh[24316]: 02-04 06:44:07| 21   6  72   1   0| 581M 4207M  165M 2902M|9206B 2214B|   0  7964k|   0   139 |1302  1661 |0.76 0.81 0.56|3.0   0  63|   0     0 |bash                 2216 0.5%  16M  42k|bash                 2216   16M  42k0.5%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 02 06:44:08 cloud-provider-iscsi-0000000141 dstat.sh[24316]: 02-04 06:44:08| 11  21  68   1   0| 581M 4205M  165M 2905M|  14k 2200B|   0  6628k|   0   142 |3479  6836 |0.76 0.81 0.56|3.0   0 518|   0     0 |bash                 2216 3.2%3378k  33k|bash                 2216 3378k  33k3.2%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 02 06:44:09 cloud-provider-iscsi-0000000141 dstat.sh[24316]: 02-04 06:44:09| 27  18  53   2   0| 612M 4173M  165M 2905M|  15k 2160B|   0  2312k|   0   142 |4316  6119 |0.76 0.81 0.56|3.0 1.0 291|   0     0 |uwsgi                264566.8%2137k   0 |uwsgi                264562137k   0 6.8%|mysqld       200M|   0     0 |  14    7    0    7    0
Apr 02 06:44:10 cloud-provider-iscsi-0000000141 dstat.sh[24316]: 02-04 06:44:10| 45   4  50   1   0| 693M 4092M  165M 2906M|9408B 2214B| 128k 2000k|1.00  38.0 |1083   885 |0.76 0.81 0.56|3.0   0 2.0|   0     0 |uwsgi                26457 25%  10M  37k|uwsgi                26456  10M  37k 24%|mysqld       200M|   0     0 |  14    7    0    7    0
Apr 02 06:44:11 cloud-provider-iscsi-0000000141 dstat.sh[24316]: 02-04 06:44:11| 46   8  46   0   0| 740M 4042M  165M 2908M|8597B 2106B|  12k  624k|2.00  76.0 |1505  6135 |0.76 0.81 0.56|2.0   0  31|   0     0 |uwsgi                26457 24%4703k 796k|uwsgi                264574703k 796k 24%|mysqld       200M|   0     0 |  14    5    0    8    0
Apr 02 06:44:12 cloud-provider-iscsi-0000000141 dstat.sh[24316]: 02-04 06:44:12| 21   8  71   0   0| 773M 4009M  165M 2908M|9702B 2214B|   0     0 |   0     0 |1995  2549 |0.78 0.81 0.56|3.0   0 140|   0     0 |keystone-manage      26730 18%7825k  37k|keystone-manage      267307825k  37k 18%|mysqld       200M|   0     0 |  14    5    0    8    0
Apr 02 06:44:13 cloud-provider-iscsi-0000000141 dstat.sh[24316]: 02-04 06:44:13| 23   3  74   0   0| 814M 3968M  165M 2908M|8766B 2160B|   0     0 |   0     0 | 720   862 |0.78 0.81 0.56|2.0   0   0|   0     0 |keystone-manage      26730 25%9354k9143B|keystone-manage      267309354k9143B 25%|mysqld       200M|   0     0 |  14    5    0    8    0
Apr 02 06:44:14 cloud-provider-iscsi-0000000141 dstat.sh[24316]: 02-04 06:44:14| 22   5  73   1   0| 754M 4027M  165M 2908M|6311B 1998B|   0  2508k|   0   221 |1952  2623 |0.78 0.81 0.56|2.0   0  54|   0     0 |openstack            268123.2%1727k   0 |bash                 2216   18M  50k  0%|mysqld       203M|   0     0 |  14    5    0   11    0
