"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000062",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","29 Mar 2020 11:12:51 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
29-03 11:12:51,0.175,0.053,99.710,0.022,0.039,444248064,4399734784,192376832,3047088128,0,0,3563.193,93624.035,0.163,0.891,212.559,190.338,0.730,0.640,0.470,2,0,0.630,0,0,12,3,0,3,0
29-03 11:12:52,7.557,22.418,69.773,0,0.252,444248064,4398915584,192380928,3047555072,9521,2160,0,65536,0,4,2565,4412,0.730,0.640,0.470,2,0,432,0,0,12,3,0,3,0
29-03 11:12:53,12.405,22.025,65.570,0,0,444309504,4398264320,192380928,3048099840,7834,2160,0,32768,0,8,2891,6736,0.730,0.640,0.470,1,0,366,0,0,12,3,0,3,0
29-03 11:12:54,11.168,11.675,76.904,0,0.254,576856064,4265349120,192380928,3176124416,16668,2160,0,3522560,0,16,3119,5598,0.730,0.640,0.470,0,0,142,0,0,14,3,0,4,0
29-03 11:12:55,7.828,12.879,79.040,0,0.253,583962624,4258172928,192380928,3176161280,7438,2160,0,0,0,0,2082,3662,0.730,0.640,0.470,1,0,299,0,0,14,5,0,6,0
29-03 11:12:56,22.670,2.519,73.804,1.008,0,624513024,4217417728,192380928,3176366080,7718,1890,77824,0,2,0,704,764,0.750,0.650,0.470,1,0,1,0,0,14,5,0,5,0
29-03 11:12:57,18.953,3.491,72.319,4.988,0.249,665702400,4173488128,192540672,3178508288,20296,2214,77824,5713920,9,288,2245,4012,0.750,0.650,0.470,1,0,0,0,0,14,7,0,5,0
29-03 11:12:58,9.873,6.076,72.658,11.392,0,672043008,4096815104,193097728,3246866432,6958,2160,0,79257600,0,1097,4795,10499,0.750,0.650,0.470,1,0,0,0,0,14,7,0,5,0
29-03 11:12:59,8.081,2.778,68.434,20.455,0.253,673693696,4093992960,193527808,3247513600,8872,2160,0,13991936,0,955,4134,5836,0.750,0.650,0.470,1,0,0,0,0,14,7,0,5,0
29-03 11:13:00,15.013,5.089,69.466,10.178,0.254,676347904,4089737216,194211840,3248484352,7687,2160,0,10711040,0,870,5575,12674,0.750,0.650,0.470,2,0,0,0,0,14,7,0,5,0
29-03 11:13:01,9.596,3.788,71.717,14.899,0,678391808,4086157312,194859008,3249307648,8216,2160,0,8540160,0,669,3663,8450,0.850,0.670,0.480,2,1,0,0,0,14,7,0,5,0
29-03 11:13:02,11.196,3.817,72.265,12.468,0.254,680726528,4082937856,195428352,3249561600,7203,2106,0,9707520,0,752,3949,9018,0.850,0.670,0.480,0,1,0,0,0,14,7,0,5,0
29-03 11:13:03,22.556,4.762,66.917,5.764,0,681435136,4080238592,195735552,3251187712,7451,2214,0,5726208,0,407,4698,15151,0.850,0.670,0.480,2,0,0,0,0,14,7,0,5,0
