"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","16 Jun 2022 17:46:45 UTC"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","used","free","buf","cach","net/total:recv","net/total:send","dsk/total:read","dsk/total:writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
16-06 17:46:45,,922428,1630536,187776,5076224,,,,,,,1.180,0.520,0.370,1,0,,,,8,6,0,11,2
16-06 17:46:46,20.724,18.726,58.926,0.749,0,927288,1624960,187792,5076700,48817.441,7978.939,0,866.907,0,19.975,2551,4323,1.180,0.520,0.370,3,0,394.503,0,0,8,7,0,11,2
16-06 17:46:47,21.500,18.750,58.000,0.500,0,915592,1636292,187804,5077020,15365.892,6730.953,0,863.994,0,15.000,3186,4810,1.180,0.520,0.370,1,0,257.998,0,0,8,8,0,11,2
16-06 17:46:48,24.251,15.251,60.253,0.250,0,1061200,1489428,187824,5202916,262425.547,9560.421,0,10584.466,0,45.002,4234,9637,1.180,0.520,0.370,1,0,116.005,0,0,9,8,0,11,2
16-06 17:46:49,10.497,4.499,84.227,0.250,0.250,1066196,1483128,187828,5204192,792393.846,21378.249,0,263.929,0,5.998,1876,2036,1.180,0.520,0.370,2,0,76.979,0,0,9,10,0,11,2
16-06 17:46:50,31.008,7.752,59.765,0.250,0,1036068,1509296,187832,5208084,1971180.853,36594.075,0,2776.689,0,22.005,2921,2001,1.250,0.540,0.380,2,0,69.017,0,0,9,8,0,10,2
16-06 17:46:51,46.067,10.515,41.810,1.001,0,1095684,1446088,187864,5211536,1733657.401,37157.656,20.029,1866.696,2.003,36.052,3255,3223,1.250,0.540,0.380,4,0,147.213,0,0,9,8,0,12,2
16-06 17:46:52,45.647,10.476,38.662,4.739,0,1064504,1474820,187968,5213792,644567.056,14527.096,175.602,4034.861,11.973,18.957,2708,5753,1.250,0.540,0.380,1,0,38.912,0,0,9,7,0,11,2
16-06 17:46:53,27.507,3.251,68.518,1.250,0.250,1080404,1458536,187988,5213940,69301.573,6285.685,0,35541.525,0,227.061,1432,1158,1.250,0.540,0.380,1,0,0,0,0,9,7,0,11,2
16-06 17:46:54,24.261,3.001,59.027,12.756,0,1102644,1435108,188188,5214872,194069.242,30467.167,12.006,6459.003,1.000,447.208,3990,6327,1.250,0.540,0.380,3,0,8.004,0,0,9,10,0,11,2
16-06 17:46:55,13.723,3.244,57.636,22.705,0,1120996,1412564,188652,5218464,233959.059,21019.319,0,7880.373,0,582.844,4981,8711,1.310,0.560,0.390,5,0,4.990,0,0,9,10,0,11,2
16-06 17:46:56,30.983,2.249,46.474,18.989,0,1131496,1399060,188988,5220904,91245.629,15132.480,0,6568.302,0,565.682,4721,8336,1.310,0.560,0.390,1,1,19.989,0,0,9,10,0,11,2
