"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000342",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","21 Apr 2020 09:07:28 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
21-04 09:07:28,4.614,1.542,93.277,0.506,0.061,445304832,4209184768,151945216,3304456192,0,0,109023.059,3004218.786,3.847,25.516,896.303,1338.715,0.670,0.680,0.500,2,0,18.354,0,0,12,4,0,4,0
21-04 09:07:29,10.941,20.102,68.957,0,0,445267968,4208324608,151953408,3305046016,6184,20980,24576,172032,1,8,2700,4946,0.670,0.680,0.500,3,0,457,0,0,12,4,0,4,0
21-04 09:07:30,14.213,19.543,65.990,0,0.254,445321216,4207984640,151953408,3305279488,7082,14558,0,32768,0,8,3185,5546,0.670,0.680,0.500,1,0,370,0,0,12,4,0,4,0
21-04 09:07:31,9.548,10.553,79.648,0,0.251,576065536,4076720128,151953408,3433410560,6824,8036,0,491520,0,4,3036,4744,0.670,0.680,0.500,0,0,109,0,0,14,4,0,4,0
21-04 09:07:32,10.914,12.690,76.396,0,0,588439552,4064223232,151957504,3433439232,6708,12372,0,0,0,0,2080,3560,0.620,0.670,0.500,1,0,295,0,0,14,6,0,6,0
21-04 09:07:33,22.807,2.256,73.684,1.003,0.251,632942592,4019404800,151957504,3433754624,5662,5254,122880,0,7,0,702,729,0.620,0.670,0.500,1,0,0,0,0,14,6,0,6,0
21-04 09:07:34,13.500,3.500,72.500,10.500,0,661241856,3988672512,152158208,3435896832,7219,128688,86016,6377472,7,316,2200,4374,0.620,0.670,0.500,0,1,0,0,0,14,8,0,6,0
21-04 09:07:35,7.614,5.584,72.335,14.213,0.254,666456064,3913609216,152588288,3503767552,17370,3678,0,75997184,0,841,4137,8051,0.620,0.670,0.500,1,1,2,0,0,14,8,0,6,0
21-04 09:07:36,5.793,5.290,67.758,21.159,0,669003776,3909611520,152944640,3504730112,9288,5566,0,81379328,0,1085,3376,5763,0.620,0.670,0.500,0,1,0,0,0,14,8,0,6,0
21-04 09:07:37,11.278,4.010,70.175,14.286,0.251,671010816,3906482176,153591808,3505180672,7801,5574,0,9641984,0,779,3957,9220,0.650,0.670,0.500,1,0,0,0,0,14,8,0,6,0
21-04 09:07:38,16.121,5.542,68.010,10.327,0,672686080,3903434752,154058752,3506012160,10011,315082,0,7450624,0,604,4642,10467,0.650,0.670,0.500,1,0,0,0,0,14,8,0,6,0
21-04 09:07:39,9.726,4.239,70.324,15.461,0.249,674746368,3899994112,154587136,3506814976,6762,9780,0,9150464,0,705,3852,6418,0.650,0.670,0.500,0,1,0,0,0,14,8,0,6,0
21-04 09:07:40,16.209,5.486,66.833,11.222,0.249,677126144,3896102912,155074560,3507769344,8217,7216,0,7483392,0,579,3981,8085,0.650,0.670,0.500,1,0,0,0,0,14,8,0,6,0
21-04 09:07:41,19.298,5.764,68.672,6.266,0,677945344,3893563392,155353088,3509145600,12772,588148,0,5849088,0,398,3707,19562,0.650,0.670,0.500,2,0,0,0,0,14,8,0,6,0
21-04 09:07:42,12.437,4.822,70.051,12.437,0.254,678608896,3892391936,155693056,3509284864,14882,195540,0,20377600,0,757,4681,10553,0.680,0.680,0.500,0,1,0,0,0,14,8,0,6,0
21-04 09:07:43,16.832,8.168,70.297,4.455,0.248,614383616,3956264960,155910144,3509407744,6373,15930,0,4419584,0,312,3170,7854,0.680,0.680,0.500,1,0,78,0,0,14,6,0,7,0
21-04 09:07:44,23.869,2.261,73.116,0.754,0,661434368,3908661248,155947008,3509899264,6411,6682,0,7041024,0,71,934,1299,0.680,0.680,0.500,1,0,0,0,0,14,6,0,7,0
