-- Logs begin at Thu 2020-04-02 11:35:37 UTC, end at Thu 2020-04-02 13:14:12 UTC. --
Apr 02 12:43:18 cloud-provider-iscsi-0000000148 systemd[1]: Started Devstack devstack@dstat.service.
Apr 02 12:43:18 cloud-provider-iscsi-0000000148 dstat.sh[29906]: [286B blob data]
Apr 02 12:43:18 cloud-provider-iscsi-0000000148 dstat.sh[29906]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 02 12:43:18 cloud-provider-iscsi-0000000148 dstat.sh[29906]: 02-04 12:43:18|  3   1  95   0   0| 425M 4447M  145M 2726M|   0     0 |  81k 2092k|2.97  18.7 | 708  1196 |0.85 0.70 0.48|2.0   0  15|   0     0 |systemd              1    0.1%   0    0 |bash                 2323 1527k1419k0.1%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 02 12:43:19 cloud-provider-iscsi-0000000148 dstat.sh[29906]: 02-04 12:43:19|  9  22  69   0   0| 425M 4445M  145M 2727M|  16k   24k|  24k   80k|1.00  7.00 |2817  5066 |0.85 0.70 0.48|2.0   0 476|   0     0 |bash                 2323 3.8%1699k  30k|bash                 2323 1699k  30k3.8%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 02 12:43:20 cloud-provider-iscsi-0000000148 dstat.sh[29906]: 02-04 12:43:20| 12  21  67   0   0| 425M 4445M  145M 2727M|  10k   12k|   0    36k|   0  9.00 |3643  6764 |0.85 0.70 0.48|2.0   0 357|   0     0 |systemd              1    3.8%   0    0 |bash                 2323 2963k  23k2.2%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 02 12:43:21 cloud-provider-iscsi-0000000148 dstat.sh[29906]: 02-04 12:43:21|  8   9  83   0   0| 551M 4319M  145M 2849M|  10k 2934B|   0     0 |   0     0 |3080  4109 |0.78 0.69 0.48|1.0   0  89|   0     0 |systemd              1    5.8%   0    0 |bash                 2323  247k 656B  0%|mysqld       173M|   0     0 |  14    4    0    4    0
Apr 02 12:43:22 cloud-provider-iscsi-0000000148 dstat.sh[29906]: 02-04 12:43:22|  6  13  81   0   0| 552M 4318M  145M 2849M|8608B   14k|   0     0 |   0     0 |2160  3563 |0.78 0.69 0.48|1.0   0 295|   0     0 |bash                 2323 2.5% 608k  18k|bash                 2323  608k  18k2.5%|mysqld       173M|   0     0 |  14    6    0    6    0
Apr 02 12:43:23 cloud-provider-iscsi-0000000148 dstat.sh[29906]: 02-04 12:43:23| 23   3  73   0   0| 594M 4276M  145M 2849M|7182B 3314B|  96k    0 |4.00     0 | 782   859 |0.78 0.69 0.48|2.0   0 3.0|   0     0 |keystone-manage      31227 24%  10M 125k|keystone-manage      31227  10M 125k 24%|mysqld       173M|   0     0 |  14    6    0    6    0
Apr 02 12:43:24 cloud-provider-iscsi-0000000148 dstat.sh[29906]: 02-04 12:43:24| 16   5  73   6   0| 631M 4236M  145M 2852M|8557B  125k| 108k 6012k|10.0   330 |2960  4437 |0.78 0.69 0.48|  0 1.0   0|   0     0 |keystone-manage      31227 16%6218k 655k|keystone-manage      312276218k 655k 16%|mysqld       187M|   0     0 |  14    8    0    6    0
Apr 02 12:43:25 cloud-provider-iscsi-0000000148 dstat.sh[29906]: 02-04 12:43:25|  9   5  71  15   0| 636M 4164M  145M 2916M|6540B 3144B|   0    73M|   0   842 |3889  8223 |0.78 0.69 0.48|  0 1.0   0|   0     0 |mysqld               291877.5%   0    0 |keystone-manage      31227  20k  11k3.2%|mysqld       192M|   0     0 |  14    8    0    6    0
Apr 02 12:43:26 cloud-provider-iscsi-0000000148 dstat.sh[29906]: 02-04 12:43:26|  8   4  72  16   0| 639M 4160M  146M 2917M|6620B 5806B|   0    16M|   0   713 |3480  6826 |0.88 0.71 0.49|  0 1.0   0|   0     0 |mysqld               291875.5%   0    0 |keystone-manage      31227  20k  12k3.5%|mysqld       194M|   0     0 |  14    8    0    6    0
Apr 02 12:43:27 cloud-provider-iscsi-0000000148 dstat.sh[29906]: 02-04 12:43:27| 14   6  69  12   0| 641M 4156M  146M 2918M|  11k  156k|   0  8784k|   0   735 |4710    12k|0.88 0.71 0.49|3.0   0   0|   0     0 |keystone-manage      312278.5%  39k 285k|python3.6            6166  271k 564k1.5%|mysqld       195M|   0     0 |  14    8    0    6    0
Apr 02 12:43:28 cloud-provider-iscsi-0000000148 dstat.sh[29906]: 02-04 12:43:28| 10   6  71  13   0| 643M 4154M  147M 2918M|9840B  160k|   0  8044k|   0   660 |4018  9827 |0.88 0.71 0.49|  0 1.0   0|   0     0 |mysqld               291876.2%   0    0 |tail                 7511  150k 150k  0%|mysqld       197M|   0     0 |  14    8    0    6    0
Apr 02 12:43:29 cloud-provider-iscsi-0000000148 dstat.sh[29906]: 02-04 12:43:29| 10   4  72  14   0| 645M 4151M  147M 2919M|  10k 7568B|   0  9372k|   0   761 |3995  9215 |0.88 0.71 0.49|  0 1.0   0|   0     0 |mysqld               291876.5%   0    0 |keystone-manage      31227  25k  16k5.2%|mysqld       198M|   0     0 |  14    8    0    6    0
Apr 02 12:43:30 cloud-provider-iscsi-0000000148 dstat.sh[29906]: 02-04 12:43:30| 18   6  69   7   0| 646M 4147M  147M 2920M|  19k  381k|   0  7228k|   0   537 |5303    14k|0.88 0.71 0.49|1.0   0   0|   0     0 |keystone-manage      31227 14%  74k 372k|python3.6            6166  343k 716k1.8%|mysqld       199M|   0     0 |  14    8    0    6    0
Apr 02 12:43:31 cloud-provider-iscsi-0000000148 dstat.sh[29906]: 02-04 12:43:31| 14   7  64  15   0| 648M 4144M  148M 2921M|  10k  370k|   0    78M|   0   824 |4126    11k|0.97 0.73 0.50|2.0   0   0|   0     0 |keystone-manage      312278.0%  31k 341k|python3.6            6166  331k 688k1.8%|mysqld       200M|   0     0 |  14    8    0    6    0
Apr 02 12:43:32 cloud-provider-iscsi-0000000148 dstat.sh[29906]: 02-04 12:43:32| 16   5  69  10   0| 648M 4143M  148M 2921M|7278B   15k|   0  8680k|   0   660 |3912    13k|0.97 0.73 0.50|1.0   0   0|   0     0 |mysqld               291878.8%   0    0 |keystone-manage      31227  47k  31k8.5%|mysqld       200M|   0     0 |  14    8    0    6    0
Apr 02 12:43:33 cloud-provider-iscsi-0000000148 dstat.sh[29906]: 02-04 12:43:33| 21   6  73   0   0| 606M 4185M  148M 2921M|6470B 2226B|   0   364k|   0  23.0 |1243  1856 |0.97 0.73 0.50|2.0   0  80|   0     0 |keystone-manage      31309 14%6721k  37k|bash                 2323   17M1881k1.0%|mysqld       200M|   0     0 |  14    6    0    7    0
Apr 02 12:43:34 cloud-provider-iscsi-0000000148 dstat.sh[29906]: 02-04 12:43:34| 24   2  74   1   0| 578M 4213M  148M 2922M|5597B 8156B|   0  6788k|   0  71.0 | 776  1100 |0.97 0.73 0.50|2.0   0 1.0|   0     0 |python3              1656 0.2%1295B1585B|bash                 2323   16M  38k  0%|mysqld       200M|   0     0 |  14    6    0    7    0
Apr 02 12:43:35 cloud-provider-iscsi-0000000148 dstat.sh[29906]: 02-04 12:43:35| 23   4  73   1   0| 627M 4164M  148M 2922M|6846B 3758B|   0  6724k|   0  68.0 | 994  1418 |0.97 0.73 0.50|1.0   0  10|   0     0 |keystone-manage      31320 24%  12M  37k|keystone-manage      31320  12M  37k 24%|mysqld       200M|   0     0 |  14    6    0    7    0
Apr 02 12:43:36 cloud-provider-iscsi-0000000148 dstat.sh[29906]: 02-04 12:43:36| 18  11  70   1   0| 580M 4210M  148M 2924M|7869B   16k|   0  9548k|   0   287 |2735  3866 |1.21 0.79 0.52|3.0   0 259|   0     0 |bash                 2323 2.0%  17M  55k|bash                 2323   17M  55k2.0%|mysqld       200M|   0     0 |  14    6    0    7    0
Apr 02 12:43:37 cloud-provider-iscsi-0000000148 dstat.sh[29906]: 02-04 12:43:37| 13  21  66   0   0| 581M 4207M  148M 2925M|6285B   11k|   0   132k|   0  16.0 |3006  6007 |1.21 0.79 0.52|2.0   0 441|   0     0 |bash                 2323 2.2%3626k  26k|bash                 2323 3626k  26k2.2%|mysqld       200M|   0     0 |  14    6    0    7    0
Apr 02 12:43:38 cloud-provider-iscsi-0000000148 dstat.sh[29906]: 02-04 12:43:38| 37  12  50   0   0| 638M 4150M  148M 2926M|6630B 9156B|   0     0 |   0     0 |3343  3976 |1.21 0.79 0.52|3.0   0 172|   0     0 |uwsgi                32062 15%7107k  37k|uwsgi                320627107k  37k 15%|mysqld       200M|   0     0 |  14    8    0    7    0
Apr 02 12:43:39 cloud-provider-iscsi-0000000148 dstat.sh[29906]: 02-04 12:43:39| 45   4  49   2   0| 717M 4070M  148M 2926M|9533B 5800B| 148k    0 |5.00     0 | 980   799 |1.21 0.79 0.52|3.0   0   0|   0     0 |uwsgi                32063 25%  10M   0 |uwsgi                32063  10M   0  25%|mysqld       200M|   0     0 |  14    8    0    7    0
Apr 02 12:43:40 cloud-provider-iscsi-0000000148 dstat.sh[29906]: 02-04 12:43:40| 37  11  52   0   0| 741M 4043M  148M 2928M|7000B 8684B|   0   296k|   0  34.0 |3127  8488 |1.21 0.79 0.52|1.0   0 145|   0     0 |uwsgi                32063 16%1707k 347k|uwsgi                320621710k 557k 16%|mysqld       200M|   0     0 |  13    6    0    8    0
Apr 02 12:43:41 cloud-provider-iscsi-0000000148 dstat.sh[29906]: 02-04 12:43:41| 23   5  71   1   0| 784M 4000M  148M 2928M|  22k 2752B|   0  3776k|   0   262 |1627  1254 |1.20 0.79 0.52|2.0   0  31|   0     0 |keystone-manage      32338 25%  11M  37k|keystone-manage      32338  11M  37k 25%|mysqld       200M|   0     0 |  14    6    0    8    0
Apr 02 12:43:42 cloud-provider-iscsi-0000000148 dstat.sh[29906]: 02-04 12:43:42| 24   3  73   1   0| 822M 3962M  149M 2928M|9138B   16k|   0  1392k|   0  73.0 |1448  2063 |1.20 0.79 0.52|2.0   0 2.0|   0     0 |keystone-manage      32338 23%6523k  13k|keystone-manage      323386523k  13k 23%|mysqld       203M|   0     0 |  14   12    0    8    0
Apr 02 12:43:43 cloud-provider-iscsi-0000000148 dstat.sh[29906]: 02-04 12:43:43| 22   5  73   0   0| 771M 4013M  149M 2928M|7647B 2226B|   0     0 |   0     0 |1002  1187 |1.20 0.79 0.52|2.0   0  55|   0     0 |openstack            32423 17%6010k  37k|bash                 2323   18M  50k  0%|mysqld       203M|   0     0 |  14    6    0   11    0
