"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider1-0000016591",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","16 Mar 2020 21:23:59 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
16-03 21:23:59,3.138,0.994,95.392,0.429,0.047,437583872,4340064256,174374912,3139973120,0,0,63179.946,1836236.787,2.270,16.298,599.715,931.081,0.760,0.670,0.510,2,0,11.919,0,0,12,3,0,3,0
16-03 21:24:00,10.101,20.707,68.939,0,0.253,437157888,4340051968,174374912,3140136960,10456,2160,0,73728,0,6,2773,5133,0.760,0.670,0.510,1,0,500,0,0,12,3,0,3,0
16-03 21:24:01,15.267,17.048,67.430,0,0.254,438464512,4338176000,174374912,3140640768,6898,2214,0,32768,0,8,3278,7025,0.760,0.670,0.510,1,0,377,0,0,12,3,0,3,0
16-03 21:24:02,6.818,8.586,84.596,0,0,568934400,4207255552,174374912,3268796416,16055,1944,0,0,0,0,2713,5711,0.760,0.670,0.510,3,0,127,0,0,14,5,0,3,0
16-03 21:24:03,14.861,12.091,72.796,0,0.252,592646144,4183429120,174379008,3268890624,6757,2160,0,8589312,0,271,2161,2769,0.760,0.670,0.510,1,0,226,0,0,14,5,0,5,0
16-03 21:24:04,21.357,2.513,74.121,2.010,0,637374464,4137754624,174391296,3269513216,8077,2214,147456,0,11,0,704,801,0.780,0.670,0.510,1,0,1,0,0,14,5,0,5,0
16-03 21:24:05,11.558,4.271,72.864,11.307,0,659197952,4113096704,174821376,3271790592,5389,2148,16384,8146944,2,507,3074,4961,0.780,0.670,0.510,1,1,0,0,0,14,7,0,5,0
16-03 21:24:06,6.835,4.810,72.658,15.443,0.253,663752704,4038922240,175362048,3339563008,6999,2106,0,75583488,0,749,3977,5947,0.780,0.670,0.510,0,1,0,0,0,14,7,0,5,0
16-03 21:24:07,8.354,2.785,73.165,15.696,0,666152960,4035313664,175808512,3340251136,5792,2106,0,6918144,0,582,3065,5341,0.780,0.670,0.510,1,0,0,0,0,14,7,0,6,0
16-03 21:24:08,17.557,4.580,68.448,9.160,0.254,668672000,4030636032,176562176,3341504512,6750,2310,0,14045184,0,1001,5130,15468,0.780,0.670,0.510,1,0,2,0,0,14,7,0,6,0
16-03 21:24:09,8.929,5.612,71.429,13.776,0.255,670461952,4027551744,177115136,3342159872,6245,2160,0,8863744,0,667,3554,8446,0.870,0.700,0.520,0,1,0,0,0,14,7,0,5,0
16-03 21:24:10,16.751,4.822,69.289,9.137,0,673615872,4022534144,177627136,3343470592,6772,2106,0,10018816,0,826,3874,13735,0.870,0.700,0.520,2,0,0,0,0,14,7,0,5,0
16-03 21:24:11,17.588,5.779,69.095,7.538,0,674889728,4019769344,177938432,3344572416,5684,1998,0,6737920,0,466,4734,12977,0.870,0.700,0.520,1,0,0,0,0,14,7,0,5,0
16-03 21:24:12,15.789,4.261,70.426,9.273,0.251,675254272,4018757632,178364416,3344769024,6467,2160,0,8634368,0,673,4071,12562,0.870,0.700,0.520,1,0,0,0,0,14,7,0,5,0
16-03 21:24:13,19.095,7.035,72.111,1.508,0.251,609841152,4083888128,178491392,3344920576,6463,2160,0,14073856,0,328,1851,3423,0.870,0.700,0.520,3,0,78,0,0,14,5,0,6,0
16-03 21:24:14,23.485,2.778,71.970,1.768,0,667000832,4026155008,178540544,3345412096,7773,2160,0,43683840,0,382,1201,1347,0.890,0.700,0.520,1,0,1,0,0,14,5,0,6,0
16-03 21:24:15,22.980,3.030,73.737,0,0.253,623190016,4069388288,178581504,3345936384,5662,2160,0,6270976,0,60,988,1338,0.890,0.700,0.520,2,0,11,0,0,14,5,0,6,0
16-03 21:24:16,22.613,3.518,73.367,0.503,0,671424512,4019806208,178696192,3347169280,14312,2160,0,7155712,0,145,1172,1638,0.890,0.700,0.520,1,0,1,0,0,14,5,0,6,0
16-03 21:24:17,10.714,19.898,69.133,0,0.255,597692416,4092448768,178700288,3348213760,14634,2106,0,53248,0,11,2901,5460,0.890,0.700,0.520,1,0,464,0,0,14,5,0,6,0
16-03 21:24:18,14.467,19.797,65.482,0,0.254,604291072,4085649408,178704384,3348721664,7310,2160,0,110592,0,11,4525,7414,0.890,0.700,0.520,3,0,283,0,0,14,5,0,6,0
16-03 21:24:19,47.236,8.794,43.467,0.503,0,704544768,3985055744,178704384,3348987904,8529,1998,0,21577728,0,368,1599,1822,0.970,0.720,0.530,2,0,129,0,0,14,7,0,6,0
16-03 21:24:20,46.115,6.516,46.366,0.752,0.251,767311872,3920461824,178712576,3350544384,9246,2160,151552,24576,5,1,1709,3006,0.970,0.720,0.530,2,0,0,0,0,14,7,0,6,0
