"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider1-0000013628",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","11 Mar 2020 10:23:58 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
11-03 10:23:58,3.546,1.148,94.878,0.387,0.041,440795136,4341391360,173096960,3137110016,0,0,71422.207,2073600.991,2.561,18.534,653.819,1041.653,0.710,0.810,0.580,2,0,13.464,0,0,12,3,0,3,0
11-03 10:23:59,9.320,21.159,69.270,0,0.252,440430592,4341420032,173105152,3137081344,5331,2160,0,90112,0,5,2501,4805,0.710,0.810,0.580,3,0,474,0,0,12,3,0,3,0
11-03 10:24:00,14.249,18.575,67.176,0,0,440819712,4340654080,173105152,3137626112,4825,2160,0,36864,0,9,2950,6378,0.710,0.810,0.580,1,0,384,0,0,12,3,0,3,0
11-03 10:24:01,8.794,10.553,80.402,0,0.251,572747776,4208177152,173105152,3265576960,4841,2160,0,0,0,0,3259,6751,0.660,0.800,0.580,4,0,86,0,0,14,3,0,3,0
11-03 10:24:02,11.779,12.531,75.689,0,0,584826880,4195815424,173109248,3265806336,4837,2160,0,0,0,0,1921,3370,0.660,0.800,0.580,2,0,296,0,0,14,5,0,5,0
11-03 10:24:03,22.444,2.743,73.815,0.748,0.249,625565696,4154646528,173109248,3266207744,6533,2160,102400,823296,5,9,684,742,0.660,0.800,0.580,2,0,1,0,0,14,5,0,5,0
11-03 10:24:04,15.539,3.008,73.684,7.769,0,661680128,4116471808,173236224,3267731456,6161,2160,61440,4595712,8,209,1583,3202,0.660,0.800,0.580,2,0,0,0,0,14,7,0,5,0
11-03 10:24:05,9.045,6.281,71.859,12.814,0,667267072,4040347648,174014464,3336187904,5854,2106,0,78856192,0,1045,4912,9469,0.660,0.800,0.580,2,0,0,0,0,14,7,0,5,0
11-03 10:24:06,10.886,4.810,72.658,11.392,0.253,670380032,4035198976,174772224,3337420800,6966,1998,0,11079680,0,930,3456,9692,0.680,0.800,0.580,2,1,0,0,0,14,7,0,5,0
11-03 10:24:07,16.071,5.357,71.173,7.398,0,672526336,4031238144,175435776,3338461184,17486,2106,0,10506240,0,870,4083,14378,0.680,0.800,0.580,1,1,0,0,0,14,7,0,5,0
11-03 10:24:08,14.925,5.721,69.652,9.453,0.249,675930112,4026298368,176132096,3339190272,8246,2308,0,15646720,0,1038,4608,12473,0.680,0.800,0.580,5,0,0,0,0,14,7,0,5,0
11-03 10:24:09,22.475,5.808,67.677,3.788,0.253,677605376,4022169600,176484352,3341213696,18757,2160,0,6033408,0,423,4345,17523,0.680,0.800,0.580,2,0,0,0,0,14,7,0,5,0
11-03 10:24:10,15.482,6.345,69.543,8.376,0.254,679014400,4019757056,177029120,3341619200,10926,2106,0,11501568,0,909,4451,14424,0.680,0.800,0.580,2,0,2,0,0,14,7,0,5,0
11-03 10:24:11,19,7.250,72.500,1.250,0,614793216,4083789824,177123328,3341701120,6945,2214,0,2404352,0,170,1687,4396,0.710,0.810,0.580,2,0,78,0,0,14,5,0,6,0
11-03 10:24:12,23.618,3.015,72.864,0.503,0,665329664,4032704512,177164288,3342196736,5829,2160,0,6815744,0,72,893,1204,0.710,0.810,0.580,2,0,1,0,0,14,5,0,6,0
11-03 10:24:13,22,5.500,70,2.250,0.250,629153792,4068261888,177192960,3342749696,8015,2160,0,60465152,0,571,1809,1298,0.710,0.810,0.580,2,0,11,0,0,14,5,0,6,0
11-03 10:24:14,24.378,2.985,71.891,0.746,0,675692544,4020310016,177291264,3344080896,7797,1944,0,6385664,0,135,1186,1658,0.710,0.810,0.580,2,0,1,0,0,14,5,0,6,0
11-03 10:24:15,12.374,18.182,69.192,0,0.253,601341952,4093923328,177295360,3344801792,5695,2106,0,114688,0,8,2509,4882,0.710,0.810,0.580,3,0,380,0,0,14,5,0,6,0
11-03 10:24:16,13.889,21.970,63.889,0,0.253,603123712,4091510784,177295360,3345338368,5352,2214,0,32768,0,8,3857,8841,0.730,0.810,0.590,2,0,353,0,0,14,5,0,6,0
11-03 10:24:17,44.724,11.809,43.467,0,0,691515392,4002824192,177295360,3345960960,5979,2106,0,0,0,0,1906,2747,0.730,0.810,0.590,3,0,140,0,0,14,7,0,6,0
11-03 10:24:18,45.865,5.514,47.118,1.504,0,765599744,3927707648,177328128,3346796544,5223,2214,151552,14532608,5,294,1415,960,0.730,0.810,0.590,3,0,1,0,0,14,7,0,6,0
11-03 10:24:19,30.673,12.968,56.110,0,0.249,790458368,3900497920,177348608,3348582400,6431,2052,0,344064,0,46,2309,8253,0.730,0.810,0.590,3,0,171,0,0,14,5,0,7,0
11-03 10:24:20,23.940,2.494,73.566,0,0,841785344,3849166848,177348608,3348586496,6109,2268,0,0,0,0,779,894,0.730,0.810,0.590,3,0,3,0,0,14,5,0,7,0
11-03 10:24:21,23,3.250,72.750,0.750,0.250,872185856,3818631168,177389568,3348627456,28173,2160,0,1855488,0,56,1350,2194,0.750,0.810,0.590,2,0,2,0,0,14,11,0,7,0
11-03 10:24:22,21.859,5.025,73.116,0,0,812707840,3878105088,177389568,3348631552,7399,2160,0,0,0,0,970,1217,0.750,0.810,0.590,2,0,54,0,0,14,5,0,10,0
11-03 10:24:23,21.303,3.759,72.932,2.005,0,842469376,3848081408,177389568,3348639744,8088,1944,69632,9756672,17,131,1219,1474,0.750,0.810,0.590,2,0,0,0,0,14,17,0,12,0
11-03 10:24:24,22.139,5.224,72.388,0,0.249,810827776,3879567360,177389568,3348729856,6609,2160,0,0,0,0,1188,1845,0.750,0.810,0.590,3,0,61,0,0,14,29,0,15,0
