"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider1-0000015187",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","13 Mar 2020 06:50:43 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
13-03 06:50:43,2.658,0.837,96.173,0.294,0.039,444411904,4314181632,191336448,3129864192,0,0,56747.433,1530830.780,2.628,13.920,539.313,815.756,0.720,0.660,0.490,2,0,10.129,0,0,12,3,0,3,0
13-03 06:50:44,11.278,19.298,69.173,0,0.251,444063744,4313980928,191336448,3130077184,5673,2106,0,98304,0,6,2508,5259,0.720,0.660,0.490,2,0,472,0,0,12,3,0,3,0
13-03 06:50:45,12.814,20.603,66.332,0,0.251,443731968,4313956352,191336448,3130482688,6640,2214,0,32768,0,8,2910,5453,0.720,0.660,0.490,2,0,379,0,0,12,3,0,3,0
13-03 06:50:46,8.651,8.906,82.443,0,0,575586304,4181659648,191336448,3258540032,8505,2106,0,0,0,0,3519,5653,0.660,0.650,0.490,1,0,87,0,0,14,3,0,3,0
13-03 06:50:47,12.846,13.854,73.048,0,0.252,588521472,4168519680,191336448,3258707968,6010,2160,0,0,0,0,1991,3720,0.660,0.650,0.490,2,0,296,0,0,14,5,0,5,0
13-03 06:50:48,21.970,3.030,74.747,0.253,0,632471552,4124082176,191340544,3259170816,7880,2214,102400,811008,5,6,692,789,0.660,0.650,0.490,3,0,1,0,0,14,5,0,5,0
13-03 06:50:49,15.500,4.250,72.750,7.250,0.250,666083328,4087349248,191684608,3261583360,7345,2106,53248,7999488,6,496,3046,5503,0.660,0.650,0.490,2,0,0,0,0,14,7,0,5,0
13-03 06:50:50,9.949,5.867,72.449,11.735,0,672305152,4010573824,192323584,3329990656,7345,2214,0,79667200,0,1123,4177,11393,0.660,0.650,0.490,1,0,2,0,0,14,7,0,5,0
13-03 06:50:51,13.534,3.759,70.927,11.529,0.251,674508800,4007124992,193032192,3330428928,5115,2160,0,10072064,0,823,3426,8757,0.690,0.660,0.490,2,0,0,0,0,14,7,0,5,0
13-03 06:50:52,15.365,5.290,68.514,10.579,0.252,675913728,4004335616,193523712,3331280896,5762,1944,0,8273920,0,663,5926,13183,0.690,0.660,0.490,0,1,0,0,0,14,7,0,5,0
13-03 06:50:53,10.302,4.523,70.854,14.070,0.251,678801408,3999870976,194301952,3331985408,6954,2214,0,10215424,0,801,3284,8915,0.690,0.660,0.490,0,1,0,0,0,14,7,0,5,0
13-03 06:50:54,19,5.750,67.750,7.500,0,680566784,3996188672,194699264,3333459968,12830,2200,0,9555968,0,540,6557,15081,0.690,0.660,0.490,1,0,0,0,0,14,7,0,5,0
13-03 06:50:55,16.751,4.822,68.528,9.645,0.254,682397696,3992969216,195125248,3334377472,7532,2160,0,8503296,0,663,6468,15154,0.690,0.660,0.490,1,0,0,0,0,14,7,0,5,0
13-03 06:50:56,16.834,4.523,70.854,7.789,0,683094016,3991568384,195465216,3334660096,5875,2160,0,7516160,0,530,4015,11141,0.630,0.650,0.490,2,0,0,0,0,14,5,0,6,0
13-03 06:50:57,19.395,7.557,72.544,0.252,0.252,640757760,4033339392,195485696,3335204864,22876,2160,0,6807552,0,75,1411,2196,0.630,0.650,0.490,1,0,79,0,0,14,5,0,6,0
13-03 06:50:58,22.444,4.239,72.818,0.499,0,615018496,4058484736,195534848,3335729152,8287,2160,0,7081984,0,67,983,1400,0.630,0.650,0.490,2,0,11,0,0,14,5,0,6,0
13-03 06:50:59,23.174,5.038,70.025,1.763,0,656125952,4015976448,195653632,3336957952,14534,2160,0,67194880,0,687,1940,1678,0.630,0.650,0.490,2,0,1,0,0,14,5,0,6,0
13-03 06:51:00,16.877,11.335,71.285,0.252,0.252,605917184,4066021376,195661824,3337089024,7181,2106,0,86016,0,6,1911,3329,0.630,0.650,0.490,2,0,258,0,0,14,5,0,6,0
