-- Logs begin at Tue 2020-04-21 15:40:12 UTC, end at Wed 2020-04-22 03:06:24 UTC. --
Apr 22 02:35:28 cloud-provider-iscsi-0000000348 systemd[1]: Started Devstack devstack@dstat.service.
Apr 22 02:35:28 cloud-provider-iscsi-0000000348 dstat.sh[24160]: [286B blob data]
Apr 22 02:35:28 cloud-provider-iscsi-0000000348 dstat.sh[24160]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 22 02:35:28 cloud-provider-iscsi-0000000348 dstat.sh[24160]: 22-04 02:35:28|  0   0  99   0   0| 422M 4012M  146M 3154M|   0     0 |8532B  232k|0.30  2.06 | 224   221 |0.67 0.60 0.47|2.0   0 1.4|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 2395  184k 176k0.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 22 02:35:29 cloud-provider-iscsi-0000000348 dstat.sh[24160]: 22-04 02:35:29| 11  21  68   0   0| 422M 4011M  146M 3155M|9346B 1944B|   0   236k|   0  8.00 |2735  4821 |0.70 0.60 0.47|2.0   0 455|   0     0 |bash                 2395 3.8%1558k  28k|bash                 2395 1558k  28k3.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 22 02:35:30 cloud-provider-iscsi-0000000348 dstat.sh[24160]: 22-04 02:35:30| 13  19  67   0   0| 423M 4010M  146M 3155M|  14k 2160B|   0    36k|   0  9.00 |3359  5143 |0.70 0.60 0.47|1.0   0 387|   0     0 |systemd              1    2.8%   0    0 |bash                 2395 3091k  25k2.5%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 22 02:35:31 cloud-provider-iscsi-0000000348 dstat.sh[24160]: 22-04 02:35:31| 11   9  80   0   0| 548M 3884M  146M 3277M|7502B 2106B|   0     0 |   0     0 |2966  3740 |0.70 0.60 0.47|1.0   0  86|   0     0 |systemd              1    7.5%   0    0 |bash                 2395  246k 656B  0%|mysqld       173M|   0     0 |  14    3    0    4    0
Apr 22 02:35:32 cloud-provider-iscsi-0000000348 dstat.sh[24160]: 22-04 02:35:32|  6  12  82   0   0| 549M 3883M  146M 3277M|5772B 2214B|   0     0 |   0     0 |1810  3257 |0.70 0.60 0.47|3.0   0 262|   0     0 |bash                 2395 2.5% 507k  15k|bash                 2395  507k  15k2.5%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 22 02:35:33 cloud-provider-iscsi-0000000348 dstat.sh[24160]: 22-04 02:35:33| 21   5  74   0   0| 592M 3839M  146M 3278M|5838B 2160B|  96k    0 |4.00     0 | 770  1072 |0.70 0.60 0.47|1.0   0  33|   0     0 |keystone-manage      25478 23%  11M 126k|keystone-manage      25478  11M 126k 23%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 22 02:35:34 cloud-provider-iscsi-0000000348 dstat.sh[24160]: 22-04 02:35:34| 17   4  71   7   0| 629M 3801M  146M 3279M|6220B 2254B| 108k 4968k|10.0   228 |2242  3334 |0.72 0.61 0.48|1.0   0   0|   0     0 |keystone-manage      25478 16%5790k 658k|keystone-manage      254785790k 658k 16%|mysqld       187M|   0     0 |  14    7    0    6    0
Apr 22 02:35:35 cloud-provider-iscsi-0000000348 dstat.sh[24160]: 22-04 02:35:35|  5   5  64  26   0| 633M 3795M  146M 3280M|  15k 2160B|   0    25M|   0   777 |3359  5483 |0.72 0.61 0.48|  0 2.0   0|   0     0 |mysqld               234384.5%   0    0 |python2              24218  14k 459B  0%|mysqld       189M|   0     0 |  14    7    0    6    0
Apr 22 02:35:36 cloud-provider-iscsi-0000000348 dstat.sh[24160]: 22-04 02:35:36|  8   6  71  16   0| 635M 3726M  147M 3345M|7513B 2106B|   0    99M|   0   770 |3614  6907 |0.72 0.61 0.48|1.0   0   0|   0     0 |mysqld               234385.8%   0    0 |keystone-manage      25478  27k  16k4.5%|mysqld       193M|   0     0 |  14    7    0    6    0
Apr 22 02:35:37 cloud-provider-iscsi-0000000348 dstat.sh[24160]: 22-04 02:35:37|  9   3  73  15   0| 637M 3723M  147M 3346M|7213B 2214B|   0  8544k|   0   737 |4002  8203 |0.72 0.61 0.48|  0 1.0   0|   0     0 |mysqld               234386.8%   0    0 |keystone-manage      25478  23k  13k4.2%|mysqld       194M|   0     0 |  14    7    0    6    0
