"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider1-0000013428",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","11 Mar 2020 02:17:22 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
11-03 02:17:22,0.958,0.303,98.593,0.109,0.036,442286080,4340330496,172982272,3136712704,0,0,19087.415,561630.946,0.681,5.097,296.042,374.708,0.480,0.340,0.300,2,0,3.614,0,0,12,3,0,3,0
11-03 02:17:23,9.596,20.960,68.939,0,0.505,441765888,4340469760,172982272,3136794624,5352,2106,0,94208,0,5,2497,5126,0.440,0.330,0.300,1,0,457,0,0,12,3,0,3,0
11-03 02:17:24,12.879,20.202,66.667,0,0.253,441884672,4339789824,172982272,3137343488,23435,2160,0,32768,0,8,2860,6587,0.440,0.330,0.300,1,0,364,0,0,12,3,0,3,0
11-03 02:17:25,10.714,8.929,80.357,0,0,573739008,4207513600,172982272,3265421312,8398,2268,0,4096,0,1,3298,6977,0.440,0.330,0.300,0,0,114,0,0,14,3,0,3,0
11-03 02:17:26,13.317,13.819,72.613,0,0.251,585207808,4195733504,172990464,3265654784,12000,2160,0,1175552,0,4,2109,3863,0.440,0.330,0.300,1,0,299,0,0,14,5,0,5,0
11-03 02:17:27,22.475,2.273,74.242,1.010,0,631918592,4148621312,172990464,3266056192,7563,2160,102400,0,5,0,630,821,0.440,0.330,0.300,1,0,1,0,0,14,5,0,5,0
11-03 02:17:28,14.177,3.038,74.430,8.101,0.253,663519232,4114210816,173260800,3268259840,12254,2106,61440,7065600,8,383,2568,4617,0.490,0.340,0.300,1,0,0,0,0,14,7,0,5,0
11-03 02:17:29,8.564,5.038,71.788,14.358,0.252,669241344,4038750208,173772800,3336249344,7264,2214,0,76935168,0,917,4176,7170,0.490,0.340,0.300,0,1,0,0,0,14,7,0,5,0
11-03 02:17:30,10.152,4.315,71.574,13.959,0,671625216,4034588672,174374912,3337256960,16790,1998,0,9736192,0,820,3982,8371,0.490,0.340,0.300,2,0,0,0,0,14,7,0,5,0
11-03 02:17:31,11.646,5.063,65.823,17.215,0.253,673099776,4032217088,174776320,3337715712,7648,2106,0,58281984,0,915,3767,8297,0.490,0.340,0.300,1,0,0,0,0,14,7,0,5,0
11-03 02:17:32,12.121,5.808,70.455,11.616,0,675225600,4028346368,175382528,3338858496,6936,2160,0,10436608,0,826,4815,10970,0.490,0.340,0.300,1,0,0,0,0,14,7,0,5,0
11-03 02:17:33,17.380,5.542,68.766,8.060,0.252,678199296,4023488512,175992832,3340062720,6484,2160,0,11706368,0,924,6012,15927,0.610,0.370,0.310,1,1,0,0,0,14,7,0,5,0
11-03 02:17:34,18.782,4.569,70.305,6.091,0.254,679493632,4020617216,176402432,3341209600,15064,2106,0,7471104,0,531,4988,14199,0.610,0.370,0.310,1,0,0,0,0,14,7,0,5,0
11-03 02:17:35,14.750,5,70.500,9.500,0.250,680390656,4018900992,176844800,3341504512,15038,2160,0,9314304,0,694,5087,11108,0.610,0.370,0.310,1,0,0,0,0,14,7,0,5,0
11-03 02:17:36,19.289,6.345,72.843,1.523,0,619532288,4079693824,176889856,3341516800,6812,2214,0,15298560,0,313,1753,2789,0.610,0.370,0.310,1,0,80,0,0,14,5,0,6,0
11-03 02:17:37,22.922,3.526,71.537,2.015,0,676626432,4022075392,176930816,3342000128,8191,2106,0,7286784,0,74,915,1372,0.610,0.370,0.310,1,0,1,0,0,14,5,0,6,0
11-03 02:17:38,23.869,2.764,72.613,0.503,0.251,642297856,4055846912,176975872,3342499840,7128,2106,0,7004160,0,67,1056,1523,0.640,0.380,0.320,1,0,12,0,0,14,5,0,6,0
11-03 02:17:39,20.403,7.053,68.514,4.030,0,603267072,4093353984,177102848,3343847424,5886,2040,0,6557696,0,136,1794,3201,0.640,0.380,0.320,1,0,178,0,0,14,5,0,6,0
11-03 02:17:40,11.959,20.865,66.921,0,0.254,603115520,4092190720,177111040,3345096704,6708,2214,0,139264,0,16,2733,5608,0.640,0.380,0.320,1,0,479,0,0,14,5,0,6,0
11-03 02:17:41,31.980,17.513,50,0.254,0.254,641003520,4054020096,177119232,3345707008,5750,2202,0,163840,0,9,3429,5284,0.640,0.380,0.320,2,0,219,0,0,14,7,0,6,0
11-03 02:17:42,45.226,4.271,49.246,1.256,0,743931904,3950800896,177131520,3345895424,5497,2160,151552,0,5,0,1019,899,0.640,0.380,0.320,2,0,3,0,0,14,7,0,6,0
11-03 02:17:43,40.201,9.296,50.251,0,0.251,780193792,3911712768,177160192,3348205568,6972,2106,0,458752,0,54,2879,6317,0.750,0.410,0.320,1,0,123,0,0,14,5,0,7,0
11-03 02:17:44,22.222,6.313,71.465,0,0,829210624,3862519808,177160192,3348344832,6442,2160,0,0,0,0,1495,1627,0.750,0.410,0.320,1,0,49,0,0,14,5,0,7,0
11-03 02:17:45,22.864,3.015,73.367,0.503,0.251,873103360,3818524672,177197056,3348377600,16218,2214,0,2420736,0,151,1576,2223,0.750,0.410,0.320,1,0,2,0,0,14,11,0,7,0
11-03 02:17:46,21.859,4.774,73.367,0,0,815857664,3875766272,177197056,3348381696,8202,2160,0,0,0,0,999,1209,0.750,0.410,0.320,1,0,56,0,0,14,5,0,10,0
11-03 02:17:47,22.111,2.010,73.618,2.010,0.251,844075008,3847299072,177197056,3348393984,6210,2160,69632,831488,17,1,984,1293,0.750,0.410,0.320,1,0,0,0,0,14,17,0,12,0
11-03 02:17:48,21,6.250,72.750,0,0,814022656,3877187584,177197056,3348484096,16831,1890,0,0,0,0,1217,1775,0.850,0.430,0.330,1,0,61,0,0,14,29,0,15,0
11-03 02:17:49,23,3.250,73,0.500,0.250,850767872,3840274432,177213440,3348627456,7540,2160,0,6217728,0,117,1094,1749,0.850,0.430,0.330,1,0,2,0,0,14,31,0,19,0
