-- Logs begin at Fri 2020-04-17 12:00:41 UTC, end at Fri 2020-04-17 13:42:45 UTC. --
Apr 17 13:11:52 cloud-provider-iscsi-0000000317 systemd[1]: Started Devstack devstack@dstat.service.
Apr 17 13:11:52 cloud-provider-iscsi-0000000317 dstat.sh[29806]: [286B blob data]
Apr 17 13:11:52 cloud-provider-iscsi-0000000317 dstat.sh[29806]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 17 13:11:52 cloud-provider-iscsi-0000000317 dstat.sh[29806]: 17-04 13:11:52|  3   1  95   0   0| 419M 4018M  145M 3150M|   0     0 |  77k 2096k|2.79  18.1 | 729   995 |0.54 0.60 0.49|2.0   0  15|   0     0 |systemd              1    0.1%   0    0 |bash                 2722 1736k1636k0.1%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 17 13:11:53 cloud-provider-iscsi-0000000317 dstat.sh[29806]: 17-04 13:11:53| 11  19  69   0   1| 420M 4016M  145M 3150M|9242B 2160B|  24k  364k|1.00  25.0 |2710  5013 |0.54 0.60 0.49|4.0   0 465|   0     0 |bash                 2722 3.8%1660k  29k|bash                 2722 1660k  29k3.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 17 13:11:54 cloud-provider-iscsi-0000000317 dstat.sh[29806]: 17-04 13:11:54| 14  20  65   0   0| 421M 4015M  145M 3150M|6729B 2160B|   0    32k|   0  8.00 |3715  7693 |0.54 0.60 0.49|1.0   0 388|   0     0 |systemd              1    4.5%   0    0 |bash                 2722 2980k  24k2.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 17 13:11:55 cloud-provider-iscsi-0000000317 dstat.sh[29806]: 17-04 13:11:55|  8  13  79   0   0| 545M 3891M  145M 3273M|7605B 2160B|   0     0 |   0     0 |3139  5546 |0.54 0.60 0.49|2.0   0 207|   0     0 |systemd              1    3.5%   0    0 |bash                 2722  552k8554B1.5%|mysqld       173M|   0     0 |  14    5    0    4    0
Apr 17 13:11:56 cloud-provider-iscsi-0000000317 dstat.sh[29806]: 17-04 13:11:56| 18   9  73   0   0| 577M 3858M  145M 3273M|  10k 2160B|  72k    0 |1.00     0 |1337  2196 |0.49 0.59 0.49|2.0   0 145|   0     0 |keystone-manage      31118 16%7713k 126k|keystone-manage      311187713k 126k 16%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 17 13:11:57 cloud-provider-iscsi-0000000317 dstat.sh[29806]: 17-04 13:11:57| 21   4  73   2   0| 622M 3812M  145M 3274M|9434B 2106B| 132k 1684k|13.0  26.0 | 913  1574 |0.49 0.59 0.49|2.0   0   0|   0     0 |keystone-manage      31118 22%8884k 606k|keystone-manage      311188884k 606k 22%|mysqld       184M|   0     0 |  14    7    0    6    0
Apr 17 13:11:58 cloud-provider-iscsi-0000000317 dstat.sh[29806]: 17-04 13:11:58|  7   4  73  16   0| 627M 3804M  146M 3276M|  11k 2214B|   0  8740k|   0   663 |3169  5139 |0.49 0.59 0.49|2.0   0   0|   0     0 |mysqld               290824.5%   0    0 |keystone-manage      31118  36k  52k3.0%|mysqld       189M|   0     0 |  14    7    0    6    0
Apr 17 13:11:59 cloud-provider-iscsi-0000000317 dstat.sh[29806]: 17-04 13:11:59|  8   5  73  15   0| 631M 3734M  146M 3340M|  25k 2160B|   0    72M|   0   696 |3522  5833 |0.49 0.59 0.49|  0 1.0   0|   0     0 |mysqld               290826.5%   0    0 |keystone-manage      31118  25k  14k4.0%|mysqld       192M|   0     0 |  14    7    0    6    0
Apr 17 13:12:00 cloud-provider-iscsi-0000000317 dstat.sh[29806]: 17-04 13:12:00|  9   3  73  15   0| 633M 3731M  146M 3341M|8412B 2106B|   0  8712k|   0   757 |4214  6524 |0.49 0.59 0.49|  0 1.0   0|   0     0 |mysqld               290826.2%   0    0 |keystone-manage      31118  23k  13k3.5%|mysqld       194M|   0     0 |  14    7    0    6    0
Apr 17 13:12:01 cloud-provider-iscsi-0000000317 dstat.sh[29806]: 17-04 13:12:01| 14   5  70  11   0| 635M 3728M  147M 3342M|7785B 1998B|   0  7328k|   0   611 |3570    11k|0.53 0.60 0.49|1.0   0   0|   0     0 |keystone-manage      311188.2%  40k 290k|python3.6            6474  274k 572k1.5%|mysqld       196M|   0     0 |  14    7    0    6    0
Apr 17 13:12:02 cloud-provider-iscsi-0000000317 dstat.sh[29806]: 17-04 13:12:02|  9   3  73  15   0| 637M 3725M  147M 3342M|6273B 2160B|   0  8184k|   0   659 |2768  8000 |0.53 0.60 0.49|  0 1.0   0|   0     0 |keystone-manage      311185.2%  33k  22k|keystone-manage      31118  33k  22k5.2%|mysqld       197M|   0     0 |  14    7    0    6    0
Apr 17 13:12:03 cloud-provider-iscsi-0000000317 dstat.sh[29806]: 17-04 13:12:03|  8   6  68  18   0| 638M 3722M  148M 3343M|7305B 2160B|   0    89M|   0  1170 |3519  8616 |0.53 0.60 0.49|1.0 1.0   0|   0     0 |mysqld               290825.5%   0    0 |keystone-manage      31118  25k  16k4.5%|mysqld       198M|   0     0 |  14    7    0    7    0
Apr 17 13:12:04 cloud-provider-iscsi-0000000317 dstat.sh[29806]: 17-04 13:12:04| 17   4  69   9   0| 641M 3718M  148M 3344M|6185B 2160B|   0  6540k|   0   499 |4274    13k|0.53 0.60 0.49|  0 1.0 2.0|   0     0 |keystone-manage      31118 11%  49k 360k|python3.6            6474  341k 712k1.8%|mysqld       199M|   0     0 |  14    7    0    7    0
Apr 17 13:12:05 cloud-provider-iscsi-0000000317 dstat.sh[29806]: 17-04 13:12:05| 17   4  69   9   0| 642M 3716M  149M 3345M|6561B 2160B|   0  7056k|   0   540 |4937    13k|0.53 0.60 0.49|1.0   0   0|   0     0 |keystone-manage      31118 12%  55k 362k|python3.6            6474  341k 711k1.8%|mysqld       200M|   0     0 |  14    7    0    6    0
Apr 17 13:12:06 cloud-provider-iscsi-0000000317 dstat.sh[29806]: 17-04 13:12:06| 14   4  71  10   0| 642M 3715M  149M 3345M|6328B 2160B|   0  8412k|   0   644 |4090    10k|0.73 0.64 0.50|  0   0   0|   0     0 |keystone-manage      311188.5%  43k  29k|keystone-manage      31118  43k  29k8.5%|mysqld       201M|   0     0 |  14    7    0    6    0
Apr 17 13:12:07 cloud-provider-iscsi-0000000317 dstat.sh[29806]: 17-04 13:12:07| 19   7  74   0   0| 599M 3758M  149M 3345M|6433B 2106B|   0   672k|   0  40.0 |1393  2441 |0.73 0.64 0.50|2.0   0  78|   0     0 |keystone-manage      31198 14%6580k  37k|bash                 2722   17M1898k1.0%|mysqld       201M|   0     0 |  14    5    0    7    0
