-- Logs begin at Wed 2020-04-22 08:59:14 UTC, end at Wed 2020-04-22 10:23:12 UTC. --
Apr 22 09:51:47 cloud-provider-iscsi-0000000355 systemd[1]: Started Devstack devstack@dstat.service.
Apr 22 09:51:47 cloud-provider-iscsi-0000000355 dstat.sh[23862]: [286B blob data]
Apr 22 09:51:47 cloud-provider-iscsi-0000000355 dstat.sh[23862]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 22 09:51:47 cloud-provider-iscsi-0000000355 dstat.sh[23862]: 22-04 09:51:47|  4   1  93   1   0| 423M 4012M  146M 3154M|   0     0 | 104k 2861k|3.77  24.8 | 837  1254 |0.84 0.67 0.47|1.0   0  18|   0     0 |systemd              1    0.1%   0    0 |bash                 2153 2293k2189k0.1%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 22 09:51:48 cloud-provider-iscsi-0000000355 dstat.sh[23862]: 22-04 09:51:48| 10  21  69   0   0| 423M 4011M  146M 3154M|8902B 2214B|   0   416k|   0  9.00 |2637  4876 |0.84 0.67 0.47|1.0   0 477|   0     0 |bash                 2153 3.2%1684k  30k|bash                 2153 1684k  30k3.2%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 22 09:51:49 cloud-provider-iscsi-0000000355 dstat.sh[23862]: 22-04 09:51:49| 14  18  68   0   0| 424M 4010M  146M 3155M|6779B 2160B|   0    32k|   0  8.00 |2939  5133 |0.84 0.67 0.47|2.0   0 354|   0     0 |systemd              1    3.0%   0    0 |bash                 2153 2953k  23k2.2%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 22 09:51:50 cloud-provider-iscsi-0000000355 dstat.sh[23862]: 22-04 09:51:50|  8   9  83   0   0| 549M 3884M  146M 3277M|  12k 2052B|   0     0 |   0     0 |2912  3961 |0.84 0.67 0.47|  0   0  82|   0     0 |systemd              1    5.2%   0    0 |bash                 2153  246k 656B  0%|mysqld       173M|   0     0 |  14    3    0    4    0
Apr 22 09:51:51 cloud-provider-iscsi-0000000355 dstat.sh[23862]: 22-04 09:51:51|  7  11  82   0   0| 550M 3883M  146M 3277M|  11k 2106B|   0     0 |   0     0 |1887  3236 |0.78 0.65 0.47|2.0   0 286|   0     0 |bash                 2153 2.5% 602k  18k|bash                 2153  602k  18k2.5%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 22 09:51:52 cloud-provider-iscsi-0000000355 dstat.sh[23862]: 22-04 09:51:52| 23   2  74   0   0| 595M 3838M  146M 3277M|8953B 2160B|  96k  572k|4.00  3.00 | 660   826 |0.78 0.65 0.47|1.0   0  10|   0     0 |keystone-manage      25182 24%  11M 132k|keystone-manage      25182  11M 132k 24%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 22 09:51:53 cloud-provider-iscsi-0000000355 dstat.sh[23862]: 22-04 09:51:53| 15   4  74   7   0| 630M 3801M  146M 3279M|7987B 2214B| 108k 5096k|10.0   229 |1686  3374 |0.78 0.65 0.47|  0 1.0   0|   0     0 |keystone-manage      25182 15%5596k 651k|keystone-manage      251825596k 651k 15%|mysqld       187M|   0     0 |  14    7    0    6    0
Apr 22 09:51:54 cloud-provider-iscsi-0000000355 dstat.sh[23862]: 22-04 09:51:54|  9   4  72  16   0| 634M 3796M  146M 3280M|8756B 2052B|   0  9332k|   0   818 |4115  7270 |0.78 0.65 0.47|  0 1.0   0|   0     0 |mysqld               231396.2%   0    0 |keystone-manage      25182  11k6122B3.5%|mysqld       191M|   0     0 |  14    7    0    6    0
Apr 22 09:51:55 cloud-provider-iscsi-0000000355 dstat.sh[23862]: 22-04 09:51:55|  6   5  73  15   0| 636M 3727M  147M 3345M|7642B 2160B|   0    71M|   0   601 |2902  5963 |0.78 0.65 0.47|  0 1.0   0|   0     0 |mysqld               231395.2%   0    0 |keystone-manage      25182  21k  13k3.5%|mysqld       193M|   0     0 |  14    7    0    6    0
Apr 22 09:51:56 cloud-provider-iscsi-0000000355 dstat.sh[23862]: 22-04 09:51:56| 10   4  72  13   0| 638M 3724M  147M 3345M|  15k 2106B|   0  8680k|   0   736 |4235  8732 |0.87 0.68 0.48|2.0   0   0|   0     0 |mysqld               231396.8%   0    0 |keystone-manage      25182  34k  19k5.0%|mysqld       195M|   0     0 |  14    7    0    6    0
Apr 22 09:51:57 cloud-provider-iscsi-0000000355 dstat.sh[23862]: 22-04 09:51:57| 14   6  68  13   0| 642M 3719M  148M 3346M|8615B 2214B|   0    24M|   0   873 |4794    10k|0.87 0.68 0.48|  0 2.0   0|   0     0 |keystone-manage      251827.2%  36k 290k|python3.6            5907  274k 570k1.2%|mysqld       196M|   0     0 |  14    7    0    6    0
Apr 22 09:51:58 cloud-provider-iscsi-0000000355 dstat.sh[23862]: 22-04 09:51:58|  8   5  70  18   0| 641M 3718M  148M 3347M|6937B 2200B|   0    69M|   0   885 |3091  5263 |0.87 0.68 0.48|2.0   0 2.0|   0     0 |mysqld               231395.0%   0    0 |keystone-manage      25182  23k  15k4.8%|mysqld       197M|   0     0 |  14    7    0    6    0
Apr 22 09:51:59 cloud-provider-iscsi-0000000355 dstat.sh[23862]: 22-04 09:51:59| 11   5  71  13   0| 644M 3715M  149M 3347M|9034B 2106B|   0  9808k|   0   785 |4108  9307 |0.87 0.68 0.48|1.0   0   0|   0     0 |mysqld               231397.0%   0    0 |keystone-manage      25182  26k  16k5.5%|mysqld       199M|   0     0 |  14    7    0    6    0
Apr 22 09:52:00 cloud-provider-iscsi-0000000355 dstat.sh[23862]: 22-04 09:52:00| 19   4  71   6   0| 645M 3712M  149M 3348M|6921B 2160B|   0  4728k|   0   330 |3856    11k|0.87 0.68 0.48|  0 1.0   0|   0     0 |keystone-manage      25182 14%  61k 368k|python3.6            5907  344k 718k2.5%|mysqld       199M|   0     0 |  14    7    0    6    0
Apr 22 09:52:01 cloud-provider-iscsi-0000000355 dstat.sh[23862]: 22-04 09:52:01| 14   5  69  12   0| 647M 3709M  149M 3349M|8879B 2160B|   0  7048k|   0   561 |4393    11k|0.88 0.68 0.48|1.0   0   0|   0     0 |keystone-manage      251828.8%  39k 351k|python3.6            5907  337k 702k1.5%|mysqld       200M|   0     0 |  14    7    0    6    0
Apr 22 09:52:02 cloud-provider-iscsi-0000000355 dstat.sh[23862]: 22-04 09:52:02| 14   5  71  10   0| 647M 3708M  150M 3349M|8531B 2160B|   0  9140k|   0   691 |5276  9664 |0.88 0.68 0.48|1.0   0   0|   0     0 |keystone-manage      251829.2%  49k  33k|keystone-manage      25182  49k  33k9.2%|mysqld       200M|   0     0 |  14    7    0    6    0
Apr 22 09:52:03 cloud-provider-iscsi-0000000355 dstat.sh[23862]: 22-04 09:52:03| 20   7  73   0   0| 610M 3745M  150M 3349M|  15k 2052B|   0  2900k|   0  11.0 |1106  1482 |0.88 0.68 0.48|1.0   0  78|   0     0 |keystone-manage      25262 16%7951k  37k|bash                 2153   17M1898k1.0%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 22 09:52:04 cloud-provider-iscsi-0000000355 dstat.sh[23862]: 22-04 09:52:04| 24   3  71   2   0| 585M 3769M  150M 3350M|9752B 2160B|   0  7048k|   0  73.0 |1243  1556 |0.88 0.68 0.48|1.0   0  11|   0     0 |keystone-manage      252732.5%1665k  37k|bash                 2153   16M  39k  0%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 22 09:52:05 cloud-provider-iscsi-0000000355 dstat.sh[23862]: 22-04 09:52:05| 23   3  73   0   0| 620M 3734M  150M 3350M|7085B 2160B|   0  6928k|   0  68.0 | 939  1359 |0.88 0.68 0.48|1.0   0   0|   0     0 |keystone-manage      25273 25%9086k   0 |keystone-manage      252739086k   0  25%|mysqld       200M|   0     0 |  14    5    0    7    0
