"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000330",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","20 Apr 2020 11:20:40 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
20-04 11:20:40,4.251,1.383,93.710,0.603,0.053,448425984,4202188800,151646208,3304333312,0,0,95209.113,2668095.637,3.369,22.213,831.872,1163.477,0.690,0.680,0.490,3,0,17.684,0,0,12,4,0,4,0
20-04 11:20:41,10.714,21.173,67.602,0.255,0.255,448643072,4201308160,151658496,3304755200,8283,2160,24576,102400,1,10,2635,5450,0.690,0.680,0.490,1,0,487,0,0,12,4,0,4,0
20-04 11:20:42,12.532,20.460,67.008,0,0,448618496,4200816640,151658496,3305107456,7712,2160,0,28672,0,7,4123,8236,0.690,0.680,0.490,2,0,339,0,0,12,4,0,4,0
20-04 11:20:43,6.566,12.879,80.303,0,0.253,580694016,4068253696,151658496,3433218048,9753,1944,0,0,0,0,3110,4489,0.690,0.680,0.490,1,0,252,0,0,14,6,0,4,0
20-04 11:20:44,17.303,7.634,59.796,15.267,0,616828928,4031733760,151666688,3433455616,6446,2160,77824,70864896,2,439,1408,1803,0.690,0.680,0.490,0,1,99,0,0,14,6,0,6,0
20-04 11:20:45,19.701,3.242,73.317,3.491,0.249,649027584,3998466048,151674880,3434516480,5986,2106,118784,0,11,0,601,762,0.720,0.690,0.490,1,0,0,0,0,14,6,0,6,0
20-04 11:20:46,7.018,3.008,72.180,17.794,0,664563712,3981578240,151891968,3435597824,7010,2214,12288,6193152,1,278,1549,3131,0.720,0.690,0.490,0,1,0,0,0,14,8,0,6,0
20-04 11:20:47,3.526,3.023,72.544,20.655,0.252,667119616,3978162176,152199168,3436093440,9265,2160,0,4743168,0,439,2183,4134,0.720,0.690,0.490,0,1,0,0,0,14,8,0,6,0
20-04 11:20:48,6.076,4.304,69.873,19.747,0,668950528,3975798784,152436736,3436339200,5747,2160,0,4730880,0,376,2210,4445,0.720,0.690,0.490,0,1,0,0,0,14,8,0,6,0
20-04 11:20:49,3.283,3.030,71.212,22.475,0,670703616,3905044480,152559616,3503792128,16396,2160,0,82194432,0,364,1215,2353,0.720,0.690,0.490,1,0,0,0,0,14,8,0,6,0
20-04 11:20:50,3.291,2.025,74.177,20.253,0.253,671371264,3903447040,152784896,3504443392,9809,2160,0,3661824,0,287,1576,3527,0.820,0.710,0.500,0,1,0,0,0,14,8,0,6,0
20-04 11:20:51,6.582,3.797,71.392,18.228,0,672894976,3901190144,153169920,3504750592,7023,2160,0,5709824,0,482,2473,5025,0.820,0.710,0.500,2,0,2,0,0,14,8,0,6,0
20-04 11:20:52,14.141,5.303,68.434,11.869,0.253,675328000,3897384960,153722880,3505532928,6502,2106,0,9228288,0,753,3907,10448,0.820,0.710,0.500,2,0,0,0,0,14,8,0,6,0
20-04 11:20:53,9.572,3.778,70.781,15.869,0,677187584,3894046720,154296320,3506388992,6128,2052,0,8159232,0,638,3708,7889,0.820,0.710,0.500,0,1,0,0,0,14,8,0,6,0
20-04 11:20:54,8.060,3.778,71.033,17.128,0,678363136,3892371456,154669056,3506503680,6371,2052,0,6385664,0,509,3112,6835,0.820,0.710,0.500,0,1,0,0,0,14,8,0,6,0
20-04 11:20:55,11,4.500,67.500,16.750,0.250,680263680,3889164288,154968064,3507490816,6549,2214,0,9994240,0,662,2706,7703,1,0.750,0.510,1,0,0,0,0,14,8,0,6,0
20-04 11:20:56,21.013,5.570,69.367,4.051,0,681103360,3886755840,155115520,3508854784,6214,2160,0,4345856,0,269,6219,14692,1,0.750,0.510,0,1,0,0,0,14,8,0,6,0
20-04 11:20:57,12.944,4.822,70.305,11.675,0.254,682385408,3884838912,155533312,3509047296,9323,2160,0,9654272,0,762,5124,10753,1,0.750,0.510,2,1,0,0,0,14,8,0,6,0
20-04 11:20:58,17.380,6.549,72.040,4.030,0,620535808,3946369024,155738112,3509153792,8463,2106,0,3932160,0,292,2784,5929,1,0.750,0.510,1,0,78,0,0,14,6,0,7,0
20-04 11:20:59,23.618,3.015,72.864,0.503,0,678342656,3887984640,155787264,3509678080,8055,2160,0,8122368,0,164,915,1253,1,0.750,0.510,1,0,0,0,0,14,6,0,7,0
20-04 11:21:00,22.943,3.990,72.319,0.748,0,652312576,3913371648,155836416,3510247424,7196,2214,0,6914048,0,70,967,1494,1.080,0.770,0.520,1,0,11,0,0,14,6,0,7,0
20-04 11:21:01,18.844,8.794,71.106,1.005,0.251,610230272,3954122752,155951104,3511463936,7912,2160,0,6684672,0,134,1730,2921,1.080,0.770,0.520,2,0,150,0,0,14,6,0,7,0
20-04 11:21:02,12.469,20.698,66.833,0,0,609325056,3953721344,155951104,3512696832,8111,2160,0,131072,0,19,2656,5157,1.080,0.770,0.520,2,0,431,0,0,14,6,0,7,0
20-04 11:21:03,26.531,19.133,54.082,0,0.255,642252800,3920420864,155951104,3513409536,10448,2202,0,12288,0,3,4237,6686,1.080,0.770,0.520,2,0,291,0,0,14,8,0,7,0
20-04 11:21:04,45.636,4.988,48.878,0.249,0.249,735813632,3826462720,155959296,3513782272,9264,1944,151552,0,5,0,993,771,1.080,0.770,0.520,3,0,2,0,0,14,8,0,7,0
20-04 11:21:05,40.050,10.327,49.622,0,0,777592832,3782049792,155963392,3515998208,7636,2160,0,2846720,0,211,2026,6481,1.230,0.800,0.540,1,0,123,0,0,14,6,0,8,0
20-04 11:21:06,22.532,5.823,71.646,0,0,820891648,3738652672,155963392,3516022784,9717,2160,0,0,0,0,1504,1620,1.230,0.800,0.540,1,0,51,0,0,14,6,0,8,0
20-04 11:21:07,22.922,2.771,74.055,0,0.252,862707712,3696799744,155971584,3516030976,16080,2160,0,868352,0,8,806,961,1.230,0.800,0.540,1,0,2,0,0,14,10,0,8,0
20-04 11:21:08,21.357,5.276,72.864,0.503,0,804093952,3755368448,155996160,3516051456,8936,2160,0,499712,0,63,1459,2290,1.230,0.800,0.540,1,0,53,0,0,14,6,0,11,0
20-04 11:21:09,23.426,1.511,74.055,1.008,0,841879552,3717545984,156000256,3516059648,10108,2160,73728,716800,18,10,1070,1410,1.230,0.800,0.540,1,0,1,0,0,14,26,0,13,0
20-04 11:21:10,22.807,5.263,71.930,0,0,820125696,3739205632,156000256,3516157952,11398,2160,0,10027008,0,140,1275,1813,1.290,0.820,0.540,1,0,61,0,0,14,30,0,16,0
20-04 11:21:11,23.929,2.267,73.552,0,0.252,848658432,3710525440,156000256,3516305408,9039,2160,0,0,0,0,991,1375,1.290,0.820,0.540,1,0,2,0,0,14,30,0,21,0
