"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000084",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","31 Mar 2020 06:07:40 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
31-03 06:07:40,1.427,0.494,97.786,0.251,0.042,446455808,4690726912,150765568,2834018304,0,0,35980.571,944467.483,1.291,8.372,410.988,597.107,1.090,0.840,0.530,2,0,6.044,0,0,12,4,0,4,0
31-03 06:07:41,9.873,20.759,62.532,6.582,0.253,446377984,4690259968,150781952,2834333696,7370,18058,24576,1843200,1,147,3118,6286,1.090,0.840,0.530,1,0,486,0,0,12,4,0,4,0
31-03 06:07:42,14.286,19.133,66.582,0,0,450162688,4685991936,150786048,2834886656,9802,23448,0,151552,0,11,3902,8493,1.090,0.840,0.530,10,0,357,0,0,12,4,0,4,0
31-03 06:07:43,10.406,11.168,78.426,0,0,578015232,4557602816,150786048,2962829312,5716,7912,0,0,0,0,3035,3942,1,0.830,0.530,5,1,157,0,0,14,6,0,4,0
31-03 06:07:44,16.040,11.529,72.180,0,0.251,599539712,4535975936,150790144,2962927616,6598,11734,0,344064,0,22,1628,2721,1,0.830,0.530,1,0,206,0,0,14,6,0,6,0
31-03 06:07:45,22.362,2.764,73.869,1.005,0,639991808,4494839808,150790144,2963611648,6719,6508,192512,0,12,0,667,659,1,0.830,0.530,1,0,0,0,0,14,6,0,6,0
31-03 06:07:46,11.364,4.040,72.980,11.616,0,663851008,4468621312,151142400,2965618688,9100,97224,16384,8359936,2,500,2680,4851,1,0.830,0.530,1,0,0,0,0,14,8,0,6,0
31-03 06:07:47,8.663,6.188,71.040,13.861,0.248,668004352,4394418176,151547904,3033493504,16143,33756,0,75628544,0,759,3806,7855,1,0.830,0.530,1,0,0,0,0,14,8,0,6,0
31-03 06:07:48,8.772,4.010,72.180,14.787,0.251,670560256,4390588416,151941120,3034333184,6819,6278,0,8720384,0,737,3746,8177,1,0.830,0.530,1,0,0,0,0,14,8,0,6,0
31-03 06:07:49,9.068,5.542,66.751,18.640,0,672542720,4387733504,152428544,3034836992,9577,4622,0,75313152,0,1345,5037,9323,1,0.830,0.530,2,0,2,0,0,14,8,0,6,0
31-03 06:07:50,12.060,4.523,70.352,13.065,0,674418688,4384276480,153026560,3035779072,16032,313794,0,8859648,0,698,5117,13489,1,0.830,0.530,0,1,0,0,0,14,8,0,6,0
31-03 06:07:51,9.873,4.810,70.886,14.177,0.253,676364288,4381200384,153636864,3036262400,8444,10156,0,9187328,0,743,4587,6977,1,0.830,0.530,1,0,0,0,0,14,8,0,6,0
31-03 06:07:52,16.414,4.798,68.687,9.848,0.253,678330368,4377800704,153976832,3037339648,8047,7556,0,5545984,0,412,3706,12062,1,0.830,0.530,1,0,0,0,0,14,8,0,6,0
31-03 06:07:53,19.095,4.774,68.090,8.040,0,679534592,4375097344,154284032,3038453760,19819,410284,0,6565888,0,474,4165,16624,1.080,0.850,0.540,0,1,0,0,0,14,8,0,6,0
31-03 06:07:54,14.106,5.290,69.521,11.083,0,679538688,4374462464,154681344,3038670848,15179,380654,0,31956992,0,801,4188,13007,1.080,0.850,0.540,1,0,0,0,0,14,8,0,6,0
31-03 06:07:55,17.500,7.250,72.500,2.500,0.250,618147840,4435759104,154759168,3038674944,8257,16486,0,2154496,0,159,1920,4155,1.080,0.850,0.540,2,0,78,0,0,14,6,0,7,0
31-03 06:07:56,23.058,3.509,72.932,0.501,0,666890240,4386492416,154796032,3039162368,8011,7044,0,7032832,0,72,859,1525,1.080,0.850,0.540,1,0,0,0,0,14,6,0,7,0
31-03 06:07:57,23.174,3.023,72.292,1.511,0,635473920,4417318912,154828800,3039719424,7562,4468,0,7340032,0,72,806,1492,1.080,0.850,0.540,1,0,11,0,0,14,6,0,7,0
31-03 06:07:58,25.313,1.253,72.180,1.003,0.251,675651584,4375830528,154918912,3040940032,7406,2214,0,6483968,0,135,887,1559,1.150,0.870,0.550,1,0,0,0,0,14,6,0,7,0
31-03 06:07:59,10.831,21.662,67.254,0.252,0,607956992,4442464256,154927104,3041951744,8612,13452,0,258048,0,13,2842,6537,1.150,0.870,0.550,2,0,488,0,0,14,6,0,7,0
31-03 06:08:00,15.601,19.437,64.706,0,0.256,623988736,4425883648,154927104,3042820096,7553,18422,0,20480,0,5,4086,7871,1.150,0.870,0.550,4,0,278,0,0,14,6,0,7,0
31-03 06:08:01,46.734,8.291,44.724,0.251,0,713408512,4336340992,154927104,3042947072,14245,13142,131072,0,1,0,1355,2369,1.150,0.870,0.550,2,0,110,0,0,14,8,0,7,0
31-03 06:08:02,45.363,6.266,47.368,1.003,0,770285568,4277202944,154939392,3044913152,7849,2106,20480,0,4,0,1112,5277,1.150,0.870,0.550,2,0,0,0,0,14,8,0,7,0
31-03 06:08:03,25.945,10.076,63.728,0,0.252,799834112,4246695936,154939392,3045572608,8639,5680,0,0,0,0,2171,4488,1.140,0.870,0.550,1,0,176,0,0,14,6,0,8,0
31-03 06:08:04,23.940,2.244,73.566,0.249,0,848719872,4197777408,154939392,3045572608,7527,5546,0,1351680,0,4,621,722,1.140,0.870,0.550,1,0,0,0,0,14,6,0,8,0
31-03 06:08:05,22.111,3.266,71.106,3.518,0,862453760,4183961600,154996736,3045597184,7467,12842,0,655360,0,70,1346,2276,1.140,0.870,0.550,1,0,2,0,0,14,6,0,11,0
31-03 06:08:06,21.106,5.276,73.618,0,0,815734784,4230676480,154996736,3045601280,7435,7724,0,0,0,0,950,1221,1.140,0.870,0.550,1,0,53,0,0,14,6,0,11,0
31-03 06:08:07,20.500,2.750,73.500,3,0.250,842883072,4203438080,154996736,3045691392,7796,2160,73728,0,18,0,1002,1401,1.140,0.870,0.550,1,0,1,0,0,14,26,0,13,0
31-03 06:08:08,21.914,5.038,73.048,0,0,827596800,4218716160,154996736,3045699584,7038,3310,0,0,0,0,1165,1711,1.130,0.870,0.550,1,0,61,0,0,14,30,0,16,0
31-03 06:08:09,21.859,6.281,70.603,1.256,0,802766848,4243509248,155009024,3045720064,8048,2856,0,14704640,0,290,1623,2339,1.130,0.870,0.550,1,0,101,0,0,14,30,0,21,0
31-03 06:08:10,23,3,73.250,0.500,0.250,843403264,4202713088,155017216,3045863424,16508,5788,0,602112,0,7,780,813,1.130,0.870,0.550,1,0,1,0,0,14,30,0,21,0
31-03 06:08:11,23.250,4.250,72.500,0,0,820891648,4225007616,155021312,3046039552,11704,2160,0,446464,0,11,1364,2160,1.130,0.870,0.550,2,0,22,0,0,14,30,0,29,0
31-03 06:08:12,23.929,2.771,73.048,0.252,0,848605184,4197011456,155041792,3046264832,16360,3262,0,557056,0,22,1263,1921,1.130,0.870,0.550,1,0,2,0,0,14,32,0,36,0
31-03 06:08:13,22.475,4.798,72.475,0.253,0,839135232,4206444544,155058176,3046268928,6832,4442,0,466944,0,15,898,1414,1.120,0.880,0.550,2,0,72,0,0,14,30,0,37,0
31-03 06:08:14,21.159,6.297,71.788,0.504,0.252,806354944,4239224832,155070464,3046256640,17344,1944,0,2883584,0,43,1519,2738,1.120,0.880,0.550,1,0,100,0,0,14,30,0,45,0
31-03 06:08:15,24,2.250,73.500,0.250,0,849518592,4195868672,155078656,3046440960,9094,5188,0,1892352,0,51,868,1172,1.120,0.880,0.550,1,0,1,0,0,14,30,0,45,0
31-03 06:08:16,21.696,5.985,72.319,0,0,827559936,4217827328,155078656,3046440960,7997,2160,0,0,0,0,1244,1905,1.120,0.880,0.550,1,0,69,0,0,14,30,0,50,0
31-03 06:08:17,23.929,2.519,73.552,0,0,853344256,4191989760,155086848,3046486016,9910,4412,0,311296,0,3,1047,1694,1.120,0.880,0.550,1,0,2,0,0,14,32,0,55,0
31-03 06:08:18,20.500,7,72,0.250,0.250,837206016,4208107520,155107328,3046469632,6549,4776,0,557056,0,18,1244,2209,1.110,0.880,0.560,1,0,69,0,0,14,30,0,56,0
31-03 06:08:19,21.914,5.290,72.796,0,0,808513536,4236648448,155107328,3046621184,6823,2160,0,241664,0,6,1157,1950,1.110,0.880,0.560,1,0,70,0,0,14,30,0,60,0
31-03 06:08:20,23.367,3.015,72.111,1.508,0,843243520,4201918464,155111424,3046617088,6784,4592,0,6598656,0,363,1402,854,1.110,0.880,0.560,1,0,1,0,0,14,30,0,60,0
31-03 06:08:21,20.750,6.250,72.500,0.250,0.250,825298944,4219871232,155119616,3046637568,7940,2160,0,286720,0,9,1228,1884,1.110,0.880,0.560,2,0,73,0,0,14,30,0,64,0
31-03 06:08:22,21.717,5.051,73.232,0,0,807280640,4237877248,155136000,3046633472,7535,4766,0,778240,0,21,1183,1867,1.110,0.880,0.560,1,0,77,0,0,14,30,0,68,0
31-03 06:08:23,24.190,2.494,73.067,0.249,0,850685952,4194439168,155144192,3046658048,6784,5230,0,290816,0,6,800,1045,1.100,0.880,0.560,1,0,1,0,0,14,30,0,68,0
