"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000083",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","31 Mar 2020 02:57:04 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
31-03 02:57:04,5.501,1.842,91.849,0.743,0.064,440528896,4674318336,149893120,2857332736,0,0,140167.358,3672434.888,5.003,32.089,1070.316,1865.363,0.700,0.680,0.460,2,0,23.410,0,0,12,3,0,4,0
31-03 02:57:05,8.081,22.222,69.192,0.253,0.253,440725504,4673200128,149901312,2857918464,8494,2160,24576,163840,1,8,2494,4568,0.700,0.680,0.460,1,0,454,0,0,12,3,0,4,0
31-03 02:57:06,13.165,20.253,66.329,0,0.253,440713216,4672610304,149901312,2858401792,10776,2160,0,106496,0,16,2679,5930,0.700,0.680,0.460,2,0,357,0,0,12,3,0,4,0
31-03 02:57:07,10.606,11.111,78.283,0,0,572301312,4540604416,149901312,2986479616,16113,2160,0,4096,0,1,2261,5977,0.700,0.680,0.460,0,0,111,0,0,14,3,0,4,0
31-03 02:57:08,5.514,10.025,84.211,0,0.251,572837888,4539998208,149901312,2986496000,8101,2160,0,0,0,0,1658,3074,0.700,0.680,0.460,2,0,261,0,0,14,7,0,4,0
31-03 02:57:09,20.051,5.330,74.112,0.508,0,616222720,4496519168,149905408,2986586112,9892,1944,98304,0,4,0,846,1046,0.730,0.680,0.470,2,0,38,0,0,14,5,0,6,0
31-03 02:57:10,20.603,3.518,73.367,2.513,0,655450112,4455727104,149942272,2988113920,9855,2106,110592,2678784,10,53,1111,1984,0.730,0.680,0.470,1,0,0,0,0,14,7,0,6,0
31-03 02:57:11,5.556,4.293,72.727,17.172,0.253,659365888,4450013184,150372352,2989420544,7471,2308,0,15163392,0,824,3906,6770,0.730,0.680,0.470,1,0,0,0,0,14,7,0,6,0
31-03 02:57:12,7.731,3.741,72.569,15.960,0,663187456,4376559616,150638592,3057229824,5372,2106,0,73351168,0,542,1987,5902,0.730,0.680,0.470,0,1,0,0,0,14,7,0,6,0
31-03 02:57:13,8.629,3.553,72.843,14.721,0.254,664752128,4373401600,151183360,3058155520,15714,2214,0,9007104,0,759,3011,8330,0.730,0.680,0.470,0,1,0,0,0,14,7,0,6,0
31-03 02:57:14,14.646,4.798,70.202,10.354,0,666791936,4370071552,151670784,3058921472,6249,2160,0,7520256,0,615,3090,9291,0.750,0.690,0.470,2,0,0,0,0,14,7,0,6,0
31-03 02:57:15,11.500,3.750,71.250,13.250,0.250,668954624,4366290944,152293376,3059810304,5878,2160,0,8802304,0,690,2834,8703,0.750,0.690,0.470,2,1,0,0,0,14,7,0,6,0
31-03 02:57:16,11.166,6.203,68.983,13.400,0.248,670801920,4363911168,152735744,3059888128,6829,2160,0,85360640,0,978,3772,6916,0.750,0.690,0.470,1,1,0,0,0,14,7,0,6,0
31-03 02:57:17,18.939,4.545,69.192,7.323,0,672206848,4360929280,153047040,3061071872,7077,2160,0,5804032,0,429,3934,11225,0.750,0.690,0.470,1,0,0,0,0,14,7,0,6,0
31-03 02:57:18,17.839,4.774,68.593,8.543,0.251,674492416,4357238784,153444352,3062054912,6722,2160,0,6676480,0,511,5273,11988,0.750,0.690,0.470,1,0,2,0,0,14,7,0,6,0
31-03 02:57:19,12.183,4.569,69.543,13.706,0,674185216,4356829184,153808896,3062407168,6553,1998,0,8458240,0,679,4563,10618,0.850,0.710,0.480,1,1,0,0,0,14,7,0,6,0
31-03 02:57:20,16.414,6.818,71.212,5.303,0.253,612622336,4418379776,153890816,3062333440,13069,2106,0,1323008,0,96,1754,2717,0.850,0.710,0.480,1,0,78,0,0,14,5,0,7,0
31-03 02:57:21,23.174,2.771,69.521,4.534,0,655384576,4375085056,153915392,3062829056,7398,2160,0,7041024,0,71,847,1125,0.850,0.710,0.480,1,0,0,0,0,14,5,0,7,0
31-03 02:57:22,23.308,3.008,70.677,3.008,0,623886336,4406067200,153952256,3063377920,7373,2160,0,15069184,0,563,1486,1359,0.850,0.710,0.480,1,0,11,0,0,14,5,0,7,0
31-03 02:57:23,23.678,2.771,72.544,1.008,0,669749248,4358774784,154013696,3064709120,12431,2160,0,6393856,0,125,1091,1532,0.850,0.710,0.480,1,1,0,0,0,14,5,0,7,0
31-03 02:57:24,10.101,20.707,68.939,0,0.253,602320896,4425330688,154013696,3065556992,7301,2160,0,94208,0,11,2732,5256,0.940,0.730,0.490,2,0,447,0,0,14,5,0,7,0
31-03 02:57:25,15.190,19.747,64.810,0,0.253,610684928,4416516096,154013696,3066306560,15285,2160,0,172032,0,12,3292,7686,0.940,0.730,0.490,3,0,298,0,0,14,5,0,7,0
31-03 02:57:26,46.766,9.204,43.781,0.249,0,705392640,4321456128,154013696,3066576896,7769,2160,131072,0,1,0,1405,2012,0.940,0.730,0.490,2,0,127,0,0,14,7,0,7,0
31-03 02:57:27,45.980,5.779,47.236,0.754,0.251,760856576,4264148992,154021888,3068256256,7438,2160,20480,90112,4,10,1991,5085,0.940,0.730,0.490,2,0,0,0,0,14,7,0,7,0
31-03 02:57:28,30.500,11.250,58.250,0,0,787820544,4235788288,154021888,3069198336,6725,2106,0,0,0,0,2278,3642,0.940,0.730,0.490,1,0,175,0,0,14,5,0,9,0
31-03 02:57:29,23.426,2.519,74.055,0,0,839688192,4183916544,154021888,3069202432,10165,2052,0,0,0,0,725,759,0.950,0.740,0.490,1,0,0,0,0,14,5,0,8,0
31-03 02:57:30,22.943,3.242,72.070,1.496,0.249,854994944,4168503296,154066944,3069227008,9097,2106,0,1925120,0,68,1485,2109,0.950,0.740,0.490,1,0,2,0,0,14,5,0,11,0
31-03 02:57:31,20.455,5.556,73.737,0.253,0,814899200,4208594944,154071040,3069227008,8963,2160,0,2445312,0,69,923,1395,0.950,0.740,0.490,1,0,53,0,0,14,5,0,11,0
31-03 02:57:32,21.608,2.764,73.116,2.513,0,837713920,4185673728,154071040,3069321216,7475,2160,73728,9633792,18,120,1171,1682,0.950,0.740,0.490,1,0,1,0,0,14,29,0,16,0
31-03 02:57:33,22,4.500,73.250,0,0.250,824737792,4198629376,154071040,3069337600,8380,2160,0,0,0,0,856,1220,0.950,0.740,0.490,1,0,61,0,0,14,29,0,16,0
31-03 02:57:34,21.465,6.818,71.717,0,0,808075264,4215132160,154075136,3069489152,7583,2160,0,1175552,0,8,1236,2052,0.950,0.740,0.490,1,0,100,0,0,14,29,0,21,0
31-03 02:57:35,23.174,2.771,74.055,0,0,840814592,4182126592,154075136,3069755392,7204,2160,0,0,0,0,1075,1590,0.950,0.740,0.490,1,0,0,0,0,14,29,0,29,0
31-03 02:57:36,22.055,4.010,73.935,0,0,824766464,4198068224,154075136,3069857792,6226,2148,0,0,0,0,755,1031,0.950,0.740,0.490,1,0,22,0,0,14,29,0,29,0
31-03 02:57:37,23.134,5.473,70.896,0.249,0.249,795516928,4227252224,154083328,3069890560,15028,2160,0,3399680,0,44,1298,2247,0.950,0.740,0.490,2,0,71,0,0,14,29,0,37,0
31-03 02:57:38,23.810,2.506,73.434,0.251,0,841551872,4181209088,154087424,3069894656,6683,2214,0,528384,0,15,736,886,0.950,0.740,0.490,1,0,5,0,0,14,29,0,37,0
31-03 02:57:39,21.320,5.838,72.843,0,0,813285376,4209299456,154095616,3070062592,6472,2160,0,176128,0,5,1655,2783,0.960,0.740,0.500,1,0,101,0,0,14,29,0,45,0
31-03 02:57:40,23.250,3,73.500,0,0.250,794951680,4227633152,154095616,3070062592,6201,1944,0,0,0,0,843,1295,0.960,0.740,0.500,0,0,8,0,0,14,29,0,50,0
31-03 02:57:41,21.212,4.798,73.990,0,0,836653056,4185903104,154095616,3070087168,7453,2160,0,0,0,0,919,1211,0.960,0.740,0.500,1,0,61,0,0,14,29,0,50,0
31-03 02:57:42,22,5.250,72.500,0,0.250,805023744,4217503744,154103808,3070107648,7807,2160,0,1581056,0,51,1454,1998,0.960,0.740,0.500,1,0,70,0,0,14,29,0,56,0
31-03 02:57:43,23.174,2.519,74.055,0.252,0,847425536,4175097856,154107904,3070107648,6535,2160,0,536576,0,9,920,1215,0.960,0.740,0.500,1,0,1,0,0,14,29,0,59,0
31-03 02:57:44,20.759,5.316,73.924,0,0,833777664,4188585984,154116096,3070259200,7885,2160,0,425984,0,17,1041,1589,0.960,0.750,0.500,1,0,69,0,0,14,29,0,60,0
31-03 02:57:45,21.859,5.025,73.116,0,0,809693184,4212637696,154132480,3070275584,7699,2160,0,327680,0,9,1156,1742,0.960,0.750,0.500,1,0,72,0,0,14,29,0,64,0
31-03 02:57:46,23.383,3.483,72.637,0.249,0.249,847069184,4175249408,154140672,3070279680,7772,2160,0,520192,0,15,843,994,0.960,0.750,0.500,1,0,1,0,0,14,29,0,66,0
31-03 02:57:47,20.603,6.030,73.367,0,0,830210048,4192083968,154144768,3070296064,15440,2106,0,2338816,0,10,1114,1723,0.960,0.750,0.500,1,0,78,0,0,14,29,0,68,0
31-03 02:57:48,22.166,4.786,73.048,0,0,799563776,4222693376,154148864,3070312448,18920,2160,0,368640,0,3,1351,2070,0.960,0.750,0.500,1,0,79,0,0,14,29,0,73,0
31-03 02:57:49,23.308,3.008,73.434,0.251,0,836878336,4185370624,154152960,3070316544,10067,2214,0,512000,0,13,823,909,0.960,0.750,0.500,1,0,9,0,0,14,29,0,73,0
31-03 02:57:50,20.802,6.516,72.431,0,0.251,810823680,4211392512,154157056,3070341120,11778,1944,0,233472,0,9,1426,2238,0.960,0.750,0.500,1,0,97,0,0,14,29,0,78,0
31-03 02:57:51,22.727,3.030,74.242,0,0,848691200,4173520896,154161152,3070341120,10244,2202,0,581632,0,15,812,909,0.960,0.750,0.500,1,0,1,0,0,14,31,0,79,0
31-03 02:57:52,21.303,6.767,71.429,0.251,0.251,826564608,4195471360,154169344,3070504960,7433,2160,0,3555328,0,308,1991,2715,0.960,0.750,0.500,1,0,145,0,0,14,29,0,83,0
31-03 02:57:53,24.433,1.511,74.055,0,0,849735680,4172296192,154169344,3070509056,8500,2106,0,409600,0,7,1085,1853,0.960,0.750,0.500,1,0,0,0,0,14,29,0,92,0
31-03 02:57:54,23.367,2.764,73.869,0,0,833970176,4188020736,154173440,3070541824,9889,2214,0,315392,0,6,903,1110,0.970,0.760,0.500,1,0,22,0,0,14,29,0,92,0
31-03 02:57:55,22.166,5.290,72.292,0.252,0,811511808,4210286592,154198016,3070709760,8422,2106,0,368640,0,17,1298,2399,0.970,0.760,0.500,1,0,71,0,0,14,29,0,100,0
31-03 02:57:56,22.613,3.266,73.869,0,0.251,849694720,4172103680,154210304,3070697472,8071,2214,0,872448,0,23,875,1027,0.970,0.760,0.500,1,0,1,0,0,14,31,0,101,0
31-03 02:57:57,20.655,7.809,71.033,0.504,0,816263168,4205477888,154210304,3070754816,6872,2160,0,2052096,0,145,2073,3332,0.970,0.760,0.500,2,0,169,0,0,14,29,0,109,0
31-03 02:57:58,24.311,2.757,72.682,0.251,0,850366464,4171341824,154218496,3070779392,15241,2106,0,1126400,0,22,1270,1950,0.970,0.760,0.500,1,0,2,0,0,14,29,0,118,0
31-03 02:57:59,22.532,3.291,74.177,0,0,843730944,4177956864,154218496,3070795776,6685,2214,0,0,0,0,902,1101,0.970,0.760,0.510,1,0,22,0,0,14,29,0,118,0
31-03 02:58:00,22.306,5.764,71.679,0.251,0,827219968,4194287616,154226688,3070963712,6565,1944,0,671744,0,19,1483,2461,0.970,0.760,0.510,1,0,72,0,0,14,29,0,126,0
31-03 02:58:01,23.797,2.532,73.418,0,0.253,800964608,4220510208,154234880,3070988288,6237,2160,0,327680,0,6,1369,2116,0.970,0.760,0.510,2,0,10,0,0,14,29,0,135,0
31-03 02:58:02,20.101,7.789,72.111,0,0,844304384,4177149952,154234880,3071008768,6888,2160,0,0,0,0,1252,2105,0.970,0.760,0.510,1,0,159,0,0,14,29,0,132,0
31-03 02:58:03,23.308,4.010,72.431,0.251,0,822677504,4198604800,154234880,3071180800,7816,2202,0,1085440,0,14,1422,2126,0.970,0.760,0.510,1,0,22,0,0,14,29,0,141,0
31-03 02:58:04,24.181,2.267,73.552,0,0,848609280,4172644352,154234880,3071209472,16324,2160,0,360448,0,3,1104,1616,0.970,0.770,0.510,1,0,0,0,0,14,29,0,149,0
31-03 02:58:05,21.608,5.779,72.613,0,0,840974336,4180258816,154243072,3071213568,6752,2160,0,323584,0,7,796,1293,0.970,0.770,0.510,1,0,72,0,0,14,29,0,149,0
31-03 02:58:06,21.696,5.736,72.319,0,0.249,800686080,4220383232,154243072,3071377408,8653,2160,0,53248,0,5,1566,2676,0.970,0.770,0.510,1,0,83,0,0,14,29,0,158,0
31-03 02:58:07,21.554,6.015,72.180,0.251,0,842842112,4178198528,154255360,3071393792,9999,2160,0,557056,0,12,1031,1564,0.970,0.770,0.510,1,0,86,0,0,14,29,0,158,0
31-03 02:58:08,22.025,4.557,73.418,0,0,811106304,4209885184,154263552,3071434752,6839,2160,0,2260992,0,50,1437,2151,0.970,0.770,0.510,2,0,23,0,0,14,29,0,167,0
31-03 02:58:09,23.058,3.509,73.183,0,0.251,844185600,4176805888,154263552,3071434752,12389,2160,0,0,0,0,761,781,0.970,0.770,0.510,1,0,1,0,0,14,29,0,167,0
31-03 02:58:10,22.670,5.290,71.788,0.252,0,814718976,4206096384,154275840,3071598592,11083,1890,0,614400,0,21,1439,2333,0.970,0.770,0.510,1,0,71,0,0,14,29,0,173,0
31-03 02:58:11,23.367,2.764,73.618,0,0.251,850911232,4169904128,154275840,3071598592,9796,2308,0,0,0,0,1092,1489,0.970,0.770,0.510,1,0,1,0,0,14,31,0,178,0
31-03 02:58:12,20.506,6.835,72.658,0,0,827314176,4193443840,154284032,3071643648,6831,2160,0,299008,0,6,1524,2223,0.970,0.770,0.510,1,0,110,0,0,14,29,0,182,0
31-03 02:58:13,23.426,2.519,73.804,0.252,0,800837632,4219904000,154284032,3071660032,7997,2160,0,299008,0,3,1078,1440,0.970,0.770,0.510,1,0,10,0,0,14,29,0,187,0
31-03 02:58:14,20.707,5.556,73.485,0,0.253,836616192,4184113152,154288128,3071668224,8457,2160,0,270336,0,6,1069,1510,0.980,0.770,0.520,1,0,88,0,0,14,29,0,187,0
