"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000267",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","15 Apr 2020 13:58:05 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
15-04 13:58:05,0.853,0.294,98.693,0.117,0.042,447488000,4599508992,152592384,2914095104,0,0,20202.030,526959.100,0.732,4.733,316.762,395.394,0.740,0.680,0.480,2,0,3.723,0,0,12,4,0,4,0
15-04 13:58:06,8.673,22.449,68.622,0,0.255,447688704,4598583296,152596480,2914443264,17399,15872,24576,86016,1,7,2852,5154,0.740,0.680,0.480,1,0,478,0,0,12,4,0,4,0
15-04 13:58:07,12.343,21.914,65.491,0,0.252,449863680,4595933184,152596480,2915016704,7787,21626,0,32768,0,8,3620,9220,0.740,0.680,0.480,1,0,373,0,0,12,4,0,4,0
15-04 13:58:08,13.165,16.709,70.127,0,0,580608000,4464660480,152600576,3043000320,9740,8374,0,0,0,0,4057,7679,0.740,0.680,0.480,1,0,333,0,0,14,6,0,6,0
15-04 13:58:09,21.662,3.526,74.055,0.504,0.252,624373760,4420796416,152600576,3043078144,10286,16128,98304,335872,4,22,880,1584,0.760,0.690,0.480,1,0,22,0,0,14,6,0,6,0
15-04 13:58:10,19.598,3.518,72.613,4.271,0,662986752,4380594176,152633344,3044618240,7346,2214,110592,2260992,10,56,1657,2602,0.760,0.690,0.480,0,1,2,0,0,14,8,0,6,0
15-04 13:58:11,6.313,4.545,71.970,16.919,0.253,666558464,4375068672,153116672,3045982208,15743,129042,0,9248768,0,808,4356,6925,0.760,0.690,0.480,1,0,0,0,0,14,8,0,6,0
15-04 13:58:12,6.784,5.779,72.613,14.573,0.251,670453760,4301078528,153456640,3114102784,15418,3918,0,74350592,0,603,3361,5068,0.760,0.690,0.480,0,1,0,0,0,14,8,0,6,0
15-04 13:58:13,9.181,5.459,70.471,14.640,0.248,672645120,4297760768,153919488,3114663936,8042,5334,0,8925184,0,755,4398,6961,0.760,0.690,0.480,1,1,0,0,0,14,8,0,6,0
15-04 13:58:14,11.705,6.616,66.158,15.522,0,674058240,4295315456,154238976,3115294720,9825,6694,0,67874816,0,731,4078,7839,0.860,0.710,0.490,0,1,0,0,0,14,8,0,6,0
15-04 13:58:15,11.250,4.750,71.500,12.250,0.250,675893248,4292423680,154730496,3115835392,19996,314844,0,8155136,0,656,4802,7706,0.860,0.710,0.490,1,0,0,0,0,14,8,0,6,0
15-04 13:58:16,9.949,3.571,71.684,14.541,0.255,678006784,4289159168,155357184,3116331008,7253,7742,0,9555968,0,747,4234,6811,0.860,0.710,0.490,0,1,0,0,0,14,8,0,6,0
15-04 13:58:17,16.154,4.103,70,9.487,0.256,679854080,4285698048,155721728,3117563904,8624,9390,0,5898240,0,463,3734,10118,0.860,0.710,0.490,1,0,0,0,0,14,8,0,6,0
15-04 13:58:18,17.481,4.370,70.180,7.969,0,681213952,4282773504,156106752,3118690304,13184,390982,0,6553600,0,462,4771,13067,0.860,0.710,0.490,2,1,0,0,0,14,8,0,6,0
15-04 13:58:19,11.646,6.076,70.886,11.139,0.253,681365504,4282134528,156499968,3118759936,14999,391002,0,31629312,0,754,4178,13618,0.790,0.700,0.480,0,1,0,0,0,14,8,0,6,0
15-04 13:58:20,17.128,6.549,71.537,4.534,0.252,620048384,4342988800,156708864,3118985216,9275,13926,0,3592192,0,259,2700,5400,0.790,0.700,0.480,1,0,80,0,0,14,6,0,7,0
15-04 13:58:21,23.367,2.261,74.121,0.251,0,661651456,4300869632,156737536,3119456256,8371,9046,0,6807552,0,71,882,1007,0.790,0.700,0.480,1,0,0,0,0,14,6,0,7,0
15-04 13:58:22,21.519,5.063,73.165,0.253,0,633610240,4328263680,156778496,3120041984,8315,2214,0,7012352,0,70,1050,1347,0.790,0.700,0.480,1,0,11,0,0,14,6,0,7,0
15-04 13:58:23,23.058,3.258,72.180,1.253,0.251,608956416,4351606784,156913664,3121217536,11048,4376,0,7761920,0,232,1355,1631,0.790,0.700,0.480,1,0,3,0,0,14,6,0,7,0
15-04 13:58:24,10.660,21.320,67.513,0.508,0,610140160,4349243392,156913664,3122397184,7567,10478,0,3805184,0,169,3228,5703,0.730,0.680,0.480,1,0,493,0,0,14,6,0,7,0
15-04 13:58:25,17.391,19.949,62.404,0,0.256,630378496,4328439808,156917760,3123306496,8158,20376,0,135168,0,11,3686,7902,0.730,0.680,0.480,3,0,287,0,0,14,6,0,7,0
15-04 13:58:26,47.355,7.809,44.332,0.252,0.252,719421440,4239323136,156917760,3123322880,19519,11770,131072,0,1,0,1382,1654,0.730,0.680,0.480,2,0,91,0,0,14,8,0,7,0
15-04 13:58:27,47.643,6.452,45.409,0.248,0.248,777367552,4178526208,156925952,3125788672,8650,2160,20480,688128,4,102,1434,6384,0.730,0.680,0.480,1,0,24,0,0,14,6,0,8,0
