"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000291",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","16 Apr 2020 14:12:35 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
16-04 14:12:35,2.082,0.685,96.870,0.320,0.043,444715008,4672692224,150392832,2851708928,0,0,48834.910,1268855.109,1.739,11.050,522.884,769.676,0.710,0.710,0.510,2,0,9.019,0,0,12,4,0,4,0
16-04 14:12:36,9.250,21.750,68.750,0,0.250,445829120,4670844928,150392832,2852052992,8194,13284,24576,98304,1,6,2874,5057,0.710,0.710,0.510,3,0,460,0,0,12,4,0,5,0
16-04 14:12:37,12.723,20.611,66.667,0,0,445550592,4670709760,150392832,2852413440,7654,22046,0,81920,0,11,3147,5215,0.740,0.720,0.510,2,0,376,0,0,12,4,0,5,0
16-04 14:12:38,10.076,8.816,80.856,0,0.252,577146880,4538339328,150392832,2980777984,7111,10398,0,0,0,0,3495,6563,0.740,0.720,0.510,2,0,93,0,0,14,4,0,4,0
16-04 14:12:39,13.384,12.121,74.495,0,0,589602816,4525748224,150396928,2980876288,16254,2952,0,0,0,0,2138,3568,0.740,0.720,0.510,2,0,296,0,0,14,6,0,6,0
16-04 14:12:40,22.418,2.519,74.055,1.008,0,635781120,4479049728,150396928,2981396480,8312,17124,155648,0,8,0,719,1416,0.740,0.720,0.510,2,0,0,0,0,14,6,0,6,0
16-04 14:12:41,12.594,2.267,72.544,12.343,0.252,660475904,4452405248,150573056,2983145472,14026,2160,53248,5095424,6,254,1931,3217,0.740,0.720,0.510,1,1,0,0,0,14,8,0,6,0
16-04 14:12:42,10.127,6.582,64.810,18.481,0,663830528,4448067584,150974464,2983813120,8457,130268,0,31731712,0,1078,4112,5937,1,0.770,0.530,6,0,0,0,0,14,8,0,6,0
16-04 14:12:43,8.020,4.511,72.682,14.536,0.251,667856896,4374138880,151334912,3051855872,6200,3678,0,74973184,0,679,3645,7368,1,0.770,0.530,1,1,0,0,0,14,8,0,6,0
16-04 14:12:44,9.750,4.250,72,14,0,670957568,4369616896,152084480,3052437504,6359,5566,0,11796480,0,1001,4237,11765,1,0.770,0.530,3,0,0,0,0,14,8,0,6,0
16-04 14:12:45,17.794,4.762,69.173,8.271,0,673861632,4364460032,152723456,3053944832,17320,127866,0,11997184,0,966,5513,17353,1,0.770,0.530,2,0,0,0,0,14,8,0,6,0
16-04 14:12:46,13.568,4.523,68.844,12.814,0.251,676671488,4359954432,153411584,3054915584,16700,204890,0,10555392,0,857,5346,12015,1,0.770,0.530,2,0,2,0,0,14,8,0,6,0
16-04 14:12:47,21.320,6.345,66.751,5.584,0,677969920,4356882432,153632768,3056410624,12138,334230,0,71462912,0,630,3849,17561,1,0.770,0.540,2,0,0,0,0,14,8,0,6,0
16-04 14:12:48,12.030,4.762,70.927,12.030,0.251,678412288,4355919872,153944064,3056574464,12802,449992,0,9424896,0,756,4123,10131,1,0.770,0.540,2,0,0,0,0,14,8,0,6,0
16-04 14:12:49,16.121,6.297,72.292,5.290,0,612802560,4421083136,154157056,3056766976,9968,12944,0,4505600,0,324,3033,6842,1,0.770,0.540,2,0,78,0,0,14,6,0,7,0
16-04 14:12:50,23.869,2.513,72.362,1.256,0,659935232,4373417984,154185728,3057258496,9753,13300,0,6811648,0,69,852,1269,1,0.770,0.540,2,0,0,0,0,14,6,0,7,0
16-04 14:12:51,24.060,2.757,71.930,1.253,0,630906880,4401864704,154206208,3057807360,6312,2106,0,7012352,0,67,918,1478,1,0.770,0.540,2,0,11,0,0,14,6,0,7,0
16-04 14:12:52,22.556,4.511,69.674,3.008,0.251,606281728,4424970240,154296320,3059200000,7213,4364,0,6565888,0,138,1344,2081,1,0.780,0.540,3,0,47,0,0,14,6,0,7,0
16-04 14:12:53,9.548,22.111,67.839,0.503,0,606433280,4423909376,154296320,3060064256,16156,10134,0,3272704,0,149,3130,6086,1,0.780,0.540,2,0,490,0,0,14,6,0,7,0
16-04 14:12:54,24.874,21.357,53.769,0,0,639561728,4390187008,154304512,3061010432,6827,19238,0,135168,0,10,4669,9820,1,0.780,0.540,3,0,342,0,0,14,8,0,7,0
16-04 14:12:55,45.113,5.013,49.123,0.501,0.251,724094976,4305457152,154304512,3061149696,8637,11736,131072,0,1,0,1019,827,1,0.780,0.540,3,0,2,0,0,14,8,0,7,0
16-04 14:12:56,45.960,6.818,46.970,0.253,0,774680576,4252164096,154312704,3063484416,15910,2052,20480,0,4,0,2047,6887,1,0.780,0.540,2,0,38,0,0,14,6,0,8,0
16-04 14:12:57,20.455,9.091,70.455,0,0,817475584,4209266688,154312704,3063513088,7968,7754,0,0,0,0,1905,2332,1,0.780,0.540,2,0,135,0,0,14,6,0,8,0
16-04 14:12:58,22.750,3.250,73.500,0.250,0.250,858537984,4168163328,154312704,3063537664,7458,3804,0,802816,0,4,806,988,1,0.780,0.540,2,0,2,0,0,14,8,0,8,0
16-04 14:12:59,23,4,72.250,0.750,0,797646848,4229021696,154337280,3063545856,9188,15274,0,507904,0,55,1550,2364,1,0.780,0.540,2,0,53,0,0,14,6,0,11,0
16-04 14:13:00,23.367,2.764,73.618,0.251,0,834633728,4192002048,154337280,3063554048,6578,5504,0,2547712,0,65,1004,1493,1,0.780,0.540,3,0,0,0,0,14,20,0,12,0
16-04 14:13:01,19.250,5.250,72.750,2.750,0,806125568,4220362752,154337280,3063656448,6335,2160,73728,0,18,0,1302,1847,1,0.780,0.540,2,0,61,0,0,14,30,0,16,0
16-04 14:13:02,22.807,3.258,73.684,0,0.251,845316096,4181143552,154341376,3063664640,6428,4162,0,557056,0,6,853,1100,1,0.790,0.550,2,0,1,0,0,14,32,0,19,0
16-04 14:13:03,21.411,6.045,72.292,0.252,0,832688128,4193624064,154341376,3063812096,15297,2106,0,9437184,0,115,1290,1762,1,0.790,0.550,2,0,100,0,0,14,30,0,21,0
16-04 14:13:04,23.604,2.792,73.604,0,0,806662144,4219457536,154349568,3063971840,6749,6094,0,380928,0,6,1288,2064,1,0.790,0.550,3,0,21,0,0,14,30,0,29,0
16-04 14:13:05,22.943,3.741,73.067,0,0.249,845119488,4180918272,154349568,3064049664,10814,3202,0,0,0,0,743,928,1,0.790,0.550,6,0,1,0,0,14,30,0,31,0
16-04 14:13:06,22.475,5.556,71.970,0,0,821805056,4204044288,154353664,3064213504,8188,2160,0,131072,0,12,1474,2360,1,0.790,0.550,2,0,76,0,0,14,30,0,37,0
16-04 14:13:07,24.121,2.010,73.869,0,0,851075072,4174630912,154353664,3064356864,8572,4396,0,0,0,0,1075,1638,1,0.790,0.550,3,0,0,0,0,14,31,0,43,0
16-04 14:13:08,21.750,5.750,72,0.250,0.250,835813376,4189863936,154357760,3064381440,6682,2106,0,3035136,0,32,1372,2054,1,0.790,0.550,2,0,101,0,0,14,30,0,45,0
16-04 14:13:09,22.055,5.013,72.932,0,0,811466752,4214190080,154357760,3064401920,17186,5418,0,0,0,0,1184,1907,1,0.790,0.550,2,0,68,0,0,14,30,0,50,0
16-04 14:13:10,23.618,2.513,73.618,0,0.251,850694144,4174958592,154361856,3064401920,7008,4560,0,389120,0,20,886,1211,1,0.790,0.550,2,0,1,0,0,14,32,0,52,0
16-04 14:13:11,21.106,5.528,73.367,0,0,828198912,4197404672,154374144,3064418304,6482,2160,0,94208,0,9,1328,2006,1,0.790,0.550,3,0,71,0,0,14,30,0,56,0
16-04 14:13:12,24.181,2.015,73.804,0,0,853098496,4172353536,154378240,3064565760,6317,4722,0,53248,0,7,1046,1471,1,0.790,0.550,4,0,0,0,0,14,30,0,60,0
16-04 14:13:13,20.854,5.779,72.111,1.005,0.251,846270464,4179173376,154382336,3064582144,8417,4196,0,4722688,0,312,1699,1573,1,0.790,0.550,3,0,69,0,0,14,30,0,60,0
16-04 14:13:14,21.608,5.025,73.116,0.251,0,836956160,4188463104,154394624,3064594432,7638,2586,0,122880,0,9,1298,1894,1,0.790,0.550,5,0,73,0,0,14,30,0,64,0
16-04 14:13:15,21.106,5.528,73.367,0,0,810688512,4214710272,154394624,3064614912,6714,4766,0,126976,0,9,1334,1973,1,0.790,0.550,2,0,77,0,0,14,30,0,68,0
16-04 14:13:16,24.121,2.010,73.367,0.251,0.251,849993728,4175400960,154398720,3064614912,7739,4760,0,483328,0,24,763,1026,1,0.790,0.550,2,0,3,0,0,14,30,0,68,0
16-04 14:13:17,21.608,5.276,73.116,0,0,830820352,4194553856,154398720,3064635392,7350,2160,0,36864,0,3,1310,2066,0.920,0.780,0.550,2,0,86,0,0,14,30,0,73,0
16-04 14:13:18,24.121,2.513,73.116,0.251,0,854360064,4170997760,154398720,3064651776,5978,4936,0,1875968,0,14,1109,1552,0.920,0.780,0.550,2,0,0,0,0,14,30,0,78,0
16-04 14:13:19,21.250,5.750,72.750,0,0.250,841596928,4183756800,154398720,3064655872,8111,5110,0,0,0,0,1148,1557,0.920,0.780,0.550,2,0,98,0,0,14,30,0,78,0
16-04 14:13:20,20.202,8.081,71.465,0.253,0,808734720,4216451072,154411008,3064811520,15917,2694,0,233472,0,21,1677,2696,0.920,0.780,0.550,2,0,144,0,0,14,30,0,83,0
16-04 14:13:21,23.559,2.506,73.684,0,0.251,851025920,4174155776,154423296,3064803328,17881,9400,0,888832,0,35,841,1223,0.920,0.780,0.550,2,0,1,0,0,14,30,0,83,0
16-04 14:13:22,22.222,4.040,73.737,0,0,819253248,4205867008,154423296,3064860672,7016,2160,0,0,0,0,1302,2012,0.930,0.780,0.550,4,0,22,0,0,14,30,0,92,0
16-04 14:13:23,24,2.750,72.500,0.750,0,854228992,4170727424,154427392,3065020416,6209,3294,0,2457600,0,159,1224,1701,0.930,0.780,0.550,3,0,0,0,0,14,30,0,100,0
16-04 14:13:24,21.662,5.542,72.544,0,0.252,854925312,4170022912,154427392,3065024512,7994,4162,0,0,0,0,934,1328,0.930,0.780,0.550,3,0,72,0,0,14,30,0,100,0
16-04 14:13:25,20.907,7.557,71.537,0,0,818110464,4206780416,154435584,3065069568,8931,2254,0,65536,0,6,1608,2986,0.930,0.780,0.550,2,0,168,0,0,14,30,0,109,0
16-04 14:13:26,23.058,3.258,73.434,0.251,0,855846912,4169011200,154443776,3065077760,10248,8958,0,176128,0,15,752,1247,0.930,0.780,0.550,2,0,3,0,0,14,32,0,110,0
16-04 14:13:27,22.750,4.250,72.750,0,0.250,840208384,4184612864,154443776,3065114624,7307,2106,0,0,0,0,1314,1971,0.930,0.790,0.550,2,0,22,0,0,14,30,0,118,0
16-04 14:13:28,23.116,5.025,71.608,0.251,0,813289472,4211363840,154447872,3065278464,7811,3240,0,1290240,0,33,1372,2218,0.930,0.790,0.550,2,0,71,0,0,14,30,0,126,0
16-04 14:13:29,23.116,3.015,73.869,0,0,856387584,4168253440,154460160,3065278464,7141,4372,0,442368,0,21,772,831,0.930,0.790,0.550,2,0,1,0,0,14,30,0,126,0
16-04 14:13:30,19.750,9.250,70.750,0,0.250,818466816,4206125056,154460160,3065327616,6887,2160,0,0,0,0,1707,3153,0.930,0.790,0.550,2,0,168,0,0,14,30,0,135,0
16-04 14:13:31,21.805,4.010,74.185,0,0,857034752,4167553024,154460160,3065331712,6195,8660,0,0,0,0,758,1452,0.930,0.790,0.550,2,0,1,0,0,14,32,0,139,0
16-04 14:13:32,23.485,2.525,73.737,0.253,0,847900672,4176510976,154468352,3065499648,6398,2436,0,65536,0,6,948,1281,0.940,0.790,0.550,2,0,22,0,0,14,30,0,141,0
