-- Logs begin at Fri 2020-04-17 16:05:12 UTC, end at Fri 2020-04-17 18:03:35 UTC. --
Apr 17 17:31:56 cloud-provider-iscsi-0000000324 systemd[1]: Started Devstack devstack@dstat.service.
Apr 17 17:31:56 cloud-provider-iscsi-0000000324 dstat.sh[23859]: [286B blob data]
Apr 17 17:31:56 cloud-provider-iscsi-0000000324 dstat.sh[23859]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 17 17:31:56 cloud-provider-iscsi-0000000324 dstat.sh[23859]: 17-04 17:31:56|  3   1  96   0   0| 421M 4021M  144M 3149M|   0     0 |  63k 1733k|2.28  15.0 | 590   815 |0.77 0.66 0.46|2.0   0  11|   0     0 |systemd              1    0.1%   0    0 |bash                 2133 1385k1318k0.1%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 17 17:31:57 cloud-provider-iscsi-0000000324 dstat.sh[23859]: 17-04 17:31:57|  9  21  69   0   0| 422M 4019M  144M 3150M|7292B 2106B|  24k  168k|1.00  9.00 |2694  5283 |0.77 0.66 0.46|1.0   0 482|   0     0 |bash                 2133 3.8%1701k  31k|bash                 2133 1701k  31k3.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 17 17:31:58 cloud-provider-iscsi-0000000324 dstat.sh[23859]: 17-04 17:31:58| 12  21  67   0   0| 421M 4020M  144M 3150M|  18k 2106B|   0    32k|   0  8.00 |3159  5701 |0.71 0.65 0.46|1.0   0 351|   0     0 |systemd              1    3.8%   0    0 |bash                 2133 2953k  23k2.2%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 17 17:31:59 cloud-provider-iscsi-0000000324 dstat.sh[23859]: 17-04 17:31:59|  9  10  81   0   0| 547M 3894M  144M 3272M|  18k 2160B|   0   408k|   0  2.00 |3675  5268 |0.71 0.65 0.46|  0   0  83|   0     0 |systemd              1    6.0%   0    0 |bash                 2133  246k 656B  0%|mysqld       173M|   0     0 |  14    3    0    4    0
Apr 17 17:32:00 cloud-provider-iscsi-0000000324 dstat.sh[23859]: 17-04 17:32:00|  9  14  77   0   0| 558M 3882M  144M 3272M|8893B 2106B|   0     0 |   0     0 |1975  3305 |0.71 0.65 0.46|1.0   0 297|   0     0 |keystone-manage      251714.2%2151k  79k|keystone-manage      251712151k  79k4.2%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 17 17:32:01 cloud-provider-iscsi-0000000324 dstat.sh[23859]: 17-04 17:32:01| 22   3  74   1   0| 602M 3838M  144M 3273M|8444B 2160B| 120k    0 |7.00     0 | 691   715 |0.71 0.65 0.46|  0 1.0   0|   0     0 |keystone-manage      25171 24%  11M 221k|keystone-manage      25171  11M 221k 24%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 17 17:32:02 cloud-provider-iscsi-0000000324 dstat.sh[23859]: 17-04 17:32:02| 13   4  73  10   0| 627M 3810M  144M 3275M|7222B 2214B|  84k 6392k|7.00   330 |1492  3561 |0.71 0.65 0.46|1.0   0   0|   0     0 |keystone-manage      25171 11%2716k 484k|keystone-manage      251712716k 484k 11%|mysqld       187M|   0     0 |  14    7    0    6    0
Apr 17 17:32:03 cloud-provider-iscsi-0000000324 dstat.sh[23859]: 17-04 17:32:03|  8   6  75  11   0| 632M 3739M  144M 3339M|7193B 2160B|   0    72M|   0   865 |2595  8923 |0.73 0.66 0.46|  0 1.0   0|   0     0 |mysqld               231289.0%   0    0 |keystone-manage      25171  20k  11k4.0%|mysqld       192M|   0     0 |  14    7    0    6    0
Apr 17 17:32:04 cloud-provider-iscsi-0000000324 dstat.sh[23859]: 17-04 17:32:04|  4   3  67  26   0| 633M 3737M  144M 3340M|6896B 2052B|   0    59M|   0   643 |1989  2630 |0.73 0.66 0.46|  0 1.0 2.0|   0     0 |mysqld               231282.0%   0    0 |python2              23929  14k 470B  0%|mysqld       192M|   0     0 |  14    7    0    6    0
Apr 17 17:32:05 cloud-provider-iscsi-0000000324 dstat.sh[23859]: 17-04 17:32:05|  9   4  72  14   0| 636M 3733M  145M 3340M|6160B 2160B|   0  8424k|   0   719 |3404  8125 |0.73 0.66 0.46|  0 1.0   0|   0     0 |mysqld               231286.0%   0    0 |keystone-manage      25171  23k  13k4.5%|mysqld       195M|   0     0 |  14    7    0    6    0
