-- Logs begin at Thu 2020-04-02 11:24:20 UTC, end at Thu 2020-04-02 16:43:27 UTC. --
Apr 02 16:12:39 cloud-provider-iscsi-0000000147 systemd[1]: Started Devstack devstack@dstat.service.
Apr 02 16:12:39 cloud-provider-iscsi-0000000147 dstat.sh[29815]: [286B blob data]
Apr 02 16:12:39 cloud-provider-iscsi-0000000147 dstat.sh[29815]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 02 16:12:39 cloud-provider-iscsi-0000000147 dstat.sh[29815]: 02-04 16:12:39|  1   0  99   0   0| 420M 4450M  146M 2726M|   0     0 |  19k  495k|0.70  4.49 | 303   381 |0.50 0.60 0.45|2.0   0 3.6|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 2340  359k 334k0.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 02 16:12:40 cloud-provider-iscsi-0000000147 dstat.sh[29815]: 02-04 16:12:40|  9  21  69   0   0| 420M 4449M  146M 2727M|  11k 2160B|  24k  112k|1.00  8.00 |2775  4876 |0.70 0.64 0.46|2.0   0 459|   0     0 |bash                 2340 3.8%1671k  29k|bash                 2340 1671k  29k3.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 02 16:12:41 cloud-provider-iscsi-0000000147 dstat.sh[29815]: 02-04 16:12:41| 14  21  65   0   0| 420M 4448M  146M 2727M|6933B 2106B|   0    36k|   0  9.00 |2975  5197 |0.70 0.64 0.46|1.0   0 381|   0     0 |systemd              1    2.8%   0    0 |bash                 2340 2988k  25k2.2%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 02 16:12:42 cloud-provider-iscsi-0000000147 dstat.sh[29815]: 02-04 16:12:42| 11  14  75   0   0| 546M 4322M  146M 2849M|6190B 2214B|   0     0 |   0     0 |3413  5511 |0.70 0.64 0.46|1.0   0 200|   0     0 |systemd              1    7.5%   0    0 |bash                 2340  514k7134B1.0%|mysqld       173M|   0     0 |  14    5    0    4    0
Apr 02 16:12:43 cloud-provider-iscsi-0000000147 dstat.sh[29815]: 02-04 16:12:43| 17  10  73   0   0| 578M 4289M  146M 2850M|6188B 2160B|  72k    0 |1.00     0 |1549  2366 |0.70 0.64 0.46|1.0   0 180|   0     0 |keystone-manage      31124 15%7602k 125k|keystone-manage      311247602k 125k 15%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 02 16:12:44 cloud-provider-iscsi-0000000147 dstat.sh[29815]: 02-04 16:12:44| 23   2  73   1   0| 615M 4251M  146M 2851M|7526B 2160B| 132k  396k|13.0  20.0 | 718  1336 |0.70 0.64 0.46|2.0   0   0|   0     0 |keystone-manage      31124 24%8953k 602k|keystone-manage      311248953k 602k 24%|mysqld       177M|   0     0 |  14    7    0    6    0
Apr 02 16:12:45 cloud-provider-iscsi-0000000147 dstat.sh[29815]: 02-04 16:12:45| 10   5  73  12   0| 629M 4235M  147M 2852M|7061B 2052B|   0    12M|   0   964 |4399  8060 |0.80 0.66 0.47|4.0 1.0   0|   0     0 |mysqld               290947.2%   0    0 |python3.6            6092   34k  72k0.2%|mysqld       190M|   0     0 |  14    7    0    6    0
Apr 02 16:12:46 cloud-provider-iscsi-0000000147 dstat.sh[29815]: 02-04 16:12:46|  8   5  73  14   0| 633M 4165M  147M 2917M|7403B 2052B|   0    72M|   0   701 |3645  6619 |0.80 0.66 0.47|  0 1.0   0|   0     0 |mysqld               290946.8%   0    0 |keystone-manage      31124  23k  14k4.2%|mysqld       193M|   0     0 |  14    7    0    6    0
Apr 02 16:12:47 cloud-provider-iscsi-0000000147 dstat.sh[29815]: 02-04 16:12:47| 11   5  71  13   0| 634M 4162M  147M 2918M|  15k 2160B|   0  9040k|   0   752 |4238  9087 |0.80 0.66 0.47|1.0   0   0|   0     0 |mysqld               290947.5%   0    0 |keystone-manage      31124  34k  19k5.2%|mysqld       195M|   0     0 |  14    7    0    6    0
Apr 02 16:12:48 cloud-provider-iscsi-0000000147 dstat.sh[29815]: 02-04 16:12:48| 16   6  69   9   0| 637M 4159M  148M 2918M|7310B 2160B|   0  7796k|   0   661 |4619    11k|0.80 0.66 0.47|2.0   0 2.0|   0     0 |keystone-manage      311249.0%  41k 291k|python3.6            6092  272k 567k1.5%|mysqld       196M|   0     0 |  14    7    0    6    0
