-- Logs begin at Wed 2020-04-15 09:20:06 UTC, end at Wed 2020-04-15 14:29:27 UTC. --
Apr 15 13:58:05 cloud-provider-iscsi-0000000267 systemd[1]: Started Devstack devstack@dstat.service.
Apr 15 13:58:05 cloud-provider-iscsi-0000000267 dstat.sh[29746]: [286B blob data]
Apr 15 13:58:05 cloud-provider-iscsi-0000000267 dstat.sh[29746]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 15 13:58:05 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:05|  1   0  99   0   0| 427M 4387M  146M 2779M|   0     0 |  20k  515k|0.73  4.73 | 317   395 |0.74 0.68 0.48|2.0   0 3.7|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 2557  371k 348k0.0%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 15 13:58:06 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:06|  9  22  69   0   0| 427M 4385M  146M 2779M|  17k   16k|   0    88k|   0  8.00 |2853  5170 |0.74 0.68 0.48|2.0   0 475|   0     0 |bash                 2557 3.5%1994k  31k|bash                 2557 1994k  31k3.5%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 15 13:58:07 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:07| 12  22  66   0   0| 429M 4383M  146M 2780M|8109B   21k|   0    28k|   0  7.00 |3607  9168 |0.74 0.68 0.48|1.0   0 371|   0     0 |systemd              1    4.2%   0    0 |bash                 2557 2649k  22k2.0%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 15 13:58:08 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:08| 13  17  70   0   0| 554M 4258M  146M 2902M|9566B 8320B|   0     0 |   0     0 |4077  7735 |0.74 0.68 0.48|2.0   0 341|   0     0 |systemd              1    6.0%   0    0 |bash                 2557  836k  18k2.2%|mysqld       173M|   0     0 |  14    6    0    6    0
Apr 15 13:58:09 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:09| 22   3  74   1   0| 597M 4215M  146M 2902M|  10k   16k|  96k  328k|4.00  22.0 | 852  1521 |0.76 0.69 0.48|1.0   0  14|   0     0 |keystone-manage      31062 24%  11M 125k|keystone-manage      31062  11M 125k 24%|mysqld       173M|   0     0 |  14    6    0    6    0
Apr 15 13:58:10 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:10| 20   4  73   4   0| 632M 4178M  146M 2904M|7346B 2214B| 108k 2308k|10.0  68.0 |1708  2674 |0.76 0.69 0.48|1.0   0 2.0|   0     0 |keystone-manage      31062 19%5852k 658k|keystone-manage      310625852k 658k 19%|mysqld       186M|   0     0 |  14    8    0    6    0
Apr 15 13:58:11 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:11|  6   5  72  17   0| 636M 4172M  146M 2905M|  16k  126k|   0  9004k|   0   808 |4344  6915 |0.76 0.69 0.48|2.0 1.0   0|   0     0 |mysqld               290216.5%   0    0 |tail                 6902  120k 120k  0%|mysqld       190M|   0     0 |  14    8    0    6    0
Apr 15 13:58:12 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:12|  7   6  73  15   0| 639M 4102M  146M 2970M|  15k 3810B|   0    71M|   0   597 |3347  5041 |0.76 0.69 0.48|  0 1.0   0|   0     0 |mysqld               290215.2%   0    0 |keystone-manage      31062  27k  16k4.0%|mysqld       192M|   0     0 |  14    8    0    6    0
Apr 15 13:58:13 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:13|  9   6  70  15   0| 641M 4099M  147M 2970M|7913B 5334B|   0  8764k|   0   765 |4455  7053 |0.76 0.69 0.48|1.0 1.0   0|   0     0 |mysqld               290217.2%   0    0 |keystone-manage      31062  25k  14k4.2%|mysqld       195M|   0     0 |  14    8    0    6    0
Apr 15 13:58:14 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:14| 11   6  67  16   0| 643M 4096M  147M 2971M|9825B 6694B|   0    65M|   0   721 |4024  7742 |0.86 0.71 0.49|1.0   0   0|   0     0 |keystone-manage      310627.2%  30k 284k|python3.6            6308  273k 568k2.0%|mysqld       195M|   0     0 |  14    8    0    6    0
Apr 15 13:58:15 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:15| 11   5  72  12   0| 645M 4094M  148M 2971M|  20k  307k|   0  7964k|   0   655 |4799  7717 |0.86 0.71 0.49|  0 1.0   0|   0     0 |mysqld               290216.2%   0    0 |tail                 6902  296k 296k0.2%|mysqld       197M|   0     0 |  14    8    0    6    0
Apr 15 13:58:16 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:16| 10   4  71  15   0| 647M 4090M  148M 2972M|7253B 7742B|   0  9320k|   0   751 |4240  6818 |0.86 0.71 0.49|1.0   0   0|   0     0 |mysqld               290216.5%   0    0 |keystone-manage      31062  26k  16k5.2%|mysqld       198M|   0     0 |  14    8    0    6    0
Apr 15 13:58:17 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:17| 16   4  70   9   0| 648M 4087M  149M 2973M|8772B 9498B|   0  5684k|   0   457 |3721    10k|0.86 0.71 0.49|1.0   0   0|   0     0 |keystone-manage      31062 12%  36k 352k|python3.6            6308  338k 705k1.8%|mysqld       199M|   0     0 |  14    8    0    6    0
Apr 15 13:58:18 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:18| 17   4  70   8   0| 650M 4084M  149M 2974M|  13k  382k|   0  6400k|   0   461 |4763    13k|0.86 0.71 0.49|  0 1.0   0|   0     0 |keystone-manage      31062 11%  60k 365k|python3.6            6308  343k 715k2.0%|mysqld       200M|   0     0 |  14    8    0    6    0
Apr 15 13:58:19 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:19| 12   6  71  11   0| 650M 4084M  149M 2974M|  15k  382k|   0    30M|   0   766 |4275    14k|0.79 0.70 0.48|2.0   0   0|   0     0 |keystone-manage      310628.0%  43k  28k|tail                 6902  369k 369k0.2%|mysqld       200M|   0     0 |  14    8    0    6    0
Apr 15 13:58:20 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:20| 17   6  72   4   0| 591M 4142M  149M 2974M|8991B   14k|   0  3400k|   0   245 |2594  5131 |0.79 0.70 0.48|1.0   0  80|   0     0 |keystone-manage      311445.8%2229k  37k|bash                 2557   17M1898k0.8%|mysqld       201M|   0     0 |  14    6    0    7    0
Apr 15 13:58:21 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:21| 23   3  74   0   0| 632M 4101M  149M 2975M|8371B 9154B|   0  6648k|   0  71.0 | 889  1014 |0.79 0.70 0.48|1.0   0   0|   0     0 |keystone-manage      31144 25%  10M   0 |keystone-manage      31144  10M   0  25%|mysqld       201M|   0     0 |  14    6    0    7    0
Apr 15 13:58:22 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:22| 22   5  73   0   0| 605M 4128M  150M 2976M|8296B 2052B|   0  6848k|   0  70.0 |1047  1350 |0.79 0.70 0.48|1.0   0  11|   0     0 |keystone-manage      31155 13%5793k  37k|bash                 2557   16M  39k0.2%|mysqld       201M|   0     0 |  14    6    0    7    0
Apr 15 13:58:23 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:23| 23   3  72   1   0| 581M 4150M  150M 2977M|  11k 4376B|   0  7580k|   0   232 |1382  1672 |0.79 0.70 0.48|1.0   0 8.0|   0     0 |beam.smp             210000.5%   0    0 |bash                 2557   16M  39k0.2%|mysqld       201M|   0     0 |  14    6    0    7    0
Apr 15 13:58:24 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:24| 11  21  67   1   0| 582M 4148M  150M 2978M|7567B   10k|   0  3716k|   0   169 |3218  5705 |0.73 0.68 0.48|1.0   0 491|   0     0 |bash                 2557 3.2%2869k  32k|bash                 2557 2869k  32k3.2%|mysqld       201M|   0     0 |  14    6    0    7    0
Apr 15 13:58:25 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:25| 18  20  62   0   0| 602M 4127M  150M 2979M|8158B   20k|   0   132k|   0  11.0 |3689  7888 |0.73 0.68 0.48|4.0   0 290|   0     0 |systemd              1    6.5%   0    0 |bash                 2557 1909k  15k1.5%|mysqld       201M|   0     0 |  14    6    0    7    0
Apr 15 13:58:26 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:26| 47   8  45   0   0| 686M 4043M  150M 2979M|  19k   12k| 128k    0 |1.00     0 |1361  1605 |0.73 0.68 0.48|2.0   0  85|   0     0 |uwsgi                31899 25%  10M  37k|uwsgi                31899  10M  37k 25%|mysqld       201M|   0     0 |  14    8    0    7    0
Apr 15 13:58:27 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:27| 47   7  46   0   0| 742M 3984M  150M 2981M|8502B 2052B|  20k  672k|4.00   102 |1463  6467 |0.73 0.68 0.48|1.0   0  35|   0     0 |uwsgi                31899 23%5763k 573k|uwsgi                319005855k 815k 23%|mysqld       201M|   0     0 |  14    6    0    8    0
Apr 15 13:58:28 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:28| 20   9  71   0   0| 779M 3947M  150M 2981M|6180B 8452B|   0     0 |   0     0 |2002  2492 |0.73 0.68 0.48|1.0   0 137|   0     0 |keystone-manage      32173 18%8813k  37k|keystone-manage      321738813k  37k 18%|mysqld       201M|   0     0 |  14    6    0    8    0
Apr 15 13:58:29 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:29| 24   2  74   0   0| 819M 3907M  150M 2981M|8365B 3038B|   0     0 |   0     0 | 779   915 |0.75 0.69 0.48|1.0   0   0|   0     0 |keystone-manage      32173 25%8530k9532B|keystone-manage      321738530k9532B 25%|mysqld       203M|   0     0 |  14    8    0    8    0
Apr 15 13:58:30 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:30| 22   6  72   1   0| 761M 3965M  150M 2981M|8049B   14k|   0  4840k|   0   296 |1826  2678 |0.75 0.69 0.48|1.0   0  56|   0     0 |openstack            322587.2%2768k   0 |bash                 2557   18M  50k  0%|mysqld       203M|   0     0 |  14    6    0   11    0
Apr 15 13:58:31 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:31| 23   2  74   0   0| 799M 3927M  150M 2981M|  14k 6536B|   0  2512k|   0  62.0 | 998  1286 |0.75 0.69 0.48|1.0   0 1.0|   0     0 |openstack            32258 20%8477k  37k|openstack            322588477k  37k 20%|mysqld       203M|   0     0 |  14   16    0   12    0
Apr 15 13:58:32 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:32| 22   4  73   2   0| 775M 3951M  150M 2981M|7079B 2160B|  72k    0 |18.0     0 |1421  2238 |0.75 0.69 0.48|1.0   0  62|   0     0 |openstack            323208.8%3071k  37k|bash                 2557   11M  39k  0%|mysqld       205M|   0     0 |  14   30    0   16    0
Apr 15 13:58:33 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:33| 23   3  74   0   0| 762M 3963M  150M 2981M|8735B 3958B|   0     0 |   0     0 |1030  1493 |0.75 0.69 0.48|2.0   0  16|   0     0 |uwsgi                318991.5%2677B8386B|bash                 2557   11M  39k0.2%|mysqld       205M|   0     0 |  14   30    0   21    0
Apr 15 13:58:34 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:34| 22   6  72   0   0| 808M 3918M  150M 2981M|6511B 5782B|   0   584k|   0  6.00 | 877  1553 |1.01 0.75 0.50|1.0   0  84|   0     0 |openstack            32420 22%  11M  37k|openstack            32420  11M  37k 22%|mysqld       205M|   0     0 |  14   30    0   21    0
Apr 15 13:58:35 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:35| 22   4  73   0   0| 792M 3933M  150M 2982M|  12k 2214B|   0  9816k|   0   145 |1444  2056 |1.01 0.75 0.50|1.0   0  22|   0     0 |openstack            32442 14%7098k  37k|bash                 2557   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0   29    0
Apr 15 13:58:36 cloud-provider-iscsi-0000000267 dstat.sh[29746]: 15-04 13:58:36| 24   4  72   0   0| 769M 3956M  150M 2982M|  10k 3154B|   0   500k|   0  20.0 |1517  2354 |1.01 0.75 0.50|2.0   0  73|   0     0 |uwsgi                319006.0% 685k  15k|bash                 2557   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0   37    0
