"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000140",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","01 Apr 2020 22:45:44 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
01-04 22:45:44,1.234,0.431,98.151,0.142,0.042,444514304,4667781120,150626304,2858307584,0,0,30874.672,811326.230,1.101,7.182,370.313,521.570,0.860,0.690,0.490,2,0,5.200,0,0,12,3,0,4,0
01-04 22:45:45,9.669,20.356,69.466,0.254,0.254,444944384,4666712064,150638592,2858590208,13204,2160,24576,270336,1,8,2740,4938,0.860,0.690,0.490,1,0,469,0,0,12,3,0,4,0
01-04 22:45:46,12.183,21.066,66.497,0,0.254,444772352,4666400768,150638592,2859040768,6840,1944,0,36864,0,9,3151,5512,0.870,0.700,0.500,1,0,384,0,0,12,3,0,4,0
01-04 22:45:47,9.045,8.794,81.910,0,0.251,575758336,4534890496,150638592,2987180032,8720,2160,0,0,0,0,3206,6277,0.870,0.700,0.500,0,0,84,0,0,14,3,0,4,0
01-04 22:45:48,7.789,14.824,77.387,0,0,578719744,4531892224,150642688,2987196416,8656,2160,0,0,0,0,2164,3447,0.870,0.700,0.500,1,0,296,0,0,14,5,0,6,0
01-04 22:45:49,22.500,3.250,73.750,0.250,0.250,624803840,4485447680,150650880,2987544576,8478,2160,122880,0,7,0,681,731,0.870,0.700,0.500,1,0,1,0,0,14,5,0,6,0
01-04 22:45:50,16.332,3.769,73.367,6.533,0,660111360,4447449088,150970368,2989858816,19022,2160,86016,7532544,7,404,2683,4405,0.870,0.700,0.500,2,0,0,0,0,14,7,0,6,0
01-04 22:45:51,9.296,6.533,70.101,13.819,0.251,665935872,4371742720,151433216,3057840128,7200,2160,0,83501056,0,1042,4459,9252,0.960,0.720,0.500,1,0,0,0,0,14,7,0,6,0
01-04 22:45:52,10.076,5.038,71.033,13.854,0,668602368,4367413248,152006656,3058831360,8915,2106,0,10706944,0,898,4619,8687,0.960,0.720,0.500,0,1,0,0,0,14,7,0,6,0
